tenant,agency,program,primary_funder,database,table,primary_topic,secondary_topics,n_columns,column_names,has_more_columns
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001452,field_observational,,7,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001453,field_observational,,7,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001454,field_observational,,17,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001455,field_observational,,8,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|redox_potential_millivolt|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001456,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001457,field_observational,,7,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001458,field_observational,,17,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001459,field_observational,,7,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001460,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001461,field_observational,,7,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001462,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001463,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001464,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001465,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001466,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001467,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001468,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001469,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001470,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001471,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001472,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001473,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001474,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001475,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001476,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001477,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001478,field_observational,,4,time_series_datetime|depth_top_ground_surface_bottom_water_surface_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001479,field_observational,,4,time_series_datetime|depth_top_water_surface_bottom_instrument_foot|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001480,field_observational,,12,time_series_datetime|air_pressure_inhg|charge_instrument_battery_volt|concentration_molecule_from_list_water_physiochemical_state_in_soil_m_3_per_m_3|dew_point_degree_fahrenheit|gust_speed_mile_per_hour|rainfall_inch|relative_humidity_percent|solar_radiation_watt_per_square_meter|temperature_degree_fahrenheit|wind_direction_degree|wind_speed_mile_per_hour,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001481,field_observational,,27,sdt_asv_name|sdt_community_name|sdt_sample_name|sdt_condition_name|comment_raw_r1_fastq_sdt_reads_name|comment_raw_r2_fastq_sdt_reads_name|community_media_name|community_media_addition|context_media_addition_sdt_condition_name|molecule_from_list_sys_oterm_id|molecule_from_list_sys_oterm_name|community_concentration_millimolar|community_concentration_milligram_per_milliliter|community_ph_ph|community_temperature_degree_celsius|community_culture_vessel|community_method_comment_dna_preparation|community_description_strand_forward_comment_index_primer_reagent_name|community_description_strand_reverse_comment_index_primer_reagent_name|community_microplate_name|community_microplate_well_name|community_description_comment_sequence_run_sample_id|community_description_comment_read_processing_status|community_link_comment_raw_r1_fastq|community_link_comment_raw_r2_fastq|community_link_comment_raw_i1_fastq|count_count_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001482,field_observational,,2,sdt_asv_name|sequence_sequence_type_16s_sequence,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001483,field_observational,,4,sdt_asv_name|taxonomic_level_sys_oterm_id|taxonomic_level_sys_oterm_name|sdt_taxon_name,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_ndarray,field_observational,,15,ddt_ndarray_id|ddt_ndarray_name|ddt_ndarray_description|ddt_ndarray_metadata|ddt_ndarray_type_sys_oterm_id|ddt_ndarray_type_sys_oterm_name|ddt_ndarray_shape|ddt_ndarray_dimension_types_sys_oterm_id|ddt_ndarray_dimension_types_sys_oterm_name|ddt_ndarray_dimension_variable_types_sys_oterm_id|ddt_ndarray_dimension_variable_types_sys_oterm_name|ddt_ndarray_variable_types_sys_oterm_id|ddt_ndarray_variable_types_sys_oterm_name|withdrawn_date|superceded_by_ddt_ndarray_id,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_assembly,field_observational,,5,sdt_assembly_id|sdt_assembly_name|sdt_strain_name|n_contigs_count_unit|link,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_asv,taxonomy,field_observational,2,sdt_asv_id|sdt_asv_name,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_bin,field_observational,,4,sdt_bin_id|sdt_bin_name|sdt_assembly_name|contigs,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_community,field_observational,,9,sdt_community_id|sdt_community_name|community_type_sys_oterm_id|community_type_sys_oterm_name|sdt_sample_name|parent_sdt_community_name|sdt_condition_name|defined_sdt_strain_names|sdt_community_description,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_condition,field_observational,,2,sdt_condition_id|sdt_condition_name,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_dubseq_library,field_observational,,4,sdt_dubseq_library_id|sdt_dubseq_library_name|sdt_genome_name|n_fragments_count_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_enigma,field_observational,,1,sdt_enigma_id,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_gene,field_observational,,9,sdt_gene_id|sdt_gene_name|sdt_genome_name|aliases|contig_number_count_unit|strand|start_base_pair|stop_base_pair|function,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_genome,genome,field_observational,6,sdt_genome_id|sdt_genome_name|sdt_strain_name|n_contigs_count_unit|n_features_count_unit|link,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_image,field_observational,,7,sdt_image_id|sdt_image_name|sdt_image_description|mime_type|size_byte|dimensions|link,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_location,field_observational,environment,13,sdt_location_id|sdt_location_name|latitude_degree|longitude_degree|continent_sys_oterm_id|continent_sys_oterm_name|country_sys_oterm_id|country_sys_oterm_name|region|biome_sys_oterm_id|biome_sys_oterm_name|feature_sys_oterm_id|feature_sys_oterm_name,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_protocol,field_observational,,4,sdt_protocol_id|sdt_protocol_name|sdt_protocol_description|link,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_reads,field_observational,,8,sdt_reads_id|sdt_reads_name|read_count_count_unit|read_type_sys_oterm_id|read_type_sys_oterm_name|sequencing_technology_sys_oterm_id|sequencing_technology_sys_oterm_name|link,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_sample,field_observational,,13,sdt_sample_id|sdt_sample_name|sdt_location_name|depth_meter|elevation_meter|date|time|timezone|material_sys_oterm_id|material_sys_oterm_name|env_package_sys_oterm_id|env_package_sys_oterm_name|sdt_sample_description,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_strain,field_observational,,6,sdt_strain_id|sdt_strain_name|sdt_strain_description|sdt_genome_name|derived_from_sdt_strain_name|sdt_gene_names_changed,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_taxon,taxonomy,field_observational,3,sdt_taxon_id|sdt_taxon_name|ncbi_taxid,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,sdt_tnseq_library,field_observational,,10,sdt_tnseq_library_id|sdt_tnseq_library_name|sdt_genome_name|primers_model|n_mapped_reads_count_unit|n_barcodes_count_unit|n_usable_barcodes_count_unit|n_insertion_locations_count_unit|hit_rate_essential_ratio_unit|hit_rate_other_ratio_unit,False
