orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS09960	A4249_RS09960		LacI family DNA-binding transcriptional regulator	0.207	-0.752	-1.315	-1.343
Brev2	A4249_RS09965	A4249_RS09965		glycoside hydrolase family 97 protein	-0.935	3.074	-6.018	4.229
Brev2	A4249_RS09970	A4249_RS09970		MFS transporter	-0.296	2.876	-6.745	4.027
Brev2	A4249_RS09975	A4249_RS09975		alpha/beta hydrolase-fold protein	0.432	1.082	-1.343	1.246
Brev2	A4249_RS09980	A4249_RS09980		glucan 1,4-alpha-glucosidase	-1.762	-1.232	-4.270	-0.146
Brev2	A4249_RS09985	A4249_RS09985		TorF family putative porin	-0.133	0.943	-0.840	1.448
Brev2	A4249_RS09990	A4249_RS09990		ammonium transporter	-1.305	-0.417	-1.368	0.671
Brev2	A4249_RS09995	A4249_RS09995		3-isopropylmalate dehydrogenase	-12.757	-16.051	-14.200	-14.878
Brev2	A4249_RS10000	A4249_RS10000		3-isopropylmalate dehydratase small subunit	-4.506	-8.129	-7.057	-7.779
Brev2	A4249_RS10005	A4249_RS10005		3-isopropylmalate dehydratase large subunit	-18.911	-22.674	-18.727	-22.348
Brev2	A4249_RS10010	A4249_RS10010		2-isopropylmalate synthase	-8.071	-11.132	-8.120	-10.052
Brev2	A4249_RS10020	A4249_RS10020		acetolactate synthase 2 catalytic subunit	-13.140	-17.660	-12.588	-15.202
Brev2	A4249_RS10025	A4249_RS10025		ketol-acid reductoisomerase	-7.936	-12.398	-4.876	-13.089
Brev2	A4249_RS10030	A4249_RS10030		dihydroxy-acid dehydratase	-16.827	-20.866	-15.985	-18.618
Brev2	A4249_RS10035	A4249_RS10035		hypothetical protein	-8.172	-11.309	-8.344	-11.068
Brev2	A4249_RS10050	A4249_RS10050		fructose-bisphosphate aldolase class II	0.626	-10.977	9.235	-8.729
Brev2	A4249_RS10055	A4249_RS10055		DUF2799 domain-containing protein	1.012	0.817	0.113	-0.037
Brev2	A4249_RS10060	A4249_RS10060		RluA family pseudouridine synthase	0.819	1.626	-3.067	4.761
Brev2	A4249_RS10070	A4249_RS10070		response regulator	-0.295	0.187	-1.106	-0.338
Brev2	A4249_RS10085	A4249_RS10085		DnaJ C-terminal domain-containing protein	-0.910	-0.338	1.064	0.522
Brev2	A4249_RS10090	A4249_RS10090		glycoside hydrolase/phage tail family protein	-0.291	-0.057	-1.196	-0.007
Brev2	A4249_RS10095	A4249_RS10095		NlpC/P60 family protein	-0.503	-0.380	-1.168	-1.602
Brev2	A4249_RS10100	A4249_RS10100		DUF2163 domain-containing protein	1.125	0.346	-0.771	-0.377
Brev2	A4249_RS10105	A4249_RS10105		DUF2460 domain-containing protein	0.026	-0.603	0.765	-0.650
Brev2	A4249_RS10110	A4249_RS10110		DUF805 domain-containing protein	-0.109	0.742	0.338	0.620
Brev2	A4249_RS10115	A4249_RS10115		phage tail tape measure protein	-1.056	-0.480	-1.005	0.048
Brev2	A4249_RS10125	A4249_RS10125		phage major tail protein, TP901-1 family	0.581	-0.002	-0.768	0.397
Brev2	A4249_RS10130	A4249_RS10130		DUF3168 domain-containing protein	-0.314	-1.506	-1.486	0.718
Brev2	A4249_RS10135	A4249_RS10135		phage head-tail adapter protein	-0.637	-0.899	-1.538	-0.029
Brev2	A4249_RS10140	A4249_RS10140		head-tail connector protein	1.101	1.246	1.173	0.885
Brev2	A4249_RS10145	A4249_RS10145		phage major capsid protein	0.197	-0.147	1.692	-1.390
Brev2	A4249_RS10150	A4249_RS10150		hypothetical protein	-1.428	-0.459	-0.020	-0.520
Brev2	A4249_RS10155	A4249_RS10155		hypothetical protein	-0.179	0.437	0.841	0.084
Brev2	A4249_RS10160	A4249_RS10160		HK97 family phage prohead protease	-0.046	-0.128	0.390	0.650
Brev2	A4249_RS10170	A4249_RS10170		phage portal protein	1.855	1.076	0.078	1.533
Brev2	A4249_RS10175	A4249_RS10175		acyltransferase	0.514	0.300	-0.569	-0.600
Brev2	A4249_RS10180	A4249_RS10180		SGNH/GDSL hydrolase family protein	1.313	-0.650	-0.460	1.042
Brev2	A4249_RS10185	A4249_RS10185		hypothetical protein	0.040	-0.348	-0.735	-0.304
Brev2	A4249_RS10190	A4249_RS10190		terminase family protein	0.487	1.246	-0.788	1.854
Brev2	A4249_RS10195	A4249_RS10195		hypothetical protein	0.176	-0.211	0.221	1.360
Brev2	A4249_RS10200	A4249_RS10200		YcgN family cysteine cluster protein	-1.662	-0.670	-2.398	-0.225
Brev2	A4249_RS10205	A4249_RS10205		SMR family transporter	-1.259	-0.910	0.721	-1.172
Brev2	A4249_RS10210	A4249_RS10210		ABC-F family ATP-binding cassette domain-containing protein	0.460	1.007	0.669	0.440
Brev2	A4249_RS10215	A4249_RS10215		alpha/beta hydrolase	0.357	0.948	-0.536	0.825
Brev2	A4249_RS10220	A4249_RS10220		PAS domain S-box protein	0.940	1.017	-4.516	-0.190
Brev2	A4249_RS10225	A4249_RS10225		energy transducer TonB	0.612	1.581	0.642	1.216
Brev2	A4249_RS10235	A4249_RS10235		hypothetical protein	1.715	0.835	2.069	0.095
Brev2	A4249_RS10240	A4249_RS10240		DUF2336 domain-containing protein	0.775	0.278	0.544	1.899
Brev2	A4249_RS10245	A4249_RS10245		MucR family transcriptional regulator	-1.009	-0.306	-1.142	-0.620
Brev2	A4249_RS10250	A4249_RS10250		DUF2336 domain-containing protein	-0.363	0.403	1.559	1.481
Brev2	A4249_RS10255	A4249_RS10255		cysteine synthase A	-13.562	-7.863	-13.000	-8.721
Brev2	A4249_RS10260	A4249_RS10260		LytTR family DNA-binding domain-containing protein	1.709	1.375	1.369	1.198
Brev2	A4249_RS10265	A4249_RS10265		hypothetical protein	1.737	1.318	1.482	1.660
Brev2	A4249_RS10270	A4249_RS10270		histidine kinase dimerization/phosphoacceptor domain -containing protein	1.892	1.373	2.757	1.586
Brev2	A4249_RS10275	A4249_RS10275		Lrp/AsnC family transcriptional regulator	-1.889	-0.821	-0.918	-0.759
Brev2	A4249_RS10280	A4249_RS10280		DMT family transporter	-0.355	0.054	-0.856	1.353
Brev2	A4249_RS10285	A4249_RS10285		methyl-accepting chemotaxis protein	0.525	0.351	0.699	0.890
Brev2	A4249_RS10290	A4249_RS10290		flagellar protein export ATPase FliI	6.064	-1.885	2.456	-1.465
Brev2	A4249_RS10295	A4249_RS10295		hypothetical protein	-0.785	-1.255	-0.948	-2.007
Brev2	A4249_RS10300	A4249_RS10300		endo-1,4-beta-xylanase	-1.971	-0.866	0.488	-1.143
Brev2	A4249_RS10315	A4249_RS10315		response regulator transcription factor	-0.727	-0.947	0.171	-0.833
Brev2	A4249_RS10320	A4249_RS10320		HAMP domain-containing sensor histidine kinase	1.566	2.312	1.116	1.474
Brev2	A4249_RS10325	A4249_RS10325		serine hydrolase	-0.169	0.116	0.503	0.691
Brev2	A4249_RS10335	A4249_RS10335		chromosomal replication initiator DnaA	0.136	1.836	1.489	1.190
Brev2	A4249_RS10340	A4249_RS10340		DUF6456 domain-containing protein	1.888	1.691	-0.520	-0.337
Brev2	A4249_RS10345	A4249_RS10345		hypothetical protein	1.818	1.412	1.141	2.416
Brev2	A4249_RS10350	A4249_RS10350		hypothetical protein	1.350	0.762	1.050	1.241
Brev2	A4249_RS10360	A4249_RS10360		HAMP domain-containing sensor histidine kinase	-0.088	-0.663	-0.661	0.231
Brev2	A4249_RS10365	A4249_RS10365		hypothetical protein	-0.167	1.105	0.220	0.312
Brev2	A4249_RS10370	A4249_RS10370		hypothetical protein	-0.666	-0.314	-0.445	-0.062
Brev2	A4249_RS10375	A4249_RS10375		DUF1491 family protein	-1.672	-3.223	3.407	-2.205
Brev2	A4249_RS10380	A4249_RS10380		DUF3883 domain-containing protein	1.234	0.869	0.706	-0.438
Brev2	A4249_RS10385	A4249_RS10385		DNA damage-inducible protein D	-0.358	-0.115	0.143	1.543
Brev2	A4249_RS10390	A4249_RS10390		translation elongation factor 4	-2.526	-3.678	-0.945	-1.066
Brev2	A4249_RS10395	A4249_RS10395		efflux RND transporter periplasmic adaptor subunit	-0.542	-1.217	-1.078	-0.185
Brev2	A4249_RS10400	A4249_RS10400		efflux RND transporter permease subunit	1.014	1.181	0.725	0.468
Brev2	A4249_RS10405	A4249_RS10405		histidine kinase dimerization/phosphoacceptor domain -containing protein	-1.328	0.022	0.051	-0.385
Brev2	A4249_RS10410	A4249_RS10410		TonB-dependent receptor	0.215	1.493	-2.220	-1.155
Brev2	A4249_RS10420	A4249_RS10420		YnfA family protein	-0.139	-0.300	-0.082	-1.899
Brev2	A4249_RS10425	A4249_RS10425		RNA methyltransferase	0.933	-1.448	3.583	-0.989
Brev2	A4249_RS10430	A4249_RS10430		S1/P1 Nuclease	0.145	-0.503	1.657	-0.252
Brev2	A4249_RS10440	A4249_RS10440		monovalent cation:proton antiporter-2 (CPA2) family protein	1.467	0.067	-0.432	0.939
Brev2	A4249_RS10445	A4249_RS10445		von Willebrand factor type A domain-containing protein	0.960	1.296	-0.201	1.426
Brev2	A4249_RS10455	A4249_RS10455		hypothetical protein	1.723	0.591	0.858	1.043
Brev2	A4249_RS10460	A4249_RS10460		ATP-binding protein	1.676	-0.568	2.042	3.685
Brev2	A4249_RS10465	A4249_RS10465		hypothetical protein	1.661	1.366	0.662	2.017
Brev2	A4249_RS10470	A4249_RS10470		acetyl-CoA C-acyltransferase	0.344	0.665	-0.209	1.142
Brev2	A4249_RS10480	A4249_RS10480		DUF1190 domain-containing protein	0.423	1.364	0.949	1.143
Brev2	A4249_RS10485	A4249_RS10485		DUF350 domain-containing protein	-0.716	-0.256	0.589	-0.233
Brev2	A4249_RS10490	A4249_RS10490		YjfK family protein	0.364	-1.305	-1.017	-0.207
Brev2	A4249_RS10495	A4249_RS10495		DUF2170 family protein	-0.702	-1.009	-3.313	-0.823
Brev2	A4249_RS10500	A4249_RS10500		PspA/IM30 family protein	0.509	-0.974	-2.616	-2.354
Brev2	A4249_RS10505	A4249_RS10505		glutathionylspermidine synthase family protein	-0.713	-1.333	-1.833	-1.015
Brev2	A4249_RS10510	A4249_RS10510		hypothetical protein	-0.205	0.761	-0.154	-0.111
Brev2	A4249_RS10515	A4249_RS10515		tRNA dihydrouridine(20/20a) synthase DusA	0.055	-0.090	0.389	-0.172
Brev2	A4249_RS10520	A4249_RS10520		hypothetical protein	-0.346	0.322	0.176	0.014
Brev2	A4249_RS10530	A4249_RS10530		hypothetical protein	-1.135	1.570	1.046	0.603
Brev2	A4249_RS10535	A4249_RS10535		DUF962 domain-containing protein	-0.430	1.155	2.346	1.179
Brev2	A4249_RS10540	A4249_RS10540		DEAD/DEAH box helicase	1.103	0.648	1.259	0.354
Brev2	A4249_RS10550	A4249_RS10550		winged helix-turn-helix transcriptional regulator	0.578	-1.298	1.434	-1.227
Brev2	A4249_RS10555	A4249_RS10555		lactoylglutathione lyase	-0.181	0.228	-0.804	0.564
Brev2	A4249_RS10560	A4249_RS10560		SRPBCC family protein	-2.034	-1.683	-1.568	-0.453
Brev2	A4249_RS10565	A4249_RS10565		VOC family protein	-1.471	-0.576	0.610	-1.025
Brev2	A4249_RS10570	A4249_RS10570		DUF1428 domain-containing protein	-0.992	-1.910	-0.120	-2.723
Brev2	A4249_RS10575	A4249_RS10575		Ku protein	-0.473	-0.326	-1.490	-1.915
Brev2	A4249_RS10580	A4249_RS10580		DNA ligase D	0.575	0.878	-0.925	-0.229
Brev2	A4249_RS10585	A4249_RS10585		extensin family protein	-0.434	-0.729	1.488	-0.459
Brev2	A4249_RS10625	A4249_RS10625		sulfite reductase subunit alpha	0.822	1.068	0.656	-0.979
Brev2	A4249_RS10630	A4249_RS10630		FAD:protein FMN transferase	0.759	0.361	1.271	0.500
Brev2	A4249_RS10635	A4249_RS10635		DUF4198 domain-containing protein	0.696	-1.406	-0.029	0.784
Brev2	A4249_RS10640	A4249_RS10640		DUF2271 domain-containing protein	0.010	0.793	0.374	0.144
Brev2	A4249_RS10645	A4249_RS10645		PepSY-associated TM helix domain-containing protein	0.471	-0.289	0.834	-1.695
Brev2	A4249_RS10660	A4249_RS10660		peptidase	-0.087	-0.999	1.356	0.205
Brev2	A4249_RS10665	A4249_RS10665		transglutaminase family protein	-0.824	0.412	-1.694	0.235
Brev2	A4249_RS10670	A4249_RS10670		alpha-E domain-containing protein	-0.902	0.721	-0.046	1.265
Brev2	A4249_RS10675	A4249_RS10675		circularly permuted type 2 ATP-grasp protein	-0.915	1.117	-1.182	1.737
Brev2	A4249_RS10690	A4249_RS10690		ATP phosphoribosyltransferase	-8.701	-12.370	-10.676	-12.587
Brev2	A4249_RS10695	A4249_RS10695		histidinol dehydrogenase	-10.223	-14.217	-9.310	-12.097
Brev2	A4249_RS10700	A4249_RS10700		imidazoleglycerol-phosphate dehydratase HisB	-9.704	-12.303	-8.452	-10.165
Brev2	A4249_RS10705	A4249_RS10705		imidazole glycerol phosphate synthase subunit HisH	-6.853	-9.983	-8.602	-7.861
Brev2	A4249_RS10710	A4249_RS10710		1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase	-1.420	-1.286	-1.222	-1.541
Brev2	A4249_RS10715	A4249_RS10715		imidazole glycerol phosphate synthase subunit HisF	-10.561	-14.681	-11.678	-13.521
Brev2	A4249_RS10720	A4249_RS10720		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	-12.620	-15.934	-11.945	-13.093
Brev2	A4249_RS10735	A4249_RS10735		phosphogluconate dehydratase	-6.129	5.501	-6.732	3.177
Brev2	A4249_RS10750	A4249_RS10750		hypothetical protein	0.777	-0.040	0.291	0.326
Brev2	A4249_RS10755	A4249_RS10755		homogentisate 1,2-dioxygenase	-1.038	0.431	-1.247	0.162
Brev2	A4249_RS10760	A4249_RS10760		hypothetical protein	0.916	0.564	0.612	0.350
Brev2	A4249_RS10765	A4249_RS10765		Lrp/AsnC ligand binding domain-containing protein	-1.703	-0.870	0.515	-1.408
Brev2	A4249_RS10770	A4249_RS10770		alpha/beta hydrolase	-0.316	0.792	-0.203	0.559
Brev2	A4249_RS10785	A4249_RS10785		hypothetical protein	0.120	0.241	-0.430	2.262
Brev2	A4249_RS10790	A4249_RS10790		RNA polymerase sigma factor	0.864	0.779	0.461	-0.047
Brev2	A4249_RS10800	A4249_RS10800		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	-10.182	-8.936	-10.351	-10.318
Brev2	A4249_RS10805	A4249_RS10805		ATP-binding protein	-1.202	-13.144	-9.002	-18.878
Brev2	A4249_RS10810	A4249_RS10810		response regulator transcription factor	0.984	2.614	0.928	0.516
Brev2	A4249_RS10815	A4249_RS10815		Do family serine endopeptidase	-3.598	-5.791	-3.766	-5.099
Brev2	A4249_RS10820	A4249_RS10820		cytochrome c-type biogenesis protein CcmH	-0.294	-0.211	-0.638	-0.794
Brev2	A4249_RS10835	A4249_RS10835		c-type cytochrome biogenesis protein CcmI	0.786	-3.918	8.564	-1.623
Brev2	A4249_RS10840	A4249_RS10840		hypothetical protein	0.877	-0.956	-0.165	-1.983
Brev2	A4249_RS10845	A4249_RS10845		ABC transporter ATP-binding protein	1.197	0.105	-0.730	0.341
Brev2	A4249_RS10850	A4249_RS10850		ABC transporter permease	-0.723	-0.400	-0.223	-1.761
Brev2	A4249_RS10855	A4249_RS10855		hypothetical protein	0.201	0.640	-0.993	-0.563
Brev2	A4249_RS10860	A4249_RS10860		metalloprotease TldD	1.319	0.910	0.184	0.118
Brev2	A4249_RS10865	A4249_RS10865		hypothetical protein	-0.329	0.175	0.070	-0.041
Brev2	A4249_RS10870	A4249_RS10870		TraB/GumN family protein	0.952	1.641	0.644	1.596
Brev2	A4249_RS10875	A4249_RS10875		TonB-dependent receptor	0.201	1.020	0.568	1.279
Brev2	A4249_RS10880	A4249_RS10880		oligopeptide:H+ symporter	-1.104	-0.160	-2.145	-1.074
Brev2	A4249_RS10885	A4249_RS10885		hypothetical protein	1.135	1.378	1.863	1.252
Brev2	A4249_RS10890	A4249_RS10890		large-conductance mechanosensitive channel protein MscL	1.810	1.591	0.314	1.278
Brev2	A4249_RS10910	A4249_RS10910		hypothetical protein	0.393	0.249	-0.025	0.948
Brev2	A4249_RS10915	A4249_RS10915		hypothetical protein	0.821	1.337	0.354	-1.022
Brev2	A4249_RS10935	A4249_RS10935		hypothetical protein	-1.013	-1.278	-0.103	-1.274
Brev2	A4249_RS10940	A4249_RS10940		ribosome small subunit-dependent GTPase A	0.514	0.278	1.790	0.069
Brev2	A4249_RS10945	A4249_RS10945		DUF2171 domain-containing protein	-0.181	0.972	-0.903	0.385
Brev2	A4249_RS10950	A4249_RS10950		DUF1345 domain-containing protein	1.006	-0.355	0.923	-0.325
Brev2	A4249_RS10955	A4249_RS10955		DNA polymerase III subunit epsilon	-1.568	-0.899	0.172	-0.007
Brev2	A4249_RS10965	A4249_RS10965		response regulator	0.231	0.252	0.131	0.625
Brev2	A4249_RS10970	A4249_RS10970		N-formylglutamate amidohydrolase	1.282	-0.591	-1.409	0.324
Brev2	A4249_RS10975	A4249_RS10975		DUF599 family protein	0.163	-0.137	0.085	-0.344
Brev2	A4249_RS10985	A4249_RS10985		GNAT family protein	0.283	0.713	0.690	0.084
Brev2	A4249_RS10990	A4249_RS10990		ATP-dependent protease ATPase subunit HslU	-2.152	-0.222	-1.468	-1.528
Brev2	A4249_RS10995	A4249_RS10995		YihY/virulence factor BrkB family protein	0.552	1.027	0.403	0.544
Brev2	A4249_RS11010	A4249_RS11010		ATP-dependent chaperone ClpB	-1.856	-1.450	-0.521	1.235
Brev2	A4249_RS11015	A4249_RS11015		TonB-dependent receptor	0.686	0.081	-0.592	-0.563
Brev2	A4249_RS11020	A4249_RS11020		BCCT family transporter	0.190	0.648	-0.120	0.363
Brev2	A4249_RS11025	A4249_RS11025		serine hydrolase	-0.276	0.714	0.664	1.096
Brev2	A4249_RS11030	A4249_RS11030		hypothetical protein	-1.259	-1.182	-0.810	-2.364
Brev2	A4249_RS11035	A4249_RS11035		DUF4893 domain-containing protein	-0.101	-0.409	0.211	0.278
Brev2	A4249_RS11040	A4249_RS11040		DUF4893 domain-containing protein	-1.868	-1.820	-0.322	-1.885
Brev2	A4249_RS11045	A4249_RS11045		hybrid sensor histidine kinase/response regulator	-0.288	0.059	0.256	0.088
Brev2	A4249_RS11055	A4249_RS11055		NAD-dependent epimerase/dehydratase family protein	3.357	1.879	8.903	1.997
Brev2	A4249_RS11060	A4249_RS11060		NAD(P)-dependent oxidoreductase	0.329	-0.150	0.808	-0.982
Brev2	A4249_RS11065	A4249_RS11065		DUF1134 domain-containing protein	-0.949	-2.176	-0.466	-1.833
Brev2	A4249_RS11070	A4249_RS11070		amino acid permease	-1.577	-1.639	-4.333	-2.539
Brev2	A4249_RS11095	A4249_RS11095		polysaccharide deacetylase family protein	-0.475	0.297	0.719	0.518
Brev2	A4249_RS11100	A4249_RS11100		response regulator	-1.708	-0.621	-2.895	-1.206
Brev2	A4249_RS11115	A4249_RS11115		MFS transporter	0.065	0.440	-2.131	-0.144
Brev2	A4249_RS11125	A4249_RS11125		glycosyltransferase family 9 protein	0.334	-24.414	-18.671	-28.969
Brev2	A4249_RS11130	A4249_RS11130		alpha/beta hydrolase	-1.081	-0.575	0.700	-0.087
Brev2	A4249_RS11145	A4249_RS11145		TonB-dependent receptor	2.523	-2.277	4.801	-4.076
Brev2	A4249_RS11150	A4249_RS11150		capsular biosynthesis protein	-7.310	-9.855	2.691	2.123
Brev2	A4249_RS11160	A4249_RS11160		SDR family NAD(P)-dependent oxidoreductase	-0.528	0.347	0.242	0.454
Brev2	A4249_RS11165	A4249_RS11165		acetyl-CoA C-acyltransferase	0.663	0.086	1.140	0.401
Brev2	A4249_RS11180	A4249_RS11180		YqaA family protein	-0.496	-3.393	-1.657	-2.643
Brev2	A4249_RS11185	A4249_RS11185		exopolysaccharide biosynthesis protein	1.094	1.812	0.938	1.935
Brev2	A4249_RS11190	A4249_RS11190		hypothetical protein	-0.364	0.179	-0.699	0.921
Brev2	A4249_RS11195	A4249_RS11195		DUF5694 domain-containing protein	0.218	1.152	0.641	0.575
Brev2	A4249_RS11200	A4249_RS11200		4-hydroxyphenylpyruvate dioxygenase	0.896	-0.531	3.455	-0.164
Brev2	A4249_RS11205	A4249_RS11205		hypothetical protein	-0.534	-0.100	0.741	-0.533
Brev2	A4249_RS11210	A4249_RS11210		hypothetical protein	0.973	0.074	3.361	0.635
Brev2	A4249_RS11215	A4249_RS11215		isoaspartyl peptidase/L-asparaginase	-0.029	0.358	-0.099	-0.326
Brev2	A4249_RS11220	A4249_RS11220		hypothetical protein	-0.891	0.792	-3.380	1.895
Brev2	A4249_RS11225	A4249_RS11225		fumarylacetoacetate hydrolase family protein	-1.539	-1.546	-2.714	-1.194
Brev2	A4249_RS11230	A4249_RS11230		DUF1453 family protein	0.718	-0.390	-1.191	-0.318
Brev2	A4249_RS11240	A4249_RS11240		alpha/beta hydrolase	-0.879	-1.830	-1.430	-0.567
Brev2	A4249_RS11245	A4249_RS11245		AsmA family protein	0.631	-0.201	0.179	0.732
Brev2	A4249_RS11250	A4249_RS11250		hypothetical protein	0.890	1.170	-0.862	0.974
Brev2	A4249_RS11255	A4249_RS11255		S9 family peptidase	0.454	0.511	1.378	1.965
Brev2	A4249_RS11260	A4249_RS11260		S9 family peptidase	0.160	0.483	0.295	0.325
Brev2	A4249_RS11265	A4249_RS11265		1-acyl-sn-glycerol-3-phosphate acyltransferase	-1.437	-0.224	-2.610	-0.934
Brev2	A4249_RS11275	A4249_RS11275		phosphotransferase	-5.969	1.952	-5.657	3.102
Brev2	A4249_RS11285	A4249_RS11285		double-strand break repair protein AddB	-2.670	-2.459	-2.370	-2.930
Brev2	A4249_RS11290	A4249_RS11290		double-strand break repair helicase AddA	-1.519	-1.417	-2.267	-1.646
Brev2	A4249_RS11310	A4249_RS11310		DoxX family protein	0.212	1.310	0.766	1.050
Brev2	A4249_RS11325	A4249_RS11325		hypothetical protein	-4.557	-3.267	-2.067	-2.770
Brev2	A4249_RS11340	A4249_RS11340		type II toxin-antitoxin system VapC family toxin	1.094	1.226	1.914	1.563
Brev2	A4249_RS11350	A4249_RS11350		pseudouridine synthase	1.594	0.917	0.829	0.148
Brev2	A4249_RS11355	A4249_RS11355		class I SAM-dependent methyltransferase	0.708	0.632	0.169	0.389
Brev2	A4249_RS11365	A4249_RS11365		cation diffusion facilitator family transporter	-0.708	-0.879	-0.181	0.237
Brev2	A4249_RS11375	A4249_RS11375		tRNA epoxyqueuosine(34) reductase QueG	-1.186	-2.104	-2.416	-5.311
Brev2	A4249_RS11380	A4249_RS11380		FKBP-type peptidyl-prolyl cis-trans isomerase	-2.808	-2.317	-3.108	-3.143
Brev2	A4249_RS11385	A4249_RS11385		threonine ammonia-lyase	-1.129	-0.403	0.564	-0.977
Brev2	A4249_RS11390	A4249_RS11390		hypothetical protein	1.925	1.774	2.623	2.467
Brev2	A4249_RS11395	A4249_RS11395		hypothetical protein	-0.756	0.792	-0.675	0.165
Brev2	A4249_RS11400	A4249_RS11400		GNAT family N-acetyltransferase	-5.385	-0.997	-4.717	-1.906
Brev2	A4249_RS11415	A4249_RS11415		phosphoribosyltransferase family protein	-0.224	-0.783	1.206	-0.168
Brev2	A4249_RS11425	A4249_RS11425		ATP-binding cassette domain-containing protein	0.717	1.274	0.906	0.047
Brev2	A4249_RS11430	A4249_RS11430		cell division protein	-0.650	-1.367	-0.938	-0.261
Brev2	A4249_RS11435	A4249_RS11435		YdcF family protein	-14.180	-37.329	-28.953	-34.462
Brev2	A4249_RS11445	A4249_RS11445		MipA/OmpV family protein	1.057	-0.151	0.366	-0.247
Brev2	A4249_RS11450	A4249_RS11450		histidinol-phosphate transaminase	-4.337	-6.665	-3.930	-7.369
Brev2	A4249_RS11455	A4249_RS11455		hypothetical protein	1.064	-0.140	-0.503	-1.021
Brev2	A4249_RS11460	A4249_RS11460		DUF2125 domain-containing protein	-2.132	-3.428	-1.106	-5.451
Brev2	A4249_RS11465	A4249_RS11465		Cys-tRNA(Pro) deacylase	0.899	0.328	-0.429	0.224
Brev2	A4249_RS11470	A4249_RS11470		ATP-dependent DNA helicase	-0.146	-0.271	-0.330	-1.040
Brev2	A4249_RS11475	A4249_RS11475		ligase-associated DNA damage response DEXH box helicase	0.523	0.318	1.501	-0.312
Brev2	A4249_RS11480	A4249_RS11480		ligase-associated DNA damage response endonuclease PdeM	0.638	0.976	0.502	1.277
Brev2	A4249_RS11485	A4249_RS11485		hypothetical protein	0.562	-1.069	1.807	0.493
Brev2	A4249_RS11490	A4249_RS11490		sensor histidine kinase N-terminal domain-containing protein	-0.392	0.343	1.474	0.906
Brev2	A4249_RS11495	A4249_RS11495		response regulator transcription factor	-2.380	-0.849	-1.363	-0.254
Brev2	A4249_RS11500	A4249_RS11500		protein-disulfide reductase DsbD	1.020	1.052	-0.079	1.369
Brev2	A4249_RS11505	A4249_RS11505		TlpA disulfide reductase family protein	-0.935	-0.334	-1.237	0.423
