orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS14370	A4249_RS14370		M23 family metallopeptidase	-0.097	-0.386	-0.449	-0.920
Brev2	A4249_RS14375	A4249_RS14375		YdbH domain-containing protein	0.088	0.061	-0.019	0.242
Brev2	A4249_RS14380	A4249_RS14380		YnbE family lipoprotein	-0.058	0.167	0.062	0.185
Brev2	A4249_RS14385	A4249_RS14385		DUF1318 domain-containing protein	0.141	-2.448	-0.033	-4.113
Brev2	A4249_RS14390	A4249_RS14390		DNA cytosine methyltransferase	-1.580	-1.208	-1.848	-1.068
Brev2	A4249_RS14395	A4249_RS14395		hypothetical protein	-0.347	-0.023	-0.444	-0.108
Brev2	A4249_RS14400	A4249_RS14400		LytTR family transcriptional regulator DNA-binding domain-containing protein	-0.352	-0.351	-0.335	-0.176
Brev2	A4249_RS14405	A4249_RS14405		TetR/AcrR family transcriptional regulator	0.233	0.372	0.356	0.533
Brev2	A4249_RS14410	A4249_RS14410		TonB-dependent receptor	0.034	0.008	0.103	0.169
Brev2	A4249_RS14415	A4249_RS14415		MFS transporter	0.025	0.331	-0.083	0.338
Brev2	A4249_RS14440	A4249_RS14440		glutathione S-transferase family protein	-0.085	-0.065	-0.025	0.119
Brev2	A4249_RS14445	A4249_RS14445		hypothetical protein	-0.477	0.070	0.176	-0.431
Brev2	A4249_RS14455	A4249_RS14455		response regulator	0.112	0.170	0.192	-0.041
Brev2	A4249_RS14465	A4249_RS14465		sulfite exporter TauE/SafE family protein	-4.815	-3.171	-4.961	-4.357
Brev2	A4249_RS14470	A4249_RS14470		PEGA domain-containing protein	0.008	0.027	0.172	-0.121
Brev2	A4249_RS14480	A4249_RS14480		helix-turn-helix domain-containing protein	-0.079	0.233	-0.372	0.445
Brev2	A4249_RS14485	A4249_RS14485		phosphoenolpyruvate--protein phosphotransferase	-1.071	-1.249	-2.070	-1.539
Brev2	A4249_RS14500	A4249_RS14500		oligopeptide transporter, OPT family	0.169	0.178	0.406	0.264
Brev2	A4249_RS14505	A4249_RS14505		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	0.163	0.037	-0.029	0.114
Brev2	A4249_RS14510	A4249_RS14510		hypothetical protein	-0.351	-0.007	-1.461	-0.751
Brev2	A4249_RS14515	A4249_RS14515		enoyl-CoA hydratase-related protein	-0.012	-0.164	-0.569	-0.587
Brev2	A4249_RS14520	A4249_RS14520		alpha/beta hydrolase	-0.350	-0.603	-0.006	-1.179
Brev2	A4249_RS14530	A4249_RS14530		OmpA family protein	0.525	0.477	0.736	0.344
Brev2	A4249_RS14535	A4249_RS14535		glycine zipper domain-containing protein	0.033	-0.066	0.318	0.025
Brev2	A4249_RS14540	A4249_RS14540		diacylglycerol kinase family protein	-0.210	-0.153	0.080	-0.111
Brev2	A4249_RS14545	A4249_RS14545		metallophosphoesterase	0.241	-0.058	0.378	-0.290
Brev2	A4249_RS14550	A4249_RS14550		AMP nucleosidase	-1.734	-2.320	-1.662	-2.391
Brev2	A4249_RS14555	A4249_RS14555		multidrug effflux MFS transporter	0.256	0.055	0.324	0.299
Brev2	A4249_RS14560	A4249_RS14560		M1 family metallopeptidase	0.048	0.153	0.099	0.128
Brev2	A4249_RS14565	A4249_RS14565		DUF488 domain-containing protein	-0.071	-0.011	0.372	0.146
Brev2	A4249_RS14570	A4249_RS14570		complex I NDUFA9 subunit family protein	0.011	-0.189	0.232	-0.769
Brev2	A4249_RS14575	A4249_RS14575		DNA helicase RecQ	0.048	0.049	0.207	0.164
Brev2	A4249_RS14580	A4249_RS14580		hypothetical protein	-0.342	-0.251	-0.220	-0.102
Brev2	A4249_RS14585	A4249_RS14585		glucose-6-phosphate isomerase	-3.147	-3.112	-3.280	-4.010
Brev2	A4249_RS14590	A4249_RS14590		hypothetical protein	0.210	0.142	0.222	0.299
Brev2	A4249_RS14605	A4249_RS14605		glycosyltransferase family 2 protein	-0.845	-1.392	-1.273	-3.218
Brev2	A4249_RS14610	A4249_RS14610		glycosyltransferase family 39 protein	-1.091	-4.002	-3.722	-3.893
Brev2	A4249_RS14620	A4249_RS14620		hypothetical protein	0.288	0.185	-0.048	0.198
Brev2	A4249_RS14625	A4249_RS14625		hypothetical protein	-0.603	0.168	-0.519	0.317
Brev2	A4249_RS14635	A4249_RS14635		hemolysin III family protein	0.189	-0.145	0.084	-0.114
Brev2	A4249_RS14640	A4249_RS14640		acetyl-CoA C-acetyltransferase	0.144	0.079	0.679	-0.075
Brev2	A4249_RS14645	A4249_RS14645		M20/M25/M40 family metallo-hydrolase	0.001	0.028	0.076	0.104
Brev2	A4249_RS14650	A4249_RS14650		zinc metalloprotease HtpX	0.014	0.402	0.274	0.246
Brev2	A4249_RS14660	A4249_RS14660		hypothetical protein	-0.011	0.009	-0.009	0.029
Brev2	A4249_RS14675	A4249_RS14675		metallopeptidase family protein	0.118	0.059	-0.717	-0.286
Brev2	A4249_RS14680	A4249_RS14680		PAS domain-containing sensor histidine kinase	0.531	0.055	0.662	0.793
Brev2	A4249_RS14685	A4249_RS14685		M28 family metallopeptidase	-0.019	0.131	-0.034	0.120
Brev2	A4249_RS14690	A4249_RS14690		TIGR03862 family flavoprotein	0.057	0.137	0.228	-0.030
Brev2	A4249_RS14695	A4249_RS14695		transcription elongation factor GreA	-0.161	-0.026	-0.440	0.180
Brev2	A4249_RS14700	A4249_RS14700		helix-turn-helix transcriptional regulator	0.057	-0.064	0.511	0.326
Brev2	A4249_RS14715	A4249_RS14715		PhoH family protein	0.217	0.447	-0.465	0.490
Brev2	A4249_RS14720	A4249_RS14720		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	-0.300	-0.231	-0.301	-0.191
Brev2	A4249_RS14730	A4249_RS14730		GNAT family N-acetyltransferase	0.199	0.006	0.177	-0.020
Brev2	A4249_RS14740	A4249_RS14740		NifU family protein	-4.143	-0.949	-4.948	-1.470
Brev2	A4249_RS14745	A4249_RS14745		DUF853 family protein	-0.231	0.040	0.001	0.187
Brev2	A4249_RS14750	A4249_RS14750		AI-2E family transporter	-0.196	-0.123	0.042	-0.050
Brev2	A4249_RS14760	A4249_RS14760		NAD-dependent succinate-semialdehyde dehydrogenase	0.031	0.107	-0.355	0.168
Brev2	A4249_RS14775	A4249_RS14775		sigma-70 family RNA polymerase sigma factor	-0.123	-0.664	3.210	-0.041
Brev2	A4249_RS14780	A4249_RS14780		NepR family anti-sigma factor	-0.137	0.042	2.189	-0.206
Brev2	A4249_RS14785	A4249_RS14785		response regulator	0.086	-0.427	3.702	0.314
Brev2	A4249_RS14790	A4249_RS14790		NADP-dependent oxidoreductase	0.032	-0.014	-0.078	-0.141
Brev2	A4249_RS14795	A4249_RS14795		acyl dehydratase	-0.231	-0.093	-1.463	-0.271
Brev2	A4249_RS14800	A4249_RS14800		SapC family protein	0.180	0.059	0.149	-0.184
Brev2	A4249_RS14805	A4249_RS14805		Fur family transcriptional regulator	0.339	0.339	1.139	-0.366
Brev2	A4249_RS14810	A4249_RS14810		alpha/beta hydrolase	-0.126	0.029	0.027	-0.141
Brev2	A4249_RS14820	A4249_RS14820		ribosome silencing factor	-0.606	-0.297	-1.662	-0.360
Brev2	A4249_RS14825	A4249_RS14825		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	0.088	0.208	0.098	0.510
Brev2	A4249_RS14830	A4249_RS14830		peptidoglycan DD-metalloendopeptidase family protein	0.333	0.271	0.403	0.549
Brev2	A4249_RS14835	A4249_RS14835		S41 family peptidase	-0.364	-0.648	-0.880	-0.596
Brev2	A4249_RS14840	A4249_RS14840		carboxynorspermidine decarboxylase	0.170	0.057	0.035	0.351
Brev2	A4249_RS14845	A4249_RS14845		saccharopine dehydrogenase family protein	0.366	0.441	0.630	1.092
Brev2	A4249_RS14865	A4249_RS14865		glutathione S-transferase N-terminal domain-containing protein	0.043	0.277	0.115	0.033
Brev2	A4249_RS14870	A4249_RS14870		DUF3597 family protein	-0.204	-0.073	0.042	-0.010
Brev2	A4249_RS14875	A4249_RS14875		benzoate/H(+) symporter BenE family transporter	0.774	-0.019	0.337	-0.008
Brev2	A4249_RS14895	A4249_RS14895		phosphonate ABC transporter, permease protein PhnE	-0.188	-1.106	-1.283	-0.848
Brev2	A4249_RS14900	A4249_RS14900		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	0.275	-1.307	0.944	-1.384
Brev2	A4249_RS14905	A4249_RS14905		phosphonate ABC transporter ATP-binding protein	-0.023	-0.903	-0.067	-0.810
Brev2	A4249_RS14910	A4249_RS14910		DUF2254 domain-containing protein	-0.006	0.067	-0.085	-0.008
Brev2	A4249_RS14920	A4249_RS14920		GNAT family N-acetyltransferase	0.369	0.145	-0.055	0.534
Brev2	A4249_RS14925	A4249_RS14925		deoxyhypusine synthase	-0.133	-0.167	0.109	-0.088
Brev2	A4249_RS14945	A4249_RS14945		type I methionyl aminopeptidase	0.097	-0.159	-0.104	-0.030
Brev2	A4249_RS14950	A4249_RS14950		ParD-like family protein	-0.110	0.114	0.415	0.074
Brev2	A4249_RS14960	A4249_RS14960		septation protein IspZ	-0.276	-0.106	0.028	0.222
Brev2	A4249_RS14965	A4249_RS14965		MarR family transcriptional regulator	-0.281	0.003	-0.530	-0.241
Brev2	A4249_RS14970	A4249_RS14970		phasin	-0.422	-0.036	0.345	0.384
Brev2	A4249_RS14975	A4249_RS14975		creatininase family protein	-0.253	-0.391	-0.100	-0.013
Brev2	A4249_RS14980	A4249_RS14980		TetR/AcrR family transcriptional regulator	-0.570	-1.006	-1.681	-1.140
Brev2	A4249_RS14985	A4249_RS14985		DHA2 family efflux MFS transporter permease subunit	0.013	-0.035	0.292	0.142
Brev2	A4249_RS14990	A4249_RS14990		HlyD family secretion protein	0.125	0.043	0.043	0.175
Brev2	A4249_RS14995	A4249_RS14995		NAD(P)/FAD-dependent oxidoreductase	-0.074	0.099	-0.004	-0.036
Brev2	A4249_RS15000	A4249_RS15000		endonuclease III	-0.780	-0.174	0.040	-0.400
Brev2	A4249_RS15005	A4249_RS15005		MarR family transcriptional regulator	-0.059	0.189	0.084	0.407
Brev2	A4249_RS15010	A4249_RS15010		methyl-accepting chemotaxis protein	0.060	-0.153	-0.400	-0.290
Brev2	A4249_RS15015	A4249_RS15015		chemotaxis protein CheW	0.077	0.071	0.066	0.282
Brev2	A4249_RS15020	A4249_RS15020		transporter	-0.094	-0.112	-0.151	0.135
Brev2	A4249_RS15030	A4249_RS15030		aromatic ring-hydroxylating dioxygenase subunit alpha	0.502	0.723	1.828	1.193
Brev2	A4249_RS15035	A4249_RS15035		alpha/beta hydrolase	-0.194	0.093	-0.070	-0.213
Brev2	A4249_RS15040	A4249_RS15040		class I SAM-dependent methyltransferase	-0.184	0.123	-0.292	0.065
Brev2	A4249_RS15050	A4249_RS15050		lysozyme inhibitor LprI family protein	0.317	0.589	0.180	0.462
Brev2	A4249_RS15055	A4249_RS15055		SprT family zinc-dependent metalloprotease	0.417	0.059	0.248	0.362
Brev2	A4249_RS15060	A4249_RS15060		polyhydroxyalkanoate depolymerase	0.023	-0.053	0.044	-0.047
Brev2	A4249_RS15065	A4249_RS15065		SCO family protein	0.372	0.266	0.666	0.533
Brev2	A4249_RS15070	A4249_RS15070		ActS/PrrB/RegB family redox-sensitive histidine kinase	-0.005	0.160	0.073	0.273
Brev2	A4249_RS15075	A4249_RS15075		ActR/PrrA/RegA family redox response regulator transcription factor	0.037	-0.045	0.112	0.274
Brev2	A4249_RS15090	A4249_RS15090		NAD(+) diphosphatase	0.079	0.006	0.081	-0.016
Brev2	A4249_RS15100	A4249_RS15100		cytochrome c family protein	0.268	-0.380	-0.112	-0.351
Brev2	A4249_RS15105	A4249_RS15105		malonic semialdehyde reductase	-0.053	-0.048	0.049	0.183
Brev2	A4249_RS15110	A4249_RS15110		YbaB/EbfC family nucleoid-associated protein	-0.001	-0.578	-0.010	0.011
Brev2	A4249_RS15115	A4249_RS15115		recombination mediator RecR	-0.099	-0.165	-0.022	-0.138
Brev2	A4249_RS15125	A4249_RS15125		DNA recombination protein RmuC	-0.239	-0.309	-0.306	-0.204
Brev2	A4249_RS15130	A4249_RS15130		hypothetical protein	-0.357	-0.214	-0.077	-0.451
Brev2	A4249_RS15140	A4249_RS15140		TraB/GumN family protein	-0.742	-0.903	-0.836	-0.839
Brev2	A4249_RS15145	A4249_RS15145		tRNA-Gly	-0.237	-0.204	-0.154	-0.123
Brev2	A4249_RS15150	A4249_RS15150		hypothetical protein	0.858	-0.096	0.231	-0.596
Brev2	A4249_RS15155	A4249_RS15155		hypothetical protein	-0.329	-0.449	0.009	-0.124
Brev2	A4249_RS15160	A4249_RS15160		hypothetical protein	0.162	0.105	-0.041	0.085
Brev2	A4249_RS15165	A4249_RS15165		molecular chaperone	0.111	0.214	0.300	-0.057
Brev2	A4249_RS15170	A4249_RS15170		hypothetical protein	0.140	0.094	0.237	0.165
Brev2	A4249_RS15175	A4249_RS15175		hypothetical protein	-0.002	0.055	0.042	-0.052
Brev2	A4249_RS15180	A4249_RS15180		hypothetical protein	-0.074	0.009	0.981	0.540
Brev2	A4249_RS15185	A4249_RS15185		bile acid:sodium symporter	0.071	0.002	0.017	0.152
Brev2	A4249_RS15190	A4249_RS15190		acetate--CoA ligase	-0.128	0.122	-0.069	0.042
Brev2	A4249_RS15195	A4249_RS15195		DcaP family trimeric outer membrane transporter	0.236	-0.191	0.180	-0.133
Brev2	A4249_RS15205	A4249_RS15205		PAS-domain containing protein	-0.034	0.001	-0.089	-0.059
Brev2	A4249_RS15210	A4249_RS15210		MFS transporter	0.018	0.249	0.048	0.051
Brev2	A4249_RS15215	A4249_RS15215		acyltransferase	-0.098	-0.108	0.042	-0.202
Brev2	A4249_RS15225	A4249_RS15225		flagellar biosynthesis protein FliQ	0.733	-0.431	0.658	-0.060
Brev2	A4249_RS15230	A4249_RS15230		flagellar biosynthetic protein FliR	0.191	-0.752	0.295	-0.902
Brev2	A4249_RS15235	A4249_RS15235		flagellar biosynthesis protein FlhB	0.583	-0.414	-0.056	-0.617
Brev2	A4249_RS15245	A4249_RS15245		protein-glutamate O-methyltransferase CheR	0.381	0.663	-0.591	-0.152
Brev2	A4249_RS15250	A4249_RS15250		response regulator	-0.217	0.125	-0.557	-0.244
Brev2	A4249_RS15265	A4249_RS15265		hypothetical protein	-0.322	0.311	-0.174	0.562
Brev2	A4249_RS15270	A4249_RS15270		hypothetical protein	0.204	0.134	-0.237	0.339
Brev2	A4249_RS15275	A4249_RS15275		peptide chain release factor 3	-0.267	-0.822	-0.420	-1.279
Brev2	A4249_RS15280	A4249_RS15280		hypothetical protein	0.055	-0.010	-0.020	0.090
Brev2	A4249_RS15285	A4249_RS15285		hypothetical protein	0.363	0.048	-0.121	0.052
Brev2	A4249_RS15290	A4249_RS15290		malate synthase G	-0.109	-3.957	-0.190	-4.429
Brev2	A4249_RS15295	A4249_RS15295		mechanosensitive ion channel	0.299	0.168	0.304	-0.027
Brev2	A4249_RS15300	A4249_RS15300		sulfate adenylyltransferase subunit CysN	-4.537	-3.767	-4.590	-4.132
Brev2	A4249_RS15305	A4249_RS15305		sulfate adenylyltransferase subunit CysD	-5.443	-3.693	-4.728	-4.637
Brev2	A4249_RS15310	A4249_RS15310		lipocalin family protein	0.128	-0.068	0.058	-0.005
Brev2	A4249_RS15315	A4249_RS15315		sorbosone dehydrogenase family protein	-0.003	0.132	-0.202	0.111
Brev2	A4249_RS15320	A4249_RS15320		hypothetical protein	0.104	0.308	0.332	0.021
Brev2	A4249_RS15325	A4249_RS15325		long-chain-acyl-CoA synthetase	-0.117	-4.066	-0.221	-4.045
Brev2	A4249_RS15330	A4249_RS15330		flagellar motor stator protein MotA	1.295	0.405	0.234	0.126
Brev2	A4249_RS15340	A4249_RS15340		tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD	-0.200	-0.132	-0.210	-0.142
Brev2	A4249_RS15345	A4249_RS15345		DUF6491 family protein	-0.119	-0.101	-0.241	-0.190
Brev2	A4249_RS15350	A4249_RS15350		hypothetical protein	-0.061	0.201	0.092	0.103
Brev2	A4249_RS15360	A4249_RS15360		DNA replication/repair protein RecF	-0.252	-0.015	0.266	-0.516
Brev2	A4249_RS15380	A4249_RS15380		TonB-dependent receptor plug domain-containing protein	-0.194	-0.095	-0.168	-0.304
Brev2	A4249_RS15395	A4249_RS15395		pentapeptide repeat-containing protein	0.081	-0.073	0.086	-0.027
Brev2	A4249_RS15405	A4249_RS15405		helix-turn-helix transcriptional regulator	-0.115	-0.029	-0.417	0.039
Brev2	A4249_RS15410	A4249_RS15410		hypothetical protein	0.626	0.330	-0.027	-0.087
Brev2	A4249_RS15415	A4249_RS15415		hypothetical protein	0.007	-0.222	-0.225	-0.188
Brev2	A4249_RS15455	A4249_RS15455		Rieske (2Fe-2S) protein	0.108	0.031	-0.361	0.196
Brev2	A4249_RS15460	A4249_RS15460		polyphosphate kinase 2	0.063	0.177	0.068	0.319
Brev2	A4249_RS15465	A4249_RS15465		extensin family protein	-0.011	-0.055	0.030	-0.054
Brev2	A4249_RS15470	A4249_RS15470		cold-shock protein	-0.452	-0.473	0.785	-0.421
Brev2	A4249_RS15475	A4249_RS15475		DMT family transporter	-0.037	0.177	0.200	0.130
Brev2	A4249_RS15480	A4249_RS15480		histidine kinase dimerization/phosphoacceptor domain -containing protein	-0.042	-0.097	-0.367	-0.129
Brev2	A4249_RS15485	A4249_RS15485		biliverdin-producing heme oxygenase	-0.027	0.211	-0.013	-0.209
Brev2	A4249_RS15490	A4249_RS15490		transglutaminase family protein	0.043	-0.014	-0.039	0.116
Brev2	A4249_RS15495	A4249_RS15495		M1 family metallopeptidase	-0.077	-0.044	-0.017	-0.010
Brev2	A4249_RS15505	A4249_RS15505		DUF3617 family protein	-0.286	-1.620	-2.197	-2.724
Brev2	A4249_RS15520	A4249_RS15520		YceI family protein	0.109	-0.027	-0.183	-0.008
Brev2	A4249_RS15530	A4249_RS15530		helicase-related protein	-0.253	-0.012	-0.622	0.041
Brev2	A4249_RS15540	A4249_RS15540		ATP-binding protein	-0.069	0.053	0.092	-0.107
Brev2	A4249_RS15545	A4249_RS15545		TorF family putative porin	0.180	-0.129	0.072	-0.245
Brev2	A4249_RS15550	A4249_RS15550		methyl-accepting chemotaxis protein	0.263	-0.023	-0.035	0.061
Brev2	A4249_RS15555	A4249_RS15555		STAS domain-containing protein	0.849	0.032	0.087	0.118
Brev2	A4249_RS15560	A4249_RS15560		response regulator	1.020	-0.149	0.498	-0.087
Brev2	A4249_RS15565	A4249_RS15565		chemotaxis protein CheA	0.243	-0.100	-0.206	0.113
Brev2	A4249_RS15570	A4249_RS15570		chemotaxis protein CheW	-0.388	-0.800	-0.230	-0.540
Brev2	A4249_RS15575	A4249_RS15575		protein-glutamate O-methyltransferase	0.284	-0.292	-0.239	0.043
Brev2	A4249_RS15580	A4249_RS15580		chemotaxis response regulator protein-glutamate methylesterase	0.647	0.173	0.345	0.428
Brev2	A4249_RS15585	A4249_RS15585		response regulator	0.131	-0.214	-0.149	0.052
Brev2	A4249_RS15590	A4249_RS15590		chemotaxis protein CheD	0.504	0.283	0.139	0.195
Brev2	A4249_RS15595	A4249_RS15595		hypothetical protein	0.177	-0.067	0.030	-0.384
Brev2	A4249_RS15600	A4249_RS15600		response regulator	0.301	-0.091	0.224	0.327
Brev2	A4249_RS15605	A4249_RS15605		hypothetical protein	0.444	0.273	0.756	0.299
Brev2	A4249_RS15615	A4249_RS15615		2'-5' RNA ligase family protein	0.063	0.167	-0.104	0.194
Brev2	A4249_RS15620	A4249_RS15620		histone deacetylase	-0.045	0.058	0.133	0.126
Brev2	A4249_RS15625	A4249_RS15625		response regulator	0.080	-0.005	-0.155	0.142
Brev2	A4249_RS15630	A4249_RS15630		sensor histidine kinase KdpD	-0.138	0.089	-0.077	-0.035
Brev2	A4249_RS15635	A4249_RS15635		K(+)-transporting ATPase subunit C	-0.152	-0.017	-0.223	0.048
Brev2	A4249_RS15640	A4249_RS15640		TorF family putative porin	0.055	0.032	0.138	-0.106
Brev2	A4249_RS15645	A4249_RS15645		potassium-transporting ATPase subunit KdpB	-0.405	-0.178	-0.409	-0.391
Brev2	A4249_RS15650	A4249_RS15650		potassium-transporting ATPase subunit KdpA	-0.060	0.058	0.010	-0.010
Brev2	A4249_RS15655	A4249_RS15655		hypothetical protein	-0.114	0.255	-0.089	0.108
Brev2	A4249_RS15660	A4249_RS15660		hypothetical protein	0.259	-0.489	-0.173	-1.041
Brev2	A4249_RS15665	A4249_RS15665		response regulator transcription factor	-0.092	-0.098	-0.011	-0.611
Brev2	A4249_RS15675	A4249_RS15675		Crp/Fnr family transcriptional regulator	0.264	0.100	2.307	0.459
Brev2	A4249_RS15685	A4249_RS15685		DUF1206 domain-containing protein	-0.176	-0.053	0.350	0.023
Brev2	A4249_RS15690	A4249_RS15690		DsbA family oxidoreductase	-0.208	-0.221	-0.272	-0.031
Brev2	A4249_RS15695	A4249_RS15695		hypothetical protein	0.066	0.115	-0.093	0.257
Brev2	A4249_RS15700	A4249_RS15700		AAA family ATPase	-0.025	0.006	0.114	0.322
Brev2	A4249_RS15705	A4249_RS15705		SLATT domain-containing protein	-0.028	0.025	0.029	0.075
Brev2	A4249_RS15710	A4249_RS15710		nucleotidyltransferase	-0.134	-0.010	-0.020	-0.110
Brev2	A4249_RS15715	A4249_RS15715		phosphomethylpyrimidine synthase ThiC	-0.979	-0.803	-4.339	-2.350
Brev2	A4249_RS15725	A4249_RS15725		hypothetical protein	0.061	0.111	-0.025	0.282
Brev2	A4249_RS15730	A4249_RS15730		TIGR02587 family membrane protein	0.051	0.171	-0.164	0.132
Brev2	A4249_RS15740	A4249_RS15740		D-cysteine desulfhydrase	0.063	0.245	0.204	0.014
Brev2	A4249_RS15750	A4249_RS15750		chromate efflux transporter	-0.068	0.253	-0.039	0.210
Brev2	A4249_RS15755	A4249_RS15755		amino acid racemase	0.159	-0.179	-0.188	0.252
Brev2	A4249_RS15765	A4249_RS15765		ribokinase	-0.056	-0.062	0.157	0.038
Brev2	A4249_RS15780	A4249_RS15780		hypothetical protein	-0.055	0.095	0.088	0.079
Brev2	A4249_RS15785	A4249_RS15785		prolyl oligopeptidase family serine peptidase	-0.087	-0.076	0.040	-0.005
Brev2	A4249_RS15790	A4249_RS15790		hypothetical protein	-0.090	0.004	-0.465	-0.410
Brev2	A4249_RS15795	A4249_RS15795		zinc-dependent alcohol dehydrogenase family protein	-0.102	0.065	0.092	0.102
Brev2	A4249_RS15800	A4249_RS15800		thioesterase family protein	0.204	0.173	0.083	0.380
Brev2	A4249_RS15805	A4249_RS15805		MarR family transcriptional regulator	-0.363	0.023	-0.131	-0.153
Brev2	A4249_RS15810	A4249_RS15810		retropepsin-like aspartic protease	0.004	0.124	0.032	0.048
Brev2	A4249_RS15815	A4249_RS15815		PadR family transcriptional regulator	-0.194	0.006	-0.251	-0.082
Brev2	A4249_RS15820	A4249_RS15820		arsenate reductase (glutaredoxin)	0.200	0.375	-0.092	0.232
Brev2	A4249_RS15825	A4249_RS15825		metalloregulator ArsR/SmtB family transcription factor	0.283	0.300	0.063	0.306
Brev2	A4249_RS15830	A4249_RS15830		arsenic transporter	0.047	-0.027	-0.046	0.185
Brev2	A4249_RS15835	A4249_RS15835		hypothetical protein	-0.061	-0.576	0.331	-0.439
Brev2	A4249_RS15845	A4249_RS15845		hemerythrin domain-containing protein	-0.040	-0.089	-0.126	0.133
Brev2	A4249_RS15850	A4249_RS15850		MgtC/SapB family protein	-0.195	0.205	-0.314	0.069
Brev2	A4249_RS15865	A4249_RS15865		Holliday junction branch migration DNA helicase RuvB	-1.029	-0.825	-0.277	-2.001
Brev2	A4249_RS15870	A4249_RS15870		alpha/beta fold hydrolase	-0.028	0.120	-0.010	0.286
Brev2	A4249_RS15875	A4249_RS15875		hypothetical protein	-0.809	-0.802	-0.719	-0.366
Brev2	A4249_RS15880	A4249_RS15880		hypothetical protein	-0.193	-0.024	0.233	-0.059
Brev2	A4249_RS15885	A4249_RS15885		tol-pal system-associated acyl-CoA thioesterase	0.327	0.524	0.964	0.715
Brev2	A4249_RS15890	A4249_RS15890		hypothetical protein	-0.053	0.052	0.263	0.203
Brev2	A4249_RS15930	A4249_RS15930		DUF3667 domain-containing protein	0.222	0.011	-0.016	0.109
Brev2	A4249_RS15950	A4249_RS15950		acyltransferase family protein	-0.038	-0.065	-0.231	-0.074
Brev2	A4249_RS15955	A4249_RS15955		hypothetical protein	0.186	0.002	-0.189	0.300
Brev2	A4249_RS15960	A4249_RS15960		transcriptional regulator	-0.434	-0.293	-0.467	-0.738
Brev2	A4249_RS15965	A4249_RS15965		YdeI/OmpD-associated family protein	0.402	0.361	0.367	0.231
Brev2	A4249_RS15975	A4249_RS15975		DMT family protein	0.359	0.035	0.095	-0.203
Brev2	A4249_RS15980	A4249_RS15980		multidrug efflux SMR transporter	0.160	-0.524	-0.532	-0.103
Brev2	A4249_RS15990	A4249_RS15990		nucleotidyltransferase family protein	-0.055	-0.011	-0.104	0.040
Brev2	A4249_RS15995	A4249_RS15995		DUF983 domain-containing protein	0.066	0.183	-0.383	0.170
