orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS14655	RS_RS14655		ClpXP protease specificity-enhancing factor	0.432	0.655	0.918	-0.230	-0.126	0.489	0.074
RalstoniaGMI1000	RS_RS14665	RS_RS14665		cytochrome c	0.443	2.111	-0.132	0.465	-0.479	-0.396	-0.033
RalstoniaGMI1000	RS_RS14670	RS_RS14670		cytochrome b	-1.264	-0.386	-1.163	-0.401	-2.039	-1.407	-1.136
RalstoniaGMI1000	RS_RS14675	RS_RS14675		ubiquinol-cytochrome c reductase iron-sulfur subunit	-1.155	0.394	-0.738	-1.685	-1.552	-0.298	-0.545
RalstoniaGMI1000	RS_RS14685	RS_RS14685		Nif3-like dinuclear metal center hexameric protein	-0.026	0.718	2.022	1.429	-0.098	0.635	1.186
RalstoniaGMI1000	RS_RS14690	RS_RS14690		PDZ domain-containing protein	-0.666	-0.044	1.080	-1.464	-1.496	-1.356	-0.406
RalstoniaGMI1000	RS_RS14700	RS_RS14700		ABC transporter substrate-binding protein	0.188	-1.383	1.641	-0.654	0.491	-0.099	0.405
RalstoniaGMI1000	RS_RS14710	RS_RS14710		sensor histidine kinase	0.323	0.255	0.158	0.637	0.606	-0.968	0.329
RalstoniaGMI1000	RS_RS14715	RS_RS14715		iron ABC transporter substrate-binding protein	0.615	0.403	0.518	1.415	1.516	-0.982	-1.827
RalstoniaGMI1000	RS_RS14720	RS_RS14720		iron ABC transporter permease	-0.070	-1.917	0.250	1.671	0.365	1.226	1.639
RalstoniaGMI1000	RS_RS14725	RS_RS14725		ABC transporter ATP-binding protein	1.365	-0.852	0.741	-1.013	-0.103	-0.571	-0.937
RalstoniaGMI1000	RS_RS14730	RS_RS14730		twin-arginine translocase subunit TatC	-1.296	-1.171	-0.597	-2.717	2.155	-3.728	0.713
RalstoniaGMI1000	RS_RS14735	RS_RS14735		twin-arginine translocase subunit TatB	-0.506	-0.596	-0.815	-1.672	0.936	-1.830	0.416
RalstoniaGMI1000	RS_RS14745	RS_RS14745		membrane protein	2.126	0.497	0.687	0.584	-1.373	-0.755	-0.007
RalstoniaGMI1000	RS_RS14805	RS_RS14805		BolA family transcriptional regulator	-0.777	0.673	-1.548	-0.624	-0.156	-1.022	0.231
RalstoniaGMI1000	RS_RS14810	RS_RS14810		ABC transporter permease	-0.447	-1.317	0.740	-0.220	0.804	0.771	0.459
RalstoniaGMI1000	RS_RS14815	RS_RS14815		ABC transporter ATP-binding protein	1.879	-0.128	-0.013	0.341	0.699	1.435	0.943
RalstoniaGMI1000	RS_RS14820	RS_RS14820		STAS domain-containing protein	-0.626	-1.560	-0.064	-0.327	0.880	-0.511	1.292
RalstoniaGMI1000	RS_RS14825	RS_RS14825		hypothetical protein	-2.172	-2.756	-0.227	-1.337	-0.105	-1.989	-0.503
RalstoniaGMI1000	RS_RS14830	RS_RS14830		ABC transporter	-2.675	-3.104	1.237	-0.135	0.554	-1.780	0.758
RalstoniaGMI1000	RS_RS14835	RS_RS14835		outer membrane lipid asymmetry maintenance protein MlaD	-3.033	-2.068	-0.804	-1.534	0.985	-3.543	1.940
RalstoniaGMI1000	RS_RS14840	RS_RS14840		ABC transporter permease	-2.658	-4.652	-2.723	-1.676	-1.431	-1.391	-0.403
RalstoniaGMI1000	RS_RS14845	RS_RS14845		ABC transporter ATP-binding protein	-2.130	-2.279	-1.483	-1.494	-0.518	-1.449	0.148
RalstoniaGMI1000	RS_RS14850	RS_RS14850		tripartite tricarboxylate transporter substrate binding protein	2.004	-0.106	0.430	-1.246	0.953	-1.229	-0.512
RalstoniaGMI1000	RS_RS14855	RS_RS14855		glutamate synthase subunit beta	-2.384	-1.084	-1.800	-0.263	-1.566	-0.566	-1.712
RalstoniaGMI1000	RS_RS14860	RS_RS14860		glutamate synthase subunit alpha	-14.159	-11.008	-11.183	-0.063	-11.489	-0.206	-14.026
RalstoniaGMI1000	RS_RS14865	RS_RS14865		transposase	-4.121	-2.140	-4.993	0.151	-5.601	-0.047	-5.505
RalstoniaGMI1000	RS_RS14870	RS_RS14870		OmpW family protein	0.963	-0.822	0.249	0.011	0.141	-0.528	-0.191
RalstoniaGMI1000	RS_RS14875	RS_RS14875		deoxyguanosinetriphosphate triphosphohydrolase	0.286	-0.606	-0.688	0.693	2.510	-2.254	0.294
RalstoniaGMI1000	RS_RS14885	RS_RS14885		shikimate kinase	-3.698	-2.035	-1.693	-0.775	-2.249	0.274	-1.915
RalstoniaGMI1000	RS_RS14890	RS_RS14890		type IV pilus secretin PilQ	-1.102	0.223	-1.556	1.826	1.064	0.769	0.605
RalstoniaGMI1000	RS_RS14895	RS_RS14895		pilus assembly protein PilP	0.101	-0.297	0.925	-0.043	-0.232	1.351	-0.320
RalstoniaGMI1000	RS_RS14900	RS_RS14900		type IV pilus biogenesis protein PilO	0.084	1.455	1.650	0.491	-0.869	0.548	-1.017
RalstoniaGMI1000	RS_RS14905	RS_RS14905		ferrous iron transporter B	0.311	-1.649	-0.012	0.705	0.237	0.894	-1.625
RalstoniaGMI1000	RS_RS14910	RS_RS14910		pilus assembly protein PilM	1.002	-0.515	1.109	-0.133	-1.042	1.475	0.958
RalstoniaGMI1000	RS_RS14920	RS_RS14920		iron donor protein CyaY	-1.013	-1.788	-1.130	1.606	-0.106	1.639	-0.962
RalstoniaGMI1000	RS_RS14935	RS_RS14935		sulfoxide reductase heme-binding subunit YedZ	-0.300	0.650	-1.334	-0.819	-1.362	0.867	1.600
RalstoniaGMI1000	RS_RS14940	RS_RS14940		mononuclear molybdenum enzyme YedY	-0.105	0.765	-0.077	1.424	0.004	-0.672	-0.301
RalstoniaGMI1000	RS_RS14945	RS_RS14945		membrane protein	-1.621	-0.143	-1.033	-0.218	-2.136	-0.538	-2.531
RalstoniaGMI1000	RS_RS14955	RS_RS14955		hypothetical protein	-0.266	-1.069	-0.170	0.918	1.063	0.312	0.798
RalstoniaGMI1000	RS_RS14970	RS_RS14970		cytochrome c4	0.065	0.348	-0.441	-1.169	-1.109	0.596	0.773
RalstoniaGMI1000	RS_RS14990	RS_RS14990		divalent-cation tolerance protein CutA	0.960	-0.701	1.700	0.375	0.740	0.886	1.578
RalstoniaGMI1000	RS_RS15155	RS_RS15155		DNA helicase RecQ	0.101	-1.036	0.081	0.462	1.089	1.117	1.796
RalstoniaGMI1000	RS_RS15160	RS_RS15160		class I SAM-dependent methyltransferase	1.541	0.112	1.415	2.879	3.831	-0.212	0.834
RalstoniaGMI1000	RS_RS15165	RS_RS15165		DUF2135 domain-containing protein	0.331	0.184	1.234	1.703	1.698	0.683	1.112
RalstoniaGMI1000	RS_RS15170	RS_RS15170		DUF2135 domain-containing protein	-0.032	1.102	0.067	1.673	2.221	-0.631	0.309
RalstoniaGMI1000	RS_RS15175	RS_RS15175		DUF2300 domain-containing protein	-1.622	-1.783	-0.119	1.115	0.759	-0.231	1.376
RalstoniaGMI1000	RS_RS15180	RS_RS15180		alpha-2-macroglobulin family protein	0.110	0.268	0.589	1.273	1.162	0.420	0.611
RalstoniaGMI1000	RS_RS15185	RS_RS15185		DUF1175 domain-containing protein	0.483	-0.949	0.630	0.367	0.802	0.011	0.692
RalstoniaGMI1000	RS_RS15190	RS_RS15190		DUF2138 domain-containing protein	0.198	-0.736	0.076	-0.123	0.297	0.164	-0.053
RalstoniaGMI1000	RS_RS15290	RS_RS15290		CHAD domain-containing protein	-1.372	0.561	-0.050	2.080	1.079	0.446	1.128
RalstoniaGMI1000	RS_RS15295	RS_RS15295		DeoR/GlpR transcriptional regulator	1.454	1.202	2.173	-0.845	1.521	1.133	0.245
RalstoniaGMI1000	RS_RS15300	RS_RS15300		glycerol-3-phosphate dehydrogenase	-0.400	3.746	2.904	-0.035	2.670	0.889	3.199
RalstoniaGMI1000	RS_RS15305	RS_RS15305		ABC transporter ATP-binding protein	-0.798	0.913	1.437	1.045	0.099	0.683	0.040
RalstoniaGMI1000	RS_RS15310	RS_RS15310		ABC transporter ATP-binding protein	0.619	0.155	-0.500	0.371	0.701	0.104	-1.259
RalstoniaGMI1000	RS_RS15315	RS_RS15315		sugar ABC transporter permease	0.069	-0.072	-0.009	-0.738	-2.038	-0.235	-0.033
RalstoniaGMI1000	RS_RS15320	RS_RS15320		carbohydrate ABC transporter permease	-0.188	0.389	0.097	1.088	1.111	-1.558	0.422
RalstoniaGMI1000	RS_RS15325	RS_RS15325		membrane protein	-0.572	-0.245	-0.390	-0.090	0.235	1.164	0.670
RalstoniaGMI1000	RS_RS15330	RS_RS15330		carbohydrate ABC transporter substrate-binding protein	0.590	1.200	-0.540	-0.559	-0.752	-0.603	0.878
RalstoniaGMI1000	RS_RS15335	RS_RS15335		glycerol kinase	-0.648	-1.450	1.493	-2.107	-0.813	0.231	0.956
RalstoniaGMI1000	RS_RS15340	RS_RS15340		hypothetical protein	1.204	0.416	1.790	1.641	0.452	0.154	0.702
RalstoniaGMI1000	RS_RS15345	RS_RS15345		DUF1415 domain-containing protein	-0.806	0.548	0.895	0.570	1.700	-0.603	0.495
RalstoniaGMI1000	RS_RS15350	RS_RS15350		PIN domain-containing protein	-0.133	0.045	0.511	-0.506	-0.967	0.748	2.069
RalstoniaGMI1000	RS_RS15360	RS_RS15360		glucan biosynthesis protein D	-1.196	-0.295	0.476	0.313	0.733	0.801	-1.209
RalstoniaGMI1000	RS_RS15365	RS_RS15365		AGE family epimerase/isomerase	-3.661	-4.284	-1.428	-0.941	1.693	-1.463	-1.555
RalstoniaGMI1000	RS_RS15370	RS_RS15370		MFS transporter	-0.963	-0.614	0.047	1.131	0.318	0.402	0.970
RalstoniaGMI1000	RS_RS15375	RS_RS15375		MFS transporter	-0.845	-0.800	0.245	2.081	-0.146	0.675	-0.615
RalstoniaGMI1000	RS_RS15380	RS_RS15380		ethanolamine utilization protein EutH	0.438	-1.340	0.514	-0.141	-0.352	-0.498	0.965
RalstoniaGMI1000	RS_RS15385	RS_RS15385		AraC family transcriptional regulator	-0.184	-0.122	-0.580	-1.315	-1.714	1.096	1.259
RalstoniaGMI1000	RS_RS15390	RS_RS15390		two-component sensor histidine kinase	-0.117	-0.314	-0.254	0.779	0.727	-0.434	0.321
RalstoniaGMI1000	RS_RS15400	RS_RS15400		MipA/OmpV family protein	0.101	-1.950	0.424	0.446	0.507	0.637	0.099
RalstoniaGMI1000	RS_RS15405	RS_RS15405		peptidase	-1.591	-1.905	0.857	-0.629	0.162	-1.943	-0.848
RalstoniaGMI1000	RS_RS15410	RS_RS15410		mechanosensitive ion channel family protein	1.233	0.755	-0.520	0.390	0.816	-0.396	0.562
RalstoniaGMI1000	RS_RS15415	RS_RS15415		MFS transporter	0.315	0.397	0.011	0.014	0.397	0.730	1.064
RalstoniaGMI1000	RS_RS15420	RS_RS15420		glutathione S-transferase	-0.159	0.418	-0.064	-1.086	-0.113	-0.143	-0.570
RalstoniaGMI1000	RS_RS15425	RS_RS15425		hypothetical protein	0.294	0.152	-0.529	-0.539	-0.167	0.201	-0.494
RalstoniaGMI1000	RS_RS15430	RS_RS15430		hypothetical protein	-0.804	-0.842	1.316	-0.403	-0.924	1.935	0.834
RalstoniaGMI1000	RS_RS15435	RS_RS15435		hypothetical protein	0.109	-1.313	0.569	2.131	1.019	0.057	-0.788
RalstoniaGMI1000	RS_RS15445	RS_RS15445		hypothetical protein	0.451	-0.052	0.186	0.279	-0.417	1.278	0.657
RalstoniaGMI1000	RS_RS15450	RS_RS15450		cation transporter	-0.840	-0.633	0.058	1.326	0.659	2.468	1.906
RalstoniaGMI1000	RS_RS15455	RS_RS15455		DNA-binding response regulator	0.699	2.046	0.136	0.139	0.057	0.668	1.972
RalstoniaGMI1000	RS_RS15460	RS_RS15460		PAS domain-containing sensor histidine kinase	-0.182	0.348	0.795	0.243	0.006	-0.019	0.844
RalstoniaGMI1000	RS_RS15465	RS_RS15465		MerR family transcriptional regulator	-0.805	0.177	0.636	-0.826	-0.466	1.196	0.796
RalstoniaGMI1000	RS_RS15470	RS_RS15470		hypothetical protein	0.040	0.485	1.513	-0.639	-0.340	0.383	-0.414
RalstoniaGMI1000	RS_RS15475	RS_RS15475		hypothetical protein	1.067	1.246	0.665	-0.012	-0.682	0.348	0.433
RalstoniaGMI1000	RS_RS15480	RS_RS15480		cytochrome c5 family protein	-0.639	0.174	-0.913	1.530	0.066	1.182	-0.019
RalstoniaGMI1000	RS_RS15495	RS_RS15495		hypothetical protein	0.955	-1.074	0.028	-1.355	-0.325	-1.408	-0.569
RalstoniaGMI1000	RS_RS15500	RS_RS15500		high-potential iron-sulfur protein	0.481	0.366	0.495	0.925	0.922	-0.666	-0.853
RalstoniaGMI1000	RS_RS15505	RS_RS15505		two-component system response regulator KdpE	-0.157	-0.237	-1.795	0.916	0.080	0.546	1.063
RalstoniaGMI1000	RS_RS15510	RS_RS15510		tripartite tricarboxylate transporter substrate binding protein	-1.219	0.356	0.313	-1.308	-0.920	-1.001	-0.640
RalstoniaGMI1000	RS_RS15525	RS_RS15525		porin	-1.084	-0.582	-0.068	-0.458	-0.222	-0.064	-1.161
RalstoniaGMI1000	RS_RS15530	RS_RS15530		hypothetical protein	-0.483	-0.823	-1.989	0.161	-0.019	1.683	2.473
RalstoniaGMI1000	RS_RS15535	RS_RS15535		glutamate carboxypeptidase	-0.506	-1.541	-0.296	-2.145	-1.814	-0.305	-0.911
RalstoniaGMI1000	RS_RS15540	RS_RS15540		DUF1835 domain-containing protein	-0.532	0.312	-0.563	1.066	-0.166	0.084	-1.169
RalstoniaGMI1000	RS_RS15545	RS_RS15545		hypothetical protein	-1.889	1.858	0.549	-0.824	0.400	0.643	-0.390
RalstoniaGMI1000	RS_RS15550	RS_RS15550		glutathione-regulated potassium-efflux system protein KefC	1.137	1.411	0.380	0.365	-2.010	-0.847	-1.841
RalstoniaGMI1000	RS_RS15555	RS_RS15555		NAD(P)H dehydrogenase	0.445	-0.846	0.354	-1.223	-1.391	-0.026	-1.587
RalstoniaGMI1000	RS_RS15560	RS_RS15560		N-acetyltransferase	0.358	1.991	0.666	-0.259	2.389	-0.550	0.960
RalstoniaGMI1000	RS_RS15565	RS_RS15565		DUF4437 domain-containing protein	0.066	0.809	1.049	1.071	0.953	0.103	1.220
RalstoniaGMI1000	RS_RS15570	RS_RS15570		DUF4440 domain-containing protein	0.721	1.641	0.165	-1.019	-0.370	-0.999	-2.463
RalstoniaGMI1000	RS_RS15575	RS_RS15575		serine protease	-1.079	-0.638	0.152	-0.341	0.581	-0.487	-0.560
RalstoniaGMI1000	RS_RS15580	RS_RS15580		Lrp/AsnC family transcriptional regulator	0.671	0.385	1.776	1.387	-0.332	1.552	1.452
RalstoniaGMI1000	RS_RS15585	RS_RS15585		4-hydroxyphenylpyruvate dioxygenase	0.388	-0.045	-0.370	1.101	0.050	0.692	0.422
RalstoniaGMI1000	RS_RS15600	RS_RS15600		type II secretion system protein GspG	-1.511	1.128	-1.794	0.808	-1.536	1.021	-4.009
RalstoniaGMI1000	RS_RS15610	RS_RS15610		type II secretion system protein GspI	-0.777	1.089	-1.013	-0.969	-0.804	1.462	-1.684
RalstoniaGMI1000	RS_RS15615	RS_RS15615		prepilin-type N-terminal cleavage/methylation domain-containing protein	-2.107	0.949	-2.643	0.274	-1.601	-0.260	-3.744
RalstoniaGMI1000	RS_RS15620	RS_RS15620		general secretion pathway protein GspK	-2.435	1.402	-4.591	-0.425	-2.958	1.518	-3.436
RalstoniaGMI1000	RS_RS15625	RS_RS15625		general secretion pathway protein GspL	-0.683	-0.173	-1.727	-0.822	-1.345	1.734	0.309
RalstoniaGMI1000	RS_RS15630	RS_RS15630		general secretion pathway protein GspM	0.264	0.606	-2.662	-0.639	-3.201	-0.259	-1.851
RalstoniaGMI1000	RS_RS15635	RS_RS15635		type II secretion system protein N	-2.088	2.067	-0.376	0.074	-0.281	2.950	-1.787
RalstoniaGMI1000	RS_RS15640	RS_RS15640		type II secretion system protein GspD	-1.527	1.253	-2.751	0.623	-2.738	0.829	-2.574
RalstoniaGMI1000	RS_RS15645	RS_RS15645		type II secretion system protein GspE	-1.769	1.212	-1.429	0.580	0.065	0.811	-2.563
RalstoniaGMI1000	RS_RS15650	RS_RS15650		type II secretion system protein GspF	-2.513	0.643	-3.726	-0.066	-1.919	0.358	-3.232
RalstoniaGMI1000	RS_RS15655	RS_RS15655		hypothetical protein	0.245	-0.690	-0.061	-0.479	-0.708	-0.715	-0.855
RalstoniaGMI1000	RS_RS15660	RS_RS15660		hypothetical protein	-0.515	-1.078	-0.153	-0.613	-0.328	-2.334	-1.510
RalstoniaGMI1000	RS_RS15665	RS_RS15665		PLP-dependent aminotransferase family protein	0.633	0.874	-0.231	0.190	-0.696	-1.664	-0.650
RalstoniaGMI1000	RS_RS15670	RS_RS15670		pyridoxamine 5'-phosphate oxidase family protein	-0.502	1.401	-0.781	0.442	0.353	0.679	0.988
RalstoniaGMI1000	RS_RS15680	RS_RS15680		MFS transporter	-0.338	0.374	-0.080	0.301	-0.261	-0.129	-1.292
RalstoniaGMI1000	RS_RS15690	RS_RS15690		hypothetical protein	0.768	-0.966	-0.294	0.215	0.504	-2.307	-0.726
RalstoniaGMI1000	RS_RS15695	RS_RS15695		hypothetical protein	0.465	0.139	-0.010	0.047	0.439	-0.402	-2.184
RalstoniaGMI1000	RS_RS15700	RS_RS15700		exodeoxyribonuclease I	-2.356	-1.420	-1.292	-4.282	-1.970	-3.848	-1.708
RalstoniaGMI1000	RS_RS15705	RS_RS15705		ethanolamine ammonia-lyase light chain	0.743	-0.212	0.215	0.349	-0.014	-0.849	0.367
RalstoniaGMI1000	RS_RS15710	RS_RS15710		ethanolamine ammonia-lyase subunit EutB	0.289	0.714	0.536	0.155	-1.096	-1.121	0.577
RalstoniaGMI1000	RS_RS15715	RS_RS15715		aldehyde dehydrogenase	0.570	-0.466	-0.004	-0.113	-0.964	-0.334	-1.510
RalstoniaGMI1000	RS_RS15720	RS_RS15720		sigma-54-dependent Fis family transcriptional regulator	-1.723	-0.297	-0.187	-1.004	-0.583	-0.170	0.097
RalstoniaGMI1000	RS_RS15725	RS_RS15725		alcohol dehydrogenase AdhP	0.073	0.463	-1.083	-0.099	-0.750	-0.101	0.133
RalstoniaGMI1000	RS_RS15730	RS_RS15730		2-hydroxyacid dehydrogenase	0.808	2.053	-0.198	-0.374	-0.454	0.044	0.237
RalstoniaGMI1000	RS_RS15735	RS_RS15735		XRE family transcriptional regulator	-1.932	-0.562	0.694	-1.508	0.045	-1.035	0.713
RalstoniaGMI1000	RS_RS15740	RS_RS15740		N-acetyltransferase	-0.186	-1.150	-0.759	-0.217	-0.002	0.745	0.380
RalstoniaGMI1000	RS_RS15745	RS_RS15745		MFS transporter	-0.679	0.344	-0.427	-0.773	0.431	0.967	1.816
RalstoniaGMI1000	RS_RS15750	RS_RS15750		ferritin	-0.377	0.292	0.215	-0.097	-0.141	-1.452	-1.619
RalstoniaGMI1000	RS_RS15755	RS_RS15755		methyl-accepting chemotaxis protein	-0.728	-0.659	-0.706	0.455	1.241	-0.208	-0.414
RalstoniaGMI1000	RS_RS15760	RS_RS15760		hypothetical protein	-0.233	-0.261	-0.728	-0.420	0.071	-0.697	0.069
RalstoniaGMI1000	RS_RS15765	RS_RS15765		NAD(P)-dependent oxidoreductase	-0.134	-2.047	-0.496	-0.173	0.279	1.692	-0.500
RalstoniaGMI1000	RS_RS15770	RS_RS15770		MarR family transcriptional regulator	-1.778	-0.257	-2.201	-1.833	-2.293	-0.794	-2.553
RalstoniaGMI1000	RS_RS15775	RS_RS15775		serine protease	-0.437	-1.141	-0.066	0.970	-0.062	-1.073	0.211
RalstoniaGMI1000	RS_RS15780	RS_RS15780		hypothetical protein	-0.973	-1.446	-0.241	0.456	1.091	0.060	1.629
RalstoniaGMI1000	RS_RS15785	RS_RS15785		undecaprenyl-diphosphatase	-1.106	0.241	-0.231	-0.374	-0.062	1.421	0.863
RalstoniaGMI1000	RS_RS15790	RS_RS15790		GGDEF domain-containing protein	0.534	-0.149	1.486	0.467	1.022	0.277	1.024
RalstoniaGMI1000	RS_RS15795	RS_RS15795		DUF4123 domain-containing protein	0.087	-0.367	0.534	0.203	0.287	0.086	0.134
RalstoniaGMI1000	RS_RS15805	RS_RS15805		hypothetical protein	-1.448	1.227	0.330	0.747	0.042	-0.073	-1.199
RalstoniaGMI1000	RS_RS15810	RS_RS15810		amino acid-binding protein	0.218	0.639	0.519	-0.566	-0.421	-0.298	0.630
RalstoniaGMI1000	RS_RS15820	RS_RS15820		XRE family transcriptional regulator	-0.491	-1.678	0.760	0.802	1.526	-1.110	0.387
RalstoniaGMI1000	RS_RS15830	RS_RS15830		tryptophan 2-monooxygenase oxidoreductase	0.120	-0.068	-0.828	-0.060	-0.082	-0.344	-0.424
RalstoniaGMI1000	RS_RS15835	RS_RS15835		NAD(P)-dependent oxidoreductase	-1.012	-0.390	-1.730	-1.396	-1.459	-0.174	-0.777
RalstoniaGMI1000	RS_RS15840	RS_RS15840		hypothetical protein	-0.161	-1.329	-1.272	-0.021	0.937	-1.999	-1.118
RalstoniaGMI1000	RS_RS15845	RS_RS15845		cytochrome c	0.286	0.053	-0.197	-1.395	-1.524	-0.914	-0.002
RalstoniaGMI1000	RS_RS15850	RS_RS15850		antibiotic hydrolase	-1.085	-0.698	0.127	-1.705	-2.847	-1.421	-0.762
RalstoniaGMI1000	RS_RS15855	RS_RS15855		hypothetical protein	-0.663	-0.278	-1.043	0.545	0.293	-0.008	-0.282
RalstoniaGMI1000	RS_RS15860	RS_RS15860		cold-shock protein	-1.696	-1.612	-0.014	0.498	0.971	-2.353	-1.403
RalstoniaGMI1000	RS_RS15865	RS_RS15865		SAM-dependent methyltransferase	-0.168	-1.897	0.387	0.417	0.627	1.211	0.843
RalstoniaGMI1000	RS_RS15870	RS_RS15870		aminoacetone oxidase family FAD-binding enzyme	-0.992	0.035	0.556	-0.408	0.905	-0.601	0.262
RalstoniaGMI1000	RS_RS15875	RS_RS15875		methyltransferase domain-containing protein	1.134	-1.259	-0.367	-0.997	-0.202	-1.379	0.139
RalstoniaGMI1000	RS_RS15880	RS_RS15880		sensor histidine kinase	-0.854	-0.295	-0.300	0.458	-0.473	-0.691	-1.763
RalstoniaGMI1000	RS_RS15885	RS_RS15885		DNA-binding response regulator	-1.432	-1.387	0.017	-1.445	-0.247	-0.087	0.088
RalstoniaGMI1000	RS_RS15890	RS_RS15890		autotransporter domain-containing protein	-0.405	-0.303	-1.500	0.411	-0.072	1.142	0.693
RalstoniaGMI1000	RS_RS15895	RS_RS15895		sulfotransferase family protein	0.088	-1.143	-1.164	0.259	-0.621	-0.129	-0.596
RalstoniaGMI1000	RS_RS15900	RS_RS15900		glycosyl transferase family 8	0.130	1.424	-0.703	0.684	0.281	0.342	1.321
RalstoniaGMI1000	RS_RS15905	RS_RS15905		alpha/beta hydrolase	-0.146	0.233	-0.817	0.841	0.541	-0.913	0.358
RalstoniaGMI1000	RS_RS15910	RS_RS15910		adenylyl-sulfate kinase	0.185	-1.220	0.907	-1.843	-0.188	-0.029	-0.346
RalstoniaGMI1000	RS_RS15915	RS_RS15915		tetratricopeptide repeat protein	0.223	-1.525	-0.202	-0.712	-0.233	-0.273	-0.894
RalstoniaGMI1000	RS_RS15925	RS_RS15925		DUF2924 domain-containing protein	-0.735	-1.892	-0.250	0.773	0.542	-1.676	-1.101
RalstoniaGMI1000	RS_RS15930	RS_RS15930		recombinase family protein	0.045	-1.497	0.435	0.126	0.284	0.602	0.640
RalstoniaGMI1000	RS_RS15935	RS_RS15935		hypothetical protein	0.194	-0.488	-0.092	-0.206	-1.585	-0.824	0.137
RalstoniaGMI1000	RS_RS15940	RS_RS15940		hypothetical protein	0.763	-1.465	-0.418	0.002	-0.816	0.768	-0.428
RalstoniaGMI1000	RS_RS15945	RS_RS15945		hypothetical protein	-0.527	-0.396	-0.445	-0.054	-0.629	-0.109	-0.660
RalstoniaGMI1000	RS_RS15950	RS_RS15950		hypothetical protein	0.036	0.819	-0.033	-0.472	-1.146	-0.637	-0.561
RalstoniaGMI1000	RS_RS15955	RS_RS15955		GNAT family N-acetyltransferase	-0.867	-0.135	-0.222	-0.350	-1.070	0.150	-0.685
RalstoniaGMI1000	RS_RS15960	RS_RS15960		cyclic nucleotide-binding protein	-0.521	-1.112	0.380	-0.423	0.194	-1.258	-0.334
RalstoniaGMI1000	RS_RS15965	RS_RS15965		DUF746 domain-containing protein	-0.820	0.191	-0.015	-0.734	-0.338	0.062	-0.433
RalstoniaGMI1000	RS_RS15970	RS_RS15970		hypothetical protein	0.847	0.375	-0.494	-0.143	-0.790	-0.649	-1.162
RalstoniaGMI1000	RS_RS15975	RS_RS15975		ShlB/FhaC/HecB family hemolysin secretion/activation protein	-0.012	0.057	-0.020	0.043	-1.104	-0.072	0.274
RalstoniaGMI1000	RS_RS15980	RS_RS15980		filamentous hemagglutinin N-terminal domain-containing protein	-0.132	0.081	-0.135	-0.863	-1.209	-1.710	-0.528
RalstoniaGMI1000	RS_RS15985	RS_RS15985		hypothetical protein	-1.152	0.388	0.532	-1.333	1.475	0.068	-0.381
RalstoniaGMI1000	RS_RS15990	RS_RS15990		hemagglutinin	-0.819	0.903	0.337	-0.361	-1.027	-0.536	-0.524
RalstoniaGMI1000	RS_RS15995	RS_RS15995		DUF1484 domain-containing protein	0.627	1.271	-1.211	-0.226	2.277	0.622	-0.389
RalstoniaGMI1000	RS_RS16000	RS_RS16000		hypothetical protein	-0.418	-1.667	0.143	-0.313	0.034	0.982	-1.035
RalstoniaGMI1000	RS_RS16005	RS_RS16005		lysozyme	0.761	-0.964	-1.128	0.261	-1.432	-0.231	-0.392
RalstoniaGMI1000	RS_RS16015	RS_RS16015		hypothetical protein	-0.039	0.233	-0.063	-0.021	-0.246	-0.277	-0.463
RalstoniaGMI1000	RS_RS16025	RS_RS16025		hypothetical protein	0.860	-0.775	-2.243	-0.250	0.088	-0.113	-0.636
RalstoniaGMI1000	RS_RS16030	RS_RS16030		hypothetical protein	0.894	-1.232	0.618	0.055	-0.610	0.382	0.507
RalstoniaGMI1000	RS_RS16035	RS_RS16035		hypothetical protein	0.699	1.883	0.190	0.864	0.573	0.252	-0.145
RalstoniaGMI1000	RS_RS16040	RS_RS16040		IS5 family transposase	-0.607	0.009	-0.775	-0.262	0.505	-0.287	0.248
RalstoniaGMI1000	RS_RS16045	RS_RS16045		oxidoreductase	0.061	-0.373	0.446	0.477	-0.267	-0.537	-1.838
RalstoniaGMI1000	RS_RS16050	RS_RS16050		TolC family protein	-0.535	-0.286	0.228	-0.254	-0.724	-0.172	0.137
RalstoniaGMI1000	RS_RS16055	RS_RS16055		hypothetical protein	-0.334	-1.153	1.550	0.979	0.519	0.875	1.197
RalstoniaGMI1000	RS_RS16060	RS_RS16060		AcrB/AcrD/AcrF family protein	-1.283	-0.385	0.491	-0.427	-1.084	-0.354	-0.676
RalstoniaGMI1000	RS_RS16065	RS_RS16065		efflux RND transporter periplasmic adaptor subunit	-0.694	-0.488	-0.600	-0.091	0.308	-0.655	1.238
RalstoniaGMI1000	RS_RS16070	RS_RS16070		TetR/AcrR family transcriptional regulator	-0.938	-0.554	-2.612	-1.590	-5.274	1.410	-4.051
RalstoniaGMI1000	RS_RS16075	RS_RS16075		TolC family protein	-0.702	1.422	-1.063	-1.006	-0.036	1.569	0.972
