otu_genus,n_otus,mean_levins_B_std,sd_levins_B_std,mean_n_envs,n_nitrifier_otus,nitrifier_role,is_nitrifier,kingdom,phylum,genus_lower,bac_rep_acc,arc_rep_acc,gtdb_genus_lower,n_species_with_amr,mean_n_metal_amr_clusters,mean_n_unique_metal_genes,mean_metal_core_fraction,mean_n_metal_types,mean_n_Hg,mean_n_As,mean_n_Cu,mean_n_Zn,mean_n_Cd,mean_n_Cr,mean_n_Ni,mean_n_metal_amr_clusters_z,mean_metal_core_fraction_z,mean_n_metal_types_z,mean_levins_B_std_filtered,n_otus_filtered
Tenacibaculum,39,0.1904301230244591,0.2230964130955171,3.641025641025641,0,,0,Bacteria,Bacteroidetes,tenacibaculum,GB_GCA_004762155.1,,tenacibaculum,6.0,1.1666666666666667,1.0,0.8333333333333334,1.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.3407366686182395,1.1038793681153662,-0.6658412241973445,0.19842068551504785,17.0
Teredinibacter,4,0.1684443994764799,0.0618170639658776,4.25,0,,0,Bacteria,Proteobacteria,teredinibacter,GB_GCA_007827375.1,,teredinibacter,2.0,2.0,1.5,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,0.4827461573841491,0.1577122822430658,1.0
Terrimicrobium,11,0.6008404670655008,0.1658900798624211,10.363636363636363,0,,0,Bacteria,Verrucomicrobia,terrimicrobium,GB_GCA_003054655.1,,terrimicrobium,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,1.5415506925331772,1.6313335389656427,0.5427633687885247,4.0
Terrimonas,52,0.5702339762700473,0.1835640507934259,9.76923076923077,0,,0,Bacteria,Bacteroidetes,terrimonas,GB_GCA_002399735.1,,terrimonas,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5803123605954043,7.0
Thalassobaculum,6,0.3354219565512196,0.2171162419714701,8.333333333333334,0,,0,Bacteria,Proteobacteria,thalassobaculum,RS_GCF_900102465.1,,thalassobaculum,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,1.6313335389656427,0.5656578027776483,2.0
Thalassobius,3,0.1957688484328215,0.1709984094114583,6.0,0,,0,Bacteria,Proteobacteria,thalassobius,GB_GCA_002708925.1,,thalassobius,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.2285367192797442,-0.6658412241973445,0.09722387087084286,2.0
Thalassococcus,3,0.0589449243649722,0.0416911053542928,5.333333333333333,0,,0,Bacteria,Proteobacteria,thalassococcus,RS_GCF_900108225.1,,thalassococcus,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,1.6313335389656427,0.101316847628989,1.0
Thalassolituus,4,0.1979204463225609,0.1074758748857714,8.5,0,,0,Bacteria,Proteobacteria,thalassolituus,RS_GCF_000355675.1,,thalassolituus,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.19792044632256092,4.0
Thauera,13,0.4591346884887869,0.1729169068101364,8.538461538461538,0,,0,Bacteria,Proteobacteria,thauera,GB_GCA_002422685.1,,thauera,5.0,3.4,3.4,0.3399999999999999,1.8,2.4,0.6,0.0,0.0,0.0,0.0,0.0,0.1352597208446203,-0.1916277521613544,1.1718985863330451,0.3744888906231063,7.0
Thermodesulfovibrio,8,0.3502873320121453,0.2872844842963289,4.25,0,,0,Bacteria,Nitrospirae,thermodesulfovibrio,GB_GCA_002339325.1,,thermodesulfovibrio,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.25331511624274883,5.0
Thermomicrobium,3,0.3237063200217761,0.0344914183743352,4.666666666666667,0,,0,Bacteria,Chloroflexi,thermomicrobium,GB_GCA_002898255.1,,thermomicrobium,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.32919204978850447,2.0
Thermomonas,12,0.6536587971131512,0.1292708415546014,10.083333333333334,0,,0,Bacteria,Proteobacteria,thermomonas,GB_GCA_016720345.1,,thermomonas,10.0,1.9,1.6,0.74,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1844393467050616,0.858783426441392,-0.4361237478810455,0.6049825534322818,8.0
Thermus,22,0.4175455497793798,0.2224017334243032,7.045454545454546,0,,0,Bacteria,Deinococcus-Thermus,thermus,GB_GCA_001311545.1,,thermus,3.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.6662080436975552,-0.6658412241973445,0.43742867119744555,21.0
Thioalkalivibrio,7,0.524957783641829,0.2081468549696729,7.857142857142857,0,,0,Bacteria,Proteobacteria,thioalkalivibrio,GB_GCA_007120575.1,,thioalkalivibrio,2.0,1.5,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,-1.0844772539736884,-0.6658412241973445,0.524957783641829,7.0
Thiobacillus,9,0.4741819542067754,0.1927910649423971,7.333333333333333,0,,0,Bacteria,Proteobacteria,thiobacillus,GB_GCA_001802655.1,,thiobacillus,13.0,4.384615384615385,2.923076923076923,0.157051282051282,1.1538461538461535,4.153846153846154,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.345113467749027,-0.6720561982722899,-0.3124297221722702,0.4575207764843471,2.0
Thiocapsa,3,0.539952846881332,0.3887416837943711,6.333333333333333,0,,0,Bacteria,Proteobacteria,thiocapsa,GB_GCA_002423035.1,,thiocapsa,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.3216876069610091,1.0
Thioclava,4,0.2366459832369468,0.1449628628326781,6.5,0,,0,Bacteria,Proteobacteria,thioclava,GB_GCA_004153385.1,,thioclava,4.0,3.0,1.75,0.25,1.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-0.4279702673469721,1.057039848174896,0.2241649877000121,3.0
Thiogranum,6,0.2084336333259141,0.3077305348716246,5.833333333333333,0,,0,Bacteria,Proteobacteria,thiogranum,GB_GCA_011321775.1,,thiogranum,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.08471913160295567,5.0
Thiomicrorhabdus,10,0.2599379953557285,0.1987462708730458,4.7,0,,0,Bacteria,Proteobacteria,thiomicrorhabdus,GB_GCA_002299245.1,,thiomicrorhabdus,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,-0.6658412241973445,0.28881999483969834,9.0
Thiothrix,14,0.2074277436321016,0.1709883606369683,7.071428571428571,0,,0,Bacteria,Proteobacteria,thiothrix,GB_GCA_002425225.1,,thiothrix,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.15598447257063813,7.0
Tissierella,28,0.4428691921343675,0.1782058029665816,8.321428571428571,0,,0,Bacteria,Firmicutes,tissierella,GB_GCA_023388495.1,,tissierella,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,-0.2091346051380667,0.0998836968569844,0.4888325440635095,11.0
Tistrella,3,0.5128847342815847,0.450015437536311,4.666666666666667,0,,0,Bacteria,Proteobacteria,tistrella,RS_GCF_000264455.2,,tistrella,1.0,5.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476272059564281,-1.0844772539736884,1.6313335389656427,0.6970371918451843,1.0
Tsukamurella,3,0.8049804631266978,0.0278718364003635,10.0,0,,0,Bacteria,Actinobacteria,tsukamurella,GB_GCA_903970215.1,,tsukamurella,5.0,2.2,1.6,0.3,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1204995331951252,-0.2966688700216288,-0.6658412241973445,0.7728613373959443,1.0
Uliginosibacterium,8,0.3830827703314722,0.2019916587833764,9.375,0,,0,Bacteria,Proteobacteria,uliginosibacterium,GB_GCA_016718265.1,,uliginosibacterium,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.35679217194619706,4.0
Undibacterium,12,0.4719192977774218,0.1964319980111013,10.25,0,,0,Bacteria,Proteobacteria,undibacterium,GB_GCA_002482715.1,,undibacterium,4.0,3.0,2.5,0.5,1.25,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,0.2285367192797442,-0.0915475334065976,0.5374867675339623,6.0
Ureibacillus,4,0.5104053618397734,0.0568946871353141,10.25,0,,0,Bacteria,Firmicutes,ureibacillus,GB_GCA_012735355.1,,ureibacillus,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.4814988015233399,2.0
Vagococcus,9,0.5651215301612871,0.135466151588421,7.555555555555555,0,,0,Bacteria,Firmicutes,vagococcus,RS_GCF_001870205.1,,vagococcus,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5333809001466089,3.0
Variibacter,13,0.5518577898579647,0.1871054907819433,11.076923076923077,0,,0,Bacteria,Proteobacteria,variibacter,RS_GCF_002355335.1,,variibacter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.7845322307471125,1.0
Variovorax,18,0.5908124659183455,0.204292943901341,8.777777777777779,0,,0,Bacteria,Proteobacteria,variovorax,GB_GCA_004210915.1,,variovorax,7.0,4.571428571428571,3.571428571428572,0.0616883116883116,1.7142857142857142,3.142857142857143,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.3849294688358004,-0.922482023507356,0.9749978923476462,0.544817254910982,5.0
Veillonella,28,0.3751218024681472,0.3012993509127602,6.214285714285714,0,,0,Bacteria,Firmicutes,veillonella,GB_GCA_009929605.1,,veillonella,5.0,1.0,1.0,0.2,1.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-0.5592716646723154,-0.6658412241973445,0.2982256438988312,4.0
Vibrio,91,0.3142680906135745,0.2490235051729306,5.0,0,,0,Bacteria,Proteobacteria,vibrio,GB_GCA_000169995.1,,vibrio,36.0,5.333333333333333,3.5277777777777777,0.1412037037037037,1.4722222222222223,3.7222222222222223,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.5473162967975437,-0.7136723818974877,0.4189357472962886,0.259084037634631,36.0
Vicingus,6,0.1906010831144922,0.1635506894506826,8.166666666666666,0,,0,Bacteria,Bacteroidetes,vicingus,GB_GCA_015075325.1,,vicingus,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.20409848017615434,5.0
Virgibacillus,32,0.5725220125309061,0.2473956807207274,6.59375,0,,0,Bacteria,Firmicutes,virgibacillus,GB_GCA_009917385.1,,virgibacillus,6.0,2.6666666666666665,2.5,0.2222222222222222,1.8333333333333333,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,-0.0210376010685575,-0.500915488083274,1.248471078438478,0.5770275481366708,4.0
Weissella,18,0.3261525024827155,0.2141204514638426,8.333333333333334,0,,0,Bacteria,Firmicutes,weissella,GB_GCA_001436895.1,,weissella,2.0,2.5,2.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565597196851888,-1.0844772539736884,1.6313335389656427,0.344366083760087,9.0
Wenzhouxiangella,9,0.4259769831621428,0.1774780636565844,6.777777777777778,0,,0,Bacteria,Proteobacteria,wenzhouxiangella,GB_GCA_003560975.1,,wenzhouxiangella,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.3378553999617567,6.0
Williamsia,4,0.5219731282131801,0.1724459109610547,12.25,0,,0,Bacteria,Actinobacteria,williamsia,GB_GCA_000717275.1,,williamsia,4.0,4.25,2.0,0.5,1.5,2.75,1.5,0.0,0.0,0.0,0.0,0.0,0.3164225257894401,0.2285367192797442,0.4827461573841491,0.5060141007736626,2.0
Woeseia,36,0.2274578596030499,0.253657612902095,6.722222222222222,0,,0,Bacteria,Proteobacteria,woeseia,GB_GCA_013003155.1,,woeseia,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.19792526304490576,17.0
Xanthomonas,9,0.4687274989579174,0.3258961276561641,7.777777777777778,0,,0,Bacteria,Proteobacteria,xanthomonas,GB_GCA_022749655.1,,xanthomonas,8.0,4.25,3.125,0.0,1.5,1.25,0.0,2.875,0.0,0.0,0.125,0.0,0.3164225257894401,-1.0844772539736884,0.4827461573841491,0.5389103739001966,5.0
Xenorhabdus,9,0.4934608675571681,0.1892348004757387,6.222222222222222,0,,0,Bacteria,Proteobacteria,xenorhabdus,RS_GCF_000027225.1,,xenorhabdus,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.46364006445782796,3.0
Yoonia,5,0.0769775306334993,0.0542957995213151,8.0,0,,0,Bacteria,Proteobacteria,yoonia,GB_GCA_001419985.1,,yoonia,3.0,1.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,-0.2091346051380667,-0.6658412241973445,0.1061718318426844,3.0
Zoogloea,10,0.2771852472210522,0.1609974096279188,7.8,0,,0,Bacteria,Proteobacteria,zoogloea,GB_GCA_009026175.1,,zoogloea,3.0,4.333333333333333,4.0,0.0666666666666666,1.6666666666666667,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3341835850977557,-0.9094087242065644,0.8656086179113138,0.23398831211914595,6.0
Zymomonas,3,0.3563171517998535,0.3181044802062472,5.333333333333333,0,,0,Bacteria,Proteobacteria,zymomonas,GB_GCA_020216885.1,,zymomonas,1.0,5.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.476272059564281,-1.0844772539736884,-0.6658412241973445,0.4572162569067643,1.0
