orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS05140	UW163_RS05140		O-acetylserine/cysteine exporter	-0.538	0.842	-0.843	-0.508	1.397	0.493
RalstoniaUW163	UW163_RS05145	UW163_RS05145		cytochrome C protein	0.521	-1.104	0.413	-2.322	-0.587	1.323
RalstoniaUW163	UW163_RS05150	UW163_RS05150		thiosulfate oxidation carrier protein SoxY	0.743	0.008	0.175	1.024	-0.533	-1.335
RalstoniaUW163	UW163_RS05160	UW163_RS05160		hypothetical protein	0.535	-0.626	-0.583	0.814	-2.089	-1.285
RalstoniaUW163	UW163_RS05165	UW163_RS05165		sulfur oxidation c-type cytochrome SoxA	0.549	-0.479	-0.785	1.147	-0.147	0.221
RalstoniaUW163	UW163_RS05170	UW163_RS05170		sulfur oxidation c-type cytochrome SoxX	-0.588	0.200	0.868	1.030	0.951	-0.333
RalstoniaUW163	UW163_RS05175	UW163_RS05175		TlpA family protein disulfide reductase	-1.228	-1.218	0.620	-0.007	-0.065	0.261
RalstoniaUW163	UW163_RS05180	UW163_RS05180		thiosulfohydrolase SoxB	1.030	1.471	-0.536	1.649	0.359	0.832
RalstoniaUW163	UW163_RS05190	UW163_RS05190		restriction endonuclease subunit M	-0.690	-0.119	-1.299	0.618	-0.679	-0.969
RalstoniaUW163	UW163_RS05195	UW163_RS05195		hypothetical protein	1.886	0.762	0.498	0.593	1.671	1.318
RalstoniaUW163	UW163_RS05205	UW163_RS05205		recombinase family protein	-0.232	0.811	0.071	0.598	0.050	-0.487
RalstoniaUW163	UW163_RS05210	UW163_RS05210		DUF2924 domain-containing protein	0.588	-0.012	-1.570	-1.557	0.907	-0.755
RalstoniaUW163	UW163_RS05215	UW163_RS05215		type III secretion system YopJ family effector PopP3	-1.206	-0.280	-1.608	0.088	-1.074	0.111
RalstoniaUW163	UW163_RS05220	UW163_RS05220		hypothetical protein	-1.842	-0.191	-0.138	-0.271	0.572	-0.868
RalstoniaUW163	UW163_RS05225	UW163_RS05225		DNA-binding protein	-0.118	-0.951	-1.712	-1.986	0.067	-1.912
RalstoniaUW163	UW163_RS05235	UW163_RS05235		hypothetical protein	-0.602	1.066	-1.384	-1.001	-1.326	-1.734
RalstoniaUW163	UW163_RS05240	UW163_RS05240		phage related protein	0.533	-1.209	-0.195	-0.539	-1.636	0.548
RalstoniaUW163	UW163_RS05245	UW163_RS05245		hypothetical protein	0.423	0.898	0.404	0.930	-0.490	-0.304
RalstoniaUW163	UW163_RS05250	UW163_RS05250		hypothetical protein	1.808	0.016	0.165	-0.004	1.477	-0.108
RalstoniaUW163	UW163_RS05255	UW163_RS05255		hypothetical protein	0.591	-1.130	0.702	-1.922	-0.382	-1.107
RalstoniaUW163	UW163_RS05260	UW163_RS05260		hypothetical protein	-0.670	-1.586	-1.305	-1.568	0.296	-0.033
RalstoniaUW163	UW163_RS05265	UW163_RS05265		hypothetical protein	-1.277	-1.705	-0.921	-2.627	-1.478	-0.586
RalstoniaUW163	UW163_RS05270	UW163_RS05270		phage related protein	-0.635	0.054	-0.601	0.969	-1.426	-1.523
RalstoniaUW163	UW163_RS05280	UW163_RS05280		hypothetical protein	0.840	-1.758	-2.226	-0.816	-0.399	-0.041
RalstoniaUW163	UW163_RS05290	UW163_RS05290		type II toxin-antitoxin system RelE/ParE family toxin	-0.265	0.134	-0.261	1.892	-0.264	0.172
RalstoniaUW163	UW163_RS05295	UW163_RS05295		DNA methylase N-4	-0.418	0.387	-2.306	0.151	-0.983	-0.509
RalstoniaUW163	UW163_RS05300	UW163_RS05300		DNA methylase N-4	0.181	-0.394	-0.351	-0.264	-0.058	-0.934
RalstoniaUW163	UW163_RS05305	UW163_RS05305		type III effector HopH1	0.756	1.199	0.603	-0.601	-1.078	-0.807
RalstoniaUW163	UW163_RS05310	UW163_RS05310		hypothetical protein	-0.819	0.273	-0.727	0.438	0.863	-0.643
RalstoniaUW163	UW163_RS05315	UW163_RS05315		hypothetical protein	-0.911	-0.570	-0.916	-0.387	-1.061	-0.374
RalstoniaUW163	UW163_RS05320	UW163_RS05320		DUF3489 domain-containing protein	-0.472	0.801	-0.339	0.362	-0.809	-0.046
RalstoniaUW163	UW163_RS05325	UW163_RS05325		hypothetical protein	1.265	0.975	1.077	0.848	0.489	1.932
RalstoniaUW163	UW163_RS05330	UW163_RS05330		hypothetical protein	-0.648	0.358	0.589	1.331	1.464	0.221
RalstoniaUW163	UW163_RS05335	UW163_RS05335		terminase	-2.040	1.038	0.058	-0.770	-0.042	0.524
RalstoniaUW163	UW163_RS05385	UW163_RS05385		hypothetical protein	-0.639	-0.670	1.387	2.384	1.225	1.031
RalstoniaUW163	UW163_RS05395	UW163_RS05395		hypothetical protein	-0.575	0.115	-0.961	-0.604	-0.528	-0.102
RalstoniaUW163	UW163_RS05400	UW163_RS05400		hypothetical protein	0.056	2.151	0.972	2.676	-0.145	0.831
RalstoniaUW163	UW163_RS05410	UW163_RS05410		YOPP/AvrRxv family protein	0.123	1.617	0.394	0.468	-0.086	0.873
RalstoniaUW163	UW163_RS05420	UW163_RS05420		PIN domain-containing protein	-0.584	1.665	0.402	0.948	1.900	1.526
RalstoniaUW163	UW163_RS05430	UW163_RS05430		membrane protein	0.662	1.694	-0.680	0.098	2.020	1.092
RalstoniaUW163	UW163_RS05435	UW163_RS05435		hypothetical protein	0.239	0.368	0.830	-0.273	1.457	1.363
RalstoniaUW163	UW163_RS05440	UW163_RS05440		hypothetical protein	0.762	-0.771	0.897	1.227	1.308	1.887
RalstoniaUW163	UW163_RS05495	UW163_RS05495		XRE family transcriptional regulator	-0.157	-0.121	-0.606	0.102	-1.190	-1.166
RalstoniaUW163	UW163_RS05500	UW163_RS05500		hypothetical protein	-1.040	-0.523	-0.805	-1.564	1.445	-0.323
RalstoniaUW163	UW163_RS05505	UW163_RS05505		amino acid-binding protein	-1.113	-0.829	-0.430	-1.104	-0.031	-0.339
RalstoniaUW163	UW163_RS05510	UW163_RS05510		hypothetical protein	0.498	-0.976	-0.554	-0.038	0.131	-0.826
RalstoniaUW163	UW163_RS05520	UW163_RS05520		hypothetical protein	-1.589	-1.327	-1.274	-1.555	-0.071	-0.847
RalstoniaUW163	UW163_RS05525	UW163_RS05525		phosphohydrolase	-0.715	-1.737	0.359	-0.904	0.663	-0.309
RalstoniaUW163	UW163_RS05530	UW163_RS05530		hypothetical protein	0.091	-0.822	-0.817	-0.226	0.028	-0.522
RalstoniaUW163	UW163_RS05535	UW163_RS05535		filamentous hemagglutinin	-1.371	-0.313	-0.868	-1.124	0.322	-0.360
RalstoniaUW163	UW163_RS05545	UW163_RS05545		ShlB/FhaC/HecB family hemolysin secretion/activation protein	-1.886	-0.557	-0.814	-1.142	-0.007	-1.306
RalstoniaUW163	UW163_RS05550	UW163_RS05550		DUF746 domain-containing protein	-0.136	-0.163	-0.861	-0.317	1.210	-0.315
RalstoniaUW163	UW163_RS05555	UW163_RS05555		hypothetical protein	-1.388	-1.187	-0.358	-0.885	-0.060	-1.312
RalstoniaUW163	UW163_RS05560	UW163_RS05560		hypothetical protein	-0.477	-0.284	0.018	-0.381	0.563	-1.044
RalstoniaUW163	UW163_RS05575	UW163_RS05575		adenylyl-sulfate kinase	-1.490	-0.570	-0.382	-0.282	-1.910	-1.355
RalstoniaUW163	UW163_RS05580	UW163_RS05580		alpha/beta hydrolase	-2.178	0.350	-1.036	-0.779	-0.758	-1.573
RalstoniaUW163	UW163_RS05585	UW163_RS05585		glycosyl transferase family 8	-0.028	0.098	-0.745	0.039	0.517	-0.741
RalstoniaUW163	UW163_RS05590	UW163_RS05590		hypothetical protein	-0.023	-0.256	-0.700	0.070	0.399	-0.336
RalstoniaUW163	UW163_RS05595	UW163_RS05595		hemagglutinin	-1.338	-0.500	-0.265	0.150	1.016	-0.029
RalstoniaUW163	UW163_RS05600	UW163_RS05600		DNA-binding response regulator	-0.382	-0.168	0.684	0.012	-1.295	-1.037
RalstoniaUW163	UW163_RS05605	UW163_RS05605		sensor histidine kinase	-1.315	-0.806	-1.537	-0.673	-0.879	-1.826
RalstoniaUW163	UW163_RS05610	UW163_RS05610		methylase	-0.486	-1.164	-0.619	-0.096	1.455	-0.537
RalstoniaUW163	UW163_RS05615	UW163_RS05615		aminoacetone oxidase family FAD-binding enzyme	-0.011	2.503	-2.113	-0.442	1.117	-0.146
RalstoniaUW163	UW163_RS05620	UW163_RS05620		SAM-dependent methyltransferase	-0.138	-0.098	-0.487	0.550	0.399	-0.392
RalstoniaUW163	UW163_RS05625	UW163_RS05625		hypothetical protein	-1.353	-0.141	-0.746	-0.698	0.524	-1.908
RalstoniaUW163	UW163_RS05630	UW163_RS05630		hypothetical protein	-0.897	-1.480	-0.348	-1.183	0.033	-0.681
RalstoniaUW163	UW163_RS05635	UW163_RS05635		antibiotic hydrolase	-0.880	-0.682	-1.350	-0.465	-0.192	-0.560
RalstoniaUW163	UW163_RS05640	UW163_RS05640		hypothetical protein	0.003	-0.304	-1.781	0.449	0.021	-0.136
RalstoniaUW163	UW163_RS05645	UW163_RS05645		transcriptional regulator	0.209	-1.064	-0.350	-0.396	-1.280	-2.078
RalstoniaUW163	UW163_RS05650	UW163_RS05650		hypothetical protein	-0.781	-0.611	1.023	1.037	-1.186	-0.392
RalstoniaUW163	UW163_RS05655	UW163_RS05655		pyridoxal phosphate-dependent aminotransferase	-2.896	-0.779	-1.239	-1.089	-0.685	-0.991
RalstoniaUW163	UW163_RS05660	UW163_RS05660		alcohol dehydrogenase	0.651	0.727	0.881	-0.476	1.421	-0.135
RalstoniaUW163	UW163_RS05665	UW163_RS05665		aminotransferase class V-fold PLP-dependent enzyme	-1.056	-1.059	-0.664	-0.224	0.792	-0.330
RalstoniaUW163	UW163_RS05670	UW163_RS05670		hypothetical protein	-1.109	-0.670	-0.945	0.189	-0.248	-0.396
RalstoniaUW163	UW163_RS05675	UW163_RS05675		tryptophan 2,3-dioxygenase	0.190	-1.332	1.234	0.462	0.255	0.508
RalstoniaUW163	UW163_RS05680	UW163_RS05680		VOC family protein	-0.200	1.782	-0.790	-2.010	0.374	0.836
RalstoniaUW163	UW163_RS05685	UW163_RS05685		tryptophan 2-monooxygenase oxidoreductase	-0.055	-0.049	-0.662	-1.122	-0.037	-0.199
RalstoniaUW163	UW163_RS05690	UW163_RS05690		hypothetical protein	0.218	-1.155	1.020	-1.079	-0.599	-0.357
RalstoniaUW163	UW163_RS05700	UW163_RS05700		cytochrome c	0.690	0.569	1.516	-0.378	1.139	-1.119
RalstoniaUW163	UW163_RS05705	UW163_RS05705		XRE family transcriptional regulator	2.813	-0.255	2.237	-1.153	3.020	0.378
RalstoniaUW163	UW163_RS05715	UW163_RS05715		amino acid-binding protein	-0.095	0.163	-1.140	0.019	1.190	-0.569
RalstoniaUW163	UW163_RS05720	UW163_RS05720		hypothetical protein	1.410	0.616	-0.561	0.718	0.451	-0.423
RalstoniaUW163	UW163_RS05725	UW163_RS05725		DUF4123 domain-containing protein	1.968	-0.399	1.430	0.844	1.141	-0.652
RalstoniaUW163	UW163_RS05730	UW163_RS05730		GGDEF domain-containing protein	0.580	-0.159	0.188	-0.752	0.133	0.065
RalstoniaUW163	UW163_RS05735	UW163_RS05735		undecaprenyl-diphosphatase	0.077	0.104	-0.775	-1.064	-0.049	-0.690
RalstoniaUW163	UW163_RS05740	UW163_RS05740		membrane protein	1.001	-0.118	0.147	0.417	-1.322	-0.275
RalstoniaUW163	UW163_RS05745	UW163_RS05745		serine protease	-0.271	-2.194	0.052	1.319	0.566	-0.553
RalstoniaUW163	UW163_RS05750	UW163_RS05750		MarR family transcriptional regulator	1.040	0.404	-0.770	-0.977	-2.563	-2.570
RalstoniaUW163	UW163_RS05755	UW163_RS05755		NAD(P)-dependent oxidoreductase	0.055	0.538	0.007	1.102	0.670	2.238
RalstoniaUW163	UW163_RS05760	UW163_RS05760		hypothetical protein	0.917	-0.180	0.251	-0.675	-0.248	-0.469
RalstoniaUW163	UW163_RS05765	UW163_RS05765		methyl-accepting chemotaxis protein	0.388	0.730	-0.537	-0.522	0.771	1.901
RalstoniaUW163	UW163_RS05770	UW163_RS05770		hypothetical protein	-0.278	0.831	-0.779	-0.089	0.876	0.377
RalstoniaUW163	UW163_RS05775	UW163_RS05775		ferritin	0.630	0.605	-0.258	0.237	0.676	0.792
RalstoniaUW163	UW163_RS05780	UW163_RS05780		MFS transporter	1.134	2.512	-1.641	-0.658	0.219	0.958
RalstoniaUW163	UW163_RS05785	UW163_RS05785		N-acetyltransferase	-0.541	0.830	1.051	-0.318	0.658	-0.114
RalstoniaUW163	UW163_RS05790	UW163_RS05790		helix-turn-helix domain-containing protein	-0.689	-0.587	-1.183	1.114	-0.639	0.199
RalstoniaUW163	UW163_RS05795	UW163_RS05795		2-hydroxyacid dehydrogenase	0.028	0.533	-0.036	0.277	-0.159	0.201
RalstoniaUW163	UW163_RS05800	UW163_RS05800		alcohol dehydrogenase AdhP	0.488	0.551	-0.751	0.660	-0.223	-0.423
RalstoniaUW163	UW163_RS05805	UW163_RS05805		sigma-54-dependent Fis family transcriptional regulator	1.591	0.278	-0.183	0.214	0.166	1.186
RalstoniaUW163	UW163_RS05810	UW163_RS05810		aldehyde dehydrogenase	0.304	-1.535	-0.147	0.376	-0.193	0.257
RalstoniaUW163	UW163_RS05815	UW163_RS05815		ethanolamine ammonia lyase large subunit	0.049	0.986	-0.455	-0.231	0.485	-0.423
RalstoniaUW163	UW163_RS05820	UW163_RS05820		ethanolamine ammonia-lyase subunit EutC	-0.854	-0.441	-0.101	-0.539	-0.581	-1.384
RalstoniaUW163	UW163_RS05825	UW163_RS05825		exodeoxyribonuclease I	-1.598	0.730	-1.960	-2.100	-1.532	-0.661
RalstoniaUW163	UW163_RS05830	UW163_RS05830		MFS transporter	0.140	0.358	0.168	0.207	0.302	-0.152
RalstoniaUW163	UW163_RS05835	UW163_RS05835		pyridoxamine 5'-phosphate oxidase family protein	-0.596	-0.019	-0.807	-1.584	-0.228	0.380
RalstoniaUW163	UW163_RS05840	UW163_RS05840		PLP-dependent aminotransferase family protein	0.905	0.340	1.039	0.214	-0.153	-0.351
RalstoniaUW163	UW163_RS05855	UW163_RS05855		hypothetical protein	-1.192	-0.690	-0.461	-0.110	-0.396	-0.226
RalstoniaUW163	UW163_RS05860	UW163_RS05860		hypothetical protein	-0.630	-0.521	-1.481	0.504	-0.212	-0.255
RalstoniaUW163	UW163_RS05865	UW163_RS05865		hypothetical protein	-0.435	-1.285	-1.321	-0.481	0.122	0.159
RalstoniaUW163	UW163_RS05870	UW163_RS05870		type II secretion system protein GspF	-1.169	-4.533	0.018	-3.969	0.593	-3.516
RalstoniaUW163	UW163_RS05875	UW163_RS05875		DUF4153 domain-containing protein	0.375	-1.194	-1.935	-0.900	0.019	-0.501
RalstoniaUW163	UW163_RS05880	UW163_RS05880		type II secretion system protein GspE	1.207	-3.458	0.448	-2.656	-0.100	-4.499
RalstoniaUW163	UW163_RS05885	UW163_RS05885		type II secretion system protein GspD	0.591	-4.920	1.120	-4.260	-0.618	-5.666
RalstoniaUW163	UW163_RS05890	UW163_RS05890		type II secretion system protein N	-0.387	-1.776	0.378	-2.110	-0.502	-1.073
RalstoniaUW163	UW163_RS05895	UW163_RS05895		general secretion pathway protein GspM	1.619	-1.952	0.485	-2.328	-1.386	-1.345
RalstoniaUW163	UW163_RS05900	UW163_RS05900		general secretion pathway protein GspL	0.531	-2.317	1.345	-0.367	-0.511	-1.493
RalstoniaUW163	UW163_RS05905	UW163_RS05905		general secretion pathway protein GspK	-0.810	-3.320	1.604	-3.703	-0.847	-5.259
RalstoniaUW163	UW163_RS05910	UW163_RS05910		general secretion pathway protein GspJ	-1.105	-2.663	-0.383	-1.316	-0.401	-1.562
RalstoniaUW163	UW163_RS05915	UW163_RS05915		type II secretion system protein GspI	1.275	-2.412	1.334	-0.769	-0.536	-1.057
RalstoniaUW163	UW163_RS05925	UW163_RS05925		type II secretion system protein GspG	0.329	-2.293	0.569	-1.871	-1.002	-0.604
RalstoniaUW163	UW163_RS05930	UW163_RS05930		pilus assembly protein PilZ	0.291	0.744	0.726	-0.134	-1.085	0.619
RalstoniaUW163	UW163_RS05940	UW163_RS05940		4-hydroxyphenylpyruvate dioxygenase	-0.612	-1.186	-0.004	0.953	-0.249	-0.124
RalstoniaUW163	UW163_RS05945	UW163_RS05945		Lrp/AsnC family transcriptional regulator	1.281	0.184	-0.035	-2.840	-0.551	-1.107
RalstoniaUW163	UW163_RS05950	UW163_RS05950		serine protease	0.570	0.043	0.404	0.656	-0.021	-0.354
RalstoniaUW163	UW163_RS05955	UW163_RS05955		ketosteroid isomerase	-0.580	-0.849	0.613	-0.843	-0.378	-0.278
RalstoniaUW163	UW163_RS05960	UW163_RS05960		DUF4437 domain-containing protein	-0.774	1.399	-0.630	0.821	1.161	0.393
RalstoniaUW163	UW163_RS05965	UW163_RS05965		N-acetyltransferase	2.060	0.329	-0.184	1.465	0.362	-0.095
RalstoniaUW163	UW163_RS05970	UW163_RS05970		NAD(P)H dehydrogenase	-1.514	0.203	-0.277	-0.005	0.006	0.308
RalstoniaUW163	UW163_RS05975	UW163_RS05975		glutathione-regulated potassium-efflux system protein KefC	1.067	0.187	0.171	0.267	0.457	-0.929
RalstoniaUW163	UW163_RS05990	UW163_RS05990		DNA repair protein	-0.441	1.659	2.446	2.978	0.749	2.034
RalstoniaUW163	UW163_RS05995	UW163_RS05995		glutamate carboxypeptidase	0.834	-1.502	-0.966	-0.028	0.483	-0.278
RalstoniaUW163	UW163_RS06000	UW163_RS06000		hypothetical protein	0.169	1.261	0.835	-0.795	1.390	0.748
RalstoniaUW163	UW163_RS06005	UW163_RS06005		porin	1.269	-1.631	0.083	-0.649	0.566	-0.844
RalstoniaUW163	UW163_RS06010	UW163_RS06010		tripartite tricarboxylate transporter substrate binding protein	-0.448	0.066	0.021	0.304	-1.237	-0.751
RalstoniaUW163	UW163_RS06015	UW163_RS06015		two-component system response regulator KdpE	-0.347	-0.001	-0.315	-1.434	-0.873	-0.125
RalstoniaUW163	UW163_RS06020	UW163_RS06020		iron permease	-0.852	-0.805	-0.500	0.541	0.857	0.498
RalstoniaUW163	UW163_RS06025	UW163_RS06025		hypothetical protein	-0.748	0.236	0.059	-0.256	0.325	0.135
RalstoniaUW163	UW163_RS06030	UW163_RS06030		DUF1484 domain-containing protein	-0.284	1.039	0.019	0.679	2.065	0.399
RalstoniaUW163	UW163_RS06035	UW163_RS06035		hypothetical protein	0.926	-0.612	-1.423	-0.526	1.988	1.269
RalstoniaUW163	UW163_RS06040	UW163_RS06040		hypothetical protein	-0.355	-0.073	-0.216	0.513	1.138	1.827
RalstoniaUW163	UW163_RS06050	UW163_RS06050		cytochrome c5 family protein	-0.343	-1.803	-0.130	-0.860	-0.580	-0.454
RalstoniaUW163	UW163_RS06055	UW163_RS06055		hypothetical protein	-1.245	-0.773	1.355	0.389	0.274	0.901
RalstoniaUW163	UW163_RS06060	UW163_RS06060		hypothetical protein	0.398	-0.507	-0.728	-0.529	2.560	1.914
RalstoniaUW163	UW163_RS06065	UW163_RS06065		hypothetical protein	1.008	1.218	0.272	-2.625	1.111	-0.019
RalstoniaUW163	UW163_RS06070	UW163_RS06070		MerR family transcriptional regulator	0.037	0.597	-0.964	0.362	0.384	1.051
RalstoniaUW163	UW163_RS06075	UW163_RS06075		metal-dependent hydrolase	-0.225	0.054	-0.639	0.487	-1.584	-1.380
RalstoniaUW163	UW163_RS06080	UW163_RS06080		alpha/beta hydrolase	-2.379	-1.368	-1.070	-0.386	0.693	0.198
RalstoniaUW163	UW163_RS06085	UW163_RS06085		short-chain dehydrogenase	0.076	-0.677	-0.297	0.742	1.049	0.575
RalstoniaUW163	UW163_RS06090	UW163_RS06090		NAD(P)/FAD-dependent oxidoreductase	0.475	0.046	0.098	-0.313	0.332	-0.027
RalstoniaUW163	UW163_RS06095	UW163_RS06095		hybrid sensor histidine kinase/response regulator	0.176	1.052	0.816	0.367	0.694	0.083
RalstoniaUW163	UW163_RS06100	UW163_RS06100		DNA-binding response regulator	-0.025	2.108	-0.513	-0.017	-0.369	0.179
RalstoniaUW163	UW163_RS06105	UW163_RS06105		cation transporter	1.239	0.259	-0.346	-1.153	-0.860	0.590
RalstoniaUW163	UW163_RS06110	UW163_RS06110		hypothetical protein	-0.585	0.188	0.116	0.412	0.783	0.403
RalstoniaUW163	UW163_RS06125	UW163_RS06125		hypothetical protein	0.667	-0.924	-0.232	-0.763	0.963	0.208
RalstoniaUW163	UW163_RS06130	UW163_RS06130		hypothetical protein	0.936	0.316	1.041	1.000	-0.478	-1.169
RalstoniaUW163	UW163_RS06135	UW163_RS06135		glutathione S-transferase	-0.255	-1.141	-0.742	0.353	0.919	0.581
RalstoniaUW163	UW163_RS06140	UW163_RS06140		MFS transporter	-0.582	-0.035	0.720	0.086	-0.106	-0.052
RalstoniaUW163	UW163_RS06160	UW163_RS06160		MipA/OmpV family protein	-0.457	-0.309	-0.050	0.353	-0.863	-1.254
RalstoniaUW163	UW163_RS06165	UW163_RS06165		DNA-binding response regulator	-0.591	0.184	0.035	-0.131	1.497	0.901
RalstoniaUW163	UW163_RS06170	UW163_RS06170		two-component sensor histidine kinase	-0.114	0.471	-0.363	0.674	-1.029	0.212
RalstoniaUW163	UW163_RS06175	UW163_RS06175		AraC family transcriptional regulator	-0.799	0.115	-1.455	-0.172	-0.458	1.016
RalstoniaUW163	UW163_RS06180	UW163_RS06180		ethanolamine utilization protein EutH	-0.924	0.432	0.760	0.224	2.792	1.884
RalstoniaUW163	UW163_RS06185	UW163_RS06185		MFS transporter	1.105	1.268	-0.466	0.394	1.217	-0.071
RalstoniaUW163	UW163_RS06190	UW163_RS06190		MFS transporter	-1.205	-0.388	-0.853	-0.101	-1.206	-1.221
RalstoniaUW163	UW163_RS06195	UW163_RS06195		N-acylglucosamine 2-epimerase	-1.657	-0.428	-3.387	-0.147	-0.464	-1.278
RalstoniaUW163	UW163_RS06200	UW163_RS06200		glucan biosynthesis protein D	1.109	1.144	-1.075	1.776	-0.407	1.353
RalstoniaUW163	UW163_RS06210	UW163_RS06210		PIN domain-containing protein	0.021	1.084	0.208	-0.514	2.395	1.688
RalstoniaUW163	UW163_RS06215	UW163_RS06215		DUF1415 domain-containing protein	-0.509	1.211	0.456	0.954	1.134	0.514
RalstoniaUW163	UW163_RS06220	UW163_RS06220		hypothetical protein	0.617	0.420	-0.646	0.932	-0.549	0.715
RalstoniaUW163	UW163_RS06225	UW163_RS06225		glycerol kinase	0.268	-0.662	1.014	-0.232	0.914	-0.110
RalstoniaUW163	UW163_RS06230	UW163_RS06230		carbohydrate ABC transporter substrate-binding protein	-1.256	0.870	-1.061	-0.067	1.428	1.130
RalstoniaUW163	UW163_RS06235	UW163_RS06235		membrane protein	0.964	0.064	0.273	-2.052	-0.089	-1.172
RalstoniaUW163	UW163_RS06240	UW163_RS06240		carbohydrate ABC transporter permease	-0.868	1.055	-0.453	-0.571	0.928	-0.489
RalstoniaUW163	UW163_RS06245	UW163_RS06245		sugar ABC transporter permease	0.697	1.135	0.467	0.490	0.724	0.440
RalstoniaUW163	UW163_RS06250	UW163_RS06250		ABC transporter ATP-binding protein	-0.323	-0.116	0.479	1.803	-0.616	-0.521
RalstoniaUW163	UW163_RS06255	UW163_RS06255		ABC transporter ATP-binding protein	0.640	0.928	0.812	0.778	-0.269	-0.217
RalstoniaUW163	UW163_RS06260	UW163_RS06260		glycerol-3-phosphate dehydrogenase	-0.550	4.543	0.558	4.985	0.921	4.747
RalstoniaUW163	UW163_RS06265	UW163_RS06265		DeoR/GlpR transcriptional regulator	0.499	1.215	0.474	1.319	-0.509	-1.393
RalstoniaUW163	UW163_RS06270	UW163_RS06270		CHAD domain-containing protein	0.108	0.959	0.832	0.143	-0.176	0.241
RalstoniaUW163	UW163_RS06365	UW163_RS06365		hypothetical protein	0.056	-0.987	0.214	0.543	2.142	0.777
RalstoniaUW163	UW163_RS06370	UW163_RS06370		DUF1175 domain-containing protein	1.053	-0.605	-2.401	-0.265	2.698	1.392
RalstoniaUW163	UW163_RS06375	UW163_RS06375		alpha-2-macroglobulin family protein	0.718	1.096	0.963	1.020	0.469	0.995
RalstoniaUW163	UW163_RS06380	UW163_RS06380		DUF2300 domain-containing protein	-0.568	0.023	-1.012	-0.125	1.681	0.597
RalstoniaUW163	UW163_RS06385	UW163_RS06385		DUF2135 domain-containing protein	1.275	0.812	0.358	1.953	0.531	-0.655
RalstoniaUW163	UW163_RS06390	UW163_RS06390		DUF2135 domain-containing protein	-0.113	0.729	-0.160	0.826	0.857	0.987
RalstoniaUW163	UW163_RS06395	UW163_RS06395		class I SAM-dependent methyltransferase	-1.145	0.834	1.763	1.134	-1.077	0.280
RalstoniaUW163	UW163_RS06400	UW163_RS06400		DNA helicase RecQ	-0.483	0.168	0.462	-0.287	-1.179	0.399
RalstoniaUW163	UW163_RS06570	UW163_RS06570		protein-disulfide reductase DsbD	-1.022	0.473	-0.035	-0.525	-0.069	1.549
RalstoniaUW163	UW163_RS06585	UW163_RS06585		cytochrome c4	-0.666	-1.658	-1.227	-1.255	-2.042	-2.490
RalstoniaUW163	UW163_RS06590	UW163_RS06590		cytochrome c biogenesis protein ResB	1.357	0.372	-1.211	-1.711	-1.140	-2.314
RalstoniaUW163	UW163_RS06595	UW163_RS06595		c-type cytochrome biogenesis protein CcsB	-0.037	-1.385	-1.481	-1.282	0.052	-0.105
RalstoniaUW163	UW163_RS06600	UW163_RS06600		ATP-binding protein	0.599	0.525	-1.481	-0.019	0.348	1.052
RalstoniaUW163	UW163_RS06610	UW163_RS06610		membrane protein	-0.037	-0.129	-1.048	-0.958	0.733	0.297
RalstoniaUW163	UW163_RS06615	UW163_RS06615		protein-methionine-sulfoxide reductase catalytic subunit MsrP	0.061	0.847	-0.605	0.030	1.016	0.647
RalstoniaUW163	UW163_RS06620	UW163_RS06620		protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	-1.918	-0.162	-0.934	1.190	1.063	0.577
