orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS18935	RALBFv3_RS18935		ABC transporter ATP-binding protein	-0.404	0.851	0.020	0.771	1.241	0.668	-0.408	0.305
RalstoniaBSBF1503	RALBFv3_RS18945	RALBFv3_RS18945		NAD-dependent succinate-semialdehyde dehydrogenase	1.038	0.510	-0.401	0.223	-0.015	0.689	1.492	0.823
RalstoniaBSBF1503	RALBFv3_RS18950	RALBFv3_RS18950		type III effector protein	0.186	0.584	0.868	-0.751	-0.644	-0.082	-0.735	1.163
RalstoniaBSBF1503	RALBFv3_RS18960	RALBFv3_RS18960		metal-dependent hydrolase	-0.872	0.124	-0.007	0.606	-0.320	0.472	0.428	0.589
RalstoniaBSBF1503	RALBFv3_RS18965	RALBFv3_RS18965		membrane protein	-0.707	0.490	1.145	-0.251	-1.764	-1.152	-0.582	0.417
RalstoniaBSBF1503	RALBFv3_RS18970	RALBFv3_RS18970		hypothetical protein	1.678	0.040	0.717	-0.181	0.468	-0.599	0.046	-0.087
RalstoniaBSBF1503	RALBFv3_RS18975	RALBFv3_RS18975		methyl-accepting chemotaxis protein	-0.767	0.696	-0.889	0.899	0.685	-0.050	-1.607	-0.266
RalstoniaBSBF1503	RALBFv3_RS18980	RALBFv3_RS18980		hypothetical protein	-0.156	-3.106	0.010	-0.341	-0.973	1.296	0.086	-0.547
RalstoniaBSBF1503	RALBFv3_RS18985	RALBFv3_RS18985		salicylate synthase	-0.593	0.032	-0.073	-0.855	0.548	0.572	1.293	0.165
RalstoniaBSBF1503	RALBFv3_RS18990	RALBFv3_RS18990		thioesterase	-1.376	-0.838	-0.377	0.374	-1.265	-0.876	0.011	1.553
RalstoniaBSBF1503	RALBFv3_RS18995	RALBFv3_RS18995		thiazolinyl imide reductase	1.033	0.621	-1.214	1.137	1.158	0.580	-1.605	0.948
RalstoniaBSBF1503	RALBFv3_RS19000	RALBFv3_RS19000		polyketide synthase	-1.501	0.142	-0.137	0.425	1.762	-1.099	-0.353	-0.434
RalstoniaBSBF1503	RALBFv3_RS19005	RALBFv3_RS19005		MFS transporter	0.957	2.324	1.605	0.431	1.270	-0.899	0.427	0.858
RalstoniaBSBF1503	RALBFv3_RS19010	RALBFv3_RS19010		non-ribosomal peptide synthetase	0.542	0.528	-0.423	-0.330	-0.180	-0.005	-0.143	0.391
RalstoniaBSBF1503	RALBFv3_RS19015	RALBFv3_RS19015		hypothetical protein	-0.982	0.053	2.644	0.826	0.575	-1.187	-0.380	-0.681
RalstoniaBSBF1503	RALBFv3_RS19020	RALBFv3_RS19020		AraC family transcriptional regulator	-1.046	0.075	-0.320	1.672	1.030	1.285	0.227	-0.883
RalstoniaBSBF1503	RALBFv3_RS19025	RALBFv3_RS19025		hypothetical protein	-0.144	-0.630	-1.037	0.883	-0.450	0.588	-0.344	-0.967
RalstoniaBSBF1503	RALBFv3_RS19030	RALBFv3_RS19030		ABC transporter ATP-binding protein	-1.106	-2.540	-1.745	-1.892	-0.434	0.215	0.921	-0.443
RalstoniaBSBF1503	RALBFv3_RS19035	RALBFv3_RS19035		ABC transporter ATP-binding protein	-0.164	-0.332	-0.124	-0.178	0.551	-0.080	-0.123	1.145
RalstoniaBSBF1503	RALBFv3_RS19040	RALBFv3_RS19040		LysE family translocator	0.242	-0.165	1.289	0.291	1.234	0.040	1.207	0.797
RalstoniaBSBF1503	RALBFv3_RS19045	RALBFv3_RS19045		hypothetical protein	-0.829	1.077	0.916	0.069	0.669	0.206	0.977	0.847
RalstoniaBSBF1503	RALBFv3_RS19055	RALBFv3_RS19055		hypothetical protein	1.615	-0.417	0.328	1.067	2.100	0.888	-0.610	0.362
RalstoniaBSBF1503	RALBFv3_RS19060	RALBFv3_RS19060		DNA-binding response regulator	-0.283	0.630	-0.176	-0.458	2.297	0.014	0.992	0.596
RalstoniaBSBF1503	RALBFv3_RS19065	RALBFv3_RS19065		type III effector protein	0.705	-1.730	-0.155	-0.486	-1.052	0.564	-1.716	-1.262
RalstoniaBSBF1503	RALBFv3_RS19070	RALBFv3_RS19070		hypothetical protein	9.805	2.422	4.591	3.994	1.205	3.580	0.741	0.717
RalstoniaBSBF1503	RALBFv3_RS19075	RALBFv3_RS19075		multidrug MFS transporter	1.744	2.074	-2.173	-0.304	0.285	-0.248	-0.458	-0.898
RalstoniaBSBF1503	RALBFv3_RS19080	RALBFv3_RS19080		low molecular weight phosphotyrosine protein phosphatase	0.005	-0.035	-1.120	-0.834	1.624	-0.827	-0.396	-2.436
RalstoniaBSBF1503	RALBFv3_RS19085	RALBFv3_RS19085		tyrosine protein kinase	-0.013	1.186	-2.720	-2.022	-1.505	0.457	0.947	-0.891
RalstoniaBSBF1503	RALBFv3_RS19090	RALBFv3_RS19090		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	2.853	2.175	-1.695	-0.981	-1.953	0.900	-0.209	1.120
RalstoniaBSBF1503	RALBFv3_RS19095	RALBFv3_RS19095		UDP-N-acetyl-D-mannosamine dehydrogenase	0.810	1.570	-1.694	-1.287	-0.614	0.901	-0.891	-1.200
RalstoniaBSBF1503	RALBFv3_RS19100	RALBFv3_RS19100		multidrug MFS transporter	-4.029	0.202	-3.623	-4.082	-2.999	-3.587	-2.355	-3.919
RalstoniaBSBF1503	RALBFv3_RS19105	RALBFv3_RS19105		EpsG family protein	-1.983	-1.318	-3.683	-2.837	-2.728	-1.221	-0.832	-3.897
RalstoniaBSBF1503	RALBFv3_RS19110	RALBFv3_RS19110		transferase	0.714	1.587	-1.966	-3.516	-2.392	-0.652	-2.069	-2.023
RalstoniaBSBF1503	RALBFv3_RS19120	RALBFv3_RS19120		dehydrogenase	-3.003	0.557	-3.631	-2.257	-1.455	-1.174	-0.494	-2.002
RalstoniaBSBF1503	RALBFv3_RS19125	RALBFv3_RS19125		threonine dehydrogenase-zn-dependent dehydrogenase	-0.010	-0.351	-3.106	-1.609	-1.035	-1.764	-3.717	-1.674
RalstoniaBSBF1503	RALBFv3_RS19130	RALBFv3_RS19130		glycosyltransferase WbuB	1.852	0.949	-1.252	0.459	-1.025	1.897	-1.331	-1.128
RalstoniaBSBF1503	RALBFv3_RS19135	RALBFv3_RS19135		sugar transferase	3.145	0.175	-1.642	-0.403	-2.431	3.434	-1.279	-0.951
RalstoniaBSBF1503	RALBFv3_RS19140	RALBFv3_RS19140		acetyltransferase	-1.473	-2.410	-3.694	-3.725	-2.741	1.239	-4.151	-3.366
RalstoniaBSBF1503	RALBFv3_RS19145	RALBFv3_RS19145		DegT/DnrJ/EryC1/StrS aminotransferase family protein	0.507	-1.942	-2.249	-0.956	-3.963	0.448	-1.565	-0.493
RalstoniaBSBF1503	RALBFv3_RS19150	RALBFv3_RS19150		membrane protein	-0.007	-0.579	0.502	0.322	0.285	0.585	1.662	0.314
RalstoniaBSBF1503	RALBFv3_RS19155	RALBFv3_RS19155		polysaccharide biosynthesis protein	0.327	0.888	0.694	0.605	-2.715	2.483	-1.184	-0.133
RalstoniaBSBF1503	RALBFv3_RS19160	RALBFv3_RS19160		hypothetical protein	4.788	2.471	-0.134	0.879	-0.991	3.338	-0.695	-0.858
RalstoniaBSBF1503	RALBFv3_RS19165	RALBFv3_RS19165		hypothetical protein	-0.632	-0.595	-0.401	-0.903	-0.708	-0.411	-1.098	-0.698
RalstoniaBSBF1503	RALBFv3_RS19170	RALBFv3_RS19170		hypothetical protein	-0.253	-0.596	1.420	0.963	-0.546	-0.494	-0.274	1.008
RalstoniaBSBF1503	RALBFv3_RS19175	RALBFv3_RS19175		hypothetical protein	1.527	0.645	-1.004	0.303	-0.783	0.784	-0.768	-0.063
RalstoniaBSBF1503	RALBFv3_RS19180	RALBFv3_RS19180		rhomboid family intramembrane serine protease	-0.220	1.043	-0.818	-0.295	-0.886	0.305	0.244	1.418
RalstoniaBSBF1503	RALBFv3_RS19185	RALBFv3_RS19185		excinuclease ABC subunit A	-0.768	0.356	-0.418	-0.074	-0.709	0.560	-0.893	0.609
RalstoniaBSBF1503	RALBFv3_RS19190	RALBFv3_RS19190		DNA helicase	-1.776	0.452	-0.759	-0.545	-0.657	0.959	0.709	0.116
RalstoniaBSBF1503	RALBFv3_RS19195	RALBFv3_RS19195		hydrolase	-1.284	0.982	-1.376	0.817	0.769	0.642	0.118	-0.603
RalstoniaBSBF1503	RALBFv3_RS19205	RALBFv3_RS19205		molybdopterin biosynthesis protein MoeZ	0.234	0.605	-0.556	0.588	0.342	0.665	-0.385	-0.711
RalstoniaBSBF1503	RALBFv3_RS19210	RALBFv3_RS19210		peptidase	0.399	0.682	-0.572	0.668	2.713	-1.754	0.615	1.023
RalstoniaBSBF1503	RALBFv3_RS19220	RALBFv3_RS19220		L-carnitine dehydratase	-0.870	1.049	1.024	0.840	0.693	-0.277	0.161	0.166
RalstoniaBSBF1503	RALBFv3_RS19225	RALBFv3_RS19225		AMP-dependent synthetase	-0.823	-0.005	-0.221	0.029	-0.377	-1.527	0.089	0.594
RalstoniaBSBF1503	RALBFv3_RS19230	RALBFv3_RS19230		acyl-CoA dehydrogenase	0.083	-0.766	-0.381	-0.153	-1.053	0.945	0.103	-0.437
RalstoniaBSBF1503	RALBFv3_RS19235	RALBFv3_RS19235		MFS transporter	0.604	0.313	-1.254	0.308	0.530	0.881	-0.517	-0.215
RalstoniaBSBF1503	RALBFv3_RS19240	RALBFv3_RS19240		hypothetical protein	0.680	0.828	0.820	-1.536	-1.565	-0.725	1.157	-0.136
RalstoniaBSBF1503	RALBFv3_RS19245	RALBFv3_RS19245		hypothetical protein	1.488	0.227	0.084	2.848	1.715	-0.924	-0.790	0.384
RalstoniaBSBF1503	RALBFv3_RS19250	RALBFv3_RS19250		ligand-gated channel	0.349	-0.946	0.553	0.176	0.838	0.607	0.058	1.636
RalstoniaBSBF1503	RALBFv3_RS19260	RALBFv3_RS19260		lipoprotein	0.519	-0.696	-0.468	0.197	0.808	0.231	-0.701	1.155
RalstoniaBSBF1503	RALBFv3_RS19265	RALBFv3_RS19265		TlpA family protein disulfide reductase	1.143	1.567	0.941	0.973	0.237	-0.047	-0.764	2.214
RalstoniaBSBF1503	RALBFv3_RS19270	RALBFv3_RS19270		voltage-gated chloride channel protein	0.641	-0.089	0.187	-0.011	0.615	1.668	-1.228	1.656
RalstoniaBSBF1503	RALBFv3_RS19275	RALBFv3_RS19275		hypothetical protein	1.875	1.478	1.287	-0.478	1.475	1.001	0.066	1.950
RalstoniaBSBF1503	RALBFv3_RS19285	RALBFv3_RS19285		integrase	0.300	-0.277	0.050	-0.578	-1.464	0.297	2.029	0.673
RalstoniaBSBF1503	RALBFv3_RS19290	RALBFv3_RS19290		hypothetical protein	-1.443	-0.402	0.991	-0.681	-0.608	0.452	0.689	0.622
RalstoniaBSBF1503	RALBFv3_RS19295	RALBFv3_RS19295		hypothetical protein	0.875	1.508	0.661	-0.773	0.959	1.009	-0.502	2.198
RalstoniaBSBF1503	RALBFv3_RS19300	RALBFv3_RS19300		Tn3 family transposase	1.019	0.838	0.583	-0.947	0.838	0.425	-0.299	1.146
RalstoniaBSBF1503	RALBFv3_RS19305	RALBFv3_RS19305		hypothetical protein	3.000	6.112	3.655	1.028	0.667	0.353	2.425	0.636
RalstoniaBSBF1503	RALBFv3_RS19310	RALBFv3_RS19310		type III effector protein	-0.070	-0.417	1.108	-0.647	0.690	0.071	-0.123	0.715
RalstoniaBSBF1503	RALBFv3_RS19315	RALBFv3_RS19315		hypothetical protein	0.936	3.836	0.559	0.581	1.220	1.114	1.289	-0.251
RalstoniaBSBF1503	RALBFv3_RS19320	RALBFv3_RS19320		enoyl-[acyl-carrier-protein] reductase FabI	0.342	0.988	1.156	1.014	1.888	0.884	0.891	-0.134
RalstoniaBSBF1503	RALBFv3_RS19325	RALBFv3_RS19325		acetate/propionate family kinase	-1.359	-1.452	0.195	-1.204	0.876	-0.647	1.914	-0.488
RalstoniaBSBF1503	RALBFv3_RS19335	RALBFv3_RS19335		DUF3141 domain-containing protein	0.645	1.505	0.748	2.310	2.154	-0.113	1.007	0.371
RalstoniaBSBF1503	RALBFv3_RS19340	RALBFv3_RS19340		integrase	1.233	0.400	1.104	0.149	0.510	0.976	-0.274	0.879
RalstoniaBSBF1503	RALBFv3_RS19345	RALBFv3_RS19345		[acyl-carrier-protein] S-malonyltransferase	1.048	1.434	0.793	0.897	0.978	0.228	0.294	0.276
RalstoniaBSBF1503	RALBFv3_RS19350	RALBFv3_RS19350		polyketide synthase	-0.269	0.050	-0.341	0.455	0.712	0.095	0.079	0.049
RalstoniaBSBF1503	RALBFv3_RS19355	RALBFv3_RS19355		polyketide synthase	0.100	0.664	0.798	0.113	-0.094	-0.710	0.760	0.701
RalstoniaBSBF1503	RALBFv3_RS19360	RALBFv3_RS19360		polyketide synthase	0.113	0.954	0.544	0.628	1.785	0.178	0.546	-0.079
RalstoniaBSBF1503	RALBFv3_RS19365	RALBFv3_RS19365		cytochrome P450	-0.657	-0.423	1.323	-0.136	-0.585	-0.030	-0.279	0.443
RalstoniaBSBF1503	RALBFv3_RS19370	RALBFv3_RS19370		polyketide synthase	-0.684	-0.665	-0.363	-0.205	0.802	-0.269	-0.029	0.271
RalstoniaBSBF1503	RALBFv3_RS19375	RALBFv3_RS19375		class I SAM-dependent methyltransferase	-1.373	0.680	0.528	0.585	2.351	-0.056	-0.839	0.072
RalstoniaBSBF1503	RALBFv3_RS19380	RALBFv3_RS19380		polyketide synthase	-0.884	-0.577	0.302	0.706	1.721	-0.239	0.315	-0.197
RalstoniaBSBF1503	RALBFv3_RS19385	RALBFv3_RS19385		hypothetical protein	0.293	0.264	0.480	0.617	0.276	0.083	0.444	0.098
RalstoniaBSBF1503	RALBFv3_RS19390	RALBFv3_RS19390		XRE family transcriptional regulator	1.863	2.161	0.887	2.269	1.050	3.321	1.425	1.615
RalstoniaBSBF1503	RALBFv3_RS19395	RALBFv3_RS19395		glycine C-acetyltransferase	0.163	-1.118	-0.390	-0.136	-0.495	-0.746	-1.389	-0.009
RalstoniaBSBF1503	RALBFv3_RS19400	RALBFv3_RS19400		L-threonine 3-dehydrogenase	0.838	0.961	-1.965	1.236	1.548	-0.276	0.206	0.332
RalstoniaBSBF1503	RALBFv3_RS19405	RALBFv3_RS19405		type I glutamate--ammonia ligase	-0.144	-0.190	-0.693	0.796	0.562	-1.676	0.214	1.046
RalstoniaBSBF1503	RALBFv3_RS19410	RALBFv3_RS19410		type III effector protein	-0.019	-0.670	-0.277	-0.356	-0.453	0.402	1.535	-0.045
RalstoniaBSBF1503	RALBFv3_RS19415	RALBFv3_RS19415		type III effector protein	-0.665	1.787	-0.907	-0.622	-0.907	0.841	1.171	-0.553
RalstoniaBSBF1503	RALBFv3_RS19420	RALBFv3_RS19420		DNA translocase FtsK	0.036	-0.561	-0.265	1.196	0.888	-0.199	0.102	0.105
RalstoniaBSBF1503	RALBFv3_RS19430	RALBFv3_RS19430		type III effector protein	0.567	0.023	0.556	-0.841	-0.366	-2.048	-0.428	-0.559
RalstoniaBSBF1503	RALBFv3_RS19435	RALBFv3_RS19435		membrane protein	0.072	-0.725	1.095	-0.313	0.320	-0.416	-0.221	0.334
RalstoniaBSBF1503	RALBFv3_RS19440	RALBFv3_RS19440		polygalacturonase	-0.077	0.056	1.425	-0.405	0.344	-0.346	-1.319	-0.404
RalstoniaBSBF1503	RALBFv3_RS19445	RALBFv3_RS19445		hypothetical protein	1.693	1.505	0.793	-0.245	-0.238	-0.788	1.248	0.311
RalstoniaBSBF1503	RALBFv3_RS19450	RALBFv3_RS19450		TonB-dependent receptor	-1.574	1.614	0.283	-2.660	0.930	2.406	3.232	2.058
RalstoniaBSBF1503	RALBFv3_RS19455	RALBFv3_RS19455		LysR family transcriptional regulator	-0.140	0.860	-0.123	-1.183	0.943	0.682	0.334	0.703
RalstoniaBSBF1503	RALBFv3_RS19465	RALBFv3_RS19465		lactoylglutathione lyase	0.450	-0.888	0.621	-0.564	-0.029	-0.584	-0.190	-0.095
RalstoniaBSBF1503	RALBFv3_RS19470	RALBFv3_RS19470		LysR family transcriptional regulator	1.103	0.548	0.995	1.301	1.684	0.785	0.021	-0.789
RalstoniaBSBF1503	RALBFv3_RS19475	RALBFv3_RS19475		EamA-like transporter family protein	1.737	0.813	0.072	-0.035	0.763	-0.418	0.256	0.714
RalstoniaBSBF1503	RALBFv3_RS19480	RALBFv3_RS19480		hypothetical protein	-0.170	-0.040	-0.021	-0.089	-0.144	0.029	1.344	1.705
RalstoniaBSBF1503	RALBFv3_RS19485	RALBFv3_RS19485		hypothetical protein	0.769	-0.998	-0.638	0.300	0.090	-1.439	-0.700	0.796
RalstoniaBSBF1503	RALBFv3_RS19490	RALBFv3_RS19490		hypothetical protein	-0.218	-0.519	0.125	-0.306	-0.060	-0.979	-1.538	-1.005
RalstoniaBSBF1503	RALBFv3_RS19500	RALBFv3_RS19500		protein popC	0.816	0.972	-1.806	0.327	0.524	0.015	1.353	0.548
RalstoniaBSBF1503	RALBFv3_RS19505	RALBFv3_RS19505		EscC/YscC/HrcC family type III secretion system outer membrane ring protein	2.922	2.640	1.358	1.558	1.052	0.120	0.068	-0.426
RalstoniaBSBF1503	RALBFv3_RS19510	RALBFv3_RS19510		AraC family transcriptional regulator	1.236	-1.140	0.645	1.223	-1.688	1.384	1.917	0.896
RalstoniaBSBF1503	RALBFv3_RS19515	RALBFv3_RS19515		EscT/YscT/HrcT family type III secretion system export apparatus protein	2.693	-0.209	0.482	1.655	-0.033	0.755	-0.478	1.816
RalstoniaBSBF1503	RALBFv3_RS19520	RALBFv3_RS19520		type III secretion protein HrpB7	-0.347	-0.598	0.870	-0.210	0.480	0.196	-0.109	1.050
RalstoniaBSBF1503	RALBFv3_RS19525	RALBFv3_RS19525		EscN/YscN/HrcN family type III secretion system ATPase	0.049	0.642	0.279	-0.620	-1.239	-0.948	0.213	0.042
RalstoniaBSBF1503	RALBFv3_RS19530	RALBFv3_RS19530		HrpE/YscL family type III secretion apparatus protein	0.709	2.042	0.488	-0.572	0.765	0.858	0.143	-0.178
RalstoniaBSBF1503	RALBFv3_RS19540	RALBFv3_RS19540		EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein	-0.166	-0.538	-0.296	-0.587	-1.425	-0.177	-0.994	0.526
RalstoniaBSBF1503	RALBFv3_RS19550	RALBFv3_RS19550		HrpB1 family type III secretion system apparatus protein	-1.631	-0.613	-1.277	-1.040	-1.324	-0.711	-1.680	0.081
RalstoniaBSBF1503	RALBFv3_RS19555	RALBFv3_RS19555		EscU/YscU/HrcU family type III secretion system export apparatus switch protein	0.327	1.617	0.299	2.002	1.668	-0.006	0.678	0.046
RalstoniaBSBF1503	RALBFv3_RS19560	RALBFv3_RS19560		EscV/YscV/HrcV family type III secretion system export apparatus protein	0.752	0.258	-0.992	-0.640	-0.725	-0.903	0.793	0.424
RalstoniaBSBF1503	RALBFv3_RS19565	RALBFv3_RS19565		type III secretion protein HpaP	-0.364	0.087	0.079	-0.449	-1.015	0.158	0.107	-0.501
RalstoniaBSBF1503	RALBFv3_RS19570	RALBFv3_RS19570		YscQ/HrcQ family type III secretion apparatus protein	0.509	-0.904	0.799	-0.277	-0.384	-0.248	-0.672	0.039
RalstoniaBSBF1503	RALBFv3_RS19575	RALBFv3_RS19575		EscR/YscR/HrcR family type III secretion system export apparatus protein	-0.072	-0.364	0.573	-0.592	-0.639	0.337	1.071	0.849
RalstoniaBSBF1503	RALBFv3_RS19585	RALBFv3_RS19585		hypothetical protein	0.790	1.382	0.180	0.905	-0.180	0.257	0.870	-0.185
RalstoniaBSBF1503	RALBFv3_RS19590	RALBFv3_RS19590		hypothetical protein	1.175	0.574	0.315	1.984	1.418	-0.623	0.908	0.383
RalstoniaBSBF1503	RALBFv3_RS19600	RALBFv3_RS19600		hypothetical protein	0.537	0.815	0.526	0.365	0.857	1.960	-0.014	0.164
RalstoniaBSBF1503	RALBFv3_RS19610	RALBFv3_RS19610		molecular chaperone Tir	-0.357	-0.251	-0.111	1.623	-0.653	0.979	0.348	-0.090
RalstoniaBSBF1503	RALBFv3_RS19615	RALBFv3_RS19615		DNA-binding response regulator	-2.155	-1.609	-0.219	-1.438	-1.415	0.671	-0.758	1.587
RalstoniaBSBF1503	RALBFv3_RS19620	RALBFv3_RS19620		LuxR family transcriptional regulator	-1.223	0.681	-0.812	-1.245	1.888	1.392	0.029	0.834
RalstoniaBSBF1503	RALBFv3_RS19625	RALBFv3_RS19625		iron dicitrate transport regulator FecR	-0.863	-2.003	-0.491	1.273	1.467	-1.464	-2.040	-0.986
RalstoniaBSBF1503	RALBFv3_RS19630	RALBFv3_RS19630		RNA polymerase sigma factor	0.334	0.337	0.322	-1.400	1.262	1.180	2.891	0.128
RalstoniaBSBF1503	RALBFv3_RS19635	RALBFv3_RS19635		hypothetical protein	0.084	-2.494	0.547	0.125	-1.557	0.138	-0.600	-1.529
RalstoniaBSBF1503	RALBFv3_RS19640	RALBFv3_RS19640		AWR family protein	1.485	0.447	1.452	0.894	-0.450	-1.120	0.102	0.542
RalstoniaBSBF1503	RALBFv3_RS19645	RALBFv3_RS19645		hypothetical protein	-0.688	-1.274	0.324	-0.559	-0.505	-0.698	-0.736	1.250
RalstoniaBSBF1503	RALBFv3_RS19650	RALBFv3_RS19650		hypothetical protein	0.798	0.165	1.252	0.779	0.883	-0.321	2.108	-0.848
RalstoniaBSBF1503	RALBFv3_RS19655	RALBFv3_RS19655		NAD(P)-dependent oxidoreductase	0.651	-0.954	-1.215	-1.342	-1.014	-1.976	1.484	-0.078
RalstoniaBSBF1503	RALBFv3_RS19665	RALBFv3_RS19665		leucine-rich repeat domain-containing protein	-0.935	-2.145	-1.064	-0.390	-2.021	-0.612	-1.864	-0.839
RalstoniaBSBF1503	RALBFv3_RS19675	RALBFv3_RS19675		hypothetical protein	-0.341	0.107	1.005	-0.368	-0.847	0.151	1.269	-1.095
RalstoniaBSBF1503	RALBFv3_RS19680	RALBFv3_RS19680		methyl-accepting chemotaxis protein	1.275	0.822	1.193	-1.192	-1.791	0.330	-0.476	0.228
RalstoniaBSBF1503	RALBFv3_RS19685	RALBFv3_RS19685		hypothetical protein	1.630	2.515	1.403	0.927	1.188	0.904	0.628	0.138
RalstoniaBSBF1503	RALBFv3_RS19700	RALBFv3_RS19700		nicotinate phosphoribosyltransferase	-0.759	-0.305	1.720	-0.134	-0.786	-0.878	0.622	-0.567
RalstoniaBSBF1503	RALBFv3_RS19705	RALBFv3_RS19705		ADP-ribose pyrophosphatase	0.073	0.633	-0.483	-0.788	-0.044	-1.835	1.027	0.737
RalstoniaBSBF1503	RALBFv3_RS19710	RALBFv3_RS19710		MFS transporter	-0.757	-0.579	-0.018	1.560	0.242	0.217	0.801	1.098
RalstoniaBSBF1503	RALBFv3_RS19715	RALBFv3_RS19715		endopolygalacturonase	-0.008	0.814	-0.573	1.429	0.294	-1.026	-0.167	1.003
RalstoniaBSBF1503	RALBFv3_RS19720	RALBFv3_RS19720		SMP-30/gluconolactonase/LRE family protein	-0.624	0.037	-1.628	0.022	0.020	0.165	-0.329	-0.060
RalstoniaBSBF1503	RALBFv3_RS19725	RALBFv3_RS19725		NAD(P)-dependent oxidoreductase	0.374	-0.851	-0.927	-0.059	-1.664	0.492	0.467	-1.132
RalstoniaBSBF1503	RALBFv3_RS19730	RALBFv3_RS19730		galactarate dehydratase	-0.650	-0.011	-0.007	-0.253	-0.284	-1.213	-0.768	-0.018
RalstoniaBSBF1503	RALBFv3_RS19735	RALBFv3_RS19735		glucarate dehydratase	-0.953	0.787	1.753	0.457	-0.353	0.943	-0.077	-0.879
RalstoniaBSBF1503	RALBFv3_RS19740	RALBFv3_RS19740		MFS transporter	0.574	-0.449	0.439	-0.085	-0.954	-0.062	0.646	0.414
RalstoniaBSBF1503	RALBFv3_RS19745	RALBFv3_RS19745		aldehyde dehydrogenase (NADP(+))	-0.925	-2.661	-0.959	-0.152	-1.069	0.044	-0.513	-2.338
RalstoniaBSBF1503	RALBFv3_RS19750	RALBFv3_RS19750		5-dehydro-4-deoxyglucarate dehydratase	0.838	0.458	-0.341	0.029	0.614	-0.037	-0.719	-0.001
RalstoniaBSBF1503	RALBFv3_RS19755	RALBFv3_RS19755		methyltransferase domain-containing protein	0.871	-0.666	-0.379	0.568	-2.197	-1.356	-0.072	0.055
RalstoniaBSBF1503	RALBFv3_RS19760	RALBFv3_RS19760		SMP-30/gluconolactonase/LRE family protein	1.221	0.342	-0.390	2.251	0.471	1.382	-1.676	-0.981
RalstoniaBSBF1503	RALBFv3_RS19765	RALBFv3_RS19765		LysR family transcriptional regulator	-0.595	-2.779	-1.287	0.764	0.776	-0.377	2.922	0.503
RalstoniaBSBF1503	RALBFv3_RS19770	RALBFv3_RS19770		putative type III effector protein, AvrPphF family	-0.065	0.098	-0.799	-1.278	-0.227	0.725	-2.197	-0.931
RalstoniaBSBF1503	RALBFv3_RS19775	RALBFv3_RS19775		hypothetical protein	-1.215	-1.956	-0.638	-0.183	-1.778	0.134	0.622	-0.476
RalstoniaBSBF1503	RALBFv3_RS19780	RALBFv3_RS19780		hypothetical protein	0.092	-1.621	0.312	-2.424	-1.792	1.067	-0.809	-0.374
RalstoniaBSBF1503	RALBFv3_RS19785	RALBFv3_RS19785		GntR family transcriptional regulator	-0.182	-0.919	1.228	0.035	0.539	0.031	0.613	-0.176
RalstoniaBSBF1503	RALBFv3_RS19790	RALBFv3_RS19790		efflux RND transporter periplasmic adaptor subunit	0.688	0.461	0.957	-0.164	0.532	-0.350	1.155	0.907
RalstoniaBSBF1503	RALBFv3_RS19795	RALBFv3_RS19795		multidrug efflux RND transporter permease subunit	-0.099	0.377	0.299	1.278	1.015	-1.263	-0.734	0.375
RalstoniaBSBF1503	RALBFv3_RS19800	RALBFv3_RS19800		adeC/adeK/oprM family multidrug efflux complex outer membrane factor	-0.161	0.255	0.435	0.496	-0.173	1.476	0.396	0.082
RalstoniaBSBF1503	RALBFv3_RS19805	RALBFv3_RS19805		TetR family transcriptional regulator	0.240	-0.748	0.851	0.469	0.200	-0.370	-0.704	1.135
RalstoniaBSBF1503	RALBFv3_RS19810	RALBFv3_RS19810		TetR/AcrR family transcriptional regulator	-1.288	-1.918	-0.594	-0.365	-0.758	-2.548	-1.157	-3.259
RalstoniaBSBF1503	RALBFv3_RS19815	RALBFv3_RS19815		malate dehydrogenase (quinone)	-0.974	-1.992	-0.865	-0.357	-0.443	-1.227	-0.108	0.063
RalstoniaBSBF1503	RALBFv3_RS19820	RALBFv3_RS19820		GGDEF-domain containing protein	0.537	0.355	0.618	0.174	-0.015	-0.609	0.515	-0.040
RalstoniaBSBF1503	RALBFv3_RS19830	RALBFv3_RS19830		TonB-dependent receptor	1.214	0.500	0.431	0.652	0.543	1.482	0.425	0.969
RalstoniaBSBF1503	RALBFv3_RS19840	RALBFv3_RS19840		DJ-1/PfpI family protein	-0.625	-0.317	0.309	-1.364	-1.496	-1.121	0.854	-1.385
RalstoniaBSBF1503	RALBFv3_RS19845	RALBFv3_RS19845		TIGR03364 family FAD-dependent oxidoreductase	-1.083	-0.914	-0.454	0.172	-0.908	1.366	-1.022	-0.587
