orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS00895	RPSI07_RS00895		alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase	-0.065	0.018	-0.106	-0.024	0.129	0.009	0.075	0.322
RalstoniaPSI07	RPSI07_RS00900	RPSI07_RS00900		glycogen synthase GlgA	-0.071	0.136	-0.078	-0.124	-0.046	-0.144	0.088	0.042
RalstoniaPSI07	RPSI07_RS00905	RPSI07_RS00905		heme ABC transporter ATP-binding protein	-0.162	-0.376	-0.039	-0.364	-0.444	0.017	-0.183	-0.199
RalstoniaPSI07	RPSI07_RS00910	RPSI07_RS00910		iron ABC transporter permease	0.255	-0.093	-0.091	0.074	-0.127	-0.039	0.103	-0.394
RalstoniaPSI07	RPSI07_RS00915	RPSI07_RS00915		hemin ABC transporter substrate-binding protein	-0.122	-0.124	0.107	0.072	-0.198	-0.370	-0.137	-0.257
RalstoniaPSI07	RPSI07_RS00920	RPSI07_RS00920		hemin-degrading factor	0.042	-0.363	0.050	-0.231	0.010	-0.266	-0.143	-0.079
RalstoniaPSI07	RPSI07_RS00925	RPSI07_RS00925		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	0.046	-0.148	0.098	-0.108	-0.015	0.025	-0.001	-0.069
RalstoniaPSI07	RPSI07_RS00930	RPSI07_RS00930		peroxiredoxin	0.068	0.275	0.675	0.774	-0.392	-0.336	-0.215	0.546
RalstoniaPSI07	RPSI07_RS00935	RPSI07_RS00935		alkyl hydroperoxide reductase subunit F	-0.120	-0.067	0.076	-0.274	0.182	-0.175	-0.128	-0.174
RalstoniaPSI07	RPSI07_RS00940	RPSI07_RS00940		ferric iron uptake transcriptional regulator	-0.002	0.273	-0.312	-0.032	-0.069	-0.018	-0.303	0.012
RalstoniaPSI07	RPSI07_RS00970	RPSI07_RS00970		PAS domain S-box protein	0.203	-0.109	0.071	0.053	-0.132	-0.104	-0.029	0.065
RalstoniaPSI07	RPSI07_RS00975	RPSI07_RS00975		sensor domain-containing diguanylate cyclase	-1.884	-0.236	-1.534	0.189	-0.079	-0.419	-0.287	0.100
RalstoniaPSI07	RPSI07_RS00980	RPSI07_RS00980		PAS domain S-box protein	-0.211	-0.122	-0.099	-0.218	0.030	-0.055	0.153	0.008
RalstoniaPSI07	RPSI07_RS00985	RPSI07_RS00985		hypothetical protein	-0.061	0.493	0.385	0.010	0.235	-0.235	-0.230	0.870
RalstoniaPSI07	RPSI07_RS00990	RPSI07_RS00990		siderophore-interacting protein	-0.386	-0.195	0.146	-0.424	-0.073	-0.051	0.350	0.026
RalstoniaPSI07	RPSI07_RS00995	RPSI07_RS00995		PadR family transcriptional regulator	-0.635	0.968	-1.494	0.001	0.484	0.530	-0.507	0.995
RalstoniaPSI07	RPSI07_RS01000	RPSI07_RS01000		pyroglutamyl-peptidase I	-0.060	-0.090	-0.022	-0.102	0.115	-0.298	0.020	0.103
RalstoniaPSI07	RPSI07_RS01005	RPSI07_RS01005		MarR family transcriptional regulator	0.045	-0.047	0.200	0.684	-0.249	0.148	-0.136	-0.794
RalstoniaPSI07	RPSI07_RS01010	RPSI07_RS01010		DUF3757 domain-containing protein	-0.137	-0.142	-0.120	0.028	0.059	-0.153	0.126	0.552
RalstoniaPSI07	RPSI07_RS01015	RPSI07_RS01015		glucan biosynthesis protein D	-1.044	-0.708	0.079	0.216	-0.420	-1.245	-0.594	-0.173
RalstoniaPSI07	RPSI07_RS01020	RPSI07_RS01020		LysR family transcriptional regulator	0.384	0.496	0.237	0.114	0.080	0.505	-0.234	0.215
RalstoniaPSI07	RPSI07_RS01025	RPSI07_RS01025		amidohydrolase	-0.055	-0.453	0.493	0.101	-0.108	-0.137	0.238	-0.278
RalstoniaPSI07	RPSI07_RS01030	RPSI07_RS01030		MFS transporter	-0.094	-0.033	-0.014	-0.100	-0.095	0.070	0.008	0.137
RalstoniaPSI07	RPSI07_RS01040	RPSI07_RS01040		N-acetyltransferase	0.391	0.040	-0.257	0.063	-0.028	-0.071	0.252	0.889
RalstoniaPSI07	RPSI07_RS01055	RPSI07_RS01055		TIGR02680 family protein	-0.026	-0.013	-0.005	0.011	-0.003	-0.059	0.077	-0.046
RalstoniaPSI07	RPSI07_RS01060	RPSI07_RS01060		TIGR02678 family protein	0.005	-0.067	-0.064	-0.037	0.009	-0.071	0.084	0.042
RalstoniaPSI07	RPSI07_RS01065	RPSI07_RS01065		TIGR02677 family protein	0.008	0.078	0.019	-0.080	-0.003	-0.078	-0.078	-0.188
RalstoniaPSI07	RPSI07_RS01070	RPSI07_RS01070		helix-turn-helix domain-containing protein	1.121	0.115	1.445	-0.117	-0.209	-0.591	-0.380	0.244
RalstoniaPSI07	RPSI07_RS01075	RPSI07_RS01075		PIN domain-containing protein	0.056	-0.023	0.212	-0.074	0.055	-0.099	0.069	0.124
RalstoniaPSI07	RPSI07_RS01080	RPSI07_RS01080		DUF3320 domain-containing protein	0.057	-0.031	-0.086	-0.047	0.049	-0.083	0.063	0.023
RalstoniaPSI07	RPSI07_RS01090	RPSI07_RS01090		IS5/IS1182 family transposase	-0.168	-0.344	0.147	0.007	0.113	-0.259	-0.262	0.314
RalstoniaPSI07	RPSI07_RS01100	RPSI07_RS01100		gamma-glutamyltransferase	0.051	0.082	-0.026	0.005	-0.077	-0.004	-0.020	0.088
RalstoniaPSI07	RPSI07_RS01105	RPSI07_RS01105		membrane protein	0.338	-0.031	-0.009	0.066	0.003	-0.008	-0.080	-0.135
RalstoniaPSI07	RPSI07_RS01110	RPSI07_RS01110		cysteine synthase A	0.050	0.096	0.074	0.143	-0.014	0.111	0.027	-0.014
RalstoniaPSI07	RPSI07_RS01115	RPSI07_RS01115		alpha,alpha-trehalase TreA	-0.013	-0.039	-0.123	-0.026	-0.080	0.001	0.151	0.068
RalstoniaPSI07	RPSI07_RS01120	RPSI07_RS01120		hypothetical protein	0.246	0.144	0.080	0.234	-0.128	0.040	0.326	0.060
RalstoniaPSI07	RPSI07_RS01125	RPSI07_RS01125		hypothetical protein	0.046	0.072	-0.000	-0.016	0.126	-0.085	-0.040	-0.149
RalstoniaPSI07	RPSI07_RS01130	RPSI07_RS01130		APC family permease	0.092	-0.004	-0.140	-0.075	-0.027	-0.008	0.048	-0.041
RalstoniaPSI07	RPSI07_RS01135	RPSI07_RS01135		phosphodiesterase	-0.111	0.156	-0.433	0.084	-0.085	0.022	0.158	0.269
RalstoniaPSI07	RPSI07_RS01140	RPSI07_RS01140		hypothetical protein	0.323	0.165	0.194	-0.009	-0.032	0.024	-0.152	0.139
RalstoniaPSI07	RPSI07_RS01145	RPSI07_RS01145		hypothetical protein	-0.059	-0.023	0.062	-0.137	-0.190	0.053	0.216	0.318
RalstoniaPSI07	RPSI07_RS01150	RPSI07_RS01150		hypothetical protein	0.085	0.345	0.188	0.199	-0.069	-0.146	-0.098	0.272
RalstoniaPSI07	RPSI07_RS01155	RPSI07_RS01155		hypothetical protein	-0.074	-0.225	-0.180	-0.071	0.085	-0.105	0.075	-0.256
RalstoniaPSI07	RPSI07_RS01160	RPSI07_RS01160		tetratricopeptide repeat protein	-0.097	0.079	-0.023	0.046	-0.090	-0.013	0.019	0.061
RalstoniaPSI07	RPSI07_RS01165	RPSI07_RS01165		hypothetical protein	0.085	0.171	0.112	0.052	-0.080	0.059	0.077	-0.247
RalstoniaPSI07	RPSI07_RS01170	RPSI07_RS01170		hypothetical protein	-0.288	-0.138	-0.109	-0.152	0.169	-0.146	0.066	-0.241
RalstoniaPSI07	RPSI07_RS01175	RPSI07_RS01175		APC family permease	-0.322	0.126	-0.116	0.344	-0.312	-0.777	-0.431	0.309
RalstoniaPSI07	RPSI07_RS01180	RPSI07_RS01180		MATE family efflux transporter	0.058	-0.084	-0.017	-0.073	0.080	-0.193	-0.232	0.109
RalstoniaPSI07	RPSI07_RS01190	RPSI07_RS01190		DNA-binding response regulator	0.090	-0.306	-0.405	0.291	0.102	0.184	0.146	-0.033
RalstoniaPSI07	RPSI07_RS01195	RPSI07_RS01195		poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA	-0.051	-0.008	0.079	0.014	-0.020	0.012	0.085	0.031
RalstoniaPSI07	RPSI07_RS01200	RPSI07_RS01200		poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB	-0.090	0.000	-0.003	-0.017	0.135	-0.015	-0.052	-0.048
RalstoniaPSI07	RPSI07_RS01205	RPSI07_RS01205		poly-beta-1,6 N-acetyl-D-glucosamine synthase	-0.140	-0.031	-0.066	-0.014	0.077	-0.079	-0.033	-0.093
RalstoniaPSI07	RPSI07_RS01210	RPSI07_RS01210		poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD	0.352	0.155	0.395	0.097	0.104	-0.011	0.000	-0.311
RalstoniaPSI07	RPSI07_RS01215	RPSI07_RS01215		UDP-glucuronosyltransferase	-0.021	-0.271	-0.120	-0.149	0.228	0.119	-0.403	-0.008
RalstoniaPSI07	RPSI07_RS01220	RPSI07_RS01220		TolC family protein	-0.036	0.286	0.075	-0.246	-0.054	0.276	0.397	0.178
RalstoniaPSI07	RPSI07_RS01225	RPSI07_RS01225		HlyD family type I secretion periplasmic adaptor subunit	0.123	0.366	0.393	0.248	0.259	0.329	0.253	0.297
RalstoniaPSI07	RPSI07_RS01230	RPSI07_RS01230		type I secretion system permease/ATPase	-0.010	-0.029	-0.083	-0.090	-0.211	0.091	0.289	-0.024
RalstoniaPSI07	RPSI07_RS01235	RPSI07_RS01235		calcium-binding protein	0.098	-0.128	0.012	0.083	0.122	0.015	0.176	0.136
RalstoniaPSI07	RPSI07_RS01240	RPSI07_RS01240		GNAT family N-acetyltransferase	0.085	-0.172	0.073	-0.124	-0.204	-0.148	0.242	-0.176
RalstoniaPSI07	RPSI07_RS01245	RPSI07_RS01245		HAMP domain-containing protein	-0.209	-0.005	-0.125	0.058	0.124	-0.140	-0.023	0.004
RalstoniaPSI07	RPSI07_RS01250	RPSI07_RS01250		type III effector protein (avrpphd family)	-0.130	-0.177	-0.101	-0.142	-0.064	0.017	0.126	-0.169
RalstoniaPSI07	RPSI07_RS01255	RPSI07_RS01255		3-oxoacyl-ACP reductase FabG	0.004	-0.253	0.063	-0.083	0.253	0.362	-0.088	-0.064
RalstoniaPSI07	RPSI07_RS01260	RPSI07_RS01260		hypothetical protein	-0.192	0.133	0.092	-0.304	-0.220	-0.281	0.064	-0.437
RalstoniaPSI07	RPSI07_RS01265	RPSI07_RS01265		DUF561 domain-containing protein	-0.220	-0.228	0.295	0.041	-0.131	-0.012	-0.036	0.067
RalstoniaPSI07	RPSI07_RS01270	RPSI07_RS01270		LysR family transcriptional regulator	0.269	0.100	0.139	0.136	0.089	0.059	0.172	0.124
RalstoniaPSI07	RPSI07_RS01275	RPSI07_RS01275		PadR family transcriptional regulator	-0.053	0.002	-0.200	-0.078	-0.056	0.099	0.225	-0.118
RalstoniaPSI07	RPSI07_RS01280	RPSI07_RS01280		nitronate monooxygenase	-0.699	-0.458	-0.633	-0.235	0.087	0.050	-0.160	-0.285
RalstoniaPSI07	RPSI07_RS01290	RPSI07_RS01290		universal stress protein	0.280	-0.005	-0.053	-0.456	-0.315	0.463	-0.021	0.249
RalstoniaPSI07	RPSI07_RS01295	RPSI07_RS01295		ABC transporter ATPase	-0.083	-0.141	-0.265	-0.181	-0.023	0.100	-0.068	0.014
RalstoniaPSI07	RPSI07_RS01300	RPSI07_RS01300		peptidase	-0.081	-0.091	-0.002	-0.082	0.054	-0.218	0.084	-0.083
RalstoniaPSI07	RPSI07_RS01305	RPSI07_RS01305		heavy metal translocating P-type ATPase	-0.109	0.086	-0.214	-0.050	-0.173	0.044	-0.206	0.067
RalstoniaPSI07	RPSI07_RS01310	RPSI07_RS01310		Cd(II)/Pb(II)-responsive transcriptional regulator	-0.160	0.651	-0.219	0.477	-0.256	0.407	0.047	0.842
RalstoniaPSI07	RPSI07_RS01315	RPSI07_RS01315		hypothetical protein	0.396	-0.465	0.122	-0.270	-0.486	0.139	0.380	-1.034
RalstoniaPSI07	RPSI07_RS01320	RPSI07_RS01320		2-isopropylmalate synthase	-0.110	-0.061	-0.171	-0.200	0.030	-0.062	0.100	0.190
RalstoniaPSI07	RPSI07_RS01325	RPSI07_RS01325		(2Fe-2S)-binding protein	0.027	0.322	-0.359	0.266	-0.152	0.022	-0.021	-0.262
RalstoniaPSI07	RPSI07_RS01330	RPSI07_RS01330		xanthine dehydrogenase family protein molybdopterin-binding subunit	0.008	0.099	0.061	-0.067	0.033	0.073	0.143	0.028
RalstoniaPSI07	RPSI07_RS01335	RPSI07_RS01335		organic hydroperoxide resistance protein	-0.308	-0.093	-0.792	-0.984	0.148	0.311	-0.610	0.771
RalstoniaPSI07	RPSI07_RS01340	RPSI07_RS01340		nucleotidyltransferase family protein	-0.331	-0.694	-0.159	-0.215	-0.188	0.141	0.146	-0.274
RalstoniaPSI07	RPSI07_RS01350	RPSI07_RS01350		GGDEF domain-containing protein	-0.233	0.254	-0.127	0.419	0.016	0.100	0.153	0.161
RalstoniaPSI07	RPSI07_RS01355	RPSI07_RS01355		DNA-binding protein	0.511	0.106	0.515	0.141	-0.939	0.296	-0.123	-0.144
RalstoniaPSI07	RPSI07_RS01360	RPSI07_RS01360		GntR family transcriptional regulator	0.380	0.198	0.438	0.194	0.154	-0.267	0.017	-0.130
RalstoniaPSI07	RPSI07_RS01365	RPSI07_RS01365		porin	0.711	0.105	1.181	0.383	-0.434	-0.065	0.427	0.250
RalstoniaPSI07	RPSI07_RS01370	RPSI07_RS01370		DNA-binding response regulator	0.251	-0.615	-0.015	-0.745	-0.887	-1.434	-1.486	-0.264
RalstoniaPSI07	RPSI07_RS01375	RPSI07_RS01375		flagellar protein FlgN	1.087	-0.068	1.542	0.209	-0.501	-0.363	-0.024	0.314
RalstoniaPSI07	RPSI07_RS01385	RPSI07_RS01385		flagella basal body P-ring formation protein FlgA	0.680	0.196	0.710	0.008	-0.001	0.010	0.163	0.172
RalstoniaPSI07	RPSI07_RS01390	RPSI07_RS01390		flagellar basal body rod protein FlgB	0.298	0.020	0.483	-0.135	-0.005	0.108	0.303	0.443
RalstoniaPSI07	RPSI07_RS01395	RPSI07_RS01395		flagellar basal body rod protein FlgC	0.475	-0.425	-0.527	-0.821	0.243	-0.167	-0.696	1.052
RalstoniaPSI07	RPSI07_RS01400	RPSI07_RS01400		flagellar basal body rod modification protein FlgD	-0.055	-0.057	0.345	0.260	-0.148	-0.036	-0.082	-0.209
RalstoniaPSI07	RPSI07_RS01405	RPSI07_RS01405		flagellar hook protein FlgE	-0.039	0.156	-0.076	0.099	0.252	0.004	0.130	0.149
RalstoniaPSI07	RPSI07_RS01410	RPSI07_RS01410		flagellar basal-body rod protein FlgF	-0.346	-0.412	-0.359	-1.062	0.111	-0.064	-0.207	-0.452
RalstoniaPSI07	RPSI07_RS01415	RPSI07_RS01415		flagellar basal-body rod protein FlgG	0.152	-0.407	0.316	0.517	-0.208	0.156	0.363	0.042
RalstoniaPSI07	RPSI07_RS01420	RPSI07_RS01420		flagellar L-ring protein FlgH	-0.253	-1.104	0.102	-0.300	0.848	-0.218	-0.327	0.852
RalstoniaPSI07	RPSI07_RS01425	RPSI07_RS01425		flagellar basal body P-ring protein FlgI	0.092	0.186	-0.271	0.134	0.222	-0.175	-0.048	-0.014
RalstoniaPSI07	RPSI07_RS01430	RPSI07_RS01430		flagellar assembly peptidoglycan hydrolase FlgJ	-0.095	0.007	-0.131	0.012	0.117	0.008	-0.063	-0.276
RalstoniaPSI07	RPSI07_RS01435	RPSI07_RS01435		flagellar hook-associated protein FlgK	-0.103	0.199	0.006	0.135	0.017	0.177	0.103	-0.173
RalstoniaPSI07	RPSI07_RS01440	RPSI07_RS01440		flagellar hook-associated protein 3	-0.000	0.098	-0.198	-0.298	-0.131	0.201	-0.094	0.141
RalstoniaPSI07	RPSI07_RS01445	RPSI07_RS01445		DUF1275 domain-containing protein	-0.247	-0.054	0.107	-0.339	0.234	-0.303	-0.077	0.024
RalstoniaPSI07	RPSI07_RS01450	RPSI07_RS01450		flagellar biosynthetic protein FliR	-0.667	-0.192	0.245	-0.025	-0.070	0.259	0.029	0.489
RalstoniaPSI07	RPSI07_RS01455	RPSI07_RS01455		flagellar biosynthetic protein FliQ	0.282	-0.186	-0.393	-0.236	0.264	-0.367	0.110	0.071
RalstoniaPSI07	RPSI07_RS01460	RPSI07_RS01460		flagellar biosynthetic protein FliP	0.135	0.373	-0.096	0.462	-0.080	-0.134	-0.037	0.765
RalstoniaPSI07	RPSI07_RS01465	RPSI07_RS01465		flagellar biosynthetic protein FliO	-0.081	-0.172	-0.752	-0.781	-0.672	0.126	0.236	0.708
RalstoniaPSI07	RPSI07_RS01470	RPSI07_RS01470		flagellar motor switch protein FliN	0.280	-0.468	-1.030	-0.291	-0.071	-0.245	-0.354	0.132
RalstoniaPSI07	RPSI07_RS01475	RPSI07_RS01475		flagellar motor switch protein FliM	-0.359	-0.157	-0.291	-0.019	0.049	-0.189	-0.017	-0.033
RalstoniaPSI07	RPSI07_RS01480	RPSI07_RS01480		flagellar basal body-associated protein FliL	-0.159	0.145	0.119	-0.528	0.196	-0.021	-0.272	0.557
RalstoniaPSI07	RPSI07_RS01485	RPSI07_RS01485		GGDEF domain-containing protein	-0.028	0.063	0.041	-0.095	-0.048	0.164	-0.021	0.049
RalstoniaPSI07	RPSI07_RS01490	RPSI07_RS01490		DNA-binding response regulator	0.701	0.230	0.369	0.465	0.399	0.841	-0.271	0.094
RalstoniaPSI07	RPSI07_RS01495	RPSI07_RS01495		flagellin	-0.163	-0.084	-0.024	0.218	0.056	-0.240	0.201	0.302
RalstoniaPSI07	RPSI07_RS01500	RPSI07_RS01500		flagellar hook protein FliD	0.082	0.109	0.112	0.282	0.120	-0.141	-0.048	0.332
RalstoniaPSI07	RPSI07_RS01505	RPSI07_RS01505		flagellar export chaperone FliS	-0.381	-1.009	-0.466	-0.370	0.073	0.055	-0.293	-0.148
RalstoniaPSI07	RPSI07_RS01510	RPSI07_RS01510		flagellar protein FliT	0.123	0.034	-0.223	0.017	-0.116	0.327	-0.119	-0.243
RalstoniaPSI07	RPSI07_RS01515	RPSI07_RS01515		MarR family transcriptional regulator	0.062	0.043	0.169	-0.141	0.303	-0.111	-0.030	-0.290
RalstoniaPSI07	RPSI07_RS01520	RPSI07_RS01520		glycosyltransferase family 2 protein	0.341	0.192	0.163	0.076	0.219	-0.254	0.123	0.375
RalstoniaPSI07	RPSI07_RS01525	RPSI07_RS01525		mannosyltransferase	0.125	-0.131	-0.160	-0.043	-0.154	0.073	0.137	0.016
RalstoniaPSI07	RPSI07_RS01535	RPSI07_RS01535		flagellar basal body M-ring protein FliF	-0.093	-0.068	-0.015	0.049	-0.068	0.051	0.162	-0.188
RalstoniaPSI07	RPSI07_RS01540	RPSI07_RS01540		flagellar motor switch protein FliG	0.056	-0.097	-0.147	-0.204	-0.143	-0.267	0.035	-0.139
RalstoniaPSI07	RPSI07_RS01550	RPSI07_RS01550		flagellum-specific ATP synthase FliI	-0.153	0.028	-0.328	-0.229	-0.041	-0.025	-0.104	-0.230
RalstoniaPSI07	RPSI07_RS01555	RPSI07_RS01555		flagellar export protein FliJ	-0.042	-0.060	-0.140	0.063	-0.034	-0.136	0.015	0.101
RalstoniaPSI07	RPSI07_RS01560	RPSI07_RS01560		flagellar hook-length control protein FliK	-0.157	0.051	-0.268	0.149	-0.205	-0.271	-0.008	-0.433
RalstoniaPSI07	RPSI07_RS01565	RPSI07_RS01565		sulfurtransferase	0.151	-0.060	-0.059	-0.145	0.155	-0.008	0.051	0.257
RalstoniaPSI07	RPSI07_RS01570	RPSI07_RS01570		N-acetyltransferase	0.161	0.238	0.012	-0.190	-0.085	0.525	0.122	-0.405
RalstoniaPSI07	RPSI07_RS01575	RPSI07_RS01575		hypothetical protein	0.300	0.084	0.152	-0.186	0.063	0.042	-0.082	-0.018
RalstoniaPSI07	RPSI07_RS01580	RPSI07_RS01580		hypothetical protein	0.411	0.238	0.136	0.031	0.222	0.192	-0.231	-0.030
RalstoniaPSI07	RPSI07_RS01585	RPSI07_RS01585		GGDEF domain-containing protein	-0.036	-0.062	0.076	0.103	0.040	0.035	-0.121	0.131
RalstoniaPSI07	RPSI07_RS01590	RPSI07_RS01590		tetratricopeptide repeat-containing protein	0.263	-0.146	-0.051	-0.115	-0.012	-0.264	0.198	0.083
RalstoniaPSI07	RPSI07_RS01595	RPSI07_RS01595		hypothetical protein	-0.026	-0.393	-0.218	0.414	0.629	-0.176	-0.060	-0.069
RalstoniaPSI07	RPSI07_RS01600	RPSI07_RS01600		GGDEF domain-containing protein	0.136	0.001	0.298	-0.054	-0.095	0.212	0.144	-0.066
RalstoniaPSI07	RPSI07_RS01605	RPSI07_RS01605		BON domain-containing protein	0.094	0.222	-0.104	0.272	-0.034	-0.167	-0.124	0.080
RalstoniaPSI07	RPSI07_RS01610	RPSI07_RS01610		hypothetical protein	-0.028	-0.445	-0.061	-0.373	0.027	-0.059	0.216	-0.250
RalstoniaPSI07	RPSI07_RS01615	RPSI07_RS01615		hypothetical protein	0.018	0.110	0.016	0.107	-0.030	-0.314	-0.116	-0.009
RalstoniaPSI07	RPSI07_RS01620	RPSI07_RS01620		DUF2778 domain-containing protein	0.142	-0.012	0.063	-0.055	0.178	0.095	0.046	0.109
RalstoniaPSI07	RPSI07_RS01625	RPSI07_RS01625		hypothetical protein	0.315	0.241	-0.261	0.204	-0.413	0.172	0.454	-0.609
RalstoniaPSI07	RPSI07_RS01640	RPSI07_RS01640		DUF1345 domain-containing protein	-0.171	-0.313	-0.122	-0.169	0.235	0.150	0.032	-0.046
RalstoniaPSI07	RPSI07_RS01645	RPSI07_RS01645		AI-2E family transporter	0.088	0.286	0.026	0.012	0.181	-0.730	-0.234	0.218
RalstoniaPSI07	RPSI07_RS01655	RPSI07_RS01655		MFS transporter	0.047	-0.009	-0.106	0.035	0.062	0.165	0.022	0.233
RalstoniaPSI07	RPSI07_RS01660	RPSI07_RS01660		transcriptional regulator	0.108	0.287	-0.229	-0.142	-0.109	0.093	0.389	0.864
RalstoniaPSI07	RPSI07_RS01665	RPSI07_RS01665		TonB-dependent siderophore receptor	0.071	0.059	0.023	0.332	0.043	0.075	-0.017	-0.036
RalstoniaPSI07	RPSI07_RS01670	RPSI07_RS01670		RNA polymerase sigma factor	-0.043	0.124	-0.258	-0.526	0.163	0.150	-0.020	0.535
RalstoniaPSI07	RPSI07_RS01675	RPSI07_RS01675		TonB-dependent receptor	-0.411	-0.621	-0.258	-0.148	-0.036	-0.304	0.057	-0.138
RalstoniaPSI07	RPSI07_RS01680	RPSI07_RS01680		2,3-diaminopropionate biosynthesis protein SbnA	0.067	-0.012	-0.009	0.444	-0.329	0.170	0.249	0.231
RalstoniaPSI07	RPSI07_RS01685	RPSI07_RS01685		2,3-diaminopropionate biosynthesis protein SbnB	-0.008	0.188	0.031	0.407	-0.003	0.030	-0.023	0.197
RalstoniaPSI07	RPSI07_RS01690	RPSI07_RS01690		siderophore-iron transmembrane transporter, siderophore synthetase	-0.108	0.260	-0.544	0.615	0.162	-0.223	-0.008	-0.248
RalstoniaPSI07	RPSI07_RS01695	RPSI07_RS01695		MFS transporter	-0.234	0.505	-0.630	-0.571	0.226	-0.212	-0.397	0.708
RalstoniaPSI07	RPSI07_RS01700	RPSI07_RS01700		IucA/IucC family siderophore biosynthesis protein	0.047	-0.114	0.039	0.228	0.086	0.024	-0.091	0.167
RalstoniaPSI07	RPSI07_RS01705	RPSI07_RS01705		IucA/IucC family siderophore biosynthesis protein	0.240	-0.220	0.241	-0.489	0.149	0.113	0.442	0.232
RalstoniaPSI07	RPSI07_RS01710	RPSI07_RS01710		aldolase	-0.177	1.019	-0.252	-0.578	-0.852	-0.410	0.373	-0.328
RalstoniaPSI07	RPSI07_RS01715	RPSI07_RS01715		type III PLP-dependent enzyme	0.309	-0.013	0.175	-0.122	-0.219	0.105	0.158	-0.009
RalstoniaPSI07	RPSI07_RS01720	RPSI07_RS01720		LysR family transcriptional regulator	-0.232	-0.388	-0.104	-0.053	0.006	0.001	-0.114	-0.278
RalstoniaPSI07	RPSI07_RS01725	RPSI07_RS01725		NAD(P)-dependent alcohol dehydrogenase	-0.048	-0.005	-0.135	-0.144	0.009	0.085	0.039	0.301
RalstoniaPSI07	RPSI07_RS01730	RPSI07_RS01730		cupin domain-containing protein	-0.016	0.301	-0.403	0.081	-0.168	-0.272	0.173	-0.086
RalstoniaPSI07	RPSI07_RS01735	RPSI07_RS01735		AcrB/AcrD/AcrF family protein	-0.063	0.033	0.070	-0.076	0.111	0.038	0.087	0.022
RalstoniaPSI07	RPSI07_RS01740	RPSI07_RS01740		efflux RND transporter periplasmic adaptor subunit	0.397	-0.211	0.063	-0.159	0.024	-0.617	0.138	-0.253
RalstoniaPSI07	RPSI07_RS01745	RPSI07_RS01745		RND transporter	0.177	0.185	-0.020	0.234	0.120	-0.093	0.301	0.369
RalstoniaPSI07	RPSI07_RS01750	RPSI07_RS01750		KR domain-containing protein	-0.114	-0.326	-0.121	-0.013	0.097	0.233	-0.209	-0.188
RalstoniaPSI07	RPSI07_RS01755	RPSI07_RS01755		phosphoribosyltransferase	0.051	-0.402	0.054	-0.589	0.165	-0.135	0.100	-0.720
RalstoniaPSI07	RPSI07_RS01760	RPSI07_RS01760		membrane protein	-0.523	-0.263	-0.131	-0.150	0.040	-0.293	-0.091	-0.319
RalstoniaPSI07	RPSI07_RS01765	RPSI07_RS01765		lysine transporter LysE	0.038	0.007	-0.006	-0.050	0.038	0.045	0.117	0.238
RalstoniaPSI07	RPSI07_RS01770	RPSI07_RS01770		LysR family transcriptional regulator	0.045	-0.321	0.305	-0.171	0.032	0.225	0.079	-0.205
RalstoniaPSI07	RPSI07_RS01775	RPSI07_RS01775		hypothetical protein	-0.012	-0.016	0.196	-0.184	0.172	0.045	0.082	0.218
RalstoniaPSI07	RPSI07_RS01785	RPSI07_RS01785		KR domain-containing protein	0.000	-0.106	0.080	-0.143	-0.060	-0.074	-0.013	-0.054
RalstoniaPSI07	RPSI07_RS01790	RPSI07_RS01790		class I SAM-dependent methyltransferase	-0.177	-0.063	0.031	0.088	0.147	0.261	-0.155	0.012
RalstoniaPSI07	RPSI07_RS01795	RPSI07_RS01795		KR domain-containing protein	-0.031	-0.101	-0.043	-0.091	0.016	-0.124	-0.032	-0.074
RalstoniaPSI07	RPSI07_RS01800	RPSI07_RS01800		cytochrome P450	-0.206	0.084	-0.345	-0.325	-0.231	-0.589	0.028	-0.415
RalstoniaPSI07	RPSI07_RS01805	RPSI07_RS01805		KR domain-containing protein	0.053	-0.005	-0.014	-0.061	0.015	-0.048	0.033	-0.032
RalstoniaPSI07	RPSI07_RS01810	RPSI07_RS01810		KR domain-containing protein	-0.114	-0.144	0.019	-0.061	0.173	0.026	0.002	-0.072
RalstoniaPSI07	RPSI07_RS01815	RPSI07_RS01815		GNAT family N-acetyltransferase	0.010	-0.084	-0.101	0.002	-0.044	0.115	0.168	-0.127
