orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.3063.1	Xcc-8004.3063.1		D-xylose proton-symporter XylE	0.684	-0.394	-0.514	1.119	-0.729	-1.352	-1.799	-0.300	0.631	-0.836	0.484	0.152	-0.738	-1.580	0.304	0.324	1.088	-0.944	-0.252
Xantho	Xcc-8004.3064.1	Xcc-8004.3064.1		Xylose isomerase (EC 5.3.1.5)	-2.244	1.574	-0.154	0.254	-0.822	-1.179	-0.754	-0.616	-1.094	-0.500	1.248	-0.260	-0.197	-0.587	0.412	-0.796	-0.277	-0.246	-1.129
Xantho	Xcc-8004.3065.1	Xcc-8004.3065.1		Xylulose kinase (EC 2.7.1.17)	-0.337	1.097	0.005	-1.341	-0.696	-0.020	0.187	1.163	-0.604	-0.805	-1.249	-0.879	0.609	-0.859	-1.762	0.281	-0.620	0.553	-0.355
Xantho	Xcc-8004.3066.1	Xcc-8004.3066.1		putative large secreted protein	-0.489	-0.279	-0.916	0.423	0.098	0.971	0.153	0.619	0.316	-0.190	1.155	0.694	-0.841	0.254	0.012	0.779	0.581	-0.105	1.176
Xantho	Xcc-8004.3067.1	Xcc-8004.3067.1		Maltodextrin glucosidase (EC 3.2.1.20)	-1.366	-0.540	-2.157	-2.299	-0.098	0.484	0.404	0.303	0.355	0.723	0.518	0.239	0.208	0.712	0.096	-0.024	-0.220	-0.035	-0.139
Xantho	Xcc-8004.3070.1	Xcc-8004.3070.1		Beta-galactosidase (EC 3.2.1.23)	-0.644	-0.586	-1.166	0.497	0.350	1.141	0.061	0.102	0.375	0.263	1.722	0.834	1.001	0.949	-0.009	0.121	0.568	0.087	-0.554
Xantho	Xcc-8004.3071.1	Xcc-8004.3071.1		sialic acid-specific 9-O-acetylesterase	0.018	1.034	-0.345	0.371	0.784	0.070	0.374	-0.542	-0.880	0.308	0.799	-0.356	-0.389	-0.122	-0.483	-0.097	-1.438	0.911	-1.053
Xantho	Xcc-8004.3072.1	Xcc-8004.3072.1		hypothetical protein	-0.661	-0.371	0.005	-2.564	-2.842	-0.267	1.451	2.105	-1.240	0.814	1.523	0.186	0.946	-0.877	1.236	-0.455	-1.752	0.365	-0.122
Xantho	Xcc-8004.3073.1	Xcc-8004.3073.1		Cellulase	-0.717	-1.100	-0.473	-0.240	0.122	0.977	0.505	0.906	0.048	0.271	0.031	0.323	-1.732	0.819	0.785	0.013	-0.071	0.242	-0.031
Xantho	Xcc-8004.3075.1	Xcc-8004.3075.1		N-acetylglucosamine-regulated TonB-dependent outer membrane receptor	-0.470	0.274	-1.659	-0.159	0.201	0.507	0.847	0.322	0.122	-0.212	0.215	-0.458	-0.581	-0.826	-0.365	-0.836	-0.235	-0.239	-0.202
Xantho	Xcc-8004.3076.1	Xcc-8004.3076.1		N-acetylglucosamine-regulated TonB-dependent outer membrane receptor	0.074	0.665	-0.581	-0.218	-0.526	0.654	-0.158	-0.544	-0.004	-0.251	-0.571	-0.388	-0.232	-0.238	-0.107	-0.287	0.628	-0.161	-0.089
Xantho	Xcc-8004.3077.1	Xcc-8004.3077.1		Galactose-binding protein regulator	-1.897	-1.017	0.141	0.487	-1.213	-0.347	0.675	-0.316	1.632	0.990	0.824	-0.710	-0.830	-1.581	-1.588	-1.029	-0.136	0.284	0.142
Xantho	Xcc-8004.3079.1	Xcc-8004.3079.1		2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)	-4.076	-5.765	-2.488	-1.468	-0.502	1.239	0.715	-1.361	0.383	-0.260	-2.157	-2.100	-1.929	-1.203	-1.126	-2.149	-0.667	-0.009	-3.185
Xantho	Xcc-8004.3080.1	Xcc-8004.3080.1		Galactonate dehydratase (EC 4.2.1.6)	-7.314	-4.681	-5.654	-3.730	0.239	0.917	1.148	1.062	0.006	-0.656	0.295	-2.741	0.537	0.628	-1.898	0.867	0.436	0.105	-1.397
Xantho	Xcc-8004.3081.1	Xcc-8004.3081.1		1,4-lactonase (EC 3.1.1.25)	-0.098	0.464	-0.682	0.281	-0.161	0.843	1.546	-0.970	-0.631	0.452	0.964	1.135	-0.082	0.398	1.861	-0.292	-0.318	0.814	0.062
Xantho	Xcc-8004.3082.1	Xcc-8004.3082.1		2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)	1.417	-1.022	0.221	-3.220	-0.145	1.394	0.666	0.614	0.616	1.184	1.077	-0.249	0.442	0.216	-0.811	-0.338	0.740	0.842	0.268
Xantho	Xcc-8004.3084.1	Xcc-8004.3084.1		FIG01209675: hypothetical protein	-1.574	0.557	-0.199	0.275	1.109	0.255	0.289	0.414	-0.010	0.246	-0.387	0.268	-1.388	-0.794	1.348	-1.857	-0.250	-0.504	-0.993
Xantho	Xcc-8004.3087.1	Xcc-8004.3087.1		FIG01211583: hypothetical protein	-0.284	3.296	-1.543	-2.947	-0.061	1.066	0.046	-0.738	-1.382	-3.818	-1.274	-1.466	1.116	-1.620	-0.652	0.074	-0.033	-0.733	-0.280
Xantho	Xcc-8004.3088.1	Xcc-8004.3088.1		Thiol peroxidase, Bcp-type (EC 1.11.1.15)	-1.030	-1.171	-2.603	-0.945	-0.864	-1.054	0.025	-0.063	-1.156	-1.653	-2.554	-2.299	-0.476	-1.811	0.907	0.944	-0.199	-0.532	0.568
Xantho	Xcc-8004.3089.1	Xcc-8004.3089.1		Predicted ATPase related to phosphate starvation-inducible protein PhoH	-1.310	-2.677	0.311	1.066	-0.232	0.265	-0.063	-1.112	-1.702	-0.473	-1.748	-1.227	0.346	-1.025	0.406	0.014	0.355	-0.968	-0.983
Xantho	Xcc-8004.309.1	Xcc-8004.309.1		Chromosome initiation inhibitor	-1.826	1.745	-2.117	-1.070	0.642	0.423	0.896	-0.548	1.372	0.741	0.925	0.049	-0.123	0.415	0.171	0.411	-0.569	-0.873	0.500
Xantho	Xcc-8004.3090.1	Xcc-8004.3090.1		FIG01210237: hypothetical protein	0.286	1.561	0.481	-1.326	-0.243	-0.285	-2.217	-1.226	-0.384	-0.832	-1.303	-0.958	0.510	0.485	-1.630	-1.055	-0.024	-0.755	-0.006
Xantho	Xcc-8004.3091.1	Xcc-8004.3091.1		hypothetical protein	-3.273	-2.732	-2.138	-2.034	0.009	-0.501	-1.878	0.279	-1.094	-0.445	-1.770	0.380	-0.428	-0.591	0.305	0.705	-0.039	-4.970	0.512
Xantho	Xcc-8004.3092.1	Xcc-8004.3092.1		FIG01213027: hypothetical protein	1.417	0.529	0.105	1.127	-0.027	0.387	-0.096	0.363	-1.512	-2.211	-1.956	-1.827	-0.736	-0.289	-0.022	-0.288	-1.066	1.798	-0.257
Xantho	Xcc-8004.3096.1	Xcc-8004.3096.1		Rhodanese-related sulfurtransferase	-1.123	-1.378	-1.235	0.348	-1.505	-0.022	-1.039	-0.112	0.158	-1.614	-1.389	-1.000	-0.106	0.937	1.781	0.136	0.290	-1.115	-1.466
Xantho	Xcc-8004.3097.1	Xcc-8004.3097.1		Transcriptional regulator	-0.676	-0.981	-0.077	-0.444	-0.271	-0.553	-0.279	-0.159	0.707	-1.088	0.865	0.068	-0.985	-0.563	0.357	-0.154	-1.072	-1.745	0.110
Xantho	Xcc-8004.3098.1	Xcc-8004.3098.1		Pirin	-0.351	-1.295	-0.206	0.024	1.031	-0.716	2.439	0.388	-0.527	1.146	2.449	0.659	0.401	1.872	-0.481	0.196	-0.906	0.046	0.804
Xantho	Xcc-8004.3099.1	Xcc-8004.3099.1		hypothetical protein	0.068	-2.036	-3.851	0.715	1.246	0.435	1.296	-1.119	1.149	-0.392	-0.012	-1.100	-1.679	-0.137	-0.093	1.128	0.148	0.768	-1.021
Xantho	Xcc-8004.31.1	Xcc-8004.31.1		Peptidase	-1.421	-1.118	-1.475	-0.038	0.283	0.755	1.282	2.483	0.167	1.077	0.231	1.057	0.868	1.003	2.078	0.694	0.565	-0.501	0.427
Xantho	Xcc-8004.310.1	Xcc-8004.310.1		Malate synthase (EC 2.3.3.9)	-0.099	-1.362	-0.139	-0.666	-1.650	-0.006	-1.578	-2.248	0.056	-0.480	-0.358	-0.641	1.003	-0.533	-0.497	-0.727	-0.099	-0.213	-0.380
Xantho	Xcc-8004.3100.1	Xcc-8004.3100.1		Methyl-accepting chemotaxis protein	-0.349	0.617	1.405	-1.047	-1.052	-0.888	-0.506	-0.847	0.364	0.453	-0.877	-0.314	-0.900	0.131	-1.105	0.164	-0.173	0.878	0.267
Xantho	Xcc-8004.3103.1	Xcc-8004.3103.1		hypothetical protein	0.866	1.082	-1.456	-0.113	-0.870	0.815	-1.028	-0.659	0.071	-0.020	-0.290	0.637	-1.763	-0.334	-2.012	-2.449	-0.260	-0.076	0.789
Xantho	Xcc-8004.3108.1	Xcc-8004.3108.1		Regulatory protein RecX	-1.804	-1.351	-0.445	-1.976	-2.425	0.886	1.189	-0.713	-0.632	-1.973	0.440	1.129	-1.552	0.040	-0.931	-1.327	-1.944	0.011	0.155
Xantho	Xcc-8004.311.1	Xcc-8004.311.1		Isocitrate lyase (EC 4.1.3.1)	0.625	1.510	1.734	1.142	0.371	0.474	0.701	0.595	-0.338	1.045	0.646	0.598	0.592	-0.569	-1.245	-0.131	0.633	0.777	0.418
Xantho	Xcc-8004.3112.1	Xcc-8004.3112.1		SOS-response repressor and protease LexA (EC 3.4.21.88)	-0.275	-1.405	-1.168	1.480	-0.196	1.111	-0.535	-1.026	1.306	0.478	0.814	1.454	1.244	0.608	0.733	1.412	1.558	-0.098	1.567
Xantho	Xcc-8004.3113.1	Xcc-8004.3113.1		ABC1 family protein	-1.789	1.905	0.705	1.113	1.719	0.700	0.079	-0.361	1.186	0.593	1.576	1.878	0.786	0.852	-0.990	0.082	0.264	1.034	-0.052
Xantho	Xcc-8004.3114.1	Xcc-8004.3114.1		hypothetical protein	1.770	1.525	0.779	2.097	0.291	0.066	-1.189	0.773	1.152	0.774	1.027	0.558	0.215	0.750	0.246	1.312	-0.001	1.761	1.150
Xantho	Xcc-8004.3118.1	Xcc-8004.3118.1		C-terminal domain of CinA type S; Protein Implicated in DNA repair function with RecA and MutS	-0.228	-0.473	-0.988	2.079	0.117	-0.483	0.701	-1.410	0.112	0.407	-0.698	0.630	-1.014	-2.113	-0.865	0.402	0.268	-0.765	0.422
Xantho	Xcc-8004.3119.1	Xcc-8004.3119.1		GTP-binding protein HflX	-0.437	0.273	-0.519	-0.771	-1.267	0.558	1.166	-0.632	0.550	-0.694	-0.556	0.417	0.259	0.212	-1.564	0.323	-0.212	-0.306	-0.482
Xantho	Xcc-8004.312.1	Xcc-8004.312.1		cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	-0.481	-2.261	-3.087	-2.833	-1.728	-2.016	-0.058	-1.019	1.782	-0.106	0.013	-0.016	-0.977	-1.498	0.273	-2.122	-2.476	-0.776	-1.468
Xantho	Xcc-8004.3120.1	Xcc-8004.3120.1		RNA-binding protein Hfq	-0.991	-0.363	-3.083	0.605	-1.264	-0.247	-0.406	-0.085	0.255	-1.240	-1.106	0.353	-0.712	-1.435	0.585	-0.412	-0.146	-1.488	0.648
Xantho	Xcc-8004.3128.1	Xcc-8004.3128.1		COGs COG3737	-0.030	-1.621	-1.749	0.875	-0.697	0.299	-0.149	-0.434	0.525	-0.681	-1.132	0.194	0.095	0.107	0.718	-1.261	-0.689	-2.254	-1.083
Xantho	Xcc-8004.3129.1	Xcc-8004.3129.1		FIG139438: lipoprotein B	1.333	-0.571	-1.035	0.631	-0.156	-0.643	0.668	1.975	2.115	-1.797	2.445	2.944	0.051	2.039	0.007	0.401	0.573	2.837	0.502
Xantho	Xcc-8004.3130.1	Xcc-8004.3130.1		Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	-5.561	-5.797	-6.079	-3.741	-3.656	-2.769	-4.128	-3.180	-0.929	-5.694	-6.073	-2.238	-6.987	-5.263	-4.499	-3.084	-6.078	-2.454	-2.022
Xantho	Xcc-8004.3131.1	Xcc-8004.3131.1		hypothetical protein	-3.375	-0.894	-1.146	-0.805	-0.618	-2.372	-0.377	-0.214	-1.415	-1.785	-4.023	-1.171	-4.048	-2.623	-0.987	-0.659	-2.939	-0.594	-1.332
Xantho	Xcc-8004.3133.1	Xcc-8004.3133.1		ortholog of Bordetella pertussis (BX470248) BP2475	-0.309	0.103	1.004	-0.488	-0.737	-0.420	-0.594	-1.255	-0.322	-1.717	-1.465	-0.889	-1.187	-1.864	-1.021	0.219	-2.078	1.490	0.348
Xantho	Xcc-8004.3137.1	Xcc-8004.3137.1		tRNA pseudouridine 13 synthase (EC 4.2.1.-)	-0.796	-1.052	1.634	-0.392	-0.953	0.297	-0.978	0.403	-0.356	-0.088	-0.522	-1.233	-0.302	-0.881	-0.242	-0.199	-2.168	-0.442	-0.109
Xantho	Xcc-8004.314.1	Xcc-8004.314.1		Adenylate cyclase (EC 4.6.1.1)	1.368	-0.199	2.231	-0.311	1.390	0.287	1.049	-0.647	-1.036	-0.212	0.755	-0.531	1.127	0.192	-0.358	0.525	-0.714	-0.466	0.051
Xantho	Xcc-8004.3147.1	Xcc-8004.3147.1		FIG01210925: hypothetical protein	-0.459	0.136	-0.351	0.581	-0.427	0.486	1.144	0.601	0.430	-1.198	-0.082	0.577	0.223	0.289	0.002	0.675	0.517	-1.011	0.172
Xantho	Xcc-8004.315.1	Xcc-8004.315.1		FIG01211941: hypothetical protein	-0.500	-1.228	-0.762	-1.040	0.798	-0.615	1.424	-0.343	0.056	-0.496	-1.549	-0.522	-0.785	2.015	1.847	-1.584	-1.173	-0.232	0.823
Xantho	Xcc-8004.3150.1	Xcc-8004.3150.1		CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)	-0.424	0.814	-1.800	-1.077	0.623	0.462	0.974	1.053	-1.493	-2.026	-2.141	-2.878	-0.853	0.096	0.367	-0.180	-0.513	-0.779	-0.853
Xantho	Xcc-8004.3151.1	Xcc-8004.3151.1		Carboxypeptidase C (cathepsin A)	0.713	0.324	-1.672	-0.677	-0.150	-0.698	1.620	0.232	-0.504	-0.853	0.326	-0.924	0.075	-0.869	-0.268	-0.525	0.652	-0.269	-0.549
Xantho	Xcc-8004.3153.1	Xcc-8004.3153.1		FIG01212307: hypothetical protein	0.429	0.415	1.093	0.731	-0.215	1.455	0.316	-1.196	-2.039	1.019	0.806	0.787	2.223	3.125	0.203	1.158	-0.389	1.545	1.856
Xantho	Xcc-8004.3154.1	Xcc-8004.3154.1		Probable low-affinity inorganic phosphate transporter	-2.780	-1.452	-1.048	-1.130	0.599	0.264	-0.805	0.665	-0.092	-0.137	1.309	0.626	0.210	0.771	0.290	-0.498	-2.090	-2.000	0.397
Xantho	Xcc-8004.3155.1	Xcc-8004.3155.1		Phosphate transport regulator (distant homolog of PhoU)	-1.157	1.100	0.395	-0.387	0.383	2.155	0.231	1.508	-0.893	-1.313	-1.628	-0.565	-0.987	0.767	1.016	-1.696	-0.719	-0.209	-0.304
Xantho	Xcc-8004.3156.1	Xcc-8004.3156.1		Magnesium and cobalt efflux protein CorC	-6.154	-2.351	-5.305	-2.697	-1.961	-1.808	-1.040	-5.594	-1.972	0.190	-1.122	-3.404	-1.942	-1.981	-4.431	-4.224	-1.884	-1.580	-3.824
Xantho	Xcc-8004.3157.1	Xcc-8004.3157.1		ExoD protein	0.648	-0.519	0.131	0.600	-0.508	-0.743	0.381	0.193	-1.482	-1.384	-0.031	-0.028	0.263	-0.453	0.299	0.151	0.290	1.336	-0.020
Xantho	Xcc-8004.3158.1	Xcc-8004.3158.1		Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)	1.659	-0.230	-0.745	-0.106	-0.648	0.794	-0.303	0.410	-1.274	-0.446	-0.002	-0.767	-1.510	-0.690	-0.901	-1.815	-0.747	-0.038	-1.119
Xantho	Xcc-8004.3159.1	Xcc-8004.3159.1		Luciferase-like	0.723	-0.204	-0.901	-1.559	-2.211	0.483	-0.186	-1.524	-0.515	-2.081	-3.412	-2.491	-1.220	-2.191	-0.930	-0.840	-1.064	-0.970	-0.741
Xantho	Xcc-8004.316.1	Xcc-8004.316.1		FAD-dependent pyridine nucleotide-disulphide oxidoreductase	0.713	-0.451	-1.688	1.260	0.433	0.471	0.850	-1.617	-0.769	-1.245	-1.713	-1.072	-0.248	-0.195	-0.162	0.485	-0.760	-0.669	-0.263
Xantho	Xcc-8004.3160.1	Xcc-8004.3160.1		MFS transporter	-0.773	-0.596	-1.075	0.975	-0.721	0.416	-0.273	-0.346	-1.330	0.401	0.311	0.178	0.309	0.355	-0.861	0.597	0.198	0.325	0.049
Xantho	Xcc-8004.3161.1	Xcc-8004.3161.1		ABC transporter ATP-binding protein	0.102	0.214	-1.044	0.985	-0.974	-0.942	1.068	0.641	1.781	-0.218	-0.061	0.820	-1.077	-0.582	-0.020	0.005	0.264	-0.495	-1.042
Xantho	Xcc-8004.3162.1	Xcc-8004.3162.1		FIG01211092: hypothetical protein	0.658	1.649	1.109	0.733	0.432	2.748	1.089	0.242	0.357	2.212	2.967	1.900	0.746	0.763	0.242	0.108	0.310	-1.072	1.018
Xantho	Xcc-8004.3163.1	Xcc-8004.3163.1		Radical SAM domain protein	-0.700	-0.343	0.817	-0.246	-0.250	-0.562	-1.258	-0.369	0.944	1.185	1.154	1.493	0.380	1.005	0.069	0.819	0.978	0.499	0.290
Xantho	Xcc-8004.3164.1	Xcc-8004.3164.1		FIG01211473: hypothetical protein	-0.891	-0.611	0.508	0.546	1.436	0.604	2.437	-0.750	-0.787	-0.633	0.014	-1.783	-0.745	-0.610	-1.373	1.217	0.216	1.625	0.720
Xantho	Xcc-8004.3165.1	Xcc-8004.3165.1		Glycosyltransferase (EC 2.4.1.-)	-0.990	-1.135	-1.393	-0.575	-0.274	-1.758	-0.692	0.088	-0.306	-0.881	-0.263	0.311	-0.504	0.237	0.670	-1.148	-0.607	-1.988	-2.247
Xantho	Xcc-8004.3166.1	Xcc-8004.3166.1		Glycosyltransferase	-2.774	-1.472	-0.973	-1.978	0.611	1.184	0.576	-0.195	-0.041	-0.854	-0.638	-1.219	-1.518	0.399	-0.276	-0.840	-0.627	0.273	0.342
Xantho	Xcc-8004.3167.1	Xcc-8004.3167.1		biotin synthesis protein	-0.570	0.725	0.916	-0.225	0.431	0.143	0.399	0.276	1.583	0.139	0.121	0.473	-0.664	-1.176	-0.334	-0.063	0.620	-0.330	0.384
Xantho	Xcc-8004.3168.1	Xcc-8004.3168.1		chlorohydrolase family protein	0.323	-2.984	0.452	0.305	0.319	0.271	0.008	-0.998	0.274	-1.429	0.198	-0.734	-0.414	-0.541	-1.407	-0.853	0.649	-0.266	0.327
Xantho	Xcc-8004.3169.1	Xcc-8004.3169.1		Methyltransferase	0.148	-0.016	0.539	0.486	-1.795	-0.677	-0.019	-0.440	-1.092	-0.427	-0.070	0.024	0.345	-0.220	0.552	0.353	1.765	-0.023	-0.825
Xantho	Xcc-8004.317.1	Xcc-8004.317.1		Dipeptidyl anminopeptidase	1.082	-1.074	0.519	-0.356	-0.222	-0.054	-0.850	-0.015	0.351	-1.207	-0.250	-0.367	-0.497	-0.790	-0.073	0.303	-0.080	-0.695	-0.111
Xantho	Xcc-8004.3170.1	Xcc-8004.3170.1		FIG01210267: hypothetical protein	0.114	0.156	1.284	1.294	-0.613	-0.673	-0.396	0.175	-0.379	0.393	-1.239	0.686	-1.195	-1.443	-2.258	-0.290	-0.502	1.458	-0.266
Xantho	Xcc-8004.3171.1	Xcc-8004.3171.1		FIG01213081: hypothetical protein	-0.835	-0.084	-1.857	0.015	-0.976	0.443	2.136	-0.316	-0.522	-2.086	-1.313	-1.844	-1.423	-2.479	-0.396	-1.677	-0.641	-1.908	-1.281
Xantho	Xcc-8004.3172.1	Xcc-8004.3172.1		glycosyl transferase	0.918	1.474	0.482	1.447	-2.067	1.254	-1.094	-0.516	-1.565	0.539	-0.696	-1.309	-0.896	-1.742	0.553	-1.628	-0.855	-1.756	-0.008
Xantho	Xcc-8004.3173.1	Xcc-8004.3173.1		lipopolysaccharide biosynthesis protein	0.183	1.008	0.682	-0.351	0.508	0.692	0.288	1.382	0.018	0.902	3.002	1.475	-1.021	0.688	-0.055	1.878	0.007	-0.104	-0.261
Xantho	Xcc-8004.3174.1	Xcc-8004.3174.1		Aminotransferase	1.193	2.189	1.363	0.602	0.162	1.339	0.917	1.608	0.543	1.067	3.794	0.704	0.973	2.064	0.331	-0.476	2.599	0.158	0.666
Xantho	Xcc-8004.3177.1	Xcc-8004.3177.1		FIG01210424: hypothetical protein	-0.555	0.758	0.914	-2.082	-0.335	-0.345	-1.323	-2.708	0.526	-0.406	-0.190	0.191	0.019	-0.883	-0.600	-0.854	-1.892	-1.047	-0.454
Xantho	Xcc-8004.3178.1	Xcc-8004.3178.1		cytochrome like B561	-0.022	-1.093	1.417	0.375	0.606	-0.153	0.425	0.620	1.655	1.180	2.113	0.935	1.153	0.072	0.545	0.735	2.213	2.492	1.404
Xantho	Xcc-8004.3179.1	Xcc-8004.3179.1		Cytochrome C	0.462	0.577	0.663	-0.138	0.160	0.686	0.291	-0.542	-0.201	0.822	2.094	0.096	0.721	0.299	0.320	-0.321	0.032	0.602	0.065
Xantho	Xcc-8004.318.1	Xcc-8004.318.1		Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)	0.585	2.368	0.076	-0.192	-1.254	-1.150	-0.906	0.451	-1.238	0.936	-0.480	0.493	0.293	0.806	-0.776	0.217	-0.627	0.500	1.756
Xantho	Xcc-8004.3180.1	Xcc-8004.3180.1		Cytochrome c2	0.808	-0.219	1.092	0.643	-1.918	-0.561	0.756	-0.972	-1.646	0.394	-0.892	-1.343	-0.857	-0.586	0.438	-1.477	0.240	-0.918	-0.650
Xantho	Xcc-8004.3182.1	Xcc-8004.3182.1		FIG01211823: hypothetical protein	0.946	0.868	0.678	0.544	0.732	-0.663	0.583	-0.752	-0.686	0.350	0.190	0.841	0.663	0.560	0.218	0.586	0.422	0.600	0.088
Xantho	Xcc-8004.3183.1	Xcc-8004.3183.1		RNA polymerase sigma factor RpoE	0.955	0.045	0.687	-0.085	-0.900	0.865	1.294	-0.684	-0.625	-1.019	-1.209	-0.807	0.814	-1.473	-0.675	-1.156	-1.913	-0.435	-0.909
Xantho	Xcc-8004.3185.1	Xcc-8004.3185.1		serine protease	1.799	1.859	2.153	0.535	-0.343	0.235	1.403	-0.217	0.212	0.317	0.022	-0.413	0.277	0.006	0.372	0.100	-0.755	-0.967	-0.838
Xantho	Xcc-8004.3187.1	Xcc-8004.3187.1		Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE	-1.168	-0.875	-1.315	0.362	-0.088	-0.944	0.242	0.764	0.444	-0.022	-0.276	0.345	-0.443	-2.314	0.657	-1.054	0.820	-0.189	-0.182
Xantho	Xcc-8004.3188.1	Xcc-8004.3188.1		Cytochrome c-type biogenesis protein CcmD, interacts with CcmCE	-0.435	0.144	-2.235	1.883	-1.002	-0.465	-1.710	-0.981	-0.887	-0.161	-1.348	-0.135	-2.005	-2.013	-1.494	-0.082	-1.073	-0.830	1.099
Xantho	Xcc-8004.3189.1	Xcc-8004.3189.1		Cytochrome c-type biogenesis protein CcmE, heme chaperone	-0.811	0.300	-1.001	-0.746	-0.905	-1.106	-1.509	0.546	2.212	-0.101	0.825	-0.358	-0.563	-1.870	-1.495	1.102	0.269	-1.215	0.152
Xantho	Xcc-8004.319.1	Xcc-8004.319.1		Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)	-1.650	-2.392	0.328	-0.083	-2.445	-1.903	-0.559	0.616	-1.837	0.112	0.201	-1.376	0.497	1.300	-1.653	-1.218	-0.418	-0.984	-0.665
Xantho	Xcc-8004.3190.1	Xcc-8004.3190.1		Cytochrome c heme lyase subunit CcmF	-1.002	-0.017	-0.789	1.316	-0.922	-1.022	-0.154	-0.648	0.642	-0.209	-0.659	-1.517	-0.277	0.187	1.342	0.827	-0.301	0.454	-0.645
Xantho	Xcc-8004.3191.1	Xcc-8004.3191.1		Cytochrome c-type biogenesis protein CcmG/DsbE, thiol:disulfide oxidoreductase	1.051	0.668	-0.634	-0.059	0.496	-0.488	-0.609	-0.061	0.866	0.075	0.838	3.218	-1.135	0.036	0.816	0.857	0.296	0.716	1.179
Xantho	Xcc-8004.3192.1	Xcc-8004.3192.1		Cytochrome c heme lyase subunit CcmL	-0.520	-0.779	-1.097	-0.375	1.006	-0.729	-0.770	-0.172	0.763	0.835	-0.023	0.647	-0.527	-0.324	0.433	-0.846	-0.062	-0.209	-0.081
Xantho	Xcc-8004.3193.1	Xcc-8004.3193.1		C-type cytochrome biogenesis protein	-0.048	0.391	0.028	-1.239	-0.141	1.009	0.029	-0.686	-0.216	-0.800	0.251	-1.448	0.602	0.744	-0.813	-0.019	-1.025	-0.887	1.447
Xantho	Xcc-8004.3194.1	Xcc-8004.3194.1		Histidine kinase/response regulator hybrid protein	-2.817	0.400	-0.124	0.479	-0.584	-0.356	-2.051	-0.266	0.887	-0.586	-0.420	0.192	1.150	0.312	-0.032	-0.121	0.053	-0.471	-0.048
Xantho	Xcc-8004.3195.1	Xcc-8004.3195.1		RecA-superfamily ATPases implicated in signal transduction	-1.375	-0.098	0.801	-0.961	0.502	-0.290	-0.391	-0.790	0.846	0.350	1.898	0.869	1.202	0.221	-1.313	0.841	1.076	0.480	0.779
Xantho	Xcc-8004.3196.1	Xcc-8004.3196.1		response regulator	0.191	-1.138	-1.919	-0.876	0.850	0.782	1.150	1.302	-1.503	-1.569	-0.946	-2.065	-1.565	-0.551	-0.469	0.750	-0.358	0.419	1.077
Xantho	Xcc-8004.3197.1	Xcc-8004.3197.1		Histidine kinase/response regulator hybrid protein	0.561	-0.290	0.963	-0.708	0.016	-1.135	-0.485	-0.441	0.597	0.562	-0.251	0.401	0.112	-0.005	0.107	0.375	0.409	-0.144	0.855
Xantho	Xcc-8004.3199.1	Xcc-8004.3199.1		endonuclease precursor	-0.049	0.956	0.272	-0.679	-0.700	-0.757	-0.288	-0.324	-0.165	-0.707	-0.831	-1.450	-0.912	-1.345	-1.151	-0.144	-1.018	-0.301	-0.597
Xantho	Xcc-8004.3201.1	Xcc-8004.3201.1		hypothetical protein	-0.859	0.193	0.435	-0.136	0.958	1.231	-2.723	2.362	0.027	1.691	2.014	0.584	-0.450	0.247	-0.123	2.221	0.533	0.136	1.046
Xantho	Xcc-8004.3204.1	Xcc-8004.3204.1		hypothetical protein	1.138	-0.003	-0.173	2.363	-1.335	-1.433	1.407	0.798	0.746	0.224	-0.675	1.170	0.329	-0.165	-2.071	-0.173	-0.126	0.515	1.145
