ko_id,description,kegg_l1_code,kegg_l1_name,kegg_l2_code,kegg_l2_name,broad_category,simplified_category,in_mgnify,in_spire,in_nb15,in_nb15b,in_cme_pangenome,in_cme_levinsb
K11089,"TROVE2, SSA2; 60 kDa SS-A/Ro ribonucleoprotein",09160,Human Diseases,09163,Immune disease,Immune disease,Other,True,True,True,True,False,False
K11102,"gltP, gltT; proton glutamate symport protein",09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K11103,dctA; aerobic C4-dicarboxylate transport protein,09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,True,True,True,False,False
K11104,melB; melibiose permease,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Transport,Transport,True,False,False,False,False,False
K11105,"cvrA, nhaP2; potassium/hydrogen antiporter",09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,True,True,True,False,False
K11106,ttdT; L-tartrate/succinate antiporter,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K11107,yfaE; ferredoxin,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K11140,"ANPEP, CD13; aminopeptidase N [EC:3.4.11.2]",09100,Metabolism,09106,Metabolism of other amino acids,Metabolism of other amino acids,Metabolism,False,True,False,False,False,False
K11141,"ENPEP, CD249; glutamyl aminopeptidase [EC:3.4.11.7]",09150,Organismal Systems,09152,Endocrine system,Endocrine system,Other,False,True,False,False,False,False
K11144,dnaI; primosomal protein DnaI,09180,Brite Hierarchies,09182,Protein families: genetic information processing,Protein families: genetic information processing,Other,True,True,True,True,False,False
K11145,mrnC; mini-ribonuclease III [EC:3.1.26.-],09180,Brite Hierarchies,09182,Protein families: genetic information processing,Protein families: genetic information processing,Other,True,False,True,True,False,False
K11147,DHRS4; dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,False,True,False,False,False,False
K11153,RDH12; retinol dehydrogenase 12 [EC:1.1.1.300],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,False,True,False,False,False,False
K11159,K11159; carotenoid cleavage oxygenase [EC:1.13.11.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K11161,RDH13; retinol dehydrogenase 13 [EC:1.1.1.300],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,False,True,False,False,False,False
K11162,RDH14; retinol dehydrogenase 14 [EC:1.1.1.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,False,True,False,False,False,False
K11168,DHRS12; dehydrogenase/reductase SDR family member 12 [EC:1.1.-.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,False,True,False,False,False,False
K11173,ADHFE1; hydroxyacid-oxoacid transhydrogenase [EC:1.1.99.24],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K11175,purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K11177,yagR; xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K11178,yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K11179,"tusE, dsrC; tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]",09120,Genetic Information Processing,09123,"Folding, sorting and degradation",Protein folding / degradation,Metabolism,True,True,True,True,False,False
K11180,dsrA; dissimilatory sulfite reductase alpha subunit [EC:1.8.1.22],09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,False,True,True,False,False
K11181,dsrB; dissimilatory sulfite reductase beta subunit [EC:1.8.1.22],09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,False,True,True,False,False
K11183,"fruB, fpr; multiphosphoryl transfer protein [EC:2.7.1.202]",09130,Environmental Information Processing,09131,Membrane transport,Transport,Transport,True,True,True,True,False,False
K11184,"chr, crh; catabolite repression HPr-like protein",09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K11189,,,,,,Uncharacterized,Uncharacterized,True,True,True,True,False,False
K11201,frvA; fructose-like PTS system EIIA component [EC:2.7.1.-],09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,False,True,True,False,False
K11206,"NIT1, ybeM; deaminated glutathione amidase [EC:3.5.1.128]",09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K11208,yncG; GST-like protein,09190,Not Included in Pathway or Brite,09192,Unclassified: genetic information processing,Unclassified: genetic information processing,Other,True,False,True,True,False,False
K11209,"yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]",09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K11210,fosB; metallothiol transferase [EC:2.5.1.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K11211,kdkA; 3-deoxy-D-manno-octulosonic acid kinase [EC:2.7.1.166],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K11212,cofD; LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28],09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K11216,lsrK; autoinducer-2 kinase [EC:2.7.1.189],09140,Cellular Processes,09145,Cellular community - prokaryotes,Cellular community,Other,True,True,True,True,False,False
K11249,eamB; cysteine/O-acetylserine efflux protein,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,False,False,False,False,True,False
K11250,leuE; leucine efflux protein,09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,True,True,True,False,False
K11258,ilvM; acetolactate synthase II small subunit [EC:2.2.1.6],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,False,True,True,False,False
K11261,"fwdE, fmdE; formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]",09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K11263,"bccA, pccA, accA3; acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K11264,"scpB, mmcD; methylmalonyl-CoA decarboxylase [EC:4.1.1.-]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K11312,K11312; cupin 2 domain-containing protein,09190,Not Included in Pathway or Brite,09194,Poorly characterized,Poorly characterized,Uncharacterized,True,True,True,True,False,False
K11325,K11325; L-cysteine/cystine lyase,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K11329,"rpaB; two-component system, OmpR family, response regulator RpaB",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,True,True,True,False,False
K11333,"bchX; 3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit X [EC:1.3.7.14 1.3.7.15]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,True,True,False,False
K11334,"bchY; 3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Y [EC:1.3.7.14 1.3.7.15]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,False,False,False,False
K11335,"bchZ; 3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Z [EC:1.3.7.14 1.3.7.15]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,False,False,False,False
K11336,bchF; 3-vinyl bacteriochlorophyllide hydratase [EC:4.2.1.165],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,False,False,False,False
K11337,bchC; bacteriochlorophyllide a dehydrogenase [EC:1.1.1.396],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,False,True,True,False,False
K11354,"cph1; two-component system, chemotaxis family, sensor kinase Cph1 [EC:2.7.13.3]",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,False,True,True,False,False
K11356,"cikA; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,False,True,True,False,False
K11357,"divJ; two-component system, cell cycle sensor histidine kinase DivJ [EC:2.7.13.3]",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,False,True,True,False,False
K11358,yhdR; aspartate aminotransferase [EC:2.6.1.1],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K11381,bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K11383,"kinB; two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3]",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,True,True,True,False,False
K11384,"algB; two-component system, NtrC family, response regulator AlgB",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,False,True,True,False,False
K11385,embA; arabinosyltransferase A [EC:2.4.2.-],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,False,True,False,False,False,False
K11386,embB; arabinosyltransferase B [EC:2.4.2.-],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K11387,embC; arabinosyltransferase C [EC:2.4.2.-],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K11391,rlmG; 23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174],09180,Brite Hierarchies,09182,Protein families: genetic information processing,Protein families: genetic information processing,Other,True,True,True,True,False,False
K11392,rsmF; 16S rRNA (cytosine1407-C5)-methyltransferase [EC:2.1.1.178],09180,Brite Hierarchies,09182,Protein families: genetic information processing,Protein families: genetic information processing,Other,True,False,True,True,False,False
K11410,acdH; short-chain 2-methylacyl-CoA dehydrogenase [EC:1.3.8.5],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K11434,PRMT1; type I protein arginine methyltransferase [EC:2.1.1.319],09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,True,True,True,False,False
K11440,gbsB; choline dehydrogenase [EC:1.1.1.1],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K11443,"divK; two-component system, cell cycle response regulator DivK",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,True,True,True,False,False
K11444,"wspR; two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]",09130,Environmental Information Processing,09132,Signal transduction,Signal transduction,Transcription / Regulation,True,False,True,True,False,False
