orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_2090	Psyr_2090		phosphoenolpyruvate synthase	0.977	0.536	1.332	-0.306	1.646	-0.043	-0.239	-1.495	0.148	-0.726	0.231	1.255	0.117	0.067	0.681	0.958	-1.156	-0.203	-0.134	1.415	0.172	-0.024	0.131
SyringaeB728a_mexBdelta	Psyr_2091	Psyr_2091		esterase/lipase/thioesterase family protein	0.337	0.287	1.030	-0.483	1.154	-0.425	0.396	-2.371	0.987	-0.130	0.774	0.212	-0.094	-0.905	1.198	1.211	0.364	0.722	0.687	1.871	1.205	0.235	2.258
SyringaeB728a_mexBdelta	Psyr_2092	Psyr_2092		Protein of unknown function 1935	0.265	-0.200	1.533	0.182	1.248	-0.978	0.667	0.417	0.307	0.283	2.073	1.092	0.281	-0.469	1.592	0.678	0.177	0.633	1.565	1.418	-0.877	0.422	0.954
SyringaeB728a_mexBdelta	Psyr_2093	Psyr_2093		Mg2+ transporter protein, CorA-like protein	-2.478	-2.168	0.200	-0.048	2.449	-1.100	0.547	-3.259	-2.173	-0.716	-1.547	1.084	0.218	0.009	1.224	2.039	0.279	1.328	0.799	1.320	0.950	1.649	-0.187
SyringaeB728a_mexBdelta	Psyr_2095	Psyr_2095		Conserved TM helix	-0.716	-1.035	-0.757	-0.485	-0.296	-0.515	-1.519	-1.316	-2.252	-1.922	-0.509	-0.321	-0.989	-0.237	-1.718	-3.838	-0.587	-3.060	-2.592	-0.173	-1.521	-1.903	-1.442
SyringaeB728a_mexBdelta	Psyr_2098	Psyr_2098		uroporphyrinogen-III C-methyltransferase	0.934	0.325	1.418	0.797	2.011	-0.525	0.777	-0.729	1.673	-0.593	0.179	2.672	0.115	-0.784	1.465	2.071	0.501	1.703	2.514	1.214	1.185	1.934	0.342
SyringaeB728a_mexBdelta	Psyr_2099	Psyr_2099		assimilatory nitrate reductase (NADH) alpha subunit apoprotein	0.175	-0.337	1.145	-0.239	0.118	-0.266	-0.016	-0.122	-0.286	0.145	1.472	1.532	2.218	0.130	0.097	-0.684	0.072	-0.004	0.147	0.876	-0.120	0.150	-0.535
SyringaeB728a_mexBdelta	Psyr_2100	Psyr_2100		assimilatory nitrate reductase (NADH) beta subunit	1.261	0.763	2.442	0.446	1.445	0.068	3.018	-0.080	-0.997	1.190	1.202	1.494	-1.452	-0.350	2.026	2.623	0.494	1.169	0.663	2.009	1.675	1.303	1.407
SyringaeB728a_mexBdelta	Psyr_2101	Psyr_2101		Protein kinase	1.324	1.473	0.823	1.401	0.585	1.226	0.024	1.006	1.356	0.629	0.977	0.605	0.133	-0.179	0.795	0.609	0.343	0.272	0.309	1.204	-0.200	0.376	-0.612
SyringaeB728a_mexBdelta	Psyr_2102	Psyr_2102		Nitrate transporter	2.226	-0.062	2.277	0.786	1.771	1.993	0.068	-0.523	2.403	2.556	1.244	1.032	-0.972	0.558	-0.187	-0.163	-0.137	0.046	-0.193	0.929	-0.002	-0.299	0.640
SyringaeB728a_mexBdelta	Psyr_2103	Psyr_2103		levansucrase	0.667	-0.049	0.486	-0.299	-0.960	0.353	-0.167	-0.675	0.784	0.177	1.128	0.548	-0.875	-0.771	1.703	1.431	1.674	1.356	1.620	2.323	0.423	0.981	2.057
SyringaeB728a_mexBdelta	Psyr_2104	Psyr_2104		Response regulator receiver:ANTAR	0.181	-0.094	-0.503	1.567	0.395	1.584	-0.747	0.827	0.462	0.173	1.211	-0.558	1.143	0.663	1.147	0.278	0.828	0.883	-0.000	-0.005	-0.156	-0.006	-0.449
SyringaeB728a_mexBdelta	Psyr_2105	Psyr_2105		conserved hypothetical protein	0.474	-1.036	-0.772	0.197	0.484	0.066	-0.241	0.677	-0.225	0.667	-0.258	1.439	-1.297	-0.486	-1.156	0.013	0.028	0.091	0.105	0.922	0.592	0.202	0.793
SyringaeB728a_mexBdelta	Psyr_2107	Psyr_2107		Ribosome modulation factor	-0.032	1.024	1.279	0.475	-0.486	3.346	0.520	0.812	0.961	1.192	1.158	0.592	3.364	4.200	0.636	0.089	1.036	0.713	1.121	1.680	0.984	0.795	0.208
SyringaeB728a_mexBdelta	Psyr_2108	Psyr_2108		23S rRNA m(2)G-2445 methyltransferase	1.225	1.136	0.609	-0.063	1.165	-0.985	-0.904	-2.349	1.647	1.956	2.312	1.069	-0.153	0.814	-0.149	0.768	-0.741	0.248	0.449	1.459	-0.277	-0.217	0.127
SyringaeB728a_mexBdelta	Psyr_2109	Psyr_2109		methyl-accepting chemotaxis sensory transducer	-3.058	-4.519	-2.486	-2.859	-1.945	-1.441	-1.319	-4.277	-2.064	-3.108	-4.156	-2.850	-1.018	-2.323	0.328	-1.281	-0.770	-0.149	-1.572	-1.051	0.352	-0.470	-0.532
SyringaeB728a_mexBdelta	Psyr_2110	Psyr_2110		diguanylate cyclase with PAS/PAC sensor	0.336	0.271	-0.109	0.638	-0.051	-0.593	1.364	0.760	0.775	0.819	1.108	0.521	0.842	0.022	0.912	0.569	0.434	1.175	0.863	1.394	0.219	0.054	0.852
SyringaeB728a_mexBdelta	Psyr_2111	Psyr_2111		Peptidase S13, D-Ala-D-Ala carboxypeptidase C	-0.008	1.085	-0.828	-0.316	0.723	-6.101	0.018	-1.103	1.487	1.112	0.489	2.446	0.292	1.326	0.554	1.286	0.246	-0.007	1.619	0.908	0.423	1.541	0.752
SyringaeB728a_mexBdelta	Psyr_2113	Psyr_2113		multi-sensor hybrid histidine kinase	0.880	0.472	0.160	1.567	0.055	0.564	0.423	0.481	0.852	0.534	1.305	1.602	0.153	-0.792	0.898	0.838	0.693	1.327	0.558	0.693	0.018	0.265	0.591
SyringaeB728a_mexBdelta	Psyr_2114	Psyr_2114		two component transcriptional regulator, LuxR family	0.426	0.919	0.019	-0.935	-0.038	-1.239	1.174	0.335	-0.194	-1.224	-0.442	1.540	1.409	0.478	1.329	0.326	0.452	-0.531	0.440	1.977	0.269	0.452	0.050
SyringaeB728a_mexBdelta	Psyr_2115	Psyr_2115		Response regulator receiver	-0.781	1.349	0.499	-0.145	-1.166	0.859	0.601	0.034	-0.953	-0.277	-0.248	0.542	0.050	-0.199	-0.444	0.160	-0.099	-0.092	-0.276	-0.167	-0.929	0.052	1.022
SyringaeB728a_mexBdelta	Psyr_2116	Psyr_2116		Deoxyguanosinetriphosphate triphosphohydrolase	-0.478	1.068	-0.648	-1.377	-0.883	1.440	-0.999	-2.245	-1.666	1.055	0.030	-1.041	-0.071	0.999	-0.330	0.042	0.909	0.216	0.571	0.679	0.153	-0.416	1.114
SyringaeB728a_mexBdelta	Psyr_2117	Psyr_2117		conserved hypothetical protein	0.266	0.660	1.854	-0.389	-0.511	-0.606	0.415	1.095	0.832	0.407	0.095	0.687	-0.147	-1.588	-0.400	0.340	1.903	1.193	0.796	1.253	0.637	2.082	1.470
SyringaeB728a_mexBdelta	Psyr_2119	Psyr_2119		Acyltransferase 3	0.633	0.367	0.908	-0.013	1.312	1.171	0.103	1.402	1.290	0.661	0.895	0.831	1.031	0.783	-1.562	-0.548	0.602	-1.685	-0.481	-0.113	-1.375	-0.856	0.101
SyringaeB728a_mexBdelta	Psyr_2120	Psyr_2120		conserved hypothetical protein	0.530	-0.765	-0.144	1.373	1.792	-0.136	1.166	1.062	1.063	1.274	0.558	-0.421	-0.245	-0.705	-0.324	-0.509	0.337	0.025	-0.734	0.126	0.489	-1.015	0.563
SyringaeB728a_mexBdelta	Psyr_2121	Psyr_2121		regulatory protein, LysR:LysR, substrate-binding protein	-0.414	-0.704	-0.645	-0.008	-0.698	-0.850	-1.342	-1.192	-1.365	-0.039	0.621	-0.909	0.155	-0.072	0.215	0.752	0.424	-0.269	0.903	0.584	-0.949	0.424	-0.250
SyringaeB728a_mexBdelta	Psyr_2122	Psyr_2122		protocatechuate 3,4-dioxygenase, beta subunit	-0.397	0.713	-0.408	1.010	0.068	-0.538	-0.199	-0.634	-0.432	-0.113	0.019	-0.619	0.390	-0.424	-0.178	0.314	1.141	0.213	-0.498	1.567	-0.076	-0.721	0.208
SyringaeB728a_mexBdelta	Psyr_2123	Psyr_2123		protocatechuate 3,4-dioxygenase, alpha subunit	0.482	-1.360	-2.340	-0.550	-0.233	0.366	-0.634	1.640	0.005	-0.969	0.895	0.135	0.305	1.067	0.765	-0.240	0.472	-0.487	0.238	-1.035	0.532	1.295	-0.408
SyringaeB728a_mexBdelta	Psyr_2124	Psyr_2124		Benzoate transport	0.605	-0.933	1.133	1.003	0.486	2.163	-0.223	1.973	-0.447	-0.042	0.524	0.173	1.696	1.448	-0.403	-0.662	0.058	1.499	-0.133	0.523	-0.434	-0.182	0.336
SyringaeB728a_mexBdelta	Psyr_2126	Psyr_2126		4-carboxymuconolactone decarboxylase	0.767	0.119	-0.457	0.337	0.091	-0.059	0.410	1.446	2.118	-0.769	0.477	-1.518	0.145	0.708	-2.092	-2.250	-1.004	-0.700	-0.523	-0.274	0.341	-0.848	-0.246
SyringaeB728a_mexBdelta	Psyr_2127	Psyr_2127		outer membrane porin	-0.921	-0.618	1.754	0.371	0.183	2.438	-0.694	2.184	-0.267	-0.812	1.881	-0.535	0.988	0.332	-0.835	-0.552	-0.554	0.163	-0.135	0.856	-0.385	-0.139	0.573
SyringaeB728a_mexBdelta	Psyr_2128	Psyr_2128		Protein of unknown function DUF6	-0.706	-0.611	-2.385	-0.370	0.346	0.723	-1.630	-0.174	0.647	0.852	-1.398	-0.575	-1.628	-1.252	0.692	-0.406	0.096	0.495	0.131	-0.416	0.556	-0.596	-1.204
SyringaeB728a_mexBdelta	Psyr_2129	Psyr_2129		Major facilitator superfamily	1.157	0.876	-0.424	1.023	1.188	0.586	-0.470	-0.781	-0.267	0.209	-0.337	0.673	1.441	0.217	1.020	-0.361	0.137	0.657	-0.043	1.071	0.534	-0.085	0.680
SyringaeB728a_mexBdelta	Psyr_2130	Psyr_2130		4-hydroxyphenylpyruvate dioxygenase	1.011	0.810	-0.345	0.206	1.055	0.926	0.436	1.443	-0.592	-0.123	0.648	1.356	-0.018	0.672	1.442	0.252	0.749	0.411	1.580	0.902	0.018	1.307	0.324
SyringaeB728a_mexBdelta	Psyr_2131	Psyr_2131		transcriptional regulator, TetR family	0.608	0.907	-0.770	1.439	1.081	-0.102	-0.137	-0.499	-0.322	0.369	-0.684	-0.276	-0.981	-1.673	0.886	1.892	1.310	2.170	0.945	1.492	0.464	-0.001	1.484
SyringaeB728a_mexBdelta	Psyr_2132	Psyr_2132		shikimate dehydrogenase	-0.742	0.665	1.792	1.818	1.064	-1.689	-0.809	-0.773	0.615	-0.082	-0.106	0.611	0.820	1.858	0.353	2.242	3.023	1.500	0.138	2.497	1.945	1.862	1.782
SyringaeB728a_mexBdelta	Psyr_2133	Psyr_2133		Pseudouridine synthase	-1.493	-0.839	-0.357	-0.077	-1.290	2.050	-1.260	1.323	-0.242	0.603	-1.011	0.492	-1.063	-0.010	0.401	0.437	0.510	-0.424	0.389	0.632	1.628	0.726	-0.309
SyringaeB728a_mexBdelta	Psyr_2135	Psyr_2135		molybdenum cofactor guanylyltransferase	0.269	0.088	1.079	-0.827	-0.201	3.079	0.163	2.655	0.174	0.446	2.336	-0.445	0.173	0.593	-0.992	-0.021	0.448	0.593	0.804	0.424	0.314	-1.015	0.390
SyringaeB728a_mexBdelta	Psyr_2136	Psyr_2136		Molybdenum cofactor biosynthesis protein	0.268	-0.626	0.581	-0.085	1.247	0.791	-0.118	0.045	0.630	0.424	0.818	1.581	-0.607	-1.407	-0.862	0.598	0.939	0.080	-0.897	0.538	-0.689	0.775	0.127
SyringaeB728a_mexBdelta	Psyr_2137	Psyr_2137		molybdopterin molybdochelatase	-0.555	-0.856	-0.428	0.310	0.144	2.365	-0.420	0.792	-1.719	-0.342	0.627	0.869	0.699	0.495	-0.338	0.765	0.089	-0.162	0.321	-1.523	-0.182	-0.990	-0.207
SyringaeB728a_mexBdelta	Psyr_2138	Psyr_2138		Glycosyl transferase, family 2	0.521	-0.088	0.178	0.572	0.803	1.014	1.118	1.919	0.105	1.503	-1.698	-0.088	-0.458	0.006	0.209	0.091	0.201	0.092	0.726	1.425	-0.696	0.256	-0.020
SyringaeB728a_mexBdelta	Psyr_2139	Psyr_2139		Kef-type potassium/proton antiporter, CPA2 family	0.683	0.296	1.190	-0.565	1.160	0.351	-0.329	0.965	2.540	-0.468	1.323	-0.207	-0.193	-0.031	-1.169	-1.333	-0.189	-1.512	-1.411	-0.621	-1.242	-0.856	-1.543
SyringaeB728a_mexBdelta	Psyr_2140	Psyr_2140		conserved hypothetical protein	-0.697	-1.047	-2.030	-0.974	-1.112	0.299	-0.379	-1.605	-1.206	-1.465	-0.426	-2.488	-0.521	0.323	0.193	-0.672	-0.634	1.595	-1.836	-1.053	0.290	0.430	-0.997
SyringaeB728a_mexBdelta	Psyr_2141	Psyr_2141		hypothetical protein	0.043	-0.786	-1.201	-0.621	-0.620	-0.520	0.197	-0.162	0.023	-0.547	-0.239	0.370	-0.037	-3.996	-1.841	0.197	-3.656	-0.552	0.722	-0.784	0.054	-1.002	-0.632
SyringaeB728a_mexBdelta	Psyr_2142	Psyr_2142		FecR protein	-0.707	-1.376	-0.397	-0.019	-1.752	-1.282	-0.874	-0.060	-0.286	-0.143	0.153	0.094	-0.143	-1.907	0.339	-0.254	-0.179	0.261	0.358	0.147	1.370	-0.042	0.357
SyringaeB728a_mexBdelta	Psyr_2144	Psyr_2144		conserved hypothetical protein	-2.231	-1.667	-2.736	-1.149	-1.934	-0.660	-0.922	-2.400	-2.987	-2.463	-2.529	-1.564	0.384	-0.863	-0.528	-1.787	-2.008	-1.868	-3.744	-1.681	-2.450	-2.597	-2.832
SyringaeB728a_mexBdelta	Psyr_2146	Psyr_2146		methionine aminopeptidase, type I	0.030	-0.926	0.692	0.066	1.624	0.873	1.366	0.813	0.146	0.741	-0.225	0.208	-0.048	-0.554	0.778	-0.712	-0.495	-0.355	-0.496	-0.176	0.043	-0.272	-0.222
SyringaeB728a_mexBdelta	Psyr_2147	Psyr_2147		conserved hypothetical protein	0.836	0.941	-2.394	0.500	0.474	0.001	0.795	0.750	1.269	-0.715	2.601	-1.065	0.132	-0.795	0.744	-0.549	-0.378	0.817	-1.352	0.646	0.118	-0.769	-0.078
SyringaeB728a_mexBdelta	Psyr_2148	Psyr_2148		Deoxyribonuclease I	-1.385	0.872	-1.145	0.078	-0.270	1.229	-1.041	0.892	-0.083	0.117	-0.347	-0.114	-0.150	-1.577	0.350	0.794	-0.734	0.244	0.399	0.514	0.328	-0.890	0.173
SyringaeB728a_mexBdelta	Psyr_2149	Psyr_2149		conserved hypothetical protein	-0.179	1.419	1.033	0.706	1.268	0.477	2.023	1.372	0.418	-0.556	0.184	0.421	-1.122	-1.483	0.310	1.493	0.683	1.261	2.679	0.887	0.266	1.274	1.176
SyringaeB728a_mexBdelta	Psyr_2150	Psyr_2150		protein of unknown function DUF903	-0.658	-0.870	0.043	0.290	1.233	0.459	0.720	0.439	1.225	-0.244	0.116	0.391	-1.139	-3.486	-0.458	-0.345	-0.082	1.257	0.157	0.414	0.008	0.153	1.296
SyringaeB728a_mexBdelta	Psyr_2152	Psyr_2152		monosaccharide ABC transporter ATP-binding protein, CUT2 family	-1.113	-1.606	-1.739	-1.509	-0.683	-1.038	-0.445	-1.396	-1.350	-1.215	-1.194	-1.247	-0.238	-0.941	-0.077	0.007	-0.293	-0.007	1.107	-0.465	-1.269	-1.058	-1.358
SyringaeB728a_mexBdelta	Psyr_2153	Psyr_2153		monosaccharide ABC transporter membrane protein, CUT2 family	-2.801	0.161	-0.934	-1.031	-0.716	1.919	-0.488	-1.406	-1.749	1.900	-0.640	-3.379	0.444	1.098	-0.015	0.336	-0.571	-0.214	0.624	0.088	-1.022	0.275	0.443
SyringaeB728a_mexBdelta	Psyr_2154	Psyr_2154		transcriptional regulator, LacI family	-0.309	-2.546	-1.252	-0.519	-1.400	1.496	-1.250	-1.159	-0.807	-0.465	-1.447	-2.803	-0.797	-0.938	-1.201	0.345	-0.599	-1.415	-1.064	-1.361	-3.141	-0.886	-2.281
SyringaeB728a_mexBdelta	Psyr_2155	Psyr_2155		Carbohydrate kinase, PfkB	0.494	0.146	0.280	0.518	-0.173	1.356	-0.352	0.065	0.030	0.226	1.520	-0.880	-0.223	-0.741	-0.275	0.223	0.042	1.195	0.494	0.505	0.519	0.993	-0.400
SyringaeB728a_mexBdelta	Psyr_2157	Psyr_2157		Inosine/uridine-preferring nucleoside hydrolase	1.160	-0.072	2.135	1.388	2.747	2.081	0.155	0.684	1.077	0.355	2.285	1.342	-0.747	0.002	1.701	0.592	0.924	-0.207	1.160	1.417	0.110	1.523	-0.123
SyringaeB728a_mexBdelta	Psyr_2169	Psyr_2169		transcriptional regulator, MerR family	-0.887	0.978	-0.321	1.040	-0.104	-0.470	-2.075	-1.894	0.477	-0.104	1.065	-0.907	-0.474	0.940	0.254	1.201	0.664	1.442	0.980	2.052	1.861	0.638	0.876
SyringaeB728a_mexBdelta	Psyr_2170	Psyr_2170		L-glutamate-binding protein / L-aspartate-binding protein	-1.785	-1.883	-1.997	-0.968	-0.072	-2.506	-1.659	-2.981	-1.177	-1.013	-1.879	-2.662	-2.205	-3.490	0.501	-0.252	-0.562	-0.481	-1.758	-0.512	-0.935	0.154	0.820
SyringaeB728a_mexBdelta	Psyr_2171	Psyr_2171		HpcH/HpaI aldolase	0.476	-0.077	0.523	0.281	0.770	0.781	1.445	-0.604	0.432	-0.330	-0.327	0.544	0.817	-0.789	-1.368	-1.079	-0.421	-1.523	-0.971	-1.037	-0.002	0.510	-0.096
SyringaeB728a_mexBdelta	Psyr_2172	Psyr_2172		conserved hypothetical protein	-2.093	-0.870	-1.526	-0.021	-0.424	-0.743	0.366	-1.187	-0.489	-0.736	-0.127	-2.509	-0.076	-1.192	0.413	-0.061	0.409	-1.439	-0.304	0.541	-0.062	-0.774	-1.238
SyringaeB728a_mexBdelta	Psyr_2173	Psyr_2173		Electron transfer flavoprotein, alpha subunit	-1.627	0.058	-0.268	-1.695	-1.238	1.568	0.439	-1.851	0.191	0.316	-0.035	-1.515	1.636	1.729	0.046	-0.695	-1.023	-0.345	0.332	0.546	-0.131	-0.434	-1.342
SyringaeB728a_mexBdelta	Psyr_2175	Psyr_2175		L-carnitine dehydratase/bile acid-inducible protein F	-1.128	0.368	-2.071	0.628	-0.261	0.363	-0.939	-0.298	-0.902	-0.066	-2.378	-0.934	-2.432	-0.373	0.620	1.226	0.191	2.123	1.482	1.336	0.305	1.148	2.012
SyringaeB728a_mexBdelta	Psyr_2176	Psyr_2176		Acyl-CoA dehydrogenase, C-terminal:Acyl-CoA dehydrogenase, central region:Acyl-CoA dehydrogenase, N-terminal	0.784	1.313	0.374	0.464	0.752	-0.759	0.681	0.228	-0.292	1.563	0.336	-0.543	0.568	0.282	0.308	0.543	1.338	0.491	0.585	0.385	0.004	0.149	1.121
SyringaeB728a_mexBdelta	Psyr_2177	Psyr_2177		probable sulfopyruvate decarboxylase	2.034	0.486	0.822	0.783	-1.329	1.222	0.367	0.929	0.410	1.776	2.065	0.977	0.920	0.945	-0.089	-0.638	-0.504	0.045	0.625	-0.359	0.192	-0.704	-0.774
SyringaeB728a_mexBdelta	Psyr_2178	Psyr_2178		conserved hypothetical protein	0.170	1.534	0.260	0.063	-0.140	-1.974	0.346	0.043	0.131	-0.422	0.425	0.419	1.374	1.556	-0.361	-0.346	-1.468	-0.278	-0.828	-0.743	-0.640	0.267	-1.439
SyringaeB728a_mexBdelta	Psyr_2179	Psyr_2179		General substrate transporter:Major facilitator superfamily	-0.947	0.273	-0.538	0.243	-0.258	-0.109	-0.922	0.039	-0.739	0.121	-0.363	0.332	-0.193	0.640	-0.414	-0.637	-0.349	-0.878	-1.147	-0.865	-0.784	-0.251	-1.319
SyringaeB728a_mexBdelta	Psyr_2180	Psyr_2180		transcriptional regulator, LysR family	1.437	0.674	-0.829	-0.021	0.395	-0.281	-0.015	0.537	-0.259	0.996	0.343	-0.129	-0.173	-1.250	-1.481	-0.391	-1.513	-1.678	-1.165	-1.541	-1.008	-1.756	-1.362
SyringaeB728a_mexBdelta	Psyr_2181	Psyr_2181		Major facilitator superfamily	-1.400	-2.275	-2.428	-0.955	-0.311	0.537	-1.793	-0.797	0.590	-1.646	-1.444	-0.506	-1.193	-1.726	-0.645	0.565	0.397	0.276	-0.271	0.515	-0.076	0.439	-0.310
SyringaeB728a_mexBdelta	Psyr_2182	Psyr_2182		hypothetical protein	-2.762	-3.376	-2.541	-2.131	-2.672	0.749	-1.574	-3.614	-2.952	-2.915	-3.940	-6.151	-3.569	-3.166	-0.302	-1.816	-2.564	-1.272	0.243	-1.622	-1.188	-0.267	-0.111
SyringaeB728a_mexBdelta	Psyr_2183	Psyr_2183		transcriptional regulator, GntR family	-1.005	0.009	-1.710	-1.738	-0.638	1.130	-1.085	0.043	-0.351	-0.115	-1.304	-1.640	1.223	1.190	0.129	-0.234	0.521	-0.393	-0.129	-0.395	-0.039	-0.117	-0.194
SyringaeB728a_mexBdelta	Psyr_2184	Psyr_2184		Short-chain dehydrogenase/reductase SDR	-1.605	-1.719	-1.332	-1.389	-1.655	-2.168	0.177	-0.791	-0.899	-0.358	-2.076	-2.011	-1.682	-1.411	-1.127	-1.065	-0.704	-1.996	0.616	-0.269	-0.877	-0.306	-0.551
SyringaeB728a_mexBdelta	Psyr_2185	Psyr_2185		Prokaryotic protein of unknown function DUF849	-1.458	-0.289	-1.147	-0.716	-1.507	1.249	1.216	0.171	1.723	1.326	-0.734	1.339	-0.029	0.542	0.354	0.695	0.443	-0.063	-0.487	0.027	0.338	0.276	0.459
SyringaeB728a_mexBdelta	Psyr_2186	Psyr_2186		Senescence marker protein-30 (SMP-30)	-1.674	0.107	-0.486	0.224	-0.824	0.349	-1.523	0.646	-0.961	0.815	-1.479	-0.380	-0.301	0.987	0.460	-0.206	-0.682	-1.290	-0.664	-0.515	-0.370	0.798	-0.504
SyringaeB728a_mexBdelta	Psyr_2187	Psyr_2187		General substrate transporter:Major facilitator superfamily	0.302	0.135	0.167	1.141	0.910	-0.757	0.375	0.924	0.874	1.961	2.050	0.371	1.000	1.086	0.522	1.313	0.590	1.307	0.440	-0.921	-1.008	0.098	0.326
SyringaeB728a_mexBdelta	Psyr_2188	Psyr_2188		Histidine kinase, HAMP region:Bacterial chemotaxis sensory transducer:CHASE3	-0.640	-1.302	-1.850	1.158	0.249	-0.570	0.148	-1.405	0.111	-0.593	-1.283	-1.118	-0.233	-3.196	0.294	-0.850	-0.509	-1.532	-0.900	-0.426	-2.410	0.682	-0.166
SyringaeB728a_mexBdelta	Psyr_2189	Psyr_2189		transcriptional regulator, ArsR family	-0.740	0.636	-1.106	-0.723	-1.096	0.710	-0.752	-1.947	-0.580	-1.118	-0.273	-0.165	-1.830	-0.689	-1.167	-0.356	-0.093	-0.958	-1.866	-1.693	-0.415	-0.171	-0.402
SyringaeB728a_mexBdelta	Psyr_2191	Psyr_2191		RND efflux system, outer membrane lipoprotein, NodT	0.706	-0.717	-0.265	-0.844	-1.053	-1.125	-0.623	-0.313	-1.514	-0.409	-0.431	0.219	1.223	0.405	0.993	1.105	0.301	-0.344	0.464	1.604	1.308	0.684	0.792
SyringaeB728a_mexBdelta	Psyr_2192	Psyr_2192		transcriptional regulator, TetR family	-1.698	-0.232	-0.395	-1.577	0.220	0.324	-0.823	-1.447	-0.966	-0.506	1.154	-1.873	-1.549	-2.171	-0.511	-0.421	-1.594	0.447	-1.500	0.061	-1.586	-0.773	-1.333
SyringaeB728a_mexBdelta	Psyr_2193	Psyr_2193		Secretion protein HlyD	-0.736	1.843	-0.923	-0.205	0.684	1.661	-0.812	-1.083	0.715	-0.033	-0.614	-0.902	-0.589	0.196	0.522	0.758	0.824	0.816	-1.401	-0.733	-0.909	-0.255	0.420
SyringaeB728a_mexBdelta	Psyr_2194	Psyr_2194		Acriflavin resistance protein	-0.230	-2.332	-0.189	-0.056	-0.925	-2.568	-0.478	0.094	0.735	-0.159	-1.057	-2.264	2.169	0.259	-0.449	0.654	-0.489	0.321	1.089	-0.339	1.194	0.975	0.388
SyringaeB728a_mexBdelta	Psyr_2195	Psyr_2195		Urease accessory protein UreD	0.147	-1.043	-1.146	-1.015	-0.085	2.080	-0.989	-0.887	-2.997	0.381	-0.619	-0.038	-0.524	1.434	1.113	0.449	-1.820	0.821	-0.351	-0.401	-0.086	-0.017	-0.175
SyringaeB728a_mexBdelta	Psyr_2196	Psyr_2196		Urease accessory protein UreG	-0.718	0.689	-0.934	-0.480	-2.054	-1.696	-0.743	-0.184	-1.244	-0.630	-0.712	-1.103	-0.241	0.926	-2.328	-0.698	0.044	0.038	0.364	0.536	-0.383	-0.017	0.479
SyringaeB728a_mexBdelta	Psyr_2197	Psyr_2197		urease, Metallo peptidase, MEROPS family M38	-0.290	1.271	-1.096	0.358	1.169	0.085	-1.192	0.755	-1.879	-0.978	0.507	-0.104	1.040	-0.182	-1.220	0.652	-1.707	-0.454	0.040	0.121	-0.993	-1.345	-1.387
SyringaeB728a_mexBdelta	Psyr_2199	Psyr_2199		Urease accessory protein UreF	-0.290	-0.554	1.383	1.167	0.210	-0.216	-0.219	0.480	0.528	0.015	0.852	0.194	-0.704	-0.828	0.581	-0.134	0.287	-0.027	0.385	-0.196	0.373	-0.015	0.021
SyringaeB728a_mexBdelta	Psyr_2201	Psyr_2201		amino acid/amide ABC transporter ATP-binding protein 2, HAAT family	0.666	-0.510	-0.903	-0.586	0.151	-2.450	-0.202	-0.721	-0.892	-0.485	-0.275	-1.150	0.379	-0.781	-0.921	0.063	0.190	-1.109	0.523	-0.068	-0.588	-0.098	-0.048
SyringaeB728a_mexBdelta	Psyr_2202	Psyr_2202		ABC transporter	-0.032	-1.184	0.370	-0.032	-0.050	2.277	0.054	-0.914	0.730	0.668	0.231	0.235	-1.173	-1.247	0.068	2.329	0.827	-0.010	0.811	0.547	1.692	1.434	1.584
SyringaeB728a_mexBdelta	Psyr_2203	Psyr_2203		amino acid/amide ABC transporter membrane protein 2, HAAT family	-1.486	-0.296	-2.973	-1.007	-0.921	-1.113	-0.408	-1.292	-1.741	0.266	-0.419	-0.300	-0.956	-1.397	-0.316	0.752	-0.592	0.411	-0.023	0.192	0.055	0.015	0.066
SyringaeB728a_mexBdelta	Psyr_2204	Psyr_2204		amino acid/amide ABC transporter membrane protein 1, HAAT family	0.379	0.369	-0.296	-1.118	-0.408	0.361	-0.489	-0.983	0.277	-0.563	-0.501	-0.290	-1.324	-0.958	-1.281	-1.139	-1.818	-1.869	-1.685	-2.431	-2.028	-1.135	-1.533
