orgId	locusId	sysName	geneName	desc	set1IT023 D-Glucose 20 mM (C)	set1IT024 D-Glucose 20 mM (C)	set1IT031 (+)-Arabinogalactan 5 mg/ml (C)	set1IT032 (+)-Arabinogalactan 5 mg/ml (C)	set1IT035 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT036 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT037 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT038 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT041 D-Maltose 20 mM (C)	set1IT042 D-Maltose 20 mM (C)	set1IT043 D-Raffinose 20 mM (C)	set1IT044 D-Raffinose 20 mM (C)	set1IT049 D-Glucose 20 mM (C)	set1IT050 D-Glucose 20 mM (C)	set1IT067 L-Fucose 20 mM (C)	set1IT068 L-Fucose 20 mM (C)	set1IT071 D-Glucosamine Hydrochloride 20 mM (C)	set1IT072 D-Glucosamine Hydrochloride 20 mM (C)	set1IT077 D-Maltose 20 mM (C)	set1IT078 D-Maltose 20 mM (C)	set1IT085 D-Raffinose 20 mM (C)	set1IT086 D-Raffinose 20 mM (C)
Bvulgatus_CL09T03C04	HMPREF1058_RS19200	HMPREF1058_RS19200		hypothetical protein	-1.466	-0.958	0.655	-1.569	-0.464	-0.401	-1.956	-1.084	-1.276	-0.870	-0.973	-1.019	-0.416	-3.361	-1.235	-1.076	-0.424	-1.593	-1.611	-1.433	-2.413	-1.394
Bvulgatus_CL09T03C04	HMPREF1058_RS19205	HMPREF1058_RS19205		hypothetical protein	-1.680	-0.626	-1.087	-1.459	-1.825	-1.161	-2.178	-1.995	-1.252	-2.829	-1.193	-0.087	-1.047	-0.594	-1.864	-1.040	-0.631	-0.722	-1.840	-2.606	-0.496	-0.307
Bvulgatus_CL09T03C04	HMPREF1058_RS19210	HMPREF1058_RS19210		hypothetical protein	-0.336	-0.216	-0.141	0.410	0.503	0.898	-0.606	-1.886	0.182	-0.775	-1.056	-0.730	1.202	0.163	-0.218	-0.171	-0.577	-0.387	-1.223	0.797	-0.169	-0.981
Bvulgatus_CL09T03C04	HMPREF1058_RS19215	HMPREF1058_RS19215		hypothetical protein	-0.688	0.048	0.182	1.627	0.327	-0.403	-1.558	-1.135	-0.597	-0.524	-1.102	-0.503	-1.669	-1.604	-1.147	0.560	0.436	-0.138	-0.429	-1.237	-1.229	-1.008
Bvulgatus_CL09T03C04	HMPREF1058_RS19220	HMPREF1058_RS19220		tape measure protein	-0.547	-1.027	-3.757	-3.123	-0.310	0.085	-1.426	-0.533	1.591	-0.158	-0.131	-0.429	-0.404	-0.795	-1.377	-1.571	-1.053	-1.385	-0.911	-0.540	-1.303	-0.915
Bvulgatus_CL09T03C04	HMPREF1058_RS20195	HMPREF1058_RS20195		hypothetical protein	-0.394	-1.111	-2.213	-1.379	-0.467	0.650	-1.162	1.100	0.840	-0.450	-0.660	-0.048	-0.028	0.528	-2.701	-1.945	0.251	-1.216	0.498	-0.284	-0.015	-0.623
Bvulgatus_CL09T03C04	HMPREF1058_RS20200	HMPREF1058_RS20200		HNH endonuclease	-0.017	0.275	-0.342	0.111	-0.648	0.918	-0.555	0.164	-0.044	-0.583	0.032	0.207	-0.546	1.336	-0.254	0.692	1.201	1.249	-0.077	-0.851	0.270	-0.493
Bvulgatus_CL09T03C04	HMPREF1058_RS20205	HMPREF1058_RS20205		energy transducer TonB	-0.485	-0.780	-2.275	-1.174	-0.256	0.526	0.833	-0.145	-0.364	-2.601	-0.195	0.956	-0.400	-0.375	-0.237	0.348	0.488	1.028	-1.188	0.094	1.103	0.349
Bvulgatus_CL09T03C04	HMPREF1058_RS20210	HMPREF1058_RS20210		glycosyltransferase	0.688	0.535	1.285	-1.298	0.408	2.184	1.167	0.253	0.628	1.991	-0.065	-0.438	0.332	0.260	-1.094	-2.340	-0.381	-0.214	-0.095	1.216	-0.767	-1.159
Bvulgatus_CL09T03C04	HMPREF1058_RS20215	HMPREF1058_RS20215		hypothetical protein	-0.595	0.438	-2.228	-2.652	-2.593	1.448	0.236	0.192	-0.111	0.277	-1.574	0.842	-1.864	-0.255	-0.634	-0.220	-2.576	1.473	0.142	-0.507	-1.362	-0.166
Bvulgatus_CL09T03C04	HMPREF1058_RS20220	HMPREF1058_RS20220		carbohydrate esterase	0.147	0.229	1.048	0.808	0.825	0.329	0.391	-0.066	-1.004	-1.163	0.532	-0.619	0.597	0.673	-0.082	0.829	0.126	-0.190	-0.617	-0.442	-0.960	0.335
Bvulgatus_CL09T03C04	HMPREF1058_RS20225	HMPREF1058_RS20225		hypothetical protein	-0.340	-0.328	1.081	1.054	-0.161	0.899	-1.047	-0.697	-1.058	0.116	0.468	-0.572	-0.779	-0.296	0.459	-0.683	-1.501	0.130	1.424	2.844	-0.640	-0.090
Bvulgatus_CL09T03C04	HMPREF1058_RS20230	HMPREF1058_RS20230		DNA-deoxyinosine glycosylase	0.282	-1.356	-2.872	-2.334	-1.617	-0.330	-0.806	-0.803	-1.807	-0.362	-0.820	-1.420	-0.605	-1.065	-0.522	-0.817	-1.100	0.545	-0.923	0.059	0.821	-0.692
Bvulgatus_CL09T03C04	HMPREF1058_RS20235	HMPREF1058_RS20235		DUF4971 domain-containing protein	-0.046	-1.754	0.469	-0.568	-1.258	-0.465	-1.102	-0.636	0.160	-0.919	-0.811	-0.302	-1.092	0.124	0.117	0.341	0.068	-0.224	-0.653	-2.056	-1.223	-1.337
Bvulgatus_CL09T03C04	HMPREF1058_RS20240	HMPREF1058_RS20240		DUF4422 domain-containing protein	0.276	1.118	0.354	-0.306	0.274	0.387	0.240	0.397	-0.525	-1.393	-0.129	-0.417	0.906	0.138	-0.421	0.150	-1.294	1.039	-1.009	-0.102	-0.721	-0.123
Bvulgatus_CL09T03C04	HMPREF1058_RS20265	HMPREF1058_RS20265		hypothetical protein	0.415	-0.328	-0.909	0.808	0.376	-0.994	0.078	-0.119	-1.326	0.319	-0.003	0.125	0.245	0.356	0.012	-0.306	0.176	0.040	-0.928	-1.834	0.363	0.351
Bvulgatus_CL09T03C04	HMPREF1058_RS20270	HMPREF1058_RS20270		AAA family ATPase	-0.067	0.374	-0.544	-0.631	-1.330	-1.836	0.037	-0.185	-1.335	-0.935	-0.588	0.981	-0.391	0.401	-2.180	-0.570	-0.306	-0.289	-0.434	-0.378	0.278	0.565
Bvulgatus_CL09T03C04	HMPREF1058_RS20285	HMPREF1058_RS20285		hypothetical protein	-0.108	-0.268	0.069	0.815	-0.607	0.689	-0.330	-0.296	-0.405	0.205	-0.228	0.844	-0.240	1.096	-1.143	-0.349	-0.427	-0.738	-0.596	0.870	-0.007	0.317
Bvulgatus_CL09T03C04	HMPREF1058_RS20295	HMPREF1058_RS20295		hypothetical protein	-0.840	-1.115	-2.111	0.359	-0.691	-0.412	-0.704	-1.557	-1.393	-0.148	-2.616	-0.351	-1.243	-0.707	-1.238	-0.156	-1.035	-1.403	-1.332	-0.534	-1.115	-0.701
Bvulgatus_CL09T03C04	HMPREF1058_RS20305	HMPREF1058_RS20305		hypothetical protein	0.222	-1.176	-0.240	0.411	1.346	0.997	1.377	0.753	2.703	0.631	1.765	0.256	1.099	0.469	0.994	2.672	1.426	0.693	-0.697	-0.291	-1.551	-0.011
Bvulgatus_CL09T03C04	HMPREF1058_RS20315	HMPREF1058_RS20315		acyltransferase family protein	-2.258	-0.885	-1.565	0.154	-0.554	-2.872	-2.842	-1.130	-2.041	-1.325	-1.695	-1.080	0.226	0.221	-0.880	-0.562	-0.271	-1.087	-2.486	-1.245	-3.341	-2.664
Bvulgatus_CL09T03C04	HMPREF1058_RS20320	HMPREF1058_RS20320		hypothetical protein	-1.210	0.022	-0.042	0.192	-1.236	0.049	-0.815	-2.214	-3.279	-2.708	-2.152	-1.963	-2.663	-1.584	-1.644	0.192	-3.354	-1.329	-0.743	-2.093	-0.977	0.291
Bvulgatus_CL09T03C04	HMPREF1058_RS20335	HMPREF1058_RS20335		DpnD/PcfM family protein	0.105	-1.097	0.166	-0.122	-1.289	1.179	-1.683	-0.092	-0.654	-1.054	-3.220	-0.808	-1.550	-0.383	-1.232	-0.983	-2.216	-2.069	1.045	-0.555	-0.107	-1.424
Bvulgatus_CL09T03C04	HMPREF1058_RS20340	HMPREF1058_RS20340		DUF3873 family protein	-1.222	0.393	-1.865	-1.065	-1.302	0.778	-0.006	1.449	-0.199	0.472	0.101	0.272	-0.164	0.664	-0.039	-1.211	0.554	-1.171	-1.244	0.067	-1.034	-0.369
Bvulgatus_CL09T03C04	HMPREF1058_RS20350	HMPREF1058_RS20350		hypothetical protein	-0.819	-0.551	-0.610	-1.389	-1.036	-0.781	-1.574	-0.748	0.075	-1.192	-1.535	-1.458	-1.520	-1.173	-1.585	-1.150	0.440	-1.361	-0.597	0.478	-3.545	-0.539
Bvulgatus_CL09T03C04	HMPREF1058_RS20355	HMPREF1058_RS20355		hypothetical protein	-1.398	0.019	-0.114	0.069	-0.818	-1.518	-0.707	-0.382	-2.400	-0.694	0.302	-0.435	-0.807	-0.896	-1.185	-0.195	-1.438	-0.402	-0.894	-1.045	-0.753	-0.168
Bvulgatus_CL09T03C04	HMPREF1058_RS20370	HMPREF1058_RS20370		lipoyl(octanoyl) transferase LipB	0.059	1.544	-0.885	-0.104	-2.526	-1.144	1.737	1.507	2.066	1.707	0.846	1.258	2.442	1.365	-1.226	-0.751	0.090	-1.106	0.305	0.897	2.291	1.769
Bvulgatus_CL09T03C04	HMPREF1058_RS20375	HMPREF1058_RS20375		hypothetical protein	-0.764	-0.631	0.862	0.154	-2.560	-0.759	-2.130	-1.710	-1.906	-2.529	-1.531	-1.031	-2.987	-0.266	0.509	-1.205	0.046	-1.260	-1.041	-1.504	-1.296	-1.335
Bvulgatus_CL09T03C04	HMPREF1058_RS20410	HMPREF1058_RS20410		hypothetical protein	0.705	0.929	0.455	-0.054	-1.626	0.751	0.533	-0.637	-0.498	0.902	-1.187	-0.771	-0.316	-2.098	-0.742	-0.461	-0.399	-1.497	1.807	-0.119	0.893	-1.053
Bvulgatus_CL09T03C04	HMPREF1058_RS20440	HMPREF1058_RS20440		hypothetical protein	0.031	0.131	-0.560	0.635	-0.638	0.991	-0.984	-0.346	0.188	-1.055	0.587	-0.316	0.011	0.023	-0.002	-0.220	-0.676	-0.096	1.410	0.450	0.884	0.576
Bvulgatus_CL09T03C04	HMPREF1058_RS20480	HMPREF1058_RS20480		site-specific integrase	0.016	-0.852	-1.429	-3.122	0.586	2.047	0.110	-0.553	0.958	0.353	-1.153	-0.478	1.602	0.133	0.304	0.348	0.340	-0.349	1.396	1.304	1.111	-0.357
Bvulgatus_CL09T03C04	HMPREF1058_RS20485	HMPREF1058_RS20485		mobilization protein	0.370	-0.270	-1.041	0.113	-0.675	-0.043	1.530	1.488	0.323	1.476	-0.166	0.802	-0.855	1.438	0.518	-0.757	0.577	1.496	-0.774	0.018	-0.020	0.294
Bvulgatus_CL09T03C04	HMPREF1058_RS20490	HMPREF1058_RS20490		RNA polymerase subunit sigma-70	-1.331	0.623	-0.330	-0.477	0.702	-0.881	-0.308	-0.374	-0.810	0.276	-0.629	0.838	-0.778	-0.556	-0.785	-1.160	-0.507	0.408	2.344	-1.856	2.720	-0.875
Bvulgatus_CL09T03C04	HMPREF1058_RS20495	HMPREF1058_RS20495		hypothetical protein	-1.217	2.083	-2.172	-1.217	-1.181	-0.072	0.710	0.640	-2.944	-2.470	-2.080	-0.244	-2.511	-0.552	-3.082	-1.740	-2.105	-2.489	-2.984	-1.873	-3.002	1.019
Bvulgatus_CL09T03C04	HMPREF1058_RS20500	HMPREF1058_RS20500		YbaN family protein	-0.784	-0.234	1.104	1.695	0.520	0.319	-0.137	0.873	-0.066	0.362	0.840	1.333	-1.219	1.962	-0.544	0.195	-0.970	-0.878	1.900	0.186	-0.006	0.983
Bvulgatus_CL09T03C04	HMPREF1058_RS20515	HMPREF1058_RS20515		DUF4373 domain-containing protein	-1.015	1.253	-0.004	-0.678	-0.554	0.553	-0.170	-0.407	0.394	-0.064	0.728	-0.122	-1.648	-0.268	-1.179	0.349	-1.590	-0.145	0.086	1.214	-1.664	-1.327
Bvulgatus_CL09T03C04	HMPREF1058_RS20540	HMPREF1058_RS20540		hypothetical protein	0.060	-0.732	-0.065	0.275	-1.277	0.510	-0.451	0.352	0.812	1.308	-0.092	1.293	-0.498	0.872	-0.377	0.262	0.382	-0.086	-0.540	1.213	-0.292	0.327
Bvulgatus_CL09T03C04	HMPREF1058_RS20600	HMPREF1058_RS20600		hypothetical protein	0.799	0.293	-0.522	-0.868	0.530	0.599	1.098	-0.394	0.532	-0.591	-0.606	-0.186	-0.216	0.396	-0.471	-0.825	-0.693	0.155	0.629	0.012	-0.951	-1.388
Bvulgatus_CL09T03C04	HMPREF1058_RS20605	HMPREF1058_RS20605		hypothetical protein	-0.073	0.150	1.001	-0.028	0.714	0.458	-0.308	-1.280	-0.718	0.744	-0.628	-0.502	0.011	-0.507	1.336	-0.524	-0.196	1.082	0.576	-1.676	0.838	0.196
Bvulgatus_CL09T03C04	HMPREF1058_RS20690	HMPREF1058_RS20690		AAA family ATPase	0.580	-1.374	-1.588	-0.739	0.606	1.321	-0.753	-0.141	1.151	0.441	-0.293	-0.097	-0.020	0.393	-1.201	-0.248	-3.213	-0.460	-0.559	0.172	0.019	0.489
Bvulgatus_CL09T03C04	HMPREF1058_RS20715	HMPREF1058_RS20715		hypothetical protein	0.360	0.028	0.871	2.609	0.234	0.052	-0.774	-1.653	0.195	0.394	0.391	-1.501	-1.315	-1.148	-0.246	-0.010	-0.591	-0.750	-0.520	-0.002	-0.266	-0.305
Bvulgatus_CL09T03C04	HMPREF1058_RS20745	HMPREF1058_RS20745		hypothetical protein	-0.615	-1.267	0.095	-1.091	0.134	-1.579	0.327	-0.437	0.138	-0.396	-0.586	-0.732	-0.151	-0.675	-1.879	0.086	0.588	-1.692	-1.179	-0.457	0.376	-0.768
Bvulgatus_CL09T03C04	HMPREF1058_RS20750	HMPREF1058_RS20750		hypothetical protein	0.866	-0.136	1.491	1.283	0.883	0.448	-0.119	0.553	0.110	1.283	1.458	0.625	-2.116	-0.343	0.211	0.203	0.456	0.339	0.166	-0.270	0.148	0.681
Bvulgatus_CL09T03C04	HMPREF1058_RS20760	HMPREF1058_RS20760		GNAT family N-acetyltransferase	-0.126	0.990	0.148	-0.404	0.701	0.485	1.216	-0.163	0.913	1.145	0.686	0.655	2.120	0.900	1.197	0.518	0.307	1.141	1.148	1.729	0.917	1.420
Bvulgatus_CL09T03C04	HMPREF1058_RS20790	HMPREF1058_RS20790		hypothetical protein	-0.142	-1.096	-0.162	-0.894	-0.307	0.727	0.357	-1.262	0.191	-0.014	-1.644	0.841	-0.319	-1.021	0.834	1.108	-1.196	-0.372	0.404	-0.510	0.837	-0.055
Bvulgatus_CL09T03C04	HMPREF1058_RS20815	HMPREF1058_RS20815		hypothetical protein	0.387	0.349	0.399	0.076	1.014	0.471	1.143	0.169	0.192	0.988	0.529	0.436	0.741	0.539	-0.727	0.830	1.381	0.020	0.800	0.340	0.136	0.063
Bvulgatus_CL09T03C04	HMPREF1058_RS20840	HMPREF1058_RS20840		NVEALA domain-containing protein	-0.772	0.374	-0.833	0.300	0.649	-0.531	1.985	-0.345	2.142	1.792	1.432	1.116	-0.666	-0.160	0.943	1.492	1.094	1.793	1.404	2.261	1.076	1.060
Bvulgatus_CL09T03C04	HMPREF1058_RS20890	HMPREF1058_RS20890		N-acetylmuramoyl-L-alanine amidase	-1.289	-2.060	0.582	1.184	-0.429	-2.239	-1.191	-1.534	0.362	-0.678	0.226	-0.536	0.959	-0.632	-0.132	0.698	0.095	-0.560	-1.578	-2.008	-0.827	0.265
Bvulgatus_CL09T03C04	HMPREF1058_RS20915	HMPREF1058_RS20915		HAD-IA family hydrolase	0.271	-0.334	0.167	-0.780	-0.805	-1.823	0.763	1.472	1.732	1.941	0.929	0.097	-0.353	-0.137	0.597	-1.244	-0.274	-0.030	-0.482	-0.102	0.289	0.535
Bvulgatus_CL09T03C04	HMPREF1058_RS20935	HMPREF1058_RS20935		helix-turn-helix domain-containing protein	-0.117	-1.633	0.239	-0.752	-0.040	0.767	-0.162	-0.360	-0.324	1.508	-0.538	0.298	-0.960	0.400	-0.353	-0.348	-0.425	0.060	-0.732	0.726	-0.441	1.351
Bvulgatus_CL09T03C04	HMPREF1058_RS20945	HMPREF1058_RS20945		hypothetical protein	-0.648	0.715	-0.033	-1.703	1.010	-2.036	0.218	0.809	-0.492	-0.937	0.701	-0.012	1.324	0.261	0.963	0.131	-0.253	0.518	-0.331	-0.716	-0.416	0.874
Bvulgatus_CL09T03C04	HMPREF1058_RS20985	HMPREF1058_RS20985		tyrosine-type recombinase/integrase	0.905	1.537	2.061	3.030	1.085	0.291	0.365	-1.957	-0.336	2.043	-0.063	1.313	-0.730	-0.611	-0.374	0.852	0.654	1.055	1.638	0.183	1.217	1.473
Bvulgatus_CL09T03C04	HMPREF1058_RS21005	HMPREF1058_RS21005		nitrous oxide-stimulated promoter family protein	0.726	0.761	0.473	-0.708	-1.427	-2.808	-0.186	-1.493	0.625	-0.238	0.372	0.903	-1.437	1.794	-0.872	-0.474	0.437	-0.418	-0.244	1.111	-0.509	1.058
Bvulgatus_CL09T03C04	HMPREF1058_RS21010	HMPREF1058_RS21010		MGMT family protein	0.138	0.255	3.422	0.522	1.145	-1.885	-0.516	0.152	-0.029	0.935	-0.288	0.713	-0.324	0.538	0.241	-0.261	1.347	0.530	-1.499	-1.491	1.543	-0.689
Bvulgatus_CL09T03C04	HMPREF1058_RS21045	HMPREF1058_RS21045		hypothetical protein	-1.053	0.541	-2.984	-2.117	-3.638	-1.167	-1.767	-1.263	-1.261	-2.726	-0.051	-1.112	0.314	0.225	0.155	-0.054	-2.064	-0.353	-0.539	-0.298	-1.707	-2.579
Bvulgatus_CL09T03C04	HMPREF1058_RS21050	HMPREF1058_RS21050		transposase	-0.399	1.563	0.491	0.094	1.490	0.424	-0.579	0.113	-0.986	-0.085	0.414	-0.612	-0.969	0.403	0.479	1.388	0.501	0.981	-0.007	3.639	-0.698	0.383
Bvulgatus_CL09T03C04	HMPREF1058_RS21070	HMPREF1058_RS21070		potassium-transporting ATPase subunit F	1.344	-0.360	-1.219	-0.590	-1.859	0.143	-0.121	-0.561	1.306	0.351	1.257	-1.121	-0.233	-0.460	0.285	-1.190	-0.516	0.360	-1.076	0.549	-0.346	-0.731
Bvulgatus_CL09T03C04	HMPREF1058_RS21085	HMPREF1058_RS21085		transposase	-0.982	0.294	0.203	-0.043	-1.007	-1.373	0.508	0.705	-0.210	-1.146	0.524	0.747	0.572	-0.598	-0.984	-0.385	-0.696	-0.447	-0.584	-1.815	0.435	0.795
Bvulgatus_CL09T03C04	HMPREF1058_RS21140	HMPREF1058_RS21140		ISAs1 family transposase	0.669	-1.591	-1.221	0.210	0.483	0.857	1.595	-0.413	-1.069	0.565	1.697	1.402	0.222	0.460	1.491	0.772	0.818	-0.175	-0.305	-0.451	-0.415	0.439
Bvulgatus_CL09T03C04	HMPREF1058_RS21170	HMPREF1058_RS21170		DUF3873 family protein	0.010	-0.404	-1.248	-0.967	0.806	0.234	-0.289	-0.574	-1.076	0.223	-0.374	0.607	1.659	-0.603	0.291	0.749	1.163	0.601	-0.044	0.391	0.843	2.741
Bvulgatus_CL09T03C04	HMPREF1058_RS21185	HMPREF1058_RS21185		hypothetical protein	-0.853	0.492	1.218	0.823	0.488	-0.570	0.057	0.313	0.293	0.068	-0.881	1.280	-0.546	1.127	1.888	0.464	0.588	1.392	-0.109	1.359	1.298	1.876
Bvulgatus_CL09T03C04	HMPREF1058_RS21210	HMPREF1058_RS21210		hypothetical protein	0.764	0.632	0.958	1.579	1.413	2.558	-0.826	0.648	-0.265	-1.202	0.820	-0.508	0.254	-0.837	0.432	0.322	0.119	-1.390	-0.290	-0.378	-0.475	-0.284
Bvulgatus_CL09T03C04	HMPREF1058_RS21250	HMPREF1058_RS21250		hypothetical protein	-2.054	-1.123	-1.296	-2.792	-0.672	-0.592	0.230	-1.990	-2.774	-1.119	-0.507	-0.970	-0.397	-0.715	-1.835	-0.632	-0.116	0.169	-0.195	0.048	0.165	0.721
Bvulgatus_CL09T03C04	HMPREF1058_RS21305	HMPREF1058_RS21305		hypothetical protein	-0.730	-1.297	-0.439	-0.822	-1.682	-2.315	-0.895	-2.284	-2.293	-1.362	-1.080	-0.081	1.933	0.111	-1.927	-0.361	-2.026	-0.428	-1.794	-0.727	-2.232	0.420
Bvulgatus_CL09T03C04	HMPREF1058_RS21310	HMPREF1058_RS21310		hypothetical protein	-0.001	-0.579	0.009	-1.375	-1.250	-1.397	-0.673	-2.195	-0.643	-0.321	-1.332	-1.451	-0.211	0.535	0.099	-0.485	0.351	-0.113	-1.632	-0.980	-0.662	-0.155
Bvulgatus_CL09T03C04	HMPREF1058_RS21320	HMPREF1058_RS21320		hypothetical protein	-0.012	-0.729	-0.256	-0.520	0.173	0.308	-0.313	0.967	1.143	-0.789	-0.049	-0.507	-0.020	-0.876	0.254	1.706	-0.314	-1.548	0.347	0.116	1.293	-0.189
Bvulgatus_CL09T03C04	HMPREF1058_RS21340	HMPREF1058_RS21340		hypothetical protein	-0.780	0.939	0.719	0.447	0.544	1.426	-0.181	0.839	0.171	-0.427	1.437	0.666	0.311	1.941	1.475	0.646	-0.318	0.228	1.818	1.341	0.271	1.962
Bvulgatus_CL09T03C04	HMPREF1058_RS21345	HMPREF1058_RS21345		hypothetical protein	-0.684	-0.260	-1.555	-1.954	0.492	-0.768	0.310	-0.604	-1.557	-0.867	-0.541	-0.233	0.896	0.074	0.084	-0.110	-0.831	0.322	-1.304	-1.688	0.680	1.695
Bvulgatus_CL09T03C04	HMPREF1058_RS21350	HMPREF1058_RS21350		type I restriction-modification system subunit M N-terminal domain-containing protein	0.181	0.227	-0.004	-1.002	-0.225	-1.279	-1.998	-1.178	-0.625	-0.298	-0.810	-0.755	-1.369	-2.470	-0.505	-0.693	-0.917	0.684	-1.627	0.705	0.198	-0.125
Bvulgatus_CL09T03C04	HMPREF1058_RS21355	HMPREF1058_RS21355		mobilization protein	0.194	1.687	0.323	-0.501	-0.131	-0.939	0.184	0.615	0.018	1.591	0.964	0.676	0.221	-0.469	1.590	0.640	0.180	-0.698	0.901	-0.705	0.022	0.422
Bvulgatus_CL09T03C04	HMPREF1058_RS21375	HMPREF1058_RS21375		DUF2829 domain-containing protein	0.655	2.482	1.455	0.659	0.699	0.386	0.972	1.254	1.155	0.974	0.601	-0.734	0.056	3.138	-0.352	0.719	2.692	-0.012	2.362	1.328	1.138	-0.448
Bvulgatus_CL09T03C04	HMPREF1058_RS21380	HMPREF1058_RS21380		hypothetical protein	-1.276	1.071	1.125	1.498	-0.900	-0.543	0.770	-0.359	0.372	-1.598	-0.289	-0.539	-0.286	0.797	-0.965	-0.043	0.552	0.308	0.037	-0.812	-0.243	-2.180
Bvulgatus_CL09T03C04	HMPREF1058_RS21395	HMPREF1058_RS21395		glycosyltransferase	-1.228	-1.175	-0.255	0.282	0.121	0.989	0.365	1.019	0.579	-1.318	1.109	-0.454	1.138	0.479	1.122	0.071	1.096	-0.076	1.419	0.464	0.590	-0.980
Bvulgatus_CL09T03C04	HMPREF1058_RS21400	HMPREF1058_RS21400		hypothetical protein	-0.452	0.787	-0.430	-0.786	-0.316	-0.150	-0.524	0.626	-0.793	-1.099	0.293	-1.765	0.207	-0.980	-1.268	-0.239	1.512	-1.322	-1.165	1.250	1.482	-0.124
Bvulgatus_CL09T03C04	HMPREF1058_RS21405	HMPREF1058_RS21405		hypothetical protein	-0.186	-0.711	-0.198	-0.269	0.122	-0.178	0.455	0.368	-0.261	-1.213	-0.233	-0.373	-0.498	1.176	-0.972	-0.779	-0.042	-0.605	-0.223	0.031	0.483	-0.778
Bvulgatus_CL09T03C04	HMPREF1058_RS21425	HMPREF1058_RS21425		hypothetical protein	-1.747	-0.346	1.706	-0.188	0.345	0.326	-0.871	-0.851	-0.129	-1.286	-0.519	-0.848	0.384	0.901	-0.725	-0.152	-0.760	0.090	-0.411	-0.222	0.451	-0.468
Bvulgatus_CL09T03C04	HMPREF1058_RS21430	HMPREF1058_RS21430		6-phosphofructokinase	-0.636	-0.707	1.164	1.838	0.999	0.109	0.172	0.163	1.091	0.607	0.961	1.111	0.133	-0.098	0.817	-0.131	0.084	0.022	1.528	0.361	0.656	-0.203
Bvulgatus_CL09T03C04	HMPREF1058_RS21435	HMPREF1058_RS21435		hypothetical protein	-1.740	-0.637	-1.943	-1.394	0.355	-1.157	-1.931	-0.484	-1.297	-1.276	-0.105	-0.473	-1.012	-2.893	0.183	-2.259	-1.099	-0.176	-0.890	-0.375	-0.280	-2.114
Bvulgatus_CL09T03C04	HMPREF1058_RS21440	HMPREF1058_RS21440		hypothetical protein	2.534	1.590	-0.499	-0.687	1.824	1.688	0.077	1.297	2.021	0.128	-0.520	-0.276	0.634	0.986	0.710	-0.875	0.814	1.814	1.082	1.226	1.431	-0.018
Bvulgatus_CL09T03C04	HMPREF1058_RS21445	HMPREF1058_RS21445		DUF2062 domain-containing protein	0.609	-0.229	0.503	-0.239	-0.194	-0.017	-1.346	0.154	1.340	0.244	-1.369	-0.446	-0.439	-1.418	0.156	0.966	-1.149	-1.588	0.591	0.246	0.073	-0.580
Bvulgatus_CL09T03C04	HMPREF1058_RS21450	HMPREF1058_RS21450		hypothetical protein	-1.818	-1.793	-0.979	-0.678	-1.015	-0.945	-0.434	-0.423	0.225	-0.318	-2.201	-0.250	-0.953	-0.809	-0.192	-0.550	-0.997	-0.724	-0.126	-0.532	-1.634	-0.901
Bvulgatus_CL09T03C04	HMPREF1058_RS21455	HMPREF1058_RS21455		hypothetical protein	-0.221	0.860	1.505	-1.032	0.325	0.023	-0.208	0.057	-0.599	-0.480	0.479	-1.258	-0.630	-1.140	0.257	-0.530	-0.949	0.305	-0.796	-1.010	-0.153	-0.996
Bvulgatus_CL09T03C04	HMPREF1058_RS21475	HMPREF1058_RS21475		smalltalk protein	-0.277	0.036	-0.138	2.522	-0.007	-0.790	-0.745	-1.484	-0.411	0.627	-0.555	-0.373	-1.061	-0.511	0.316	-0.979	0.229	-1.268	-0.180	0.255	-0.898	0.050
Bvulgatus_CL09T03C04	HMPREF1058_RS21480	HMPREF1058_RS21480		hypothetical protein	0.264	0.141	-1.069	-0.914	-1.295	-0.145	-0.509	0.274	-0.776	-1.187	-0.284	-0.013	-0.121	0.147	0.833	0.338	-0.286	-0.688	-0.628	-1.365	-1.067	-0.089
Bvulgatus_CL09T03C04	HMPREF1058_RS21490	HMPREF1058_RS21490		hypothetical protein	-0.288	-0.615	-0.780	1.422	1.691	0.462	-0.504	2.178	-0.037	-0.411	0.463	-0.466	0.577	0.454	-0.673	0.696	-1.081	-1.207	-0.402	-1.332	-0.996	-0.038
Bvulgatus_CL09T03C04	HMPREF1058_RS21505	HMPREF1058_RS21505		IS21 family transposase	-1.099	0.558	0.184	-2.746	1.091	0.932	0.386	1.024	0.623	-0.048	1.130	0.078	0.351	1.055	0.358	-0.388	1.142	-0.271	1.569	1.349	0.923	1.242
Bvulgatus_CL09T03C04	HMPREF1058_RS21515	HMPREF1058_RS21515		hypothetical protein	-0.374	-1.334	0.853	-0.814	0.630	0.050	-1.041	-0.803	-2.183	-0.676	-1.193	0.667	-0.161	-1.746	-1.967	0.924	0.236	-0.646	0.649	2.129	-2.638	-0.438
Bvulgatus_CL09T03C04	HMPREF1058_RS21520	HMPREF1058_RS21520		hypothetical protein	0.325	-0.627	-0.320	-0.052	1.960	0.551	-0.393	0.127	-0.132	-0.188	-0.001	1.176	-0.542	0.654	-0.346	1.113	0.230	-0.750	2.329	-0.756	-0.065	0.841
