genus_lower,phylum,kingdom,n_samples,median_temp_range_C,median_soil_ph,median_soil_moisture,env_gradient_breadth,ko_per_mb_primary,mean_genome_mb,ko_per_mb_z,genome_mb_z,mean_levins_B_std
staphylococcus,Firmicutes,Bacteria,4533,122.0,55.0,356.5710144042969,1.1204624390741047,22.43177807876604,2.7639360456534345,3.4765198341831187,-0.6449674743344594,0.1106901575534684
stigmatella,Proteobacteria,Bacteria,13546,91.0,60.0,334.0929870605469,0.39672998686112737,2.4582759511549788,9.76293975,-1.628442110309253,3.5957624866451865,0.4785714079969944
sulfobacillus,Firmicutes,Bacteria,250,72.0,63.0,361.5750122070313,0.43479402064875705,8.22678375182003,3.6466255714285714,-0.15408810815386784,-0.11014165107151666,0.1749935952754952
thalassobacillus,Firmicutes,Bacteria,49,95.0,79.0,162.90899658203125,1.2228976465449202,6.905166741691852,4.054934666666666,-0.49187586809665,0.13725479085940495,0.2860407760343957
xanthobacter,Proteobacteria,Bacteria,2380,57.0,57.0,335.697998046875,0.8520534706634336,9.853336398430391,5.07442332,0.26163715167328244,0.7549678625619576,0.3276050748884244
acetobacterium,Firmicutes,Bacteria,2348,57.0,56.0,309.7279968261719,0.8253949627275815,7.901859762209951,3.6700221052631576,-0.23713436570121552,-0.09596557884658172,0.2306819880934687
acidipila,Acidobacteria,Bacteria,22851,80.0,57.0,365.4580078125,0.628821634907079,6.372080755872842,3.609496,-0.6281255679921054,-0.13263863673501783,0.6073347278385826
algiphilus,Proteobacteria,Bacteria,93,105.0,79.0,148.3489990234375,1.3994271122200133,6.930114987932937,2.885955,-0.48549942760920534,-0.5710356038335854,0.0898408298399888
alloiococcus,Firmicutes,Bacteria,549,122.0,55.0,356.5710144042969,1.1204624390741047,13.081835984490631,1.758163,1.0867987792810574,-1.2543701934671068,0.1376655000968269
dethiosulfovibrio,Synergistetes,Bacteria,484,53.0,57.0,388.6099853515625,1.0587489499263214,7.464118118176397,2.679486,-0.3490153177762985,-0.69613616261308,0.1076668061645564
duncaniella,Bacteroidetes,Bacteria,1872,122.0,61.0,356.5710144042969,0.8300956282961005,8.71990871602552,2.7523223902439025,-0.02805191479806175,-0.6520042439279818,0.2173323941870655
eisenbergiella,Firmicutes,Bacteria,621,122.0,55.0,356.5710144042969,1.1204624390741047,6.909372313077944,4.631390313043478,-0.4908009798900812,0.4865320357403981,0.138702467210808
erysipelothrix,Firmicutes,Bacteria,1691,72.0,59.0,309.7279968261719,0.47853467313673054,14.982000800294298,1.868909258064516,1.5724556766526792,-1.1872685037867723,0.1430459773705398
luminiphilus,Proteobacteria,Bacteria,21027,65.0,63.0,254.96600341796875,0.4434342409433834,15.33609360800999,2.282197859154929,1.6629570968171594,-0.93685495534315,0.0790861978810891
marinicella,Proteobacteria,Bacteria,1048,57.0,66.0,216.41900634765625,0.690847416764059,5.08136004693981,3.345561,-0.9580166435768273,-0.29255812092618383,0.0942762386962488
peptoclostridium,Firmicutes,Bacteria,2558,69.0,62.0,241.97300720214844,0.4755978023510729,6.3614676814722255,3.301125,-0.6308381288931963,-0.3194821067542047,0.2312414368861911
sandarakinorhabdus,Proteobacteria,Bacteria,11933,89.0,65.0,283.8729858398437,0.11511992914001008,7.421661578911498,2.694814333333333,-0.35986664549326103,-0.6868486518237686,0.3304484993501911
traorella,Firmicutes,Bacteria,103,99.0,67.0,233.7469940185547,0.4912236071561796,2.8903082596339136,2.421887,-1.5180203885958992,-0.8522166339721652,0.1223364827617742
trichormus,Cyanobacteria,Bacteria,5067,91.0,66.0,283.8729858398437,0.19040464882992394,5.897716443151705,6.951843208333333,-0.7493667879241416,1.8925055902316605,0.1421829209963783
acetatifactor,Firmicutes,Bacteria,36,77.0,62.0,277.8420104980469,0.2643758297392163,8.814370937038127,3.290081641350211,-0.003908625334820023,-0.3261733308018387,0.1149463366264452
aquisediminimonas,Proteobacteria,Bacteria,5417,78.0,62.0,338.14801025390625,0.3348139948827853,7.847186505716512,3.058421,-0.25110812413362615,-0.4665376260719637,0.2536235758541754
geothrix,Acidobacteria,Bacteria,27566,68.0,61.0,371.6130065917969,0.6143731373577886,11.914263321221036,3.525186481751825,0.78838270906264,-0.18372217878383243,0.2753563020226816
levilactobacillus,Firmicutes,Bacteria,385,80.0,64.0,260.2439880371094,0.1781095792129155,13.244615084939646,2.5670810198675498,1.1284029560469429,-0.7642428799612895,0.1592930614319859
ligilactobacillus,Firmicutes,Bacteria,3980,122.0,55.0,356.5710144042969,1.1204624390741047,22.267762151333603,2.0208586607929515,3.434599540862312,-1.0952016308540913,0.2097919694967962
marinilabilia,Bacteroidetes,Bacteria,285,61.0,69.0,347.3320007324219,0.7151635189689701,4.625447826305988,4.9724915,-1.0745417537700612,0.6932068832410386,0.1587770542072361
metallibacterium,Proteobacteria,Bacteria,2160,79.0,59.0,277.4840087890625,0.383703604330731,7.151222046331053,3.076397272727273,-0.42898739924435086,-0.4556457160856974,0.3630920552686733
mitsuokella,Firmicutes,Bacteria,517,93.0,63.0,280.3710021972656,0.19896375373754938,10.978735956310622,2.2771291794871797,0.5492743361100142,-0.9399260926989259,0.1274172934499785
oleibacter,Proteobacteria,Bacteria,1843,63.0,62.0,360.6780090332031,0.6016022917595302,11.343014095135882,3.2619196,0.6423789916697791,-0.3432368469194283,0.0284591890916847
paenarthrobacter,Actinobacteria,Bacteria,2896,80.0,57.0,558.260986328125,1.186019814190413,8.259691934734697,4.721725738461538,-0.14567721354117308,0.5412667038861376,0.2665827110834236
planktotalea,Proteobacteria,Bacteria,1575,79.0,69.0,347.3320007324219,0.4731512579267516,8.180214647274209,3.667385428571429,-0.16599055295181153,-0.0975631539181718,0.0386673237963598
povalibacter,Proteobacteria,Bacteria,91876,80.0,65.0,283.8729858398437,0.1382739081376261,4.4950512295369816,5.339205,-1.1078693925558944,0.9154003542317638,0.5192526317397278
propionimicrobium,Actinobacteria,Bacteria,60,78.0,61.0,334.3210144042969,0.3721484935468526,12.795464655451312,2.1101226666666664,1.0136060698904243,-1.0411161409563447,0.259915987111106
pseudobutyrivibrio,Firmicutes,Bacteria,24,58.0,56.0,560.8510131835938,1.5376921911367039,5.659252030743208,3.0039305384615385,-0.8103151255107814,-0.49955365843814986,0.1450231667488225
rhizobium,Proteobacteria,Bacteria,31865,90.0,68.0,260.2439880371094,0.34203596615164833,8.928634210093863,7.055950385869566,0.025295550121036188,1.955584629132119,0.4331864249652429
roseiflexus,Chloroflexi,Bacteria,284,72.0,55.0,573.8049926757812,1.4352917385699995,6.8901384291448045,4.789453846153846,-0.49571690524438994,0.5823034896379232,0.101106942629679
viridibacillus,Firmicutes,Bacteria,1187,99.0,70.0,245.125,0.6035247185809189,7.531538316701186,4.51435,-0.33178361020893193,0.41561674791769354,0.6399218751274653
aliiroseovarius,Proteobacteria,Bacteria,1650,65.0,69.0,273.6789855957031,0.5629891984891605,11.266726141402184,3.372763260869565,0.6228808036131461,-0.27607614041168455,0.0424661196691209
endozoicomonas,Proteobacteria,Bacteria,3601,88.0,55.0,457.7330017089844,0.9556850372484952,6.075123073450326,5.5965944375,-0.7040240087465667,1.0713538506655618,0.0622214133260804
frondihabitans,Actinobacteria,Bacteria,525,118.0,78.0,88.05599975585938,1.7000652851394549,5.521108058781857,3.62246125,-0.8456228905295579,-0.1247829294873639,0.1520145496617582
idiomarina,Proteobacteria,Bacteria,5061,79.0,59.0,277.4840087890625,0.383703604330731,12.336206576404123,2.593990283950617,0.8962258027115616,-0.7479384276070054,0.1786640407306956
mariniphaga,Bacteroidetes,Bacteria,3208,61.0,69.0,347.3320007324219,0.7151635189689701,5.19401372604694,4.620704,-0.9292238589627584,0.4800571473405333,0.2741105437292584
ohtaekwangia,Bacteroidetes,Bacteria,14207,80.0,63.0,353.89898681640625,0.3050493990526188,4.899647312158112,4.89831175,-1.0044600058857263,0.6482610164275063,0.3781923340687406
psychrilyobacter,Fusobacteria,Bacteria,829,57.0,62.0,416.53900146484375,0.8437106099193256,5.089495281738492,3.340213333333333,-0.9559373855783327,-0.2957982978445907,0.058100491623745
spiribacter,Proteobacteria,Bacteria,1167,61.0,69.0,347.3320007324219,0.7151635189689701,14.14501728906886,1.9794956363636365,1.3585338042802397,-1.1202636860242,0.15433232093703
aminivibrio,Synergistetes,Bacteria,2501,53.0,57.0,388.6099853515625,1.0587489499263214,9.261032003718736,2.6994831666666665,0.110252012740702,-0.6840197832824944,0.1483435825471376
anabaena,Cyanobacteria,Bacteria,6056,91.0,62.0,283.8729858398437,0.21034728235903447,6.185297326991074,6.628622333333333,-0.6758649323865493,1.6966645096253854,0.1251106309504119
arenimonas,Proteobacteria,Bacteria,38485,63.0,70.0,353.89898681640625,0.7556462432672738,12.611196760964248,2.2202492380952377,0.9665096426871139,-0.9743899223851105,0.4315760179143287
cellulomonas,Actinobacteria,Bacteria,4716,91.0,66.0,277.4840087890625,0.20886871202845894,11.98476823203148,3.7547659770114943,0.8064028281327749,-0.044618859925800766,0.2990458512818353
coprothermobacter,Coprothermobacterota,Bacteria,1131,64.0,64.0,352.4700012207031,0.46764719003344085,14.758150803704297,1.2874241666666668,1.5152425897054989,-1.5395931135626528,0.1727156427068278
coxiella,Proteobacteria,Bacteria,5878,61.0,69.0,347.3320007324219,0.7151635189689701,4.079590472860126,1.9609811458333333,-1.2140556456583707,-1.1314817047624057,0.1864366538252503
duodenibacillus,Proteobacteria,Bacteria,3357,122.0,55.0,356.5710144042969,1.1204624390741047,21.95256273899261,1.9587690289855075,3.354038756146308,-1.1328220369853956,0.2123438712733117
olsenella,Actinobacteria,Bacteria,9379,91.0,61.0,280.3710021972656,0.26886243943663757,5.204463499299574,2.1135704,-0.9265530356668514,-1.0390271427700664,0.1879604770417558
thalassospira,Proteobacteria,Bacteria,9443,163.0,83.0,80.5999984741211,2.5686160298453236,11.495750707137232,4.436421883116883,0.6814164417281604,0.3683997276061129,0.1622171770647713
thermomonospora,Actinobacteria,Bacteria,428,80.0,66.0,245.48699951171875,0.2976033935629961,3.6395327631134937,6.3194925,-1.3265285533780204,1.5093612588448226,0.3314734685562764
dickeya,Proteobacteria,Bacteria,328,57.0,64.0,216.41900634765625,0.6140011133671682,11.004798225185144,4.816081032608695,0.5559355059910659,0.5984370298024392,0.1129221596160301
aminobacter,Proteobacteria,Bacteria,3077,91.0,66.0,339.3699951171875,0.29524890321830993,7.050365855234837,6.240810888888889,-0.45476490256465696,1.4616876927614357,0.614039667581298
ancylomarina,Bacteroidetes,Bacteria,7139,57.0,60.0,416.53900146484375,0.9404995468453271,5.254046272385521,4.3775785,-0.913880337204209,0.3327462391482917,0.0343048747185671
blattabacterium,Bacteroidetes,Bacteria,29,170.0,81.0,176.44400024414062,2.2889550143892277,6.378978154041096,0.62705968,-0.626362684600901,-1.939711127793041,0.1514406130916948
brachymonas,Proteobacteria,Bacteria,3975,116.0,63.0,280.3710021972656,0.5082016428470509,13.07410007700645,1.529742,1.084821584042058,-1.3927715744830023,0.1769143033314449
cupriavidus,Proteobacteria,Bacteria,7071,91.0,60.0,283.8729858398437,0.30713621928503587,7.344702933474352,6.807627272727273,-0.3795362534441477,1.8051244621726024,0.430233832196798
fluviicola,Bacteroidetes,Bacteria,32739,91.0,70.0,283.8729858398437,0.38398252268192673,5.680009927968868,3.8732326666666665,-0.8050096825940789,0.027160676336877885,0.2717919781590914
gallibacterium,Proteobacteria,Bacteria,364,99.0,62.0,233.7469940185547,0.46277177222228943,12.857847326543649,2.488752525,1.0295502523321167,-0.8117024912166703,0.268601141786204
lacrimispora,Firmicutes,Bacteria,3841,122.0,55.0,356.5710144042969,1.1204624390741047,8.263395670902863,4.84062504,-0.1447305877531601,0.6133083617667549,0.1985569603431581
mogibacterium,Firmicutes,Bacteria,3202,53.0,57.0,353.89898681640625,0.9584346013939511,8.280001366837148,1.57004805,-0.14048639235544125,-1.368349945196309,0.205699154278129
moritella,Proteobacteria,Bacteria,475,43.0,58.0,416.53900146484375,1.225520242359721,10.572910682584295,4.918229384615385,0.44555078451401336,0.6603292069062243,0.0310589513209675
planococcus,Firmicutes,Bacteria,4103,80.0,57.0,558.260986328125,1.186019814190413,10.575950492676943,3.5930576666666667,0.44632771961244067,-0.14259870185570708,0.199052219660709
smithella,Proteobacteria,Bacteria,66,153.0,70.0,182.2830047607422,1.5111740763650185,14.178096289761156,2.8212532333333336,1.3669883576488533,-0.610238715022289,0.213500812567025
thermotoga,Thermotogae,Bacteria,432,80.0,66.0,232.61099243164065,0.3348148918328602,8.737399395867081,1.7167579642857145,-0.023581529264067782,-1.2794577034765615,0.2237344921163814
burkholderia,Proteobacteria,Bacteria,57256,80.0,63.0,248.1009979248047,0.261597136142303,7.729159597230047,7.374669817974451,-0.28127423483369063,2.1486982638676206,0.4346008483552928
comamonas,Proteobacteria,Bacteria,13673,80.0,59.0,283.8729858398437,0.3517944155187394,9.322023706496989,5.363642227722773,0.12584068214997654,0.9302069878820486,0.2351354241730011
gimesia,Planctomycetes,Bacteria,3426,69.0,83.0,80.5999984741211,1.7447270951951743,5.705286903620057,7.536869,-0.7985492232341352,2.246975527306554,0.1366303083114989
hydrogenophaga,Proteobacteria,Bacteria,30247,63.0,59.0,334.0929870605469,0.669955318523593,9.593162463665085,4.690841020408163,0.1951401484216754,0.5225535048769673,0.2364599048893557
slackia,Actinobacteria,Bacteria,275,63.0,70.0,353.89898681640625,0.7556462432672738,7.474613010809714,2.4081514285714287,-0.3463329625657641,-0.8605390826732773,0.1342323972650737
sterolibacterium,Proteobacteria,Bacteria,4541,91.0,61.0,283.8729858398437,0.25874175082203515,9.820988835354395,2.749214,0.25336954404768985,-0.6538876325064945,0.2974654801749889
thermoflavifilum,Bacteroidetes,Bacteria,665,61.0,69.0,347.3320007324219,0.7151635189689701,4.330086069481644,2.7713075,-1.150032297131624,-0.640501074740463,0.5283508424873828
dysgonomonas,Bacteroidetes,Bacteria,5216,99.0,63.0,280.3710021972656,0.27963450741828894,6.40097552148424,4.218107054054054,-0.620740449553747,0.23612172410142382,0.1451514158571757
synechocystis,Cyanobacteria,Bacteria,6354,91.0,66.0,283.8729858398437,0.19040464882992394,10.311887328881747,3.782042875,0.37883668106025636,-0.028091656422449908,0.09938482869488
thiocapsa,Proteobacteria,Bacteria,188,72.0,59.0,297.5849914550781,0.4434415405726356,7.597076162738536,4.738665142857143,-0.3150330069443111,0.5515303703701231,0.1597950805044697
aromatoleum,Proteobacteria,Bacteria,1563,57.0,55.0,457.7330017089844,1.3015220309690694,7.158730698475728,5.028824454545454,-0.42706828745273334,0.7273392909697345,0.217213665434828
desulfobulbus,Proteobacteria,Bacteria,11587,65.0,62.0,309.7279968261719,0.4274671470419245,8.064488256376993,2.604009,-0.19556868190131857,-0.7418680394323598,0.1200072080591014
endobacter,Proteobacteria,Bacteria,1813,79.0,59.0,280.68798828125,0.3744441439569726,6.547863745218637,3.512596,-0.5831977698840869,-0.19135081214988897,0.4497707120793388
limosilactobacillus,Firmicutes,Bacteria,1438,122.0,55.0,356.5710144042969,1.1204624390741047,20.42532134797594,2.0073123600605145,2.963696134637989,-1.1034093995313403,0.1853013399678967
phaeobacter,Proteobacteria,Bacteria,3785,163.0,83.0,80.5999984741211,2.5686160298453236,8.699061078250308,4.253332591549296,-0.03338029420769451,0.25746504645956364,0.0721078334245479
rhodoplanes,Proteobacteria,Bacteria,94922,92.0,63.0,280.3710021972656,0.18551862812409278,8.172577004802694,5.75094,-0.1679426329582929,1.164872568312692,0.467008279803082
teredinibacter,Proteobacteria,Bacteria,522,54.0,63.0,314.0660095214844,0.5395058623729803,7.3876381766701,5.1437278181818185,-0.36856257535847925,0.7969597908828092,0.0387019353112963
thioalkalivibrio,Proteobacteria,Bacteria,1275,61.0,69.0,347.3320007324219,0.7151635189689701,8.792555921814047,2.8433143015873017,-0.00948425357597362,-0.5968718078069493,0.3265503095849045
agitococcus,Proteobacteria,Bacteria,5901,69.0,65.0,338.34600830078125,0.38805523527318614,8.537706970665496,2.9281867000000004,-0.07462026171791454,-0.5454472139629123,0.068302523265273
albidovulum,Proteobacteria,Bacteria,513,91.0,75.0,134.43099975585938,1.0578403223459887,11.036862978639505,2.899374583333333,0.5641308312323894,-0.5629046138370826,0.2683093797884506
clavibacter,Actinobacteria,Bacteria,530,99.0,70.0,216.41900634765625,0.6864846786435103,7.939705034320315,3.274680846153846,-0.22746161664258702,-0.3355047465819984,0.3810299166521557
cohnella,Firmicutes,Bacteria,7088,80.0,59.0,434.52099609375,0.7316238641676525,6.235518203831545,6.4148638,-0.6630291430767098,1.5671471875872818,0.2895718120484886
desulfatibacillum,Proteobacteria,Bacteria,627,78.0,59.0,318.0260009765625,0.4218450469254947,4.465993117904605,6.4935165,-1.115296260068379,1.6148032362895857,0.1973064640162913
ferrimicrobium,Actinobacteria,Bacteria,52,79.0,59.0,277.4840087890625,0.383703604330731,5.314378483144397,2.446193857142857,-0.8984602251986439,-0.8374889924824268,0.3007924580842442
fundicoccus,Firmicutes,Bacteria,472,79.0,57.0,309.7279968261719,0.4812077307685357,8.192465472616803,2.807457666666666,-0.16285940465528362,-0.6185975151263233,0.0699447653669924
fusobacterium,Fusobacteria,Bacteria,7033,79.0,59.0,277.4840087890625,0.383703604330731,11.937156221517464,2.3456172877697843,0.7942338304166047,-0.8984288189391637,0.150516485448025
longispora,Actinobacteria,Bacteria,14218,92.0,70.0,245.48699951171875,0.5083626652577525,2.197159188808828,8.64753,-1.6951800877720764,2.9199303617591448,0.5364544982507068
mesorhizobium,Proteobacteria,Bacteria,52127,99.0,67.0,246.9069976806641,0.45319136234158447,10.1778345308466,6.6811854519650655,0.34457456577622025,1.7285127556672732,0.4080621840626654
methyloversatilis,Proteobacteria,Bacteria,156,168.0,81.0,162.49099731445312,2.3023887658712607,9.66307403745611,3.932496,0.21300861842771326,0.06306861464788559,0.263375335817812
microbulbifer,Proteobacteria,Bacteria,765,74.0,65.0,273.9100036621094,0.24773755481413431,7.390940431165881,4.194324157894737,-0.36771856295523175,0.22171155308821958,0.1617960429925835
parapedobacter,Bacteroidetes,Bacteria,1337,99.0,66.0,216.41900634765625,0.49290680479150745,4.549390026315377,5.715051875,-1.093981117585841,1.143127781002983,0.276063403601492
