genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n,ko_per_mb_tier1_z,ko_per_mb_tier2_z
wolbachia,14.018902756425366,1.212648400190114,1.413509000400482,-1.5448139341116671,0.6543951249730742,44709,4.474526131424845,49110,167.43884779744738,4629,279.4029376875336,11710,55.57689494491129,6579,29.71695785346583,8125,514.1009546173267,9801,19.45251803513943,10350,19.115577189255703,357,0.2973121832420692,276,0.3555142438493638,31,52747,0.0325566337021269,0.0569773872730676,0.0438568232470598,0.0281297692577589,0.0530127412585985,0.0259335849329348,4160,4160,4160,4160,4160,4160,9.841861163446902,10.720048794521908,29.92017328569233,14.336998137901164,14.24274774578526,8.4459985622346,28.911904910145065,0.0268551510268026,2.4081345297455674,0.9777407425731288,2.2297235438167067,0.7164680902693273,0.1963535257404538,0.270870673212342,0.2043584704625878,0.0331779712727854,283.0,283.0,281.0,284.0,263.0,281.0,284.0,178.0,-0.1213444997028549,-0.8184336512816541
promicromonospora,3.60752602078456,4.989569,-1.3050348813632635,0.7691577623966767,0.93002643289663,326206,5.421394632111448,330010,191.2762733410852,42401,225.68310803281,89980,77.40799994342805,60454,38.16855934638188,59277,317.355015265698,123801,19.59160416029973,74536,2.987297661054546,21339,0.2685504362903553,1028,0.0302281160901248,149,355211,0.0361358983364695,0.0543145494392245,0.0409337023673279,0.0310502171673224,0.0497692113899878,0.0268933687527015,25530,25530,25530,25530,25530,25530,10.942373047252069,14.70456617844792,32.17096070729498,15.540610738521412,14.564799833693156,7.186910448509508,60.86913073355341,0.160657557645849,1.7307861110239084,0.97124700866402,2.117856369192964,0.8245834786449328,0.0117341278477129,0.3167369210619207,0.092921776321917,0.000344350221575,1002.0,1007.0,1056.0,1067.0,1015.0,1059.0,1067.0,725.0,-1.2802434313486626,-0.6056395617514276
agrococcus,10.570609713679543,2.74345575,0.513115498953705,-0.606948075759939,0.9159727283843108,315166,3.94173821007202,397503,107.00216163812892,50748,149.55048768451996,87201,51.65260885919914,123873,39.16606000117213,88070,239.5637555842862,124555,16.114370475548192,98928,3.626808284011336,46475,0.4580743038756915,1096,0.0501981374063498,223,414621,0.0322109972213354,0.0606798317428255,0.0405934540560422,0.0288345165464001,0.0529608951355401,0.0251239171108811,20847,20847,20847,20847,20847,20847,10.366043361919235,13.446963552943313,27.76518846002451,15.228523894905212,18.36113851266051,7.125133202528283,49.59239165703072,0.0194144608179805,1.4189883621309718,1.344299767412678,1.843847663459541,0.8346426739387067,0.1122794040720116,0.2664510408185341,0.1142867480660953,0.0212830847616058,979.0,983.0,978.0,984.0,934.0,982.0,984.0,719.0,0.09413089911357,1.7437660634292107
acidocella,10.874682563913618,3.126528043478261,0.5925128166767798,-0.3722546472378111,0.6652392557819901,49033,7.321334175186196,56971,119.42713616113492,13183,285.9441675865687,18853,151.02630694162065,13772,53.9943330154908,14875,593.57836392917,18431,11.959944817422892,22212,34.5540850269671,1189,0.6067651488674993,701,2.3958508069659423,142,69610,0.0329263753057941,0.0606617161412336,0.0470982094694832,0.0310592438233344,0.0525794942469766,0.0225254638826438,10185,10185,10185,10185,10185,10185,12.204393776000764,14.465978339218491,34.25097442222911,19.46074139955716,21.142175011057294,7.326333077516837,74.72154619867126,0.1706340059957383,1.771196265001348,0.9290174464803652,2.285944556685267,0.9842837280119214,0.0121972233171597,0.3250802850905342,0.1408806728780006,0.0004396968652757,1332.0,1334.0,1309.0,1336.0,1291.0,1320.0,1336.0,968.0,1.2825297445782076,1.4274656978157927
symbiobacterium,7.763543177592344,3.864215,-0.2198455446381851,0.0796973314086576,1.0523197446959085,174865,4.964429861695116,189719,100.8879493371246,47291,127.96434370914734,78080,55.36744522795961,65836,39.40540630834639,56673,210.98360237584427,109807,16.181620328811896,91798,4.712117900005691,20875,0.1078004186005788,824,0.1800178053871623,13,204540,0.0333347121072231,0.0557516039681316,0.0363402690184256,0.0299408528083895,0.0526950396580409,0.0239395126535766,13878,13878,13878,13878,13878,13878,9.8614465630035,12.56555374343488,30.425302270180552,10.67091157892608,2.748175386848467,8.317482170460167,33.70124769174937,0.261188157872129,1.424940102226095,1.271171911703281,2.2575242904723365,0.6936080888340527,0.0054612717529138,0.350653071775774,0.0830454067884214,0.0,172.0,173.0,171.0,173.0,154.0,172.0,173.0,136.0,-0.3939396238133378,0.1490667220349696
azospirillum,7.467844361088346,7.231002333333333,-0.2970562948456836,2.1423963984444545,0.7619322799705054,211042,5.442072351845376,235796,190.63803814164217,48599,200.8640668195212,97337,63.88004250931299,61203,35.700749462069545,53624,346.43437085906805,96535,15.05845214569914,85942,8.727510354107004,10013,0.5147394475219654,1361,0.0704037074538341,154,260803,0.0330793243441924,0.0569594217212707,0.0402110050230072,0.0294047278112224,0.0521120306284237,0.0236508888037217,24008,24008,24008,24008,24008,24008,11.682993846224482,13.288794709071926,31.85177029239096,17.826671406823454,20.586106555859228,7.079157543325863,50.56972237646754,0.1514358173921822,1.7875501905342066,1.1983402462338073,2.0737387353072827,0.910163779378416,0.1601799078663802,0.3171597841426643,0.1413924007122249,0.0261376825900547,1657.0,1660.0,1640.0,1666.0,1592.0,1651.0,1666.0,1229.0,-0.2929751652154468,-0.785299852663274
methylosinus,6.807798123875275,4.700491909090909,-0.4694028255128725,0.5920515223273785,0.8233188351623121,14573,5.486391924505373,17019,206.28463145064643,4679,159.7104919950832,10022,84.79084097982879,4926,25.769034772516843,4862,392.9227826843328,7929,16.16109941874229,8930,20.95599567537164,454,0.3351470471594359,181,0.0010129940481808,71,20428,0.0316263900663111,0.0544949480475918,0.0356991855616584,0.0282679188264342,0.0557726897047009,0.0193688274151627,3949,3949,3949,3949,3949,3949,11.610188398593348,13.828737518594718,33.52667882462124,19.319888926839944,22.30786747311069,6.895606904761743,55.30027142846226,0.2260286462312099,1.95483837130086,1.103625124032436,2.096488314894805,0.882886053228456,0.109897250297522,0.2844398459179902,0.1055736777615499,0.0229415733870561,748.0,752.0,744.0,753.0,736.0,751.0,753.0,543.0,0.2119776620722235,-0.6897569113232702
filomicrobium,9.004699037873635,3.8868595,0.1042361552135156,0.0935707318937566,1.197374057861898,123787,6.162912373795616,140498,75.93713542742111,29345,142.5377672120688,56944,69.31827190322302,63854,38.86522943667022,62198,226.1313500466124,92319,14.09832339016517,54114,1.7457486886407794,28833,0.3231027646349925,820,1.3936979997877237,36,151367,0.0366494618245799,0.0554579652157235,0.0423393588592274,0.0343712996829208,0.0529532930591067,0.0236685529075197,11407,11407,11407,11407,11407,11407,10.760465544311856,14.0384217442482,31.98071270545105,14.247788186869451,12.687745454890772,7.4862043437854915,68.80126298617323,0.2002595298864571,1.6698551214208932,0.96996904771697,3.103650495282355,0.9347722924493972,0.2426166736396462,0.2984899964570806,0.1009270790507165,0.0487950036474266,347.0,347.0,342.0,349.0,333.0,345.0,349.0,232.0,0.7868653461469642,-0.1828521469032469
bradyrhizobium,7.567038597369472,8.58988614417745,-0.2711554086328973,2.974931421101527,0.7381420383010239,601824,6.250014155364171,682108,155.88936019975645,122024,234.9968917224137,210237,168.65966870078915,149734,37.94210333983929,130318,414.4192148495696,206071,13.739416452947342,227727,12.001486044248386,16745,0.2684346133417703,6235,1.2823904114928688,547,752058,0.034242285143543,0.0612978835352459,0.0422253083390577,0.0317798152215437,0.0531551669355772,0.0243735257119659,72337,72337,72337,72337,72337,72337,11.521338159809176,14.457776241222382,34.36677131967906,16.644852389632476,16.220172330356053,7.268045755624865,57.56174303876696,0.1596428158053097,1.920411930663392,1.1599643462548797,2.313406190195266,0.8904751120769413,0.0983729717742634,0.3163096542087324,0.1046819613348972,0.0222095850291358,5234.0,5248.0,5186.0,5298.0,5098.0,5225.0,5298.0,3681.0,-0.0466814307191338,-0.8386582735981505
micromonospora,6.997251297625287,6.716923260416667,-0.419934174108134,1.8274402342729623,0.89785854443373,318878,5.891838341796284,330187,178.3992006789464,58261,222.23406945261064,112224,100.9974605734927,87868,38.11130332872305,82221,355.7098830431147,138937,15.676932843318406,95433,3.339630945333373,32834,0.1470861488588475,1674,0.3447163689405367,235,358772,0.0346552512321976,0.0572160502390078,0.0402007649707137,0.0308169612916474,0.0516955297828949,0.0259954414659283,32387,32387,32387,32387,32387,32387,11.622920508715348,14.356858738939312,34.02330042971486,17.33450744679061,18.41571443478316,7.367815864874194,56.805513940502514,0.2037123913610439,1.8603958993119856,1.0488437171680398,2.136797172076377,0.9191433656329392,0.1017636647808187,0.3267052892124434,0.102729617397773,0.0197728323201099,1955.0,1956.0,1958.0,1978.0,1872.0,1971.0,1978.0,1343.0,-1.3137372499467437,-0.9962596210612568
virgibacillus,8.667290652460082,4.384299722222222,0.0161345020784613,0.3983329222837219,1.0247561724883694,165542,5.269807122532815,169342,108.797389772794,22728,239.88164698946252,36693,79.92277377010109,47586,32.04868871402946,48183,368.6946411969264,64043,12.78406330275099,101236,3.355804491769813,25484,0.3305258277505192,830,0.0841086959075738,12,180678,0.0342220459818252,0.0538846742016142,0.0394632125744812,0.0309231466148966,0.0512269021725377,0.0261339258242421,11526,11526,11526,11526,11526,11526,9.552751426829293,12.07917776912698,33.02276541412798,12.76138033767321,2.498774741836028,7.685703764519541,30.357945647581307,0.1921815888601366,1.6294512232424094,1.0253427474103536,2.16623728355704,0.573141874487297,0.009519702450307,0.2984100284169493,0.0836121764504062,0.0,377.0,379.0,386.0,388.0,352.0,388.0,388.0,253.0,-0.3162877430610221,0.4834221085975839
pedobacter,4.124834518922526,5.5759812653061225,-1.169959003474497,1.1284296476653293,0.9637122613083084,944751,4.939695726145581,1087527,176.57703431409328,156122,205.09360198826093,268659,100.54068420642712,306242,35.444308132730264,266109,297.04127883976184,382696,22.50631541667784,276948,5.062607431050033,131048,0.2810961011651336,5239,2.413602699870728,411,1164277,0.0342635086795448,0.0587844533304974,0.0423704069696875,0.0311338333621784,0.052748347639383,0.0256678818870292,82067,82067,82067,82067,82067,82067,10.666464331323612,14.243514780572726,31.539815561898383,14.63656525078476,14.305600845745367,7.391765312735164,46.55680903702326,0.1384983463791249,1.7725179009085184,1.2521260070583808,2.131090265895473,0.7881810500223863,0.1359175342044808,0.3061150358385589,0.1256996048811082,0.0264186624550879,2692.0,2696.0,2694.0,2741.0,2623.0,2713.0,2741.0,1965.0,-0.4584372675416896,-1.0692883928751111
microbispora,4.589910982869195,8.4968968125,-1.048521579037976,2.917960490447152,0.9130816833615556,330984,5.377892294994246,340811,152.58079280922777,49368,199.3428424737982,114726,124.76976445562356,67526,35.83232857687536,73683,297.61814431430736,128752,14.037107308389247,100557,3.7701115498415287,19811,0.2458017210996556,1716,1.7198392265623936,143,368600,0.0339034246647769,0.05443085890118,0.0373140351221468,0.0298051083522803,0.0500283326825342,0.0274243915906779,30611,30611,30611,30611,30611,30611,11.993265195520523,15.689559929219708,34.73909585302718,17.977760956664092,20.30329296846981,7.834483779993989,68.35020149881174,0.1873098950535246,1.8677668090989896,1.1509357126085096,2.1178223826498885,0.940675830408563,0.1644236886366613,0.3348402848743838,0.1515432446318362,0.0287029896728827,1471.0,1474.0,1482.0,1493.0,1401.0,1492.0,1493.0,1066.0,-1.2807744560357164,-0.5936202394749509
propionicimonas,10.169083712943507,2.9501183043478263,0.4082719148258432,-0.4803340025085557,0.7691200343375512,70405,5.462391202279576,109008,75.61468118466604,24679,168.81601383989593,40566,42.22130985312413,51399,60.26643327923246,29474,354.3933037398762,35465,16.613049407273408,62210,2.5006636532579054,5302,0.1158719382033709,454,0.0105390761607814,28,119066,0.030288399431306,0.0602453975441927,0.0392903868542134,0.0278005868146443,0.0549070861432117,0.0206897987772403,10828,10828,10828,10828,10828,10828,12.31092131562049,13.942056266284323,33.311445900867724,19.81864317182345,25.14139267005893,7.413802858563751,45.23197898488534,0.1438107906362322,1.3485043504778764,1.2747019610591543,2.047281147946291,0.9923646891147396,0.1735669219906653,0.2857708636025695,0.0958245438558041,0.0306463700950047,600.0,603.0,606.0,611.0,575.0,610.0,611.0,454.0,-1.0670278298762592,-0.1355178961388127
methylobacterium,9.96118726097649,5.922988741626795,0.3539874871381405,1.341027571678676,0.7289264219905396,876847,5.489629157128206,989035,188.34911216470107,116874,216.107357047682,265252,138.89985862096415,142977,33.42760412697928,166073,368.1659990536217,267270,17.110478005503634,280871,10.888042928609822,18770,0.3410972432330621,4365,1.1397995601278588,335,1071747,0.0340312637614912,0.0582125079795543,0.0422227518020408,0.0311869185820509,0.0523751199318234,0.0250587267299485,79797,79797,79797,79797,79797,79797,10.993562269384514,14.099173602441043,32.46690554910929,14.917540452031009,15.01386115862685,7.322889476079172,48.69921014834412,0.1191021815855004,1.6451576542431146,1.1961985604981502,2.256564975730566,0.7769296232470444,0.1827978962073423,0.2991295203502568,0.13507919250669,0.0305106584064618,3910.0,3916.0,3914.0,3987.0,3821.0,3942.0,3987.0,2701.0,0.7470352065128321,0.4874980586066221
saccharomonospora,6.907611210283738,4.6325710909090905,-0.4433403496016133,0.5504390905266338,1.1438254316510614,244410,4.555362760209039,249366,121.98036524335338,37419,186.56120089566545,70145,45.11358064544281,114707,29.34926604037884,112506,265.7767538868584,150100,16.335722996699015,83156,1.3653412568364385,78200,0.2155227343650844,916,0.2363996388201253,36,261051,0.0341205530448639,0.052317838692692,0.0406804026338895,0.0305821875870614,0.0519126561860354,0.0249977444273239,13846,13846,13846,13846,13846,13846,11.82801192269038,12.947155840074537,32.9750339166394,16.97691157926845,18.77295386217921,8.036245603623597,38.31849755853908,0.2675059066692874,1.4367826355637785,1.008278793145986,2.291633640865738,0.980634219676084,0.0151624870199259,0.3413273162042954,0.0802982810026402,0.0004045199174779,493.0,494.0,496.0,497.0,447.0,496.0,497.0,387.0,-0.7166674058529502,0.4455084923855034
nitrosomonas,18.368120012279498,2.885434108910891,2.549145358739967,-0.5199634820003979,1.0188273851304137,465888,5.063845836200423,595251,132.07265426080917,127427,151.5274193106861,208798,52.79496282075535,254009,37.75479860549433,212698,256.9442701052546,315775,15.10389567157002,203450,2.5383908603779584,106665,0.288623945736651,1858,0.0470377933366075,118,632440,0.0354132891081327,0.0556932809313802,0.0406136027448458,0.0324302423378996,0.0527263865619273,0.024056885019648,39886,39886,39886,39886,39886,39886,9.564709784719414,13.396345617571235,29.907883022472426,11.628428916485108,9.273016778962212,7.135518704203781,44.75715213370784,0.1595380750198705,1.3630885389036107,1.2956440965127018,2.182767376961602,0.9199982500710217,0.1947190217073074,0.2901527682947735,0.1019727036050059,0.0433158169725563,1471.0,1474.0,1457.0,1477.0,1435.0,1464.0,1477.0,1097.0,1.3132843992173562,-0.0494636560770792
jannaschia,10.037845250400483,3.885296,0.3740038705068749,0.0926128365258547,0.6931365684254163,6596,6.336133355472166,38804,59.8251478089611,14804,132.26119309810335,21062,40.492532221500674,25279,25.46963860688247,5367,262.997089157844,19564,18.006634774414756,17234,22.54520221227712,202,0.2913816413609252,109,1.936470599403188,17,44049,0.0377491478141044,0.0537212774010964,0.0494904412512406,0.0384970134005031,0.0528911238786961,0.0224977753849058,4093,4093,4093,4093,4093,4093,11.059790826809106,14.49894512915184,34.80881492112665,17.0349396153055,17.096949651206387,6.469548072834512,44.98747104556021,0.185664017815179,1.7692908277888035,1.3296627009460518,2.93810188232892,0.8188511505962923,0.1438901977515789,0.3106120534747881,0.1058135876749497,0.0407451428598141,372.0,376.0,354.0,377.0,376.0,358.0,377.0,271.0,-0.4004220160271899,-0.2884050600513557
actinophytocola,2.7715469296803112,9.741852,-1.5233197346645588,3.68069589649229,0.9286789428775428,418492,5.382022431435186,425051,181.0307786031483,78426,235.5808869123513,139137,111.96727029307598,118296,37.33031971422227,122606,342.765986976541,187935,16.747779394677973,115781,3.2362659505319766,43255,0.2702243792513801,2853,1.264427686409907,250,459960,0.0359442736615861,0.0568978458255675,0.0433662948744755,0.0314581822298064,0.050008728574335,0.0278976314918144,38367,38367,38367,38367,38367,38367,10.80425648733286,13.941524630635143,33.25153088193392,15.415368064923625,14.205896154037529,7.352242805064616,44.16297768206916,0.1467876286065887,1.6471844557158684,1.0520008033145418,2.0887615185283974,0.8558990395215996,0.1352198333763834,0.3087720292365102,0.1321325547108783,0.026846583858225,1888.0,1891.0,1939.0,1966.0,1850.0,1948.0,1966.0,1312.0,-1.3517146429553208,-0.3149157773588718
synechococcus,9.098834250738465,2.747604727272727,0.1288160655836933,-0.6044061594752732,0.6510506541960603,166085,5.923032615481554,616779,138.84391722659953,157843,157.83588304464226,203166,95.50095441814273,191770,38.51775978892106,86656,270.10179636975846,196849,23.33430675998753,187555,16.804181157879043,9561,0.2977870778722919,2009,0.5037439220650229,295,649976,0.0361330276902724,0.0590389414939198,0.052571784875859,0.0379056769903976,0.0527511950742135,0.0218866592537121,37561,37561,37561,37561,37561,37561,10.372146327489387,14.366544337633396,32.024717883521625,9.912304906065591,5.325237397357359,6.985979854140138,46.89915835770243,0.0200302764837735,0.9493228784356824,1.5747115369278444,2.6771074104633192,0.793682366775203,0.1522270133224448,0.2519411472948939,0.1170894607837219,0.0298535904200001,3464.0,3474.0,3236.0,3478.0,3446.0,3283.0,3478.0,2558.0,-0.1884527051218119,0.8358833826932499
paracoccus,13.209087699075178,4.0880945929203545,1.202055911590128,0.2168596115660923,1.0052559518680122,564946,5.052263718505687,640383,140.55844536507536,147590,191.00873088946813,239703,53.31229112033808,279162,35.364249395073976,217975,338.1507574244489,333253,14.38262830211545,239586,1.9327847727209817,120923,0.5207528333422552,1755,0.596574854706805,186,677700,0.0356905653525587,0.0562219174723658,0.0432729956481719,0.0331093228393782,0.0532336822896628,0.0237296971827994,37023,37023,37023,37023,37023,37023,9.974728807770042,14.087724356121562,31.03624475426132,10.74010443258946,8.434199701550336,7.225889339024092,45.11178330566499,0.1166841089004997,1.0730173664016796,1.4981157541121273,2.3365627505088056,0.718772854573788,0.1710151406687144,0.2856213164391508,0.1123789000663395,0.0305710323963484,1807.0,1810.0,1721.0,1815.0,1786.0,1751.0,1815.0,1387.0,1.2345796329384626,0.2314806560392772
