feature	mean_abs_shap	level	ko_id	kegg_ko	ko_desc
L2_234	0.0	L2	292.0	K00003	E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
L2_232	0.0	L2	290.0	K00641	metX; homoserine O-acetyltransferase [EC:2.3.1.31]
L2_230	0.0	L2	288.0	K08987	K08987; putative membrane protein
L2_229	0.0	L2	286.0	K01779	racD; aspartate racemase [EC:5.1.1.13]
L2_227	0.0	L2	283.0	K01596	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
L2_225	0.0	L2	281.0	K03814	mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
L2_239	0.0	L2	297.0	K21498	higA-1; antitoxin HigA-1
L2_796	0.0	L2	1136.0	K03567	gcvR; glycine cleavage system transcriptional repressor
L2_797	0.0	L2	1138.0	K07175	phoH2; PhoH-like ATPase
L2_798	0.0	L2	1139.0	K12979	lpxO; beta-hydroxylase [EC:1.14.11.-]
L2_72	0.0	L2	89.0	K06954	K06954; uncharacterized protein
L2_800	0.0	L2	1141.0	K03676	grxC, GLRX, GLRX2; glutaredoxin 3
L2_802	0.0	L2	1145.0	K03767	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
L2_805	0.0	L2	1148.0	K03630	radC; DNA repair protein RadC
L2_806	0.0	L2	1150.0	K03565	recX; regulatory protein
L2_808	0.0	L2	1153.0	K03781	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
L2_809	0.0	L2	1154.0	K04762	hslR; ribosome-associated heat shock protein Hsp15
L2_71	0.0	L2	88.0	K09701	K09701; uncharacterized protein
L2_812	0.0	L2	1157.0	K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
L2_814	0.0	L2	1161.0	K03799	htpX; heat shock protein HtpX [EC:3.4.24.-]
L2_815	0.0	L2	1162.0	K01894	gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
L2_816	0.0	L2	1163.0	K22132	tcdA; tRNA threonylcarbamoyladenosine dehydratase
L2_529	0.0	L2	765.0	K08963	mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
L2_821	0.0	L2	1168.0	K02072	metI; D-methionine transport system permease protein
L2_822	0.0	L2	1169.0	K02073	metQ; D-methionine transport system substrate-binding protein
L2_824	0.0	L2	1171.0	K07007	K07007; uncharacterized protein
L2_825	0.0	L2	1172.0	K09767	yajQ; cyclic-di-GMP-binding protein
L2_828	0.0	L2	1175.0	K01447	xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
L2_831	0.0	L2	1178.0	K08289	purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]
L2_833	0.0	L2	1180.0	K02351	K02351; putative membrane protein
L2_836	0.0	L2	1183.0	K03608	minE; cell division topological specificity factor
L2_70	0.0	L2	87.0	K00574	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
L2_843	0.0	L2	1191.0	K02621	parC; topoisomerase IV subunit A [EC:5.99.1.-]
L2_844	0.0	L2	1192.0	K06988	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
L2_845	0.0	L2	1193.0	K03800	lplA, lplJ; lipoate---protein ligase [EC:6.3.1.20]
L2_846	0.0	L2	1194.0	K01434	E3.5.1.11; penicillin amidase [EC:3.5.1.11]
L2_847	0.0	L2	1195.0	K03734	apbE; FAD:protein FMN transferase [EC:2.7.1.180]
L2_849	0.0	L2	1197.0	K00376	nosZ; nitrous-oxide reductase [EC:1.7.2.4]
L2_819	0.0	L2	1166.0	K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
L2_744	0.0	L2	1065.0	K09808	lolC_E; lipoprotein-releasing system permease protein
L2_745	0.0	L2	1066.0	K19168	cptA; toxin CptA
L2_746	0.0	L2	1067.0	K09159	cptB; antitoxin CptB
L2_747	0.0	L2	1068.0	K06980	ygfZ; tRNA-modifying protein YgfZ
L2_748	0.0	L2	1069.0	K06077	slyB; outer membrane lipoprotein SlyB
L2_749	0.0	L2	1071.0	K15974	emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB
L2_750	0.0	L2	1072.0	K00023	phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
L2_751	0.0	L2	1073.0	K00486	KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]
L2_752	0.0	L2	1074.0	K02193	ccmA; heme exporter protein A [EC:3.6.3.41]
L2_753	0.0	L2	1075.0	K02194	ccmB; heme exporter protein B
L2_754	0.0	L2	1076.0	K02195	ccmC; heme exporter protein C
L2_755	0.0	L2	1077.0	K02196	ccmD; heme exporter protein D
L2_756	0.0	L2	1078.0	K02197	ccmE; cytochrome c-type biogenesis protein CcmE
L2_763	0.0	L2	1088.0	K06183	rsuA; 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
L2_764	0.0	L2	1089.0	K00564	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
L2_795	0.0	L2	1134.0	K00970	pcnB; poly(A) polymerase [EC:2.7.7.19]
L2_793	0.0	L2	1129.0	K18979	queG; epoxyqueuosine reductase [EC:1.17.99.6]
L2_792	0.0	L2	1128.0	K17759	AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
L2_791	0.0	L2	1127.0	K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
L2_790	0.0	L2	1126.0	K06925	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
L2_789	0.0	L2	1123.0	K09164	K09164; uncharacterized protein
L2_788	0.0	L2	1122.0	K01715	crt; enoyl-CoA hydratase [EC:4.2.1.17]
L2_784	0.0	L2	1113.0	K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
L2_765	0.0	L2	1090.0	K06177	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
L2_782	0.0	L2	1110.0	K00263	E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
L2_781	0.0	L2	1109.0	K11942	icmF; isobutyryl-CoA mutase [EC:5.4.99.13]
L2_780	0.0	L2	1108.0	K06978	K06978; uncharacterized protein
L2_779	0.0	L2	1107.0	K00803	AGPS, agpS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]
L2_776	0.0	L2	1103.0	K06983	K06983; uncharacterized protein
L2_774	0.0	L2	1101.0	K07397	yhfA; putative redox protein
L2_772	0.0	L2	1098.0	K05846	opuBD; osmoprotectant transport system permease protein
L2_767	0.0	L2	1093.0	K07403	nfeD; membrane-bound serine protease (ClpP class)
L2_783	0.0	L2	1111.0	K00253	IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
L2_894	0.0	L2	1253.0	K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
L2_895	0.0	L2	1254.0	K20978	hsbA; HptB-dependent secretion and biofilm anti anti-sigma factor
L2_896	0.0	L2	1255.0	K03406	mcp; methyl-accepting chemotaxis protein
L2_897	0.0	L2	1256.0	K03412	cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
L2_898	0.0	L2	1257.0	K03411	cheD; chemotaxis protein CheD [EC:3.5.1.44]
L2_901	0.0	L2	1260.0	K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
L2_902	0.0	L2	1261.0	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
L2_910	0.0	L2	1269.0	K04562	flhG, fleN; flagellar biosynthesis protein FlhG
L2_912	0.0	L2	1271.0	K02400	flhA; flagellar biosynthesis protein FlhA
L2_913	0.0	L2	1272.0	K02401	flhB; flagellar biosynthetic protein FlhB
L2_914	0.0	L2	1273.0	K02421	fliR; flagellar biosynthetic protein FliR
L2_916	0.0	L2	1275.0	K02419	fliP; flagellar biosynthetic protein FliP
L2_917	0.0	L2	1276.0	K02418	fliOZ, fliO; flagellar protein FliO/FliZ
L2_919	0.0	L2	1278.0	K02416	fliM; flagellar motor switch protein FliM
L2_920	0.0	L2	1279.0	K02415	fliL; flagellar FliL protein
L2_850	0.0	L2	1198.0	K07218	nosD; nitrous oxidase accessory protein
L2_922	0.0	L2	1281.0	K02413	fliJ; flagellar FliJ protein
L2_923	0.0	L2	1282.0	K02412	fliI; flagellum-specific ATP synthase [EC:3.6.3.14]
L2_924	0.0	L2	1283.0	K02411	fliH; flagellar assembly protein FliH
L2_925	0.0	L2	1284.0	K02410	fliG; flagellar motor switch protein FliG
L2_926	0.0	L2	1285.0	K02409	fliF; flagellar M-ring protein FliF
L2_927	0.0	L2	1286.0	K02408	fliE; flagellar hook-basal body complex protein FliE
L2_66	0.0	L2	83.0	K05562	phaE; multicomponent K+:H+ antiporter subunit E
L2_929	0.0	L2	1288.0	K02422	fliS; flagellar protein FliS
L2_930	0.0	L2	1289.0	K02407	fliD; flagellar hook-associated protein 2
L2_931	0.0	L2	1290.0	K02406	fliC; flagellin
L2_65	0.0	L2	82.0	K05561	phaD; multicomponent K+:H+ antiporter subunit D
L2_933	0.0	L2	1292.0	K02396	flgK; flagellar hook-associated protein 1 FlgK
L2_935	0.0	L2	1294.0	K02394	flgI; flagellar P-ring protein precursor FlgI
L2_936	0.0	L2	1295.0	K02393	flgH; flagellar L-ring protein precursor FlgH
L2_939	0.0	L2	1298.0	K02390	flgE; flagellar hook protein FlgE
L2_921	0.0	L2	1280.0	K02414	fliK; flagellar hook-length control protein FliK
L2_851	0.0	L2	1199.0	K19340	nosF; Cu-processing system ATP-binding protein
L2_854	0.0	L2	1203.0	K03425	tatE; sec-independent protein translocase protein TatE
L2_855	0.0	L2	1204.0	K01439	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
L2_856	0.0	L2	1207.0	K01537	E3.6.3.8; Ca2+-transporting ATPase [EC:3.6.3.8]
L2_857	0.0	L2	1208.0	K07576	K07576; metallo-beta-lactamase family protein
L2_858	0.0	L2	1209.0	K07724	ner, nlp, sfsB; Ner family transcriptional regulator
L2_859	0.0	L2	1210.0	K07132	MuB; ATP-dependent target DNA activator [EC:3.6.1.3]
L2_860	0.0	L2	1211.0	K03457	TC.NCS1; nucleobase:cation symporter-1, NCS1 family
L2_861	0.0	L2	1212.0	K08984	yjdF; putative membrane protein
L2_862	0.0	L2	1213.0	K00210	E1.3.1.12; prephenate dehydrogenase [EC:1.3.1.12]
L2_863	0.0	L2	1214.0	K02020	modA; molybdate transport system substrate-binding protein
L2_68	0.0	L2	85.0	K05564	phaG; multicomponent K+:H+ antiporter subunit G
L2_865	0.0	L2	1216.0	K02017	modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]
L2_866	0.0	L2	1217.0	K02575	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
L2_867	0.0	L2	1218.0	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
L2_893	0.0	L2	1251.0	K06189	corC; magnesium and cobalt transporter
L2_892	0.0	L2	1250.0	K07042	ybeY, yqfG; probable rRNA maturation factor
L2_891	0.0	L2	1247.0	K00411	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]
L2_890	0.0	L2	1246.0	K00412	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
L2_889	0.0	L2	1245.0	K00413	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
L2_888	0.0	L2	1244.0	K03599	sspA, mglA; stringent starvation protein A
L2_886	0.0	L2	1238.0	K07390	grxD, GLRX5; monothiol glutaredoxin
L2_885	0.0	L2	1237.0	K00368	nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]
L2_868	0.0	L2	1219.0	K00374	narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]
L2_881	0.0	L2	1233.0	K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
L2_880	0.0	L2	1232.0	K01619	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
L2_879	0.0	L2	1231.0	K00758	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]
L2_874	0.0	L2	1225.0	K03636	moaD, cysO; sulfur-carrier protein
L2_873	0.0	L2	1224.0	K03635	MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
L2_872	0.0	L2	1223.0	K03752	mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
L2_871	0.0	L2	1222.0	K00370	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]
L2_67	0.0	L2	84.0	K05563	phaF; multicomponent K+:H+ antiporter subunit F
L2_884	0.0	L2	1236.0	K03517	nadA; quinolinate synthase [EC:2.5.1.72]
L2_579	0.0	L2	846.0	K03529	smc; chromosome segregation protein
L2_580	0.0	L2	847.0	K03528	zipA; cell division protein ZipA
L2_581	0.0	L2	849.0	K01356	lexA; repressor LexA [EC:3.4.21.88]
L2_583	0.0	L2	851.0	K14161	imuB; protein ImuB
L2_584	0.0	L2	853.0	K18991	mtrA; AraC family transcriptional regulator, activator of mtrCDE
L2_585	0.0	L2	854.0	K01611	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]
L2_587	0.0	L2	856.0	K00405	ccoO; cytochrome c oxidase cbb3-type subunit II
L2_595	0.0	L2	864.0	K07810	cusF; Cu(I)/Ag(I) efflux system periplasmic protein CusF
L2_599	0.0	L2	868.0	K15725	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system
L2_601	0.0	L2	870.0	K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA
L2_602	0.0	L2	871.0	K07243	FTR, FTH1, efeU; high-affinity iron transporter
L2_603	0.0	L2	872.0	K07213	ATOX1, ATX1, copZ, golB; copper chaperone
L2_604	0.0	L2	873.0	K06938	K06938; uncharacterized protein
L2_605	0.0	L2	874.0	K20431	cetB, valD; 2-epi-5-epi-valiolone epimerase [EC:5.1.3.33]
L2_607	0.0	L2	880.0	K15539	rodZ; cytoskeleton protein RodZ
L2_743	0.0	L2	1064.0	K09810	lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
L2_609	0.0	L2	884.0	K07516	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
L2_610	0.0	L2	885.0	K00632	fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
L2_612	0.0	L2	888.0	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
L2_613	0.0	L2	889.0	K09990	K09990; uncharacterized protein
L2_618	0.0	L2	894.0	K09471	puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
L2_83	0.0	L2	103.0	K03793	PTR1; pteridine reductase [EC:1.5.1.33]
L2_622	0.0	L2	898.0	K05788	ihfB, himD; integration host factor subunit beta
L2_623	0.0	L2	900.0	K00945	cmk; CMP/dCMP kinase [EC:2.7.4.25]
L2_624	0.0	L2	901.0	K00219	fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]
L2_625	0.0	L2	902.0	K02919	RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36
L2_626	0.0	L2	910.0	K03705	hrcA; heat-inducible transcriptional repressor
L2_627	0.0	L2	912.0	K20264	fusR; two-component system, NarL family, response regulator FusR
L2_628	0.0	L2	913.0	K07675	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
L2_629	0.0	L2	914.0	K20263	fusK; two-component system, NarL family, sensor histidine kinase FusK [EC:2.7.13.3]
L2_634	0.0	L2	921.0	K06179	rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]
L2_608	0.0	L2	881.0	K02656	pilF; type IV pilus assembly protein PilF
L2_531	0.0	L2	772.0	K18850	ycfD; 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47]
L2_533	0.0	L2	776.0	K02302	cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
L2_534	0.0	L2	779.0	K14287	ybdL; methionine transaminase [EC:2.6.1.88]
L2_539	0.0	L2	784.0	K05896	scpA; segregation and condensation protein A
L2_540	0.0	L2	788.0	K07518	E3.1.1.22; hydroxybutyrate-dimer hydrolase [EC:3.1.1.22]
L2_541	0.0	L2	789.0	K03768	PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
L2_542	0.0	L2	790.0	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
L2_543	0.0	L2	791.0	K00024	mdh; malate dehydrogenase [EC:1.1.1.37]
L2_544	0.0	L2	792.0	K01908	prpE; propionyl-CoA synthetase [EC:6.2.1.17]
L2_546	0.0	L2	795.0	K03309	TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family
L2_547	0.0	L2	796.0	K03417	prpB; methylisocitrate lyase [EC:4.1.3.30]
L2_549	0.0	L2	798.0	K01720	prpD; 2-methylcitrate dehydratase [EC:4.2.1.79]
L2_552	0.0	L2	802.0	K03666	hfq; host factor-I protein
L2_553	0.0	L2	804.0	K04088	hflK; membrane protease subunit HflK [EC:3.4.-.-]
L2_554	0.0	L2	805.0	K04087	hflC; membrane protease subunit HflC [EC:3.4.-.-]
L2_578	0.0	L2	845.0	K05527	bolA; BolA family transcriptional regulator, general stress-responsive regulator
L2_577	0.0	L2	844.0	K09780	K09780; uncharacterized protein
L2_576	0.0	L2	843.0	K04567	KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
L2_575	0.0	L2	841.0	K03502	umuC; DNA polymerase V
L2_574	0.0	L2	840.0	K03503	umuD; DNA polymerase V [EC:3.4.21.-]
L2_573	0.0	L2	837.0	K12251	aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
L2_572	0.0	L2	836.0	K06904	K06904; uncharacterized protein
L2_568	0.0	L2	825.0	K07153	hflD; high frequency lysogenization protein
L2_556	0.0	L2	808.0	K07491	K07491; putative transposase
L2_566	0.0	L2	822.0	K02038	pstA; phosphate transport system permease protein
L2_565	0.0	L2	821.0	K02036	pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]
L2_563	0.0	L2	816.0	K00283	gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]
L2_561	0.0	L2	814.0	K01153	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
L2_560	0.0	L2	813.0	K01154	hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
L2_559	0.0	L2	812.0	K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
L2_558	0.0	L2	811.0	K07448	mrr; restriction system protein
L2_557	0.0	L2	809.0	K00285	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
L2_567	0.0	L2	824.0	K03683	rnt; ribonuclease T [EC:3.1.13.-]
L2_684	0.0	L2	981.0	K02474	wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]
L2_686	0.0	L2	985.0	K12141	hyfF; hydrogenase-4 component F [EC:1.-.-.-]
L2_687	0.0	L2	986.0	K03634	lolA; outer membrane lipoprotein carrier protein
L2_688	0.0	L2	988.0	K00259	ald; alanine dehydrogenase [EC:1.4.1.1]
L2_692	0.0	L2	994.0	K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV
L2_697	0.0	L2	999.0	K01155	E3.1.21.4; type II restriction enzyme [EC:3.1.21.4]
L2_698	0.0	L2	1000.0	K11939	rhtA; inner membrane transporter RhtA
L2_699	0.0	L2	1001.0	K07454	K07454; putative restriction endonuclease
L2_700	0.0	L2	1002.0	K00209	fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
L2_79	0.0	L2	98.0	K00242	sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
L2_702	0.0	L2	1004.0	K01444	AGA, aspG; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]
L2_703	0.0	L2	1005.0	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
L2_706	0.0	L2	1008.0	K01207	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
L2_77	0.0	L2	94.0	K03885	ndh; NADH dehydrogenase [EC:1.6.99.3]
L2_708	0.0	L2	1015.0	K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
L2_635	0.0	L2	922.0	K08300	rne; ribonuclease E [EC:3.1.26.12]
L2_76	0.0	L2	93.0	K07167	chrR; putative transcriptional regulator
L2_712	0.0	L2	1020.0	K09920	K09920; uncharacterized protein
L2_714	0.0	L2	1022.0	K01007	pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]
L2_715	0.0	L2	1023.0	K20074	prpC, phpP; PPM family protein phosphatase [EC:3.1.3.16]
L2_718	0.0	L2	1034.0	K02427	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]
L2_720	0.0	L2	1036.0	K06194	nlpD; lipoprotein NlpD
L2_721	0.0	L2	1037.0	K03787	surE; 5'-nucleotidase [EC:3.1.3.5]
L2_723	0.0	L2	1039.0	K06213	mgtE; magnesium transporter
L2_724	0.0	L2	1040.0	K01770	ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
L2_725	0.0	L2	1041.0	K00991	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
L2_730	0.0	L2	1048.0	K18118	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
L2_731	0.0	L2	1049.0	K07116	pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
L2_732	0.0	L2	1050.0	K11209	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
L2_738	0.0	L2	1056.0	K13529	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
L2_742	0.0	L2	1061.0	K00912	lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
L2_709	0.0	L2	1016.0	K03745	slyX; SlyX protein
L2_636	0.0	L2	923.0	K00383	GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
L2_637	0.0	L2	924.0	K19059	merE; mercuric ion transport protein
L2_638	0.0	L2	925.0	K19057	merD; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
L2_640	0.0	L2	927.0	K19058	merC; mercuric ion transport protein
L2_641	0.0	L2	928.0	K09930	K09930; uncharacterized protein
L2_642	0.0	L2	929.0	K02192	bfd; bacterioferritin-associated ferredoxin
L2_644	0.0	L2	931.0	K14160	imuA; protein ImuA
L2_645	0.0	L2	932.0	K09882	cobS; cobaltochelatase CobS [EC:6.6.1.2]
L2_646	0.0	L2	933.0	K04773	sppA; protease IV [EC:3.4.21.-]
L2_647	0.0	L2	935.0	K03554	rdgC; recombination associated protein RdgC
L2_649	0.0	L2	939.0	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
L2_650	0.0	L2	940.0	K00590	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]
L2_651	0.0	L2	941.0	K03722	dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
L2_652	0.0	L2	942.0	K18640	parM; plasmid segregation protein ParM
L2_653	0.0	L2	943.0	K12057	traF; conjugal transfer pilus assembly protein TraF
L2_680	0.0	L2	976.0	K00625	E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]
L2_678	0.0	L2	973.0	K04568	epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
L2_676	0.0	L2	971.0	K01141	sbcB, exoI; exodeoxyribonuclease I [EC:3.1.11.1]
L2_675	0.0	L2	970.0	K13288	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]
L2_673	0.0	L2	965.0	K03075	secG; preprotein translocase subunit SecG
L2_672	0.0	L2	964.0	K01993	ABC-2.TX; HlyD family secretion protein
L2_671	0.0	L2	963.0	K13926	rbbA; ribosome-dependent ATPase
L2_670	0.0	L2	962.0	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
L2_655	0.0	L2	945.0	K12056	traG; conjugal transfer mating pair stabilization protein TraG
L2_667	0.0	L2	959.0	K12070	traI; conjugal transfer pilus assembly protein TraI
L2_666	0.0	L2	958.0	K12060	traU; conjugal transfer pilus assembly protein TraU
L2_665	0.0	L2	957.0	K13626	fliW; flagellar assembly factor FliW
L2_663	0.0	L2	955.0	K13280	SEC11, sipW; signal peptidase I [EC:3.4.21.89]
L2_662	0.0	L2	954.0	K12062	trbI; conjugal transfer pilin signal peptidase TrbI
