feature	mean_abs_shap	ko_desc	level
K00078	0.00022767258532149898	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	KO
K02413	0.0002274709659944831	fliJ; flagellar FliJ protein	KO
K22479	0.00022735533021220165	argA; N-acetyltransferase	KO
K16516	0.00022719555761150671	galR; LysR family transcriptional regulator, regulator for genes of the gallate degradation pathway	KO
K12508	0.00022646871298187684	fcs; feruloyl-CoA synthase [EC:6.2.1.34]	KO
K02670	0.00022594633939527312	pilU; twitching motility protein PilU	KO
K02055	0.00022591037872132997	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein	KO
K00299	0.0002258022504752841	ssuE; FMN reductase [EC:1.5.1.38]	KO
K07391	0.00022527768856622646	comM; magnesium chelatase family protein	KO
K01609	0.00022483407447273414	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	KO
K21712	0.0002243070631321793	gbpA; N-acetylglucosamine-binding protein A	KO
K07267	0.00022361075251808908	oprB; porin	KO
K22132	0.00022351519440285352	tcdA; tRNA threonylcarbamoyladenosine dehydratase	KO
K14348	0.00022337383879070062	lldR; GntR family transcriptional regulator, L-lactate dehydrogenase operon regulator	KO
K07226	0.0002232994144989497	hugZ, hutZ; heme iron utilization protein	KO
K20534	0.00022317890641483472	gtrB, csbB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	KO
K00339	0.00022301345749537588	nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	KO
K09164	0.0002228648862504657	K09164; uncharacterized protein	KO
K01141	0.00022249522465981974	sbcB, exoI; exodeoxyribonuclease I [EC:3.1.11.1]	KO
K02528	0.0002223079252723649	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	KO
K14652	0.00022228484779940035	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	KO
K01792	0.00022171702545547276	E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]	KO
K03316	0.000221542795907515	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	KO
K14287	0.00022149234097655417	ybdL; methionine transaminase [EC:2.6.1.88]	KO
K01715	0.00022143161666759233	crt; enoyl-CoA hydratase [EC:4.2.1.17]	KO
K13891	0.00022137294278918722	gsiD; glutathione transport system permease protein	KO
K01255	0.0002208444790140971	CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]	KO
K11916	0.00022042865369840232	stk1; serine/threonine-protein kinase Stk1 [EC:2.7.11.-]	KO
K02482	0.00021938156259886725	K02482; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	KO
K02843	0.00021923605418132212	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]	KO
K01223	0.00021817115405563673	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]	KO
K21600	0.00021791464876193988	csoR, ricR; CsoR family transcriptional regulator, copper-sensing transcriptional repressor	KO
K06920	0.00021783554167375456	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	KO
K22024	0.00021715552247022544	pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]	KO
K10763	0.00021704593479652563	hda; DnaA-homolog protein	KO
K01856	0.00021694376742968714	catB; muconate cycloisomerase [EC:5.5.1.1]	KO
K03594	0.00021692350815825977	bfr; bacterioferritin [EC:1.16.3.1]	KO
K13580	0.0002168168657637186	K13580; magnesium chelatase subunit ChlD-like protein	KO
K22474	0.00021635043127944827	adhB; alcohol dehydrogenase (quinone), cytochrome c subunit [EC:1.1.5.5]	KO
K11935	0.00021541512444344562	pgaA; biofilm PGA synthesis protein PgaA	KO
K01322	0.000215350502802307	PREP; prolyl oligopeptidase [EC:3.4.21.26]	KO
K14731	0.00021436165514276265	mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]	KO
K13049	0.00021416880191248608	PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]	KO
K01482	0.00021408630418540708	DDAH, ddaH; dimethylargininase [EC:3.5.3.18]	KO
K02043	0.00021339652565853238	phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein	KO
K09989	0.000213290320532977	K09989; uncharacterized protein	KO
K10713	0.00021224228596295052	fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]	KO
K00484	0.00021168386082505035	hpaC; flavin reductase (NADH) [EC:1.5.1.36]	KO
K01011	0.0002115445723615435	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	KO
K01246	0.00021028378045402554	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	KO
K01119	0.0002098977694322409	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	KO
K00645	0.00020951802031369868	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	KO
K07183	0.0002089216809229961	nasT; two-component system, response regulator / RNA-binding antiterminator	KO
K14061	0.000208833083510646	uspF; universal stress protein F	KO
K03586	0.0002084010137939001	ftsL; cell division protein FtsL	KO
K00023	0.00020834508748158724	phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]	KO
K11811	0.00020819622264544284	arsH; arsenical resistance protein ArsH	KO
K02053	0.0002077544467741045	ABC.SP.P; putative spermidine/putrescine transport system permease protein	KO
K04755	0.00020714796943227716	fdx; ferredoxin, 2Fe-2S	KO
K13694	0.00020709911015375862	mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]	KO
K06204	0.00020648511289776895	dksA; DnaK suppressor protein	KO
K03291	0.00020587957402832483	MFS.SET; MFS transporter, SET family, sugar efflux transporter	KO
K11472	0.00020460106638687148	glcE; glycolate oxidase FAD binding subunit	KO
K18139	0.00020455675059553532	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	KO
K20974	0.00020415765132187946	K20974; two-component system, sensor histidine kinase [EC:2.7.13.3]	KO
K01738	0.00020341910727889091	cysK; cysteine synthase A [EC:2.5.1.47]	KO
K00245	0.0002031742601044163	frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]	KO
K01693	0.0002030202672392076	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	KO
K18540	0.00020282574172606117	ramA; (R)-amidase [EC:3.5.1.100]	KO
K19058	0.000202698733829409	merC; mercuric ion transport protein	KO
K06142	0.00020155218792554646	hlpA, ompH; outer membrane protein	KO
K10544	0.00020068950143126472	xylH; D-xylose transport system permease protein	KO
K07043	0.00020054866070157366	K07043; uncharacterized protein	KO
K03088	0.00020046280434948173	rpoE; RNA polymerase sigma-70 factor, ECF subfamily	KO
K05346	0.0002002351766668991	deoR; deoxyribonucleoside regulator	KO
K00209	0.0001997046505116537	fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	KO
K01721	0.00019953886917157423	nthA; nitrile hydratase subunit alpha [EC:4.2.1.84]	KO
K17828	0.00019920469703386422	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	KO
K20265	0.00019919605664529765	gadC; glutamate:GABA antiporter	KO
K13020	0.00019910437365583636	wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	KO
K07772	0.00019869765571415085	torR; two-component system, OmpR family, torCAD operon response regulator TorR	KO
K05810	0.0001982672989035053	yfiH; polyphenol oxidase [EC:1.10.3.-]	KO
K19713	0.00019816113222818514	tsdA; thiosulfate dehydrogenase [EC:1.8.2.2]	KO
K03778	0.00019683298999835204	ldhA; D-lactate dehydrogenase [EC:1.1.1.28]	KO
K13052	0.0001967184225288565	divIC, divA; cell division protein DivIC	KO
K00054	0.00019644504320901962	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	KO
K12063	0.00019642975014319666	traC; conjugal transfer ATP-binding protein TraC	KO
K16256	0.0001963290690395721	mxaA; mxaA protein	KO
K13481	0.00019630667871738952	xdhA; xanthine dehydrogenase small subunit [EC:1.17.1.4]	KO
K22270	0.00019621758411677992	nagX; 3-hydroxybenzoate 6-monooxygenase [EC:1.14.13.24]	KO
K01575	0.00019617671504191598	alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]	KO
K04655	0.00019591468759546694	hypE; hydrogenase expression/formation protein HypE	KO
K03800	0.00019532625869621704	lplA, lplJ; lipoate---protein ligase [EC:6.3.1.20]	KO
K01299	0.00019451604468349106	E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]	KO
K06949	0.0001936916282009026	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	KO
K00320	0.00019306049899411661	mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	KO
K00368	0.00019295033352107892	nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]	KO
K18351	0.0001921285272637332	vanSAc; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	KO
K13693	0.00019119303407598353	gpgS; glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]	KO
K03606	0.00019019902171071886	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	KO
K00076	0.0001896567547658505	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	KO
K15408	0.0001896227345491981	coxAC; cytochrome c oxidase subunit I+III [EC:1.9.3.1]	KO
K22476	0.0001891257576190967	K22476; N-acetylglutamate synthase [EC:2.3.1.1]	KO
K09004	0.0001889798309964272	K09004; uncharacterized protein	KO
K11930	0.0001885308357589343	torT; periplasmic protein TorT	KO
K10020	0.0001885270540602034	occQ, nocQ; octopine/nopaline transport system permease protein	KO
K06967	0.00018840190222710427	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	KO
K03783	0.00018771518414339403	punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]	KO
K02280	0.00018747008282050224	cpaC, rcpA; pilus assembly protein CpaC	KO
K10236	0.00018673294960169898	thuE; trehalose/maltose transport system substrate-binding protein	KO
K06909	0.00018657824578015137	xtmB; phage terminase large subunit	KO
K06902	0.00018606744622123785	UMF1; MFS transporter, UMF1 family	KO
K08688	0.0001856130736809739	E3.5.3.3; creatinase [EC:3.5.3.3]	KO
K01458	0.0001855124384566913	hutG; N-formylglutamate deformylase [EC:3.5.1.68]	KO
K02011	0.00018545538904077313	afuB, fbpB; iron(III) transport system permease protein	KO
K01166	0.00018530203981264774	E3.1.27.1; ribonuclease T2 [EC:3.1.27.1]	KO
K03795	0.0001852755412181322	cbiX; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	KO
K09684	0.00018518877433528147	pucR; purine catabolism regulatory protein	KO
K03613	0.0001851317283067828	rnfE; electron transport complex protein RnfE	KO
K07002	0.00018377819563822266	K07002; uncharacterized protein	KO
K02419	0.0001831904014516476	fliP; flagellar biosynthetic protein FliP	KO
K03827	0.00018269871109353458	yjaB; putative acetyltransferase [EC:2.3.1.-]	KO
K08082	0.0001818697112526637	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	KO
K03117	0.00018130118392382396	tatB; sec-independent protein translocase protein TatB	KO
K17838	0.00018049643331904442	oxa; beta-lactamase class D [EC:3.5.2.6]	KO
K06218	0.00018012613208494144	relE, stbE; mRNA interferase RelE/StbE	KO
K04092	0.00017759195260641435	tyrA1; chorismate mutase [EC:5.4.99.5]	KO
K02567	0.00017673723487578448	napA; periplasmic nitrate reductase NapA [EC:1.7.99.-]	KO
K12072	0.00017541679683677247	traH; conjugative transfer pilus assembly protein TraH	KO
K00035	0.00017513016589632677	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]	KO
K03228	0.00017472616443139533	yscT, sctT, hrcT; type III secretion protein T	KO
K13660	0.00017444835269140818	gumM; beta-1,4-glucosyltransferase [EC:2.4.1.-]	KO
K09882	0.00017328128862067202	cobS; cobaltochelatase CobS [EC:6.6.1.2]	KO
K06916	0.00017268112246067154	zapE; cell division protein ZapE	KO
K09790	0.00017220288429914047	K09790; uncharacterized protein	KO
K01584	0.00017209790607941808	adiA; arginine decarboxylase [EC:4.1.1.19]	KO
K00227	0.0001720977289373033	SC5DL, ERG3; Delta7-sterol 5-desaturase [EC:1.14.19.20]	KO
K01424	0.00017142125093431136	E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]	KO
K15546	0.00017129133553318057	boxR, bzdR; XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator	KO
K20997	0.00017106583316098023	pslA; polysaccharide biosynthesis protein PslA	KO
K15011	0.0001702107510118541	regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	KO
K03535	0.00016992107396187516	gudP; MFS transporter, ACS family, glucarate transporter	KO
K12955	0.00016973610007553792	ctpI; cation-transporting P-type ATPase I [EC:3.6.3.-]	KO
K01808	0.000169572520442969	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	KO
K01941	0.00016940782490371876	E6.3.4.6; urea carboxylase [EC:6.3.4.6]	KO
K12057	0.0001682521733664388	traF; conjugal transfer pilus assembly protein TraF	KO
K02057	0.00016807071200409388	ABC.SS.P; simple sugar transport system permease protein	KO
K05560	0.00016746426776420996	phaC; multicomponent K+:H+ antiporter subunit C	KO
K03806	0.00016694315026610042	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]	KO
K13491	0.0001668395241190604	wspF; two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61]	KO
K07406	0.00016671855517835847	melA; alpha-galactosidase [EC:3.2.1.22]	KO
K18554	0.00016645268046166256	cpt; chloramphenicol 3-O phosphotransferase [EC:2.7.1.-]	KO
K11069	0.000166389776697517	potD; spermidine/putrescine transport system substrate-binding protein	KO
K00831	0.00016596509751946466	serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]	KO
K13928	0.00016564103443628256	mdcR; LysR family transcriptional regulator, malonate utilization transcriptional regulator	KO
K06078	0.0001656071022464444	lpp; murein lipoprotein	KO
K07566	0.00016555333220970634	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	KO
K18242	0.0001653981143677695	nagG; salicylate 5-hydroxylase large subunit [EC:1.14.13.172]	KO
K18374	0.00016538710943478677	hrpB2; type III secretion inner rod protein HrpB2	KO
K19967	0.000165284848062878	dta; D-threonine aldolase [EC:4.1.2.42]	KO
K13770	0.00016437615723656935	ysiA, fadR; TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein	KO
K13778	0.00016355691023289812	atuC; geranyl-CoA carboxylase beta subunit [EC:6.4.1.5]	KO
K08302	0.00016342587185986198	gatY-kbaY; tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]	KO
K20532	0.00016306556014481627	trbG; type IV secretion system protein TrbG	KO
K13747	0.00016296983351435173	nspC; carboxynorspermidine decarboxylase [EC:4.1.1.96]	KO
K00273	0.00016126133538263911	DAO, aao; D-amino-acid oxidase [EC:1.4.3.3]	KO
K02225	0.00016074916982918456	cobC1, cobC; cobalamin biosynthetic protein CobC	KO
K16552	0.00016056439048657363	exoF; polysaccharide biosynthesis/export protein ExoF	KO
K07724	0.00015995902140663348	ner, nlp, sfsB; Ner family transcriptional regulator	KO
K00574	0.000159863441244493	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	KO
K12065	0.0001597962473965006	traB; conjugal transfer pilus assembly protein TraB	KO
K10238	0.00015957662037770627	thuG, sugB; trehalose/maltose transport system permease protein	KO
K00260	0.00015938619105421297	gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]	KO
K03530	0.00015923953479435757	hupB; DNA-binding protein HU-beta	KO
K00477	0.0001590185782529012	PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]	KO
K12340	0.00015864685924897205	tolC; outer membrane protein	KO
K02508	0.00015835604575383625	hpaA; AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein	KO
K15976	0.00015794087806350095	K15976; putative NAD(P)H nitroreductase [EC:1.-.-.-]	KO
K00413	0.0001577739237352961	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	KO
K18072	0.00015733397136543558	parS; two-component system, OmpR family, sensor kinase ParS [EC:2.7.13.3]	KO
K21393	0.00015718275856971994	yiaN; TRAP-type transport system large permease protein	KO
K13012	0.00015702805736420223	wbqP; O-antigen biosynthesis protein WbqP	KO
K03609	0.00015606106250284265	minD; septum site-determining protein MinD	KO
K02493	0.00015570186459769732	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	KO
K14445	0.0001553472918111464	SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	KO
K11917	0.00015499860415440152	sfa3; sigma-54 dependent transcriptional regulator	KO
K07795	0.00015432097940562754	tctC; putative tricarboxylic transport membrane protein	KO
K10815	0.00015409243006544294	hcnB; hydrogen cyanide synthase HcnB [EC:1.4.99.5]	KO
K19577	0.00015390025554593316	ydhP; MFS transporter, DHA1 family, inner membrane transport protein	KO
K03780	0.00015342683888144306	ttdB; L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]	KO
K18672	0.00015322808109866017	dacA; diadenylate cyclase [EC:2.7.7.85]	KO
K00903	0.00015299249782075114	epsB; protein-tyrosine kinase [EC:2.7.10.2]	KO
K09926	0.00015239882027740247	K09926; uncharacterized protein	KO
K02453	0.00015227199824437648	gspD; general secretion pathway protein D	KO
K01729	0.00015202665911068556	algL; poly(beta-D-mannuronate) lyase [EC:4.2.2.3]	KO
K02025	0.00015187978197994556	ABC.MS.P; multiple sugar transport system permease protein	KO
K00435	0.0001515834765014414	hemQ; Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]	KO
K00058	0.0001508429640184651	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	KO
K00324	0.00015014539368405917	pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	KO
K16165	0.00015000721539449322	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]	KO
K15581	0.00014964272691194607	oppB; oligopeptide transport system permease protein	KO
K18981	0.0001496334288448841	udh; uronate dehydrogenase [EC:1.1.1.203]	KO
K02024	0.00014961256885274418	lamB; maltoporin	KO
K18277	0.00014895138651741175	tmm; trimethylamine monooxygenase [EC:1.14.13.148]	KO
K18640	0.00014844684650751927	parM; plasmid segregation protein ParM	KO
K06197	0.00014822941352845317	chaB; cation transport regulator	KO
K06168	0.0001481846880421822	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	KO
K00343	0.00014807212202731288	nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]	KO
K02454	0.00014802271015411586	gspE; general secretion pathway protein E	KO
K16839	0.00014761143789106476	hpxO; FAD-dependent urate hydroxylase [EC:1.14.13.113]	KO
K17202	0.00014736041094418276	K17202, eryG; erythritol transport system substrate-binding protein	KO
K15898	0.00014728595224932348	pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]	KO
K01270	0.0001471520378222385	pepD; dipeptidase D [EC:3.4.13.-]	KO
K07663	0.00014715050375157412	creB; two-component system, OmpR family, catabolic regulation response regulator CreB	KO
K00564	0.0001471409086153453	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	KO
K00674	0.00014705782418371986	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	KO
K14051	0.00014700024856793687	gmr; c-di-GMP phosphodiesterase Gmr [EC:3.1.4.52]	KO
K03932	0.00014695873566471	lpqC; polyhydroxybutyrate depolymerase	KO
K12132	0.00014613347782867724	prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	KO
K11907	0.00014583955037955672	vasG, clpV; type VI secretion system protein VasG	KO
K12372	0.00014543014837904564	dppF; dipeptide transport system ATP-binding protein	KO
