orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_3653	Psyr_3653		GGDEF domain protein	-0.114	-0.064	-0.244	-0.103	-0.252	-0.764	-0.253	-0.458	-0.244	-0.331	-0.194	-0.149	-0.355	-0.015	0.010	-0.031	0.041	0.209	-0.124	-0.161	-0.072	-0.149	0.055
SyringaeB728a_mexBdelta	Psyr_3654	Psyr_3654		conserved hypothetical protein	-0.259	-0.089	-0.307	0.108	0.018	-0.422	-0.020	-0.199	0.069	-0.069	-0.046	-0.212	0.061	-0.294	0.165	0.171	0.114	0.117	0.196	0.180	0.143	0.177	0.132
SyringaeB728a_mexBdelta	Psyr_3655	Psyr_3655		diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s)	-0.128	0.096	-0.173	0.125	-0.145	-0.252	0.208	-0.042	0.033	0.073	-0.094	-0.291	-0.126	-0.113	-0.024	0.089	0.030	0.096	0.096	0.147	0.172	0.060	0.064
SyringaeB728a_mexBdelta	Psyr_3656	Psyr_3656		ABC transporter, transmembrane region:ABC transporter	0.000	0.086	0.016	0.106	0.153	-0.323	-0.064	-0.041	0.043	-0.014	-0.000	0.108	0.329	-0.157	0.213	-0.013	0.001	0.086	0.064	-0.001	0.136	0.045	0.022
SyringaeB728a_mexBdelta	Psyr_3657	Psyr_3657		DSBA oxidoreductase	0.044	0.473	0.557	0.304	-0.086	0.365	0.548	0.397	0.156	0.530	0.192	0.334	-0.732	-0.151	1.033	0.457	0.464	0.682	0.971	0.450	0.539	0.411	0.807
SyringaeB728a_mexBdelta	Psyr_3658	Psyr_3658		Rhodanese-like protein	-0.443	-0.517	-0.390	-0.527	-0.333	-0.141	-0.310	-1.191	0.038	-0.449	-0.376	-0.271	-0.364	-0.047	-0.415	-0.406	-0.352	-0.306	-0.315	-0.156	-0.255	-0.201	-0.448
SyringaeB728a_mexBdelta	Psyr_3659	Psyr_3659		transcriptional regulator, BolA protein family	0.170	0.212	0.485	0.151	0.016	0.977	0.262	0.337	0.230	0.159	0.176	0.022	0.128	0.289	0.054	0.105	-0.013	-0.087	-0.020	-0.079	0.023	0.000	-0.070
SyringaeB728a_mexBdelta	Psyr_3660	Psyr_3660		conserved hypothetical protein	-0.172	-0.646	0.195	-0.116	0.065	-0.584	-0.021	-0.653	0.101	0.066	-0.245	-0.025	1.004	0.612	-0.309	0.025	-0.113	0.243	-0.145	-0.047	-0.020	-0.044	-0.444
SyringaeB728a_mexBdelta	Psyr_3661	Psyr_3661		Fumarate hydratase, class II	0.266	0.554	-0.210	-0.016	0.095	0.638	0.707	0.502	0.384	0.599	0.324	0.073	0.486	0.750	0.277	-0.141	0.159	0.218	0.275	0.199	0.087	-0.289	0.295
SyringaeB728a_mexBdelta	Psyr_3662	Psyr_3662		NAD(P)H dehydrogenase (quinone)	0.182	-0.406	0.238	0.238	-0.640	0.175	0.076	0.224	-0.150	-0.222	0.440	0.361	-1.195	-0.206	0.111	0.129	0.151	0.238	0.384	-0.119	-0.214	0.108	-0.042
SyringaeB728a_mexBdelta	Psyr_3663	Psyr_3663		Protein of unknown function DUF6	-0.219	-0.074	0.062	0.060	0.044	0.262	0.033	-0.101	-0.081	0.123	-0.227	0.030	-0.039	-0.335	-0.021	-0.096	-0.229	-0.066	-0.157	0.071	-0.092	-0.068	-0.241
SyringaeB728a_mexBdelta	Psyr_3664	Psyr_3664		DTW	-0.031	0.360	0.013	0.066	0.329	0.268	0.852	-0.205	-0.251	0.249	0.781	0.156	-0.147	-0.262	0.913	-0.243	0.620	0.755	0.240	0.704	0.110	0.176	0.473
SyringaeB728a_mexBdelta	Psyr_3665	Psyr_3665		conserved hypothetical protein	0.067	0.053	-0.223	-0.170	-0.391	-0.704	-0.050	-0.809	-0.321	-0.150	-0.446	-0.173	0.061	-0.410	0.042	0.256	-0.159	-0.463	-0.364	0.004	-0.360	-0.307	-0.300
SyringaeB728a_mexBdelta	Psyr_3666	Psyr_3666		Protein of unknown function DUF195	-0.106	-0.133	-0.340	0.021	-0.037	0.131	0.126	-0.033	-0.583	-0.210	0.048	0.066	-0.366	-0.136	0.212	0.185	0.038	0.204	0.100	0.070	0.081	0.384	-0.039
SyringaeB728a_mexBdelta	Psyr_3669	Psyr_3669		Membrane protein involved in aromatic hydrocarbon degradation	-0.110	0.021	0.245	-0.266	0.038	-0.311	-0.085	0.443	0.037	-0.039	-0.472	-0.316	-0.317	0.167	0.025	0.292	0.220	0.282	0.262	0.176	-0.012	0.230	0.320
SyringaeB728a_mexBdelta	Psyr_3670	Psyr_3670		Glutathione peroxidase	0.265	0.341	0.220	0.081	0.181	-0.130	-0.183	0.419	0.196	0.278	0.367	0.353	0.187	0.546	0.412	0.282	0.288	0.240	0.129	0.288	0.257	0.161	0.145
SyringaeB728a_mexBdelta	Psyr_3671	Psyr_3671		Major facilitator superfamily	0.062	0.083	-0.028	0.078	0.032	-0.165	0.078	0.102	0.022	0.061	0.111	0.007	-0.092	0.009	-0.139	0.052	-0.024	-0.118	0.118	0.008	0.064	0.027	0.126
SyringaeB728a_mexBdelta	Psyr_3672	Psyr_3672		cobalamin-5'-phosphate synthase	0.376	-0.153	0.479	0.615	-1.357	1.854	-0.331	-0.315	-0.584	-0.219	0.925	0.272	-1.260	-1.092	-0.203	0.388	0.082	-0.822	-0.161	-0.933	0.112	0.056	-0.353
SyringaeB728a_mexBdelta	Psyr_3673	Psyr_3673		Phosphoglycerate/bisphosphoglycerate mutase	-0.663	-0.726	0.085	-0.499	0.100	0.755	-0.939	-0.396	0.185	0.250	-0.018	-0.209	-0.413	0.746	-0.169	0.341	-0.038	-0.209	-1.070	-1.363	0.471	0.287	-0.420
SyringaeB728a_mexBdelta	Psyr_3675	Psyr_3675		adenosylcobinamide kinase	0.093	-0.642	-0.574	-1.332	-0.805	0.434	-0.744	-0.146	-1.841	-0.179	-0.217	-0.831	1.194	0.761	-0.739	-0.042	-0.274	-0.200	-0.198	0.078	-0.414	0.175	-0.308
SyringaeB728a_mexBdelta	Psyr_3676	Psyr_3676		adenosylcobyric acid synthase (glutamine-hydrolysing)	0.267	0.241	-0.262	-0.105	-0.164	-0.557	-0.276	0.067	-0.538	0.178	0.296	0.485	0.463	0.049	0.472	-0.245	-0.245	0.235	0.197	0.237	-0.362	0.444	0.252
SyringaeB728a_mexBdelta	Psyr_3677	Psyr_3677		Aminotransferase, class I and II	-0.115	0.104	-0.511	-0.300	0.143	0.071	-0.065	0.445	-0.488	0.091	0.058	-0.177	0.232	0.143	0.065	0.092	0.395	0.237	0.242	0.008	-0.012	0.131	0.147
SyringaeB728a_mexBdelta	Psyr_3678	Psyr_3678		adenosylcobinamide-phosphate synthase	-0.006	0.438	0.053	-0.164	-0.218	0.233	-0.376	0.248	0.213	0.269	0.011	0.127	0.194	0.073	-0.327	-0.217	-0.373	-0.533	-0.153	-0.627	-0.257	-0.165	-0.503
SyringaeB728a_mexBdelta	Psyr_3679	Psyr_3679		cob(II)yrinic acid a,c-diamide reductase	0.226	0.807	0.813	0.777	0.390	-0.119	0.387	1.154	0.672	0.642	1.113	0.769	-1.885	0.082	-0.362	-0.552	-0.011	-0.342	0.079	-0.392	-0.237	0.164	-1.017
SyringaeB728a_mexBdelta	Psyr_3680	Psyr_3680		hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) / cobyrinate a,c-diamide synthase	0.251	-0.310	-1.999	-0.196	-0.411	-0.973	-0.396	-0.781	-0.528	-1.315	-0.200	-0.699	0.856	-0.016	0.473	0.393	-0.787	-0.205	-0.420	-0.644	0.057	0.015	-0.482
SyringaeB728a_mexBdelta	Psyr_3681	Psyr_3681		cob(I)yrinic acid a,c-diamide adenosyltransferase	-0.375	-0.182	-0.333	-0.429	-0.384	0.379	-0.300	0.148	0.057	0.026	-0.795	-0.464	0.280	0.030	0.022	0.263	-0.243	-0.293	0.138	-0.104	0.044	0.034	0.055
SyringaeB728a_mexBdelta	Psyr_3682	Psyr_3682		L-sorbosone dehydrogenase	-0.139	0.028	-0.284	-0.156	-0.204	0.270	0.071	-0.001	-0.030	-0.067	-0.078	-0.066	-0.266	-0.138	0.102	-0.077	-0.039	0.049	0.017	-0.001	0.044	-0.061	0.037
SyringaeB728a_mexBdelta	Psyr_3683	Psyr_3683		NLP/P60	-0.031	-0.186	-0.100	0.019	0.030	-0.256	0.195	0.199	0.079	-0.038	-0.119	-0.102	0.045	-0.218	0.214	0.242	0.056	-0.067	0.095	0.168	0.079	0.159	0.071
SyringaeB728a_mexBdelta	Psyr_3685	Psyr_3685		Silent information regulator protein Sir2	-0.060	0.145	-0.297	-0.087	-0.024	-0.983	-0.169	-0.157	-0.016	-0.203	-0.340	-0.073	0.386	-0.111	0.312	0.324	0.348	0.391	0.045	0.247	-0.056	0.341	0.269
SyringaeB728a_mexBdelta	Psyr_3687	Psyr_3687		Protein of unknown function UPF0118	0.078	0.192	-0.001	0.073	0.040	0.236	0.004	0.072	0.091	0.019	0.043	0.153	-0.388	0.169	0.109	-0.025	-0.035	0.089	0.051	-0.006	-0.103	-0.014	0.096
SyringaeB728a_mexBdelta	Psyr_3688	Psyr_3688		conserved hypothetical protein	0.372	0.432	-0.437	-0.120	-0.326	-0.394	-0.127	-0.062	0.116	-0.338	-0.367	-0.143	0.776	0.722	0.026	-0.264	0.275	0.279	-0.315	0.085	0.025	-0.199	-0.086
SyringaeB728a_mexBdelta	Psyr_3690	Psyr_3690		formyltetrahydrofolate-dependent phosphoribosylglycinamide formyltransferase	-0.224	-0.128	-0.679	-0.547	-0.435	-0.683	-0.742	-0.166	-0.992	-0.587	-0.608	-0.669	-0.259	-0.224	-0.152	0.355	-0.026	0.114	0.286	0.064	0.232	0.142	-0.225
SyringaeB728a_mexBdelta	Psyr_3691	Psyr_3691		conserved hypothetical protein	-0.893	-0.712	-2.484	-0.577	-2.035	-0.660	-1.862	-0.791	-1.616	-1.041	-1.584	-1.023	-2.597	-2.737	-0.744	-1.047	-0.759	-1.151	-0.907	-1.589	-0.728	-0.784	-2.666
SyringaeB728a_mexBdelta	Psyr_3692	Psyr_3692		conserved hypothetical protein	0.488	0.397	-0.454	-0.191	0.625	-0.407	0.572	-0.313	-0.016	-0.061	0.120	0.193	-0.058	0.609	-0.029	0.727	0.005	0.089	0.156	-0.108	0.268	0.046	0.050
SyringaeB728a_mexBdelta	Psyr_3693	Psyr_3693		conserved hypothetical protein	0.235	0.310	0.006	0.059	0.097	0.438	0.424	0.465	0.544	0.376	0.847	0.443	1.098	1.246	-0.526	-0.381	-0.477	0.028	-0.341	-0.399	0.057	0.028	-0.023
SyringaeB728a_mexBdelta	Psyr_3694	Psyr_3694		MazG, bacterial	0.044	0.043	-0.318	0.099	0.028	-0.971	0.032	-0.208	0.072	0.092	0.100	0.118	0.363	-0.044	-0.078	-0.308	-0.257	-0.239	-0.286	0.351	-0.031	-0.097	-0.080
SyringaeB728a_mexBdelta	Psyr_3695	Psyr_3695		RelA/SpoT protein	-0.008	0.317	-0.471	0.053	0.034	0.106	0.146	-0.046	-0.203	0.171	-2.693	-0.212	0.030	-0.201	-0.113	-0.113	-0.290	-0.195	-0.171	-0.551	-0.147	-0.098	-0.472
SyringaeB728a_mexBdelta	Psyr_3696	Psyr_3696		23S rRNA m(5)U-1939 methyltransferase	-0.157	-0.402	0.056	-0.349	-0.178	0.069	-0.226	-0.332	-0.194	-0.369	-0.115	-0.452	0.291	-0.706	-0.194	-0.247	-0.064	-0.232	-0.297	-0.491	-0.077	-0.143	-0.266
SyringaeB728a_mexBdelta	Psyr_3698	Psyr_3698		Response regulator receiver:ATP-binding region, ATPase-like:Histidine kinase, HAMP region:Histidine kinase A, N-terminal:Hpt	0.237	-0.056	-2.095	0.149	-0.980	-0.100	-0.601	-0.090	-0.043	-0.605	-1.292	0.204	-1.422	-0.327	0.048	-0.340	-1.028	-0.316	-1.200	-1.314	0.041	-0.013	-1.714
SyringaeB728a_mexBdelta	Psyr_3700	Psyr_3700		Protein of unknown function DUF306	-0.204	-0.148	-0.164	0.106	-0.074	0.001	-0.156	0.005	0.004	0.192	0.048	-0.157	0.050	0.015	0.030	-0.002	-0.101	-0.029	0.009	-0.132	-0.015	0.007	0.008
SyringaeB728a_mexBdelta	Psyr_3701	Psyr_3701		thioredoxin, putative	-0.845	-0.681	-1.389	-0.805	-0.843	-1.153	-0.699	-1.774	-1.353	-2.145	-1.013	-1.007	-0.351	-1.105	-1.139	-1.037	-1.332	-1.140	-0.944	-1.454	-0.703	-0.662	-1.764
SyringaeB728a_mexBdelta	Psyr_3702	Psyr_3702		Arsenate reductase	0.273	0.162	0.357	-0.127	-0.010	0.532	-0.530	-0.016	0.225	0.011	-0.002	-0.215	0.305	0.556	0.201	0.178	0.309	0.243	0.176	0.639	0.468	0.120	0.242
SyringaeB728a_mexBdelta	Psyr_3703	Psyr_3703		Flavodoxin/nitric oxide synthase	-0.262	-0.032	0.241	0.018	0.273	0.367	-0.330	-0.186	-0.039	-0.467	-0.637	0.214	0.459	-0.093	-0.017	-0.113	0.305	0.244	0.579	0.009	0.063	-0.040	0.112
SyringaeB728a_mexBdelta	Psyr_3704	Psyr_3704		conserved hypothetical protein	0.093	0.147	-0.235	0.149	0.107	-0.239	0.180	-0.177	0.200	0.231	-0.443	-0.069	-0.026	-0.343	-0.254	-0.088	-0.128	0.218	0.067	-0.051	0.151	-0.330	-0.153
SyringaeB728a_mexBdelta	Psyr_3705	Psyr_3705		conserved hypothetical protein	0.108	0.205	-0.195	0.146	0.043	0.296	0.336	-0.254	-0.018	0.178	-0.156	-0.350	-0.264	0.234	0.123	0.280	0.009	0.128	0.101	0.245	0.064	0.336	-0.019
SyringaeB728a_mexBdelta	Psyr_3706	Psyr_3706		Protein of unknown function DUF335	0.287	0.143	0.172	0.025	0.051	0.809	0.461	0.400	0.143	0.226	0.366	0.340	0.251	0.280	0.093	0.402	0.124	0.208	-0.088	0.421	-0.124	0.146	0.015
SyringaeB728a_mexBdelta	Psyr_3707	Psyr_3707		Sodium:dicarboxylate symporter	0.031	-0.028	-0.135	-0.137	-0.209	-0.067	0.092	-0.271	-0.017	0.104	-0.245	-0.077	-0.046	0.357	0.164	0.316	0.078	0.280	0.118	0.109	0.078	0.053	0.046
SyringaeB728a_mexBdelta	Psyr_3708	Psyr_3708		ATP-binding region, ATPase-like:Histidine kinase, HAMP region:Histidine kinase A, N-terminal	0.122	0.344	0.252	0.121	0.059	0.014	-0.084	0.313	0.294	0.131	0.393	0.106	0.327	0.678	0.148	-0.053	-0.007	-0.068	-0.161	-0.112	0.060	0.076	0.022
SyringaeB728a_mexBdelta	Psyr_3709	Psyr_3709		Response regulator receiver:Transcriptional regulatory protein, C-terminal	-0.109	0.189	-0.002	0.290	-0.323	0.210	-0.077	-0.019	0.021	0.251	-0.040	-0.321	0.777	0.710	0.080	-0.083	-0.069	0.317	0.037	-0.042	-0.122	0.121	0.019
SyringaeB728a_mexBdelta	Psyr_3710	Psyr_3710		conserved hypothetical protein	0.108	0.581	0.434	0.115	0.167	-0.371	-0.020	0.008	0.285	-0.402	0.121	0.245	-0.432	-0.121	-0.290	-0.360	-0.521	-0.154	0.023	0.089	0.027	0.018	-0.138
SyringaeB728a_mexBdelta	Psyr_3711	Psyr_3711		Dienelactone hydrolase	-0.139	-0.159	-0.095	-0.327	-0.044	-0.763	-0.601	-0.471	0.243	-0.314	-0.010	-0.382	0.065	0.385	0.318	0.225	0.157	-0.155	0.088	-0.159	-0.365	-0.093	-0.272
SyringaeB728a_mexBdelta	Psyr_3712	Psyr_3712		conserved hypothetical protein	-0.153	-0.011	-0.041	0.022	-0.075	0.393	-0.108	-0.343	-0.287	-0.285	-0.073	-0.204	0.301	0.352	0.068	0.082	-0.094	0.045	-0.197	-0.108	-0.248	0.053	-0.190
SyringaeB728a_mexBdelta	Psyr_3714	Psyr_3714		Ferric iron reductase	-0.004	0.024	0.014	0.068	0.042	-0.132	0.022	-0.090	0.013	0.045	0.025	0.252	-0.138	-0.763	0.060	0.257	0.106	0.032	0.071	0.130	0.090	0.097	0.087
SyringaeB728a_mexBdelta	Psyr_3715	Psyr_3715		ATP-binding region, ATPase-like:Histidine kinase, HAMP region:Histidine kinase A, N-terminal	0.143	0.057	0.150	0.100	0.191	0.480	0.199	0.234	0.022	0.003	-0.009	0.066	0.244	0.256	0.182	0.057	0.292	-0.032	0.238	0.291	0.061	0.157	-0.017
SyringaeB728a_mexBdelta	Psyr_3716	Psyr_3716		Response regulator receiver:Transcriptional regulatory protein, C-terminal	0.261	0.391	0.126	0.211	0.206	0.401	0.174	0.418	0.280	0.229	0.353	0.356	0.045	0.281	0.024	0.186	-0.014	0.301	0.209	0.078	0.083	0.015	0.173
SyringaeB728a_mexBdelta	Psyr_3718	Psyr_3718		hypothetical protein	-0.669	0.259	-0.698	-0.482	-0.233	-0.832	-0.268	-0.114	-0.625	0.101	-0.209	-0.181	0.281	0.043	0.299	0.225	-0.131	0.304	0.047	0.650	0.141	0.137	0.167
SyringaeB728a_mexBdelta	Psyr_3719	Psyr_3719		hypothetical protein	0.120	0.018	-0.296	-0.067	-0.013	0.195	0.091	-0.033	0.063	-0.097	-0.229	-0.061	-0.143	-0.208	0.131	-0.008	-0.066	0.105	-0.037	-0.013	-0.156	0.094	-0.010
SyringaeB728a_mexBdelta	Psyr_3720	Psyr_3720		Filamentation induced by cAMP protein Fic	-0.829	-0.828	-0.514	-0.669	-0.170	-1.046	0.024	-0.551	-0.679	-0.468	-0.572	-0.901	-0.462	-1.115	-0.252	-0.419	-0.224	-0.210	-0.366	-0.169	-0.472	-0.224	-0.203
SyringaeB728a_mexBdelta	Psyr_3722	Psyr_3722		Amino acid adenylation	-0.023	0.053	-0.058	0.001	-0.008	0.161	0.042	-0.020	-0.022	-0.018	0.038	0.028	0.018	-0.022	0.016	0.010	-0.016	0.027	0.073	0.059	-0.005	-0.012	-0.006
SyringaeB728a_mexBdelta	Psyr_3723	Psyr_3723		CDS	0.422	-0.715	0.426	-0.017	-0.332	0.115	-0.266	0.153	-0.971	0.264	-0.069	-0.175	-0.027	-0.298	0.491	0.615	0.015	0.860	0.550	0.838	0.416	0.030	0.398
SyringaeB728a_mexBdelta	Psyr_3724	Psyr_3724		conserved hypothetical protein	0.035	0.035	-0.073	-0.191	0.052	0.162	0.033	-0.109	-0.164	-0.046	-0.158	0.023	0.114	0.156	-0.121	0.015	-0.017	-0.015	-0.116	-0.163	-0.118	-0.013	-0.008
SyringaeB728a_mexBdelta	Psyr_3725	Psyr_3725		ATPase	-0.084	-0.030	-0.121	-0.007	-0.038	-0.206	-0.184	-0.171	-0.018	-0.090	-0.101	-0.095	-0.259	-0.244	-0.109	0.000	-0.077	-0.122	0.057	-0.046	-0.082	0.036	-0.133
SyringaeB728a_mexBdelta	Psyr_3726	Psyr_3726		conserved hypothetical protein	-0.139	-0.020	-0.312	-0.170	0.077	-0.025	0.083	-0.068	-0.083	-0.151	0.016	0.243	0.831	0.476	-0.163	-0.012	0.047	-0.050	-0.048	-0.073	0.038	-0.029	-0.152
SyringaeB728a_mexBdelta	Psyr_3727	Psyr_3727		conserved hypothetical protein	-0.255	0.390	0.237	0.533	0.028	-0.259	-0.289	0.022	0.530	-0.208	0.315	-0.097	0.924	0.881	0.298	0.742	0.072	0.355	0.297	0.436	-0.243	0.513	0.067
SyringaeB728a_mexBdelta	Psyr_3728	Psyr_3728		hypothetical protein	-0.258	-0.378	-0.360	-0.424	-0.024	-0.116	-0.152	-0.500	-0.446	-0.527	-0.737	-0.528	-0.707	-0.915	-0.364	-0.161	-0.273	-0.195	0.078	-0.040	-0.375	-0.266	-0.388
SyringaeB728a_mexBdelta	Psyr_3729	Psyr_3729		hypothetical protein	0.017	-0.060	-0.223	0.148	-0.207	-0.302	-0.102	-0.172	0.206	0.099	-0.256	-0.042	-0.215	-0.056	-0.200	-0.246	-0.252	-0.347	-0.047	-0.305	0.038	-0.045	0.193
SyringaeB728a_mexBdelta	Psyr_3731	Psyr_3731		conserved hypothetical protein	-0.194	-0.064	-0.187	-0.193	0.018	-0.642	0.016	-0.237	-0.034	-0.140	-0.329	-0.100	-0.127	-0.003	-0.145	0.029	-0.006	-0.004	-0.108	-0.023	-0.079	0.061	-0.248
SyringaeB728a_mexBdelta	Psyr_3733	Psyr_3733		Outer membrane autotransporter barrel	0.058	-0.098	-0.030	-0.064	0.007	-0.014	-0.109	0.019	-0.050	0.001	-0.033	0.053	0.255	0.195	0.102	-0.063	-0.046	0.065	0.182	0.213	-0.032	-0.012	0.101
SyringaeB728a_mexBdelta	Psyr_3734	Psyr_3734		Outer membrane autotransporter barrel	0.009	0.112	-0.034	-0.037	0.010	0.165	0.038	-0.035	0.017	0.155	0.068	0.003	0.153	0.300	0.108	0.109	0.068	0.105	0.119	0.135	0.049	0.054	0.117
SyringaeB728a_mexBdelta	Psyr_3735	Psyr_3735		PAS	-0.114	0.088	-0.035	0.110	-0.020	-0.323	0.173	-0.259	0.010	0.048	-0.005	-0.108	-0.291	-0.196	-0.032	0.054	0.108	0.076	0.018	0.080	0.105	-0.006	0.218
SyringaeB728a_mexBdelta	Psyr_3736	Psyr_3736		Peptidoglycan-binding LysM	0.058	0.158	0.210	0.077	0.363	0.086	0.329	0.691	0.191	0.003	0.070	-0.054	0.197	0.118	0.109	0.093	0.182	0.025	0.051	0.158	-0.278	0.151	0.127
SyringaeB728a_mexBdelta	Psyr_3737	Psyr_3737		transcriptional regulator, MarR family	-0.050	-0.148	-0.328	-0.241	-0.144	-0.346	0.033	-0.151	0.273	0.110	-0.169	-0.011	-0.211	-0.581	0.504	0.397	0.306	-0.010	0.373	0.297	0.182	0.226	0.566
SyringaeB728a_mexBdelta	Psyr_3738	Psyr_3738		ATP-dependent DNA helicase RecQ	-0.068	0.139	0.082	-0.010	0.292	0.365	0.145	0.358	0.280	-0.294	0.197	0.253	0.170	-1.218	0.093	0.071	0.110	0.227	0.057	-0.003	0.123	0.033	-0.690
SyringaeB728a_mexBdelta	Psyr_3739	Psyr_3739		conserved hypothetical protein	-0.432	-0.694	0.310	-0.168	-0.130	-0.400	-0.576	-0.674	0.126	-0.163	-0.222	-0.074	0.284	0.967	0.172	-0.088	-0.064	-0.043	0.074	-0.060	0.371	-0.127	-0.061
SyringaeB728a_mexBdelta	Psyr_3740	Psyr_3740		Protein of unknown function DUF454	0.026	-0.047	-0.045	0.091	0.046	-0.428	0.090	-0.199	-0.170	0.088	-0.169	-0.146	0.143	-0.040	0.086	0.076	0.131	0.192	-0.092	0.050	-0.264	0.051	0.062
SyringaeB728a_mexBdelta	Psyr_3741	Psyr_3741		Polyphosphate:AMP phosphotransferase	-0.120	-0.079	-0.078	-0.236	-0.584	-0.360	0.132	0.098	-0.124	0.080	-0.484	-0.297	-0.365	-0.028	-0.426	0.145	-0.164	-0.291	0.046	-0.341	0.161	-0.121	0.050
SyringaeB728a_mexBdelta	Psyr_3742	Psyr_3742		FAD dependent oxidoreductase:Protein of unknown function DUF752	0.175	-0.036	0.014	0.082	0.142	0.014	-0.121	0.095	0.006	-0.068	-0.019	0.167	-0.105	-0.152	0.084	0.006	0.176	0.014	-0.057	-0.092	0.123	0.020	0.104
SyringaeB728a_mexBdelta	Psyr_3743	Psyr_3743		ABC transporter	-0.713	-0.693	-0.581	-0.422	-0.341	-0.930	-0.157	-0.764	-0.472	-0.925	-1.454	0.178	0.705	0.152	0.125	0.361	-0.214	0.388	-0.664	-0.186	0.174	0.349	-0.069
SyringaeB728a_mexBdelta	Psyr_3744	Psyr_3744		Protein of unknown function DUF214	0.009	0.275	0.223	0.216	0.161	0.061	0.080	-0.010	0.102	0.226	0.303	0.268	-0.164	0.225	0.152	-0.043	0.088	0.044	0.060	0.087	-0.042	0.049	0.077
SyringaeB728a_mexBdelta	Psyr_3745	Psyr_3745		conserved hypothetical protein	0.210	-0.032	0.262	-0.019	0.102	-0.269	0.152	-0.213	0.183	0.043	0.094	0.337	-0.125	-0.477	-0.017	0.232	0.062	-0.029	-0.020	-0.139	0.022	-0.159	-0.060
SyringaeB728a_mexBdelta	Psyr_3746	Psyr_3746		hypothetical protein	-0.191	-0.253	-0.296	-0.197	-0.133	-0.443	-0.044	-0.217	-0.156	-0.091	-0.151	-0.308	-0.408	-0.755	-0.018	-0.134	-0.002	0.012	-0.028	-0.213	-0.216	-0.186	-0.302
SyringaeB728a_mexBdelta	Psyr_3747	Psyr_3747		asparagine synthase (glutamine-hydrolysing)	-0.020	-0.145	-0.183	0.206	0.138	-0.454	0.229	0.244	0.169	-0.025	0.230	-0.002	-0.314	-0.372	0.141	0.114	0.008	0.039	-0.021	0.040	-0.036	-0.079	-0.241
SyringaeB728a_mexBdelta	Psyr_3748	Psyr_3748		GCN5-related N-acetyltransferase	0.133	0.143	0.368	-0.074	0.352	0.337	0.323	0.190	0.035	0.168	0.153	0.206	-0.331	0.348	0.034	0.164	0.019	0.173	-0.109	0.335	0.104	0.178	0.061
SyringaeB728a_mexBdelta	Psyr_3749	Psyr_3749		Peptidase M42	0.125	0.244	0.127	-0.026	-0.176	0.127	0.090	0.126	-0.112	0.001	-0.088	0.121	0.207	0.307	0.122	0.027	-0.065	-0.069	-0.002	0.204	0.048	-0.148	-0.039
SyringaeB728a_mexBdelta	Psyr_3752	Psyr_3752		Protein of unknown function UPF0060	0.026	0.166	0.044	-0.196	0.181	0.192	0.031	-0.226	-0.111	0.087	0.166	0.321	0.130	-0.490	-0.112	-0.070	-0.078	-0.035	-0.280	-0.207	-0.062	-0.129	-0.185
SyringaeB728a_mexBdelta	Psyr_3753	Psyr_3753		Short-chain dehydrogenase/reductase SDR	0.086	-0.230	0.226	-0.341	0.205	0.031	-0.110	0.137	-0.006	-0.084	0.110	0.173	-0.218	0.234	-0.188	-0.032	-0.184	0.122	-0.133	-0.013	-0.006	-0.127	-0.008
SyringaeB728a_mexBdelta	Psyr_3754	Psyr_3754		conserved hypothetical protein	-0.120	-0.187	-0.066	0.036	-0.153	-0.412	-0.230	-0.130	-0.004	0.003	0.094	-0.201	0.122	0.065	0.197	0.250	0.184	-0.027	0.197	-0.005	0.094	-0.015	-0.006
SyringaeB728a_mexBdelta	Psyr_3756	Psyr_3756		Na+/solute symporter	0.026	0.004	-0.092	0.011	-0.048	0.071	0.029	-0.039	-0.029	0.058	-0.066	-0.068	-0.208	-0.138	0.082	-0.012	0.029	-0.032	0.074	0.006	0.054	-0.014	-0.052
