organism	reaction	marvin_dir	opam2_dir	changed	marvin_dg	opam2_dg
bsubtilis	rxn03047_c0	blocked	blocked	False	-21.752013106278582	-23.084845794680064
bsubtilis	rxn02304_c0	blocked	blocked	False	-1174.9706064059017	-1175.5631251139105
bsubtilis	rxn01521_c0	blocked	blocked	False	-10.916328610315588	-10.462241182431114
bsubtilis	EX_cpd00065_e0	blocked	blocked	False		
bsubtilis	rxn00368_c0	blocked	blocked	False	-12.284890477710405	-16.853606084202397
bsubtilis	rxn02483_c0	blocked	blocked	False	-23.80123941327858	-23.806959129538228
bsubtilis	rxn03250_c0	blocked	blocked	False	0.9518797873794824	0.9518797895847797
bsubtilis	rxn00616_c0	blocked	blocked	False	-36.945131624101734	-33.90875190410104
bsubtilis	rxn08078_c0	blocked	blocked	False		
bsubtilis	rxn03437_c0	blocked	blocked	False	-56.90729375118459	-56.93009919717988
bsubtilis	rxn10259_c0	blocked	blocked	False		
bsubtilis	rxn05386_c0	blocked	blocked	False		
bsubtilis	rxn05593_c0	blocked	blocked	False	0.0	0.0
bsubtilis	EX_cpd01414_e0	blocked	blocked	False		
bsubtilis	rxn12641_c0	blocked	blocked	False	-9.511730335226076	-11.213699838304677
bsubtilis	rxn02679_c0	blocked	blocked	False	-16.65579181331057	-13.510905367684728
bsubtilis	rxn08668_c0	blocked	blocked	False	11.490122805569058	12.102370111563516
bsubtilis	rxn05324_c0	blocked	blocked	False		
bsubtilis	rxn01259_c0	blocked	blocked	False	-8.430143126629332	-8.430238191587591
bsubtilis	EX_cpd00067_e0	blocked	blocked	False		
bsubtilis	rxn05150_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn01987_c0	blocked	blocked	False	14.462433211559187	15.594287707780154
bsubtilis	rxn08044_c0	blocked	blocked	False	44.15414924616757	44.191753202849235
bsubtilis	rxn00303_c0	blocked	blocked	False	-19.000778659028697	-11.384634410071271
bsubtilis	rxn07976_c0	blocked	blocked	False		
bsubtilis	rxn01819_c0	blocked	blocked	False	37.66567703774808	38.165449491376876
bsubtilis	rxn01669_c0	blocked	blocked	False	-42.393394723181345	-42.49402835755636
bsubtilis	rxn01300_c0	blocked	blocked	False	-21.523342694224482	-21.89533825477548
bsubtilis	rxn09067_c0	blocked	blocked	False		
bsubtilis	rxn41683_c0	blocked	blocked	False	-194.00366577290518	-184.5251122777826
bsubtilis	EX_cpd00381_e0	blocked	blocked	False		
bsubtilis	EX_cpd01017_e0	blocked	blocked	False		
bsubtilis	rxn05202_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01857_c0	blocked	blocked	False	13.979842215393575	13.912843820803204
bsubtilis	rxn00139_c0	blocked	blocked	False	32.381606594722854	36.175886924809134
bsubtilis	rxn09953_c0	blocked	blocked	False	34.280008636891296	30.299725703403
bsubtilis	rxn10322_c0	blocked	blocked	False		
bsubtilis	rxn05349_c0	blocked	blocked	False		
bsubtilis	rxn01103_c0	blocked	blocked	False	-44.180227429141496	-43.612188664535864
bsubtilis	rxn16824_c0	blocked	blocked	False	-32.660691052851945	-33.19502177736953
bsubtilis	rxn00851_c0	blocked	blocked	False	-31.88327781088094	-31.933622837866437
bsubtilis	rxn08173_c0	blocked	blocked	False	25.45940968987793	26.17504330020529
bsubtilis	rxn02167_c0	blocked	blocked	False	3.0222514951556434	3.0222514951558708
bsubtilis	rxn23044_c0	blocked	blocked	False	52.27637429608441	91.54548438453932
bsubtilis	rxn08549_c0	blocked	blocked	False		
bsubtilis	rxn09200_c0	blocked	blocked	False		
bsubtilis	rxn05458_c0	blocked	blocked	False		
bsubtilis	rxn05564_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn15545_c0	blocked	blocked	False	10.403120929116	10.234051079173327
bsubtilis	rxn03421_c0	blocked	blocked	False	5.17629417040142	0.4877796752650596
bsubtilis	rxn02937_c0	blocked	blocked	False	-24.318932819393808	-26.989417960286914
bsubtilis	rxn12642_c0	blocked	blocked	False	-22.031170642347405	-21.845989475698644
bsubtilis	rxn00097_c0	blocked	blocked	False	-1.4480689294739477	0.2966720813515167
bsubtilis	rxn01986_c0	blocked	blocked	False	-20.228805794481737	-20.283906317975955
bsubtilis	rxn05292_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn10194_c0	blocked	blocked	False		
bsubtilis	rxn00727_c0	blocked	blocked	False	-125.53667680547251	-125.2524943664478
bsubtilis	rxn43581_c0	blocked	blocked	False		
bsubtilis	rxn08557_c0	blocked	blocked	False	197.45502404364726	197.20533134987483
bsubtilis	rxn00691_c0	blocked	blocked	False	-19.82848704054112	-19.82727434008592
bsubtilis	rxn03137_c0	blocked	blocked	False	3.3573083149376792	3.333269448316198
bsubtilis	rxn10297_c0	blocked	blocked	False		
bsubtilis	rxn08233_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01747_c0	blocked	blocked	False	-45.09149038636596	-43.70816678058415
bsubtilis	EX_cpd00137_e0	blocked	blocked	False		
bsubtilis	rxn01997_c0	blocked	blocked	False	-27.987233076021596	-27.9828261636614
bsubtilis	EX_cpd08306_e0	blocked	blocked	False		
bsubtilis	rxn10236_c0	blocked	blocked	False		
bsubtilis	EX_cpd00041_e0	blocked	blocked	False		
bsubtilis	rxn08981_c0	blocked	blocked	False	-25.183067594874558	-29.778386535333652
bsubtilis	rxn05444_c0	blocked	blocked	False		
bsubtilis	rxn02212_c0	blocked	blocked	False	-59.6264102675516	-59.24214775386657
bsubtilis	rxn00364_c0	blocked	blocked	False	-1.5785044416536493	0.2966737019470429
bsubtilis	rxn08073_c0	blocked	blocked	False		
bsubtilis	rxn08333_c0	blocked	blocked	False	-72.89568677429483	-73.54520195275549
bsubtilis	rxn00715_c0	blocked	blocked	False	-14.226247145694458	-15.355847230303198
bsubtilis	rxn09359_c0	blocked	blocked	False		
bsubtilis	rxn05319_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn40439_c0	blocked	blocked	False	-0.3324887198039477	-0.2740744503102377
bsubtilis	rxn23045_c0	blocked	blocked	False	-83.66985371397658	-82.24893307622504
bsubtilis	rxn03909_c0	blocked	blocked	False	-47.42943741586441	-47.395765181793195
bsubtilis	rxn01128_c0	blocked	blocked	False	-14.459474728957048	-17.044034077879246
bsubtilis	rxn01123_c0	blocked	blocked	False	-15.985543567354057	-17.081367443756562
bsubtilis	rxn01280_c0	blocked	blocked	False	32.55528975666323	32.49245662521369
bsubtilis	rxn08100_c0	blocked	blocked	False	32.80223600539286	32.80223600539286
bsubtilis	rxn00882_c0	blocked	blocked	False	-34.653985487910774	-34.22046224748644
bsubtilis	rxn06777_c0	blocked	blocked	False	23.928928065832764	23.55724530846973
bsubtilis	rxn08308_c0	blocked	blocked	False		
bsubtilis	rxn00272_c0	blocked	blocked	False	-10.60002876576911	-11.013096815083713
bsubtilis	rxn10195_c0	blocked	blocked	False		
bsubtilis	rxn00849_c0	blocked	blocked	False	1.2343222152122735	1.368378330342864
bsubtilis	rxn05406_c0	blocked	blocked	False		
bsubtilis	EX_cpd00075_e0	blocked	blocked	False		
bsubtilis	rxn00758_c0	blocked	blocked	False	14.242260916367854	14.459559551921302
bsubtilis	rxn00707_c0	blocked	blocked	False	-14.142690809684723	-16.664049418076615
bsubtilis	rxn05251_c0	blocked	blocked	False		
bsubtilis	rxn03239_c0	blocked	blocked	False	23.92892806583322	23.557245308470186
bsubtilis	rxn03084_c0	blocked	blocked	False	-139.24473177389228	-136.81180937722928
bsubtilis	rxn02521_c0	blocked	blocked	False	-39.314635256974384	-39.20689292971474
bsubtilis	rxn05625_c0	reverse	reverse	False	0.0	0.0
bsubtilis	EX_cpd00309_e0	blocked	blocked	False		
bsubtilis	rxn00159_c0	blocked	blocked	False	15.296020419163568	15.226683370727173
bsubtilis	rxn05289_c0	blocked	blocked	False		
bsubtilis	rxn00452_c0	blocked	blocked	False	-25.866719217742823	-25.233655174780974
bsubtilis	rxn08153_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn05621_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00621_c0	blocked	blocked	False	-30.896012128554617	-32.73910605172682
bsubtilis	EX_cpd00051_e0	blocked	blocked	False		
bsubtilis	rxn02832_c0	blocked	blocked	False	31.56909953475747	31.570415543900026
bsubtilis	rxn05560_c0	blocked	blocked	False	-37.05298017464037	-37.18150044533576
bsubtilis	rxn05120_c0	blocked	blocked	False		
bsubtilis	rxn08936_c0	blocked	blocked	False		
bsubtilis	rxn05330_c0	blocked	blocked	False		
bsubtilis	rxn00003_c0	blocked	blocked	False	46.68330797769474	46.696890478378464
bsubtilis	rxn05145_c0	blocked	blocked	False	-25.45940968987793	-26.17504330020529
bsubtilis	rxn00493_c0	blocked	blocked	False	0.1519460645673547	0.1951959372650407
bsubtilis	rxn00199_c0	blocked	blocked	False	-18.071256779791568	-18.022883715990417
bsubtilis	rxn43837_c0	blocked	blocked	False		
bsubtilis	rxn05552_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn06076_c0	blocked	blocked	False		
bsubtilis	rxn05029_c0	blocked	blocked	False	-38.73187783665995	13.893439479379452
bsubtilis	rxn05295_c0	blocked	blocked	False		
bsubtilis	rxn15334_c0	blocked	blocked	False	5.254099978246728	4.7984221151368445
bsubtilis	rxn05329_c0	blocked	blocked	False		
bsubtilis	rxn01476_c0	blocked	blocked	False	-22.02278439644482	-22.023716710466317
bsubtilis	rxn03908_c0	blocked	blocked	False	-44.54697569813868	-48.177296022269275
bsubtilis	rxn02175_c0	blocked	blocked	False	-31.16519817241351	-33.84885137357878
bsubtilis	rxn05225_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00545_c0	blocked	blocked	False	-16.442736147315827	-17.802978452399543
bsubtilis	rxn00102_c0	blocked	blocked	False	6.305009490555378	6.305009490555378
bsubtilis	rxn09004_c0	reverse	reverse	False	0.0	0.0
bsubtilis	rxn10415_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn05443_c0	blocked	blocked	False		
bsubtilis	rxn26021_c0	blocked	blocked	False	-31.40539593451558	-33.0661704056314
bsubtilis	rxn01445_c0	blocked	blocked	False	-10.988742571548414	-9.946484158996213
bsubtilis	rxn00819_c0	blocked	blocked	False	28.40745274930471	28.40735191035874
bsubtilis	rxn03057_c0	blocked	blocked	False	-5.593358671361457	-5.596000216979192
bsubtilis	rxn00647_c0	blocked	blocked	False	36.31139517220387	36.515826938506336
bsubtilis	rxn04113_c0	blocked	blocked	False	-49.26759535597613	-49.24035082244562
bsubtilis	rxn05105_c0	blocked	blocked	False	-0.927477038917857	0.0
bsubtilis	EX_cpd00063_e0	blocked	blocked	False		
bsubtilis	rxn08299_c0	blocked	blocked	False		
bsubtilis	rxn00113_c0	blocked	blocked	False	2.442591313264387	0.5648753309199321
bsubtilis	EX_cpd00224_e0	blocked	blocked	False		
bsubtilis	rxn09111_c0	blocked	blocked	False		
bsubtilis	rxn03446_c0	blocked	blocked	False	-12.50476811591426	-12.514020805850521
bsubtilis	rxn02475_c0	blocked	blocked	False	124.54340728626104	167.88366547401628
bsubtilis	rxn01143_c0	blocked	blocked	False	-14.55260857387782	-15.636454013558591
bsubtilis	rxn09198_c0	blocked	blocked	False		
bsubtilis	rxn05250_c0	blocked	blocked	False		
bsubtilis	rxn05352_c0	blocked	blocked	False		
bsubtilis	rxn00441_c0	blocked	blocked	False	-8.055730205170192	-7.13140735626834
bsubtilis	EX_cpd00098_e0	blocked	blocked	False		
bsubtilis	rxn01639_c0	blocked	blocked	False	69.43104100579487	69.15278816412095
bsubtilis	rxn07979_c0	blocked	blocked	False		
bsubtilis	EX_cpd03048_e0	blocked	blocked	False		
bsubtilis	EX_cpd03726_e0	blocked	blocked	False		
bsubtilis	rxn00192_c0	blocked	blocked	False	-14.957570193525882	-10.759162445832473
bsubtilis	rxn05303_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn08312_c0	blocked	blocked	False		
bsubtilis	rxn01370_c0	blocked	blocked	False	-14.496644264842985	-15.0122202445001
bsubtilis	rxn09110_c0	blocked	blocked	False		
bsubtilis	rxn02213_c0	blocked	blocked	False	-5.322277938700438	-5.322014339866087
bsubtilis	rxn01508_c0	blocked	blocked	False	-14.503094664666037	-15.588239370593215
bsubtilis	rxn00929_c0	blocked	blocked	False	53.51147209397149	53.95551530467148
bsubtilis	rxn11268_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01044_c0	blocked	blocked	False	3.2993086837136616	3.29651738855398
bsubtilis	rxn20627_c0	blocked	blocked	False	-295.5723665314681	-295.8686258854725
bsubtilis	rxn04453_c0	blocked	blocked	False	-52.92239089000509	-52.89862044979273
bsubtilis	rxn00127_c0	blocked	blocked	False	-27.977063434940874	-26.616140505115368
bsubtilis	rxn08048_c0	blocked	blocked	False	-44.60973126636412	-44.7463658363709
bsubtilis	rxn05464_c0	blocked	blocked	False		
bsubtilis	rxn14415_c0	blocked	blocked	False		
bsubtilis	rxn10204_c0	blocked	blocked	False	7.830453797427808	11.75015088016572
bsubtilis	rxn10309_c0	blocked	blocked	False		
bsubtilis	rxn00256_c0	blocked	blocked	False	39.64244569576819	35.65452435578054
bsubtilis	rxn00283_c0	blocked	blocked	False	0.01829736120623693	0.01829736120623693
bsubtilis	rxn24134_c0	blocked	blocked	False	-66.72707327283797	-66.27474066160605
bsubtilis	rxn09106_c0	blocked	blocked	False		
bsubtilis	EX_cpd00654_e0	blocked	blocked	False		
bsubtilis	rxn12848_c0	blocked	blocked	False		
bsubtilis	rxn05654_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00405_c0	blocked	blocked	False	-26.71907450420234	-25.58219179229262
bsubtilis	rxn08527_c0	blocked	blocked	False	-239.1829542920991	-239.00711754675694
bsubtilis	EX_cpd00105_e0	blocked	blocked	False		
bsubtilis	rxn03974_c0	blocked	blocked	False	23.603376986263214	20.640240550024572
bsubtilis	rxn00778_c0	blocked	blocked	False	3.175189755598865	3.183039461261501
bsubtilis	rxn00872_c0	blocked	blocked	False	-0.25654941297887035	2.888337032646973
bsubtilis	rxn05249_c0	blocked	blocked	False		
bsubtilis	rxn10273_c0	blocked	blocked	False		
bsubtilis	rxn07879_c0	blocked	blocked	False	14.282757659429272	14.020406545429715
bsubtilis	rxn03932_c0	blocked	blocked	False		
bsubtilis	rxn27318_c0	blocked	blocked	False		
bsubtilis	rxn15383_c0	blocked	blocked	False	-52.62462462949068	-52.609747013330804
bsubtilis	rxn01394_c0	blocked	blocked	False	-2.2594960819162537	-2.256704786756572
bsubtilis	rxn08131_c0	blocked	blocked	False	-148.74648213338557	-190.3451367879678
bsubtilis	rxn08898_c0	blocked	blocked	False		
bsubtilis	rxn01133_c0	blocked	blocked	False	2.6440918830707005	6.563814746646813
bsubtilis	rxn04133_c0	blocked	blocked	False	-112.75660931895892	-112.28050626751464
bsubtilis	rxn01966_c0	blocked	blocked	False	4.097364387939422	3.670823008317086
bsubtilis	rxn05114_c0	blocked	blocked	False	14.521232126787254	12.855746447366641
bsubtilis	EX_cpd00064_e0	blocked	blocked	False		
bsubtilis	rxn00297_c0	blocked	blocked	False	-24.08409925500265	-24.08409925500265
bsubtilis	rxn03012_c0	blocked	blocked	False	-73.87372925637013	-73.53431486299567
bsubtilis	rxn45692_c0	blocked	blocked	False		
bsubtilis	rxn05572_c0	blocked	blocked	False		
bsubtilis	rxn03891_c0	blocked	blocked	False	-85.9164927327173	-87.3708333938647
bsubtilis	rxn05616_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn02373_c0	blocked	blocked	False	7.91102144014468	7.9310932142780075
bsubtilis	rxn04082_c0	blocked	blocked	False	-0.48686976910377666	-0.48686976910377666
bsubtilis	rxn01366_c0	blocked	blocked	False	-0.6828688845061777	-1.316524958744509
bsubtilis	rxn01652_c0	blocked	blocked	False	95.0480324097964	96.503051080251
bsubtilis	EX_cpd11578_e0	blocked	blocked	False		
bsubtilis	rxn04681_c0	blocked	blocked	False	9.629637864060712	13.376953272145826
bsubtilis	rxn01761_c0	blocked	blocked	False	0.1896906065103252	0.18962828577581092
bsubtilis	EX_cpd00220_e0	blocked	blocked	False		
bsubtilis	rxn08941_c0	blocked	blocked	False	2.709502947944401	2.28307338885881
bsubtilis	rxn05610_c0	blocked	blocked	False	-41.40740502819716	-41.507188052108404
bsubtilis	rxn08615_c0	blocked	blocked	False		
bsubtilis	rxn00461_c0	blocked	blocked	False	-39.36723342025883	-39.14189879747531
bsubtilis	rxn10303_c0	blocked	blocked	False		
bsubtilis	rxn02507_c0	blocked	blocked	False	16.458607196985838	21.963372207726763
bsubtilis	EX_cpd00794_e0	blocked	blocked	False		
bsubtilis	rxn13741_c0	blocked	blocked	False	280.8752536201286	281.3669458170497
bsubtilis	rxn10317_c0	blocked	blocked	False		
bsubtilis	rxn00839_c0	blocked	blocked	False	0.0006493311050235206	0.00018986350619343284
bsubtilis	rxn12008_c0	blocked	blocked	False	85.91649273271639	87.37083489803024
bsubtilis	rxn01390_c0	blocked	blocked	False	-8.946570051438698	-10.11103642548892
bsubtilis	rxn00160_c0	blocked	blocked	False	25.48668965360801	25.417352605171615
bsubtilis	rxn03904_c0	blocked	blocked	False		
bsubtilis	rxn03536_c0	blocked	blocked	False	-31.33821529912538	-35.85488345792973
bsubtilis	rxn02402_c0	blocked	blocked	False	51.4876813928458	55.44711109399836
bsubtilis	rxn01961_c0	blocked	blocked	False	36.157036631550895	-6.714494800340518
bsubtilis	rxn05231_c0	blocked	blocked	False		
bsubtilis	rxn05346_c0	blocked	blocked	False		
bsubtilis	rxn26361_c0	blocked	blocked	False	-31.033838203680602	-32.41712925583613
bsubtilis	rxn03406_c0	blocked	blocked	False		
bsubtilis	rxn00337_c0	blocked	blocked	False	19.023794034948992	18.241027965087454
bsubtilis	rxn05730_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01647_c0	blocked	blocked	False	-35.510135527127915	-35.940442530657634
bsubtilis	rxn00615_c0	blocked	blocked	False	-9.666791787311865	-10.70038310884803
bsubtilis	rxn01509_c0	blocked	blocked	False	-1.5812163143435782	0.2432734381438877
bsubtilis	rxn05207_c0	variable	variable	False	0.0	0.0
bsubtilis	rxn08032_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn10307_c0	blocked	blocked	False		
bsubtilis	rxn02161_c0	blocked	blocked	False	-8.945322436750644	-10.090085253605992
bsubtilis	rxn01679_c0	blocked	blocked	False	-12.368546351361545	-15.574169778622093
bsubtilis	rxn01682_c0	blocked	blocked	False	19.17116824386413	19.133499887888192
bsubtilis	rxn05573_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn05448_c0	blocked	blocked	False		
bsubtilis	rxn10255_c0	blocked	blocked	False		
bsubtilis	rxn03023_c0	blocked	blocked	False	-12.150453610946897	-13.3286406030806
bsubtilis	rxn05518_c0	blocked	blocked	False	-6.832617430704559	-6.932368960579552
bsubtilis	rxn12845_c0	blocked	blocked	False		
bsubtilis	rxn00178_c0	blocked	blocked	False	22.271821449961067	25.734924503266143
bsubtilis	rxn07977_c0	blocked	blocked	False		
bsubtilis	rxn02916_c0	blocked	blocked	False	-82.29322014585937	-82.24986233520359
bsubtilis	rxn05512_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00568_c0	blocked	blocked	False	399.7431239650679	399.5614345921155
bsubtilis	rxn01258_c0	blocked	blocked	False	0.9837566435854086	1.0011597555255065
bsubtilis	rxn12847_c0	blocked	blocked	False		
bsubtilis	rxn00712_c0	blocked	blocked	False	-12.36844681372014	-15.545403896428866
bsubtilis	rxn05356_c0	blocked	blocked	False		
bsubtilis	EX_cpd00731_e0	blocked	blocked	False		
bsubtilis	rxn08975_c0	blocked	blocked	False	227.36378152615663	227.41143051237788
bsubtilis	rxn05287_c0	blocked	blocked	False	-85.91649273271707	-87.37091357532415
bsubtilis	rxn01218_c0	blocked	blocked	False	-10.998358088210693	-9.748873284593174
bsubtilis	rxn10289_c0	blocked	blocked	False		
bsubtilis	rxn15699_c0	blocked	blocked	False	62.730024180937846	60.09685750296961
bsubtilis	rxn00515_c0	blocked	blocked	False	-0.31613458816718776	-0.3797947962964372
bsubtilis	rxn00183_c0	blocked	blocked	False	-32.98042923786895	-32.771191195149555
bsubtilis	rxn00504_c0	blocked	blocked	False	-17.450613255973735	-17.752192209674206
bsubtilis	rxn12634_c0	blocked	blocked	False		
bsubtilis	rxn03147_c0	blocked	blocked	False	74.3457302551102	69.2248388508848
bsubtilis	rxn02374_c0	blocked	blocked	False	-18.803983545766272	-18.25984976536867
bsubtilis	rxn02160_c0	blocked	blocked	False	-5.946717131615316	-4.157996597783637
bsubtilis	rxn00747_c0	blocked	blocked	False	-7.826039115968285	-7.887499006515299
bsubtilis	rxn00423_c0	blocked	blocked	False	-10.676447513784609	-6.871344755785373
bsubtilis	rxn05322_c0	blocked	blocked	False		
bsubtilis	rxn02085_c0	blocked	blocked	False	9.997991174540601	9.794503497174134
bsubtilis	EX_cpd00226_e0	blocked	blocked	False		
bsubtilis	rxn10319_c0	blocked	blocked	False		
bsubtilis	rxn08942_c0	blocked	blocked	False	2.7095036307627822	2.283082615329903
bsubtilis	EX_cpd11579_e0	blocked	blocked	False		
bsubtilis	rxn03135_c0	blocked	blocked	False	-42.03190134151387	-41.86073006296127
bsubtilis	rxn10290_c0	blocked	blocked	False		
