genus	genus_norm	gtdb_species_clade_id	species_name	mapping_tier
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_sp002964705--RS_GCF_002964705.1	s__Pseudoalteromonas_sp002964705	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_sp001401805--RS_GCF_001401805.1	s__Pseudoalteromonas_sp001401805	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_neustonica--RS_GCF_001653135.1	s__Pseudoalteromonas_neustonica	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_luteoviolacea_E--RS_GCF_001625575.1	s__Pseudoalteromonas_luteoviolacea_E	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_rubra_D--RS_GCF_005886805.2	s__Pseudoalteromonas_rubra_D	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_shioyasakiensis--RS_GCF_001550135.1	s__Pseudoalteromonas_shioyasakiensis	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_sp013349995--RS_GCF_013349995.1	s__Pseudoalteromonas_sp013349995	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_ulvae--RS_GCF_014925405.1	s__Pseudoalteromonas_ulvae	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_sp001399975--RS_GCF_001399975.1	s__Pseudoalteromonas_sp001399975	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_sp001282135--RS_GCF_004014715.1	s__Pseudoalteromonas_sp001282135	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_peptidolytica--RS_GCF_012641745.1	s__Pseudoalteromonas_peptidolytica	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_piscicida_A--RS_GCF_002208135.1	s__Pseudoalteromonas_piscicida_A	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_luteoviolacea_B--RS_GCF_001625695.1	s__Pseudoalteromonas_luteoviolacea_B	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_amylolytica--RS_GCF_001854605.1	s__Pseudoalteromonas_amylolytica	genus_exact
Pseudoalteromonas	pseudoalteromonas	s__Pseudoalteromonas_sp018100985--RS_GCF_018100985.1	s__Pseudoalteromonas_sp018100985	genus_exact
DTU014	dtu014	s__DTU014_sp900016865--GB_GCA_900016865.1	s__DTU014_sp900016865	genus_exact
Clostridium_sensu_stricto_11	clostridium_sensu_stricto_11			unmapped
Acidisoma	acidisoma	s__Acidisoma_sp009765865--RS_GCF_009765865.1	s__Acidisoma_sp009765865	genus_exact
Lutibacter	lutibacter	s__Lutibacter_oceani--RS_GCF_003384935.1	s__Lutibacter_oceani	genus_exact
Lutibacter	lutibacter	s__Lutibacter_sp021647265--GB_GCA_021647265.1	s__Lutibacter_sp021647265	genus_exact
Lutibacter	lutibacter	s__Lutibacter_litoralis--RS_GCF_014646675.1	s__Lutibacter_litoralis	genus_exact
Lutibacter	lutibacter	s__Lutibacter_sp003516285--GB_GCA_003516285.1	s__Lutibacter_sp003516285	genus_exact
Lutibacter	lutibacter	s__Lutibacter_sp002733285--GB_GCA_002733285.1	s__Lutibacter_sp002733285	genus_exact
Sulfurihydrogenibium	sulfurihydrogenibium	s__Sulfurihydrogenibium_sp002878035--GB_GCA_002878035.1	s__Sulfurihydrogenibium_sp002878035	genus_exact
Constrictibacter	constrictibacter			unmapped
Clostridium_sensu_stricto_18	clostridium_sensu_stricto_18			unmapped
Bicosoecida	bicosoecida			unmapped
Gemmataceae	gemmataceae			unmapped
Thermodesulfobacterium	thermodesulfobacterium	s__Thermodesulfobacterium_sp003641645--GB_GCA_003641645.1	s__Thermodesulfobacterium_sp003641645	genus_exact
Thermodesulfobacterium	thermodesulfobacterium	s__Thermodesulfobacterium_commune--RS_GCF_000734015.1	s__Thermodesulfobacterium_commune	genus_exact
Thermodesulfobacterium	thermodesulfobacterium	s__Thermodesulfobacterium_sp017656385--GB_GCA_017656385.1	s__Thermodesulfobacterium_sp017656385	genus_exact
Thermodesulfobacterium	thermodesulfobacterium	s__Thermodesulfobacterium_geofontis_A--GB_GCA_002877985.1	s__Thermodesulfobacterium_geofontis_A	genus_exact
Rhodomicrobium	rhodomicrobium	s__Rhodomicrobium_udaipurense--RS_GCF_000636015.1	s__Rhodomicrobium_udaipurense	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900550545--GB_GCA_900550545.1	s__Agathobacter_sp900550545	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp000434275--GB_GCA_902363675.1	s__Agathobacter_sp000434275	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp934359755--GB_GCA_934359755.1	s__Agathobacter_sp934359755	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp934365945--GB_GCA_934365945.1	s__Agathobacter_sp934365945	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900548765--GB_GCA_900548765.1	s__Agathobacter_sp900548765	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900543445--GB_GCA_900543445.1	s__Agathobacter_sp900543445	genus_exact
Agathobacter	agathobacter	s__Agathobacter_rectalis--GB_GCA_000020605.1	s__Agathobacter_rectalis	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900317585--GB_GCA_900317585.1	s__Agathobacter_sp900317585	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900552085--GB_GCA_900552085.1	s__Agathobacter_sp900552085	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp017623935--GB_GCA_017623935.1	s__Agathobacter_sp017623935	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp017409825--GB_GCA_017409825.1	s__Agathobacter_sp017409825	genus_exact
Agathobacter	agathobacter	s__Agathobacter_faecis--RS_GCF_001406815.1	s__Agathobacter_faecis	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp022767075--GB_GCA_022767075.1	s__Agathobacter_sp022767075	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp023666425--GB_GCA_023666425.1	s__Agathobacter_sp023666425	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900546625--GB_GCA_900546625.1	s__Agathobacter_sp900546625	genus_exact
Agathobacter	agathobacter	s__Agathobacter_ruminis--RS_GCF_002735305.1	s__Agathobacter_ruminis	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp905209075--GB_GCA_905209075.1	s__Agathobacter_sp905209075	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900316805--GB_GCA_900316805.1	s__Agathobacter_sp900316805	genus_exact
Agathobacter	agathobacter	s__Agathobacter_sp900549895--GB_GCA_900549895.1	s__Agathobacter_sp900549895	genus_exact
Sediminispirochaeta	sediminispirochaeta			unmapped
SPG12-343-353-B69	spg12_343_353_b69			unmapped
Polymorphobacter	polymorphobacter	s__Polymorphobacter_multimanifer--RS_GCF_014205635.1	s__Polymorphobacter_multimanifer	genus_exact
Polymorphobacter	polymorphobacter	s__Polymorphobacter_sp903939555--GB_GCA_903939555.1	s__Polymorphobacter_sp903939555	genus_exact
Polymorphobacter	polymorphobacter	s__Polymorphobacter_fuscus--RS_GCF_011927825.1	s__Polymorphobacter_fuscus	genus_exact
Candidatus_Gortzia	candidatus_gortzia			unmapped
[Desulfobacterium]_catecholicum_group	desulfobacterium_catecholicum_group			unmapped
Chroococcidiopsis_SAG_2023	chroococcidiopsis_sag_2023			unmapped
Candidatus_Soleaferrea	candidatus_soleaferrea			unmapped
Hydrothermarchaeales	hydrothermarchaeales			unmapped
UBA10353_marine_group	uba10353_marine_group			unmapped
Desulfuromonas	desulfuromonas	s__Desulfuromonas_acetoxidans--RS_GCF_000167355.1	s__Desulfuromonas_acetoxidans	genus_exact
Desulfuromonas	desulfuromonas	s__Desulfuromonas_sp001751155--GB_GCA_001751155.1	s__Desulfuromonas_sp001751155	genus_exact
Z4MB62	z4mb62			unmapped
Vulgatibacter	vulgatibacter			unmapped
Ferriphaselus	ferriphaselus			unmapped
AMGG11	amgg11			unmapped
AKIW781	akiw781			unmapped
Caldalkalibacillus	caldalkalibacillus	s__Caldalkalibacillus_thermarum--RS_GCF_014644735.1	s__Caldalkalibacillus_thermarum	genus_exact
[Eubacterium]_brachy_group	eubacterium_brachy_group			unmapped
Bellilinea	bellilinea	s__Bellilinea_sp003448875--GB_GCA_003448875.1	s__Bellilinea_sp003448875	genus_exact
Bellilinea	bellilinea	s__Bellilinea_sp004347695--GB_GCA_004347695.1	s__Bellilinea_sp004347695	genus_exact
Bellilinea	bellilinea	s__Bellilinea_caldifistulae--RS_GCF_001306055.1	s__Bellilinea_caldifistulae	genus_exact
Bellilinea	bellilinea	s__Bellilinea_sp001796355--GB_GCA_001796355.1	s__Bellilinea_sp001796355	genus_exact
Symbiobacterium	symbiobacterium	s__Symbiobacterium_thermophilum--RS_GCF_000009905.1	s__Symbiobacterium_thermophilum	genus_exact
Pseudaminobacter	pseudaminobacter	s__Pseudaminobacter_sp900116595--RS_GCF_003590645.1	s__Pseudaminobacter_sp900116595	genus_exact
Pseudaminobacter	pseudaminobacter	s__Pseudaminobacter_salicylatoxidans--RS_GCF_003148475.1	s__Pseudaminobacter_salicylatoxidans	genus_exact
Halomonas	halomonas	s__Halomonas_sp007116835--GB_GCA_007116835.1	s__Halomonas_sp007116835	genus_exact
Halomonas	halomonas	s__Halomonas_titanicae--RS_GCF_000336575.1	s__Halomonas_titanicae	genus_exact
Halomonas	halomonas	s__Halomonas_subterranea--RS_GCF_900111305.1	s__Halomonas_subterranea	genus_exact
Halomonas	halomonas	s__Halomonas_populi--RS_GCF_003989825.1	s__Halomonas_populi	genus_exact
Halomonas	halomonas	s__Halomonas_sp002966495--RS_GCF_002966495.1	s__Halomonas_sp002966495	genus_exact
Halomonas	halomonas	s__Halomonas_A_anticariensis--RS_GCF_000409775.1	s__Halomonas_A_anticariensis	genus_exact
Halomonas	halomonas	s__Halomonas_desiderata--GB_GCA_011742915.1	s__Halomonas_desiderata	genus_exact
Halomonas	halomonas	s__Halomonas_piezotolerans--RS_GCF_012427705.1	s__Halomonas_piezotolerans	genus_exact
Halomonas	halomonas	s__Halomonas_alkaliphila--RS_GCF_016107625.1	s__Halomonas_alkaliphila	genus_exact
Halomonas	halomonas	s__Halomonas_lionensis--RS_GCF_002087295.1	s__Halomonas_lionensis	genus_exact
Halomonas	halomonas	s__Halomonas_sp003031405--RS_GCF_003031405.1	s__Halomonas_sp003031405	genus_exact
Halomonas	halomonas	s__Halomonas_sp002366715--GB_GCA_002366715.1	s__Halomonas_sp002366715	genus_exact
Halomonas	halomonas	s__Halomonas_sp011050415--GB_GCA_011050415.1	s__Halomonas_sp011050415	genus_exact
Halomonas	halomonas	s__Halomonas_boliviensis--RS_GCF_000236035.1	s__Halomonas_boliviensis	genus_exact
Halomonas	halomonas	s__Halomonas_elongata--RS_GCF_000196875.2	s__Halomonas_elongata	genus_exact
Halomonas	halomonas	s__Halomonas_ventosae--RS_GCF_004363555.1	s__Halomonas_ventosae	genus_exact
Halomonas	halomonas	s__Halomonas_litopenaei_A--RS_GCF_017303055.1	s__Halomonas_litopenaei_A	genus_exact
Halomonas	halomonas	s__Halomonas_sp003553625--GB_GCA_003553625.1	s__Halomonas_sp003553625	genus_exact
Halomonas	halomonas	s__Halomonas_sp001651035--RS_GCF_001651035.1	s__Halomonas_sp001651035	genus_exact
Halomonas	halomonas	s__Halomonas_heilongjiangensis--RS_GCF_002879645.1	s__Halomonas_heilongjiangensis	genus_exact
Halomonas	halomonas	s__Halomonas_F_pacifica--RS_GCF_007989625.1	s__Halomonas_F_pacifica	genus_exact
Halomonas	halomonas	s__Halomonas_profundi--RS_GCF_019722725.1	s__Halomonas_profundi	genus_exact
Halomonas	halomonas	s__Halomonas_cupida--RS_GCF_900142755.1	s__Halomonas_cupida	genus_exact
Halomonas	halomonas	s__Halomonas_sp003182195--RS_GCF_003182195.1	s__Halomonas_sp003182195	genus_exact
Halomonas	halomonas	s__Halomonas_campaniensis_A--RS_GCF_002211105.1	s__Halomonas_campaniensis_A	genus_exact
Halomonas	halomonas	s__Halomonas_campaniensis--RS_GCF_014193375.1	s__Halomonas_campaniensis	genus_exact
Halomonas	halomonas	s__Halomonas_glaciei--RS_GCF_013415125.1	s__Halomonas_glaciei	genus_exact
Halomonas	halomonas	s__Halomonas_sulfidoxydans--RS_GCF_017868775.1	s__Halomonas_sulfidoxydans	genus_exact
Halomonas	halomonas	s__Halomonas_shengliensis--RS_GCF_900104135.1	s__Halomonas_shengliensis	genus_exact
Halomonas	halomonas	s__Halomonas_E_taeanensis--RS_GCF_900100755.1	s__Halomonas_E_taeanensis	genus_exact
Halomonas	halomonas	s__Halomonas_sedimenti--RS_GCF_013416325.1	s__Halomonas_sedimenti	genus_exact
Halomonas	halomonas	s__Halomonas_sp000235725--RS_GCF_000235725.1	s__Halomonas_sp000235725	genus_exact
Halomonas	halomonas	s__Halomonas_icarae--RS_GCF_009901955.1	s__Halomonas_icarae	genus_exact
Halomonas	halomonas	s__Halomonas_huangheensis--RS_GCF_001431725.1	s__Halomonas_huangheensis	genus_exact
Halomonas	halomonas	s__Halomonas_sp001507855--GB_GCA_001507855.1	s__Halomonas_sp001507855	genus_exact
Halomonas	halomonas	s__Halomonas_sp003202205--RS_GCF_003202205.1	s__Halomonas_sp003202205	genus_exact
Halomonas	halomonas	s__Halomonas_sp002696125--RS_GCF_009846525.1	s__Halomonas_sp002696125	genus_exact
Halomonas	halomonas	s__Halomonas_sp900086985--RS_GCF_900086985.1	s__Halomonas_sp900086985	genus_exact
Halomonas	halomonas	s__Halomonas_sp002332255--RS_GCF_002332255.1	s__Halomonas_sp002332255	genus_exact
Halomonas	halomonas	s__Halomonas_alimentaria--RS_GCF_009902005.1	s__Halomonas_alimentaria	genus_exact
Halomonas	halomonas	s__Halomonas_antri--RS_GCF_019430905.1	s__Halomonas_antri	genus_exact
Halomonas	halomonas	s__Halomonas_sp000219565--RS_GCF_923868895.1	s__Halomonas_sp000219565	genus_exact
Halomonas	halomonas	s__Halomonas_sp900163645--RS_GCF_900163645.1	s__Halomonas_sp900163645	genus_exact
Halomonas	halomonas	s__Halomonas_kenyensis--RS_GCF_013697085.1	s__Halomonas_kenyensis	genus_exact
Halomonas	halomonas	s__Halomonas_smyrnensis--RS_GCF_000265245.1	s__Halomonas_smyrnensis	genus_exact
Halomonas	halomonas	s__Halomonas_halophila--RS_GCF_007989465.1	s__Halomonas_halophila	genus_exact
Halomonas	halomonas	s__Halomonas_ventosae_B--GB_GCA_002257525.1	s__Halomonas_ventosae_B	genus_exact
Halomonas	halomonas	s__Halomonas_sp024158715--RS_GCF_024158715.1	s__Halomonas_sp024158715	genus_exact
Halomonas	halomonas	s__Halomonas_fontilapidosi--RS_GCF_014192285.1	s__Halomonas_fontilapidosi	genus_exact
Halomonas	halomonas	s__Halomonas_aerodenitrificans--RS_GCF_021404405.1	s__Halomonas_aerodenitrificans	genus_exact
Halomonas	halomonas	s__Halomonas_urumqiensis--RS_GCF_003028575.1	s__Halomonas_urumqiensis	genus_exact
Halomonas	halomonas	s__Halomonas_stevensii--RS_GCF_000275725.1	s__Halomonas_stevensii	genus_exact
Halomonas	halomonas	s__Halomonas_hamiltonii--RS_GCF_014651775.1	s__Halomonas_hamiltonii	genus_exact
Halomonas	halomonas	s__Halomonas_salina_B--GB_GCA_002433675.1	s__Halomonas_salina_B	genus_exact
Halomonas	halomonas	s__Halomonas_litopenaei--RS_GCF_003045775.1	s__Halomonas_litopenaei	genus_exact
Halomonas	halomonas	s__Halomonas_venusta--RS_GCF_007989605.1	s__Halomonas_venusta	genus_exact
Halomonas	halomonas	s__Halomonas_aquamarina--RS_GCF_900110265.1	s__Halomonas_aquamarina	genus_exact
Halomonas	halomonas	s__Halomonas_tianxiuensis--RS_GCF_009834345.1	s__Halomonas_tianxiuensis	genus_exact
Halomonas	halomonas	s__Halomonas_zhaodongensis--RS_GCF_013415115.1	s__Halomonas_zhaodongensis	genus_exact
Halomonas	halomonas	s__Halomonas_sp014897985--RS_GCF_014897985.1	s__Halomonas_sp014897985	genus_exact
Halomonas	halomonas	s__Halomonas_neptunia--RS_GCF_019903445.1	s__Halomonas_neptunia	genus_exact
Halomonas	halomonas	s__Halomonas_sp002119345--RS_GCF_015767635.1	s__Halomonas_sp002119345	genus_exact
Halomonas	halomonas	s__Halomonas_halodenitrificans--RS_GCF_000620045.1	s__Halomonas_halodenitrificans	genus_exact
Halomonas	halomonas	s__Halomonas_chromatireducens--RS_GCF_001545155.1	s__Halomonas_chromatireducens	genus_exact
Halomonas	halomonas	s__Halomonas_caseinilytica--RS_GCF_001662305.1	s__Halomonas_caseinilytica	genus_exact
Halomonas	halomonas	s__Halomonas_alkalisoli--RS_GCF_021412585.1	s__Halomonas_alkalisoli	genus_exact
Acidocella	acidocella	s__Acidocella_sp018971905--GB_GCA_018971905.1	s__Acidocella_sp018971905	genus_exact
Acidocella	acidocella	s__Acidocella_sp021808985--GB_GCA_021808985.1	s__Acidocella_sp021808985	genus_exact
Acidocella	acidocella	s__Acidocella_sp003137135--GB_GCA_003137135.1	s__Acidocella_sp003137135	genus_exact
Acidocella	acidocella	s__Acidocella_sp003164135--GB_GCA_003164135.1	s__Acidocella_sp003164135	genus_exact
Acidocella	acidocella	s__Acidocella_sp021818425--GB_GCA_021818425.1	s__Acidocella_sp021818425	genus_exact
Acidocella	acidocella	s__Acidocella_aminolytica--RS_GCF_900129125.1	s__Acidocella_aminolytica	genus_exact
Acidocella	acidocella	s__Acidocella_sp002255575--GB_GCA_002255575.1	s__Acidocella_sp002255575	genus_exact
Acidocella	acidocella	s__Acidocella_facilis--RS_GCF_000687875.1	s__Acidocella_facilis	genus_exact
Acidocella	acidocella	s__Acidocella_sp002281005--GB_GCA_002281005.1	s__Acidocella_sp002281005	genus_exact
Kaistia	kaistia	s__Kaistia_hirudinis--RS_GCF_014196455.1	s__Kaistia_hirudinis	genus_exact
Acidiphilium	acidiphilium	s__Acidiphilium_sp002255515--RS_GCF_902712915.1	s__Acidiphilium_sp002255515	genus_exact
Acidiphilium	acidiphilium	s__Acidiphilium_sp002279355--GB_GCA_002279355.1	s__Acidiphilium_sp002279355	genus_exact
Acidiphilium	acidiphilium	s__Acidiphilium_rubrum--RS_GCF_900156265.1	s__Acidiphilium_rubrum	genus_exact
Acidiphilium	acidiphilium	s__Acidiphilium_multivorum--RS_GCF_000202835.1	s__Acidiphilium_multivorum	genus_exact
BHI80-139	bhi80_139			unmapped
Fibrella	fibrella	s__Fibrella_algicola--RS_GCF_011742925.1	s__Fibrella_algicola	genus_exact
Vulcaniibacterium	vulcaniibacterium			unmapped
Peptoniphilus	peptoniphilus	s__Peptoniphilus_E_obesi--RS_GCF_000311865.1	s__Peptoniphilus_E_obesi	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_harei_A--RS_GCF_023614525.1	s__Peptoniphilus_A_harei_A	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_vaginalis--RS_GCF_900176605.1	s__Peptoniphilus_A_vaginalis	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_indolicus--RS_GCF_000227315.1	s__Peptoniphilus_indolicus	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_grossensis--RS_GCF_000311825.1	s__Peptoniphilus_A_grossensis	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_B_duerdenii--RS_GCF_000146345.1	s__Peptoniphilus_B_duerdenii	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_faecalis--RS_GCF_012976305.1	s__Peptoniphilus_A_faecalis	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_asaccharolyticus--RS_GCF_900176115.1	s__Peptoniphilus_asaccharolyticus	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_C_coxii--RS_GCF_001553115.1	s__Peptoniphilus_C_coxii	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_lacrimalis--RS_GCF_000378725.1	s__Peptoniphilus_A_lacrimalis	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_harei--RS_GCF_900454685.1	s__Peptoniphilus_A_harei	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_C_sp902363535--GB_GCA_902363535.1	s__Peptoniphilus_C_sp902363535	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_lacydonensis--RS_GCF_900106515.1	s__Peptoniphilus_A_lacydonensis	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_senegalensis--RS_GCF_000321025.1	s__Peptoniphilus_A_senegalensis	genus_exact
Peptoniphilus	peptoniphilus	s__Peptoniphilus_A_gorbachii--RS_GCF_016908115.1	s__Peptoniphilus_A_gorbachii	genus_exact
Dechlorosoma	dechlorosoma			unmapped
Methylosarcina	methylosarcina			unmapped
MSBL9	msbl9			unmapped
M2PB4-65_termite_group	m2pb4_65_termite_group			unmapped
Porphyrobacter	porphyrobacter			unmapped
CPla-3_termite_group	cpla_3_termite_group			unmapped
Aetherobacter	aetherobacter			unmapped
Brevibacterium	brevibacterium	s__Brevibacterium_sediminis--RS_GCF_013623905.1	s__Brevibacterium_sediminis	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_sp024580735--RS_GCF_024580735.1	s__Brevibacterium_sp024580735	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_oceani--RS_GCF_013623835.1	s__Brevibacterium_oceani	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_luteolum--RS_GCF_013004595.1	s__Brevibacterium_luteolum	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_ravenspurgense--RS_GCF_001584615.1	s__Brevibacterium_ravenspurgense	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_sp012844365--RS_GCF_012844365.1	s__Brevibacterium_sp012844365	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_sp005280295--RS_GCF_005280295.1	s__Brevibacterium_sp005280295	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_renqingii--RS_GCF_017808105.1	s__Brevibacterium_renqingii	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_yomogidense_A--RS_GCF_900163715.1	s__Brevibacterium_yomogidense_A	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_sp001815905--RS_GCF_001815905.1	s__Brevibacterium_sp001815905	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_aurantiacum--RS_GCF_900169065.1	s__Brevibacterium_aurantiacum	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_limosum--RS_GCF_011617705.1	s__Brevibacterium_limosum	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_antiquum--RS_GCF_016107655.1	s__Brevibacterium_antiquum	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_sp006489205--RS_GCF_006489205.2	s__Brevibacterium_sp006489205	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_jeotgali--RS_GCF_900169175.1	s__Brevibacterium_jeotgali	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_antiquum_A--RS_GCF_900169145.1	s__Brevibacterium_antiquum_A	genus_exact
Brevibacterium	brevibacterium	s__Brevibacterium_casei--RS_GCF_900169275.1	s__Brevibacterium_casei	genus_exact
